date,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossProfit,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyRepurchaseOfCapitalStock,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyNetOtherInvestingChanges,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCommonStockIssuance,quarterlyInterestExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlySaleOfInvestment,quarterlyDepreciationAndAmortization,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyChangeInAccountPayable,quarterlyBasicEPS,quarterlyChangeInInventory,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,quarterlyBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyDilutedAverageShares,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1995-12-31,,,79000000,61500000,669800000,226800000.0,600000.0,-25100000.0,75400000.0,935400000.0,18700000.0,1140700000.0,387700000.0,915100000.0,-28900000.0,-700000.0,,937600000.0,21500000.0,,734600000.0,,,443000000.0,,-7000000.0,391100000.0,165300000.0,,140200000.0,147800000.0,600000.0,600000,51900000.0,,547700000.0,3000000.0,12400000.0,-48200000.0,91300000.0,-21800000.0,91000000.0,-608600000.0,0.0,16400000.0,-89600000.0,349100000.0,102300000.0,26900000.0,8200000.0,,532100000.0,8800000.0,183700000.0,754900000.0,131800000.0,1670000000.0,80500000.0,75400000.0,75400000.0,,17500000.0,112700000.0,,,48500000.0,,,,,,,,,,,
1996-03-31,,,77100000,57000000,635300000,226100000.0,29600000.0,-13700000.0,39300000.0,885100000.0,5000000.0,1147000000.0,348400000.0,875200000.0,-18700000.0,-37500000.0,,903300000.0,-18400000.0,,743300000.0,,,409200000.0,,-5700000.0,384000000.0,169100000.0,,137300000.0,149000000.0,29600000.0,29600000,45800000.0,,536700000.0,22900000.0,6500000.0,-59400000.0,66200000.0,-13700000.0,97100000.0,-620300000.0,0.0,15400000.0,-3500000.0,335200000.0,36300000.0,-36100000.0,17400000.0,,526700000.0,47000000.0,198000000.0,753200000.0,129400000.0,1628400000.0,22600000.0,39300000.0,39300000.0,,20100000.0,84200000.0,,,75400000.0,,,,,,,,,,,
1996-06-30,,,89800000,71100000,677200000,242900000.0,32600000.0,-15700000.0,79500000.0,902900000.0,12300000.0,1147100000.0,371400000.0,920400000.0,-16000000.0,-9500000.0,,919200000.0,32200000.0,,765700000.0,,,434300000.0,,-7800000.0,373300000.0,171800000.0,,143200000.0,153100000.0,32600000.0,32600000,42300000.0,,531500000.0,4200000.0,5400000.0,-40700000.0,47200000.0,-17400000.0,103300000.0,-623200000.0,0.0,15000000.0,-12000000.0,344400000.0,99600000.0,40200000.0,24900000.0,,523900000.0,57500000.0,204600000.0,748200000.0,121000000.0,1668600000.0,82200000.0,79500000.0,79500000.0,,18700000.0,119600000.0,,,39300000.0,,,,,,,,,,,
1996-09-30,,,92800000,72800000,672900000,244500000.0,37700000.0,-6400000.0,85000000.0,901900000.0,200000.0,1158300000.0,397300000.0,941000000.0,0.0,-9000000.0,,940000000.0,-8600000.0,,787700000.0,,,428400000.0,,-5400000.0,350600000.0,171700000.0,,141400000.0,151700000.0,37700000.0,37700000,39800000.0,,504600000.0,4800000.0,5200000.0,-41100000.0,29900000.0,-19900000.0,110400000.0,-632200000.0,0.0,12600000.0,-11700000.0,342400000.0,52400000.0,5500000.0,21300000.0,,526100000.0,59000000.0,238800000.0,748600000.0,112100000.0,1689600000.0,32500000.0,85000000.0,85000000.0,,20000000.0,128600000.0,,,79500000.0,,,,,,,,,,,
1996-12-31,,,81800000,65900000,685400000,236500000.0,-3000000.0,-26000000.0,84000000.0,879500000.0,21000000.0,1224400000.0,381600000.0,910900000.0,-32900000.0,-9700000.0,,919000000.0,-3200000.0,,780100000.0,,,448900000.0,,4700000.0,342600000.0,170600000.0,,155300000.0,154700000.0,-3000000.0,-3000000,42500000.0,,497900000.0,4600000.0,10900000.0,-51900000.0,20000000.0,-27700000.0,79400000.0,-654000000.0,0.0,,-90700000.0,338100000.0,71600000.0,-1000000.0,13700000.0,,570400000.0,10700000.0,230800000.0,748700000.0,98900000.0,1659600000.0,43900000.0,84000000.0,84000000.0,,15900000.0,130800000.0,,,85000000.0,,,,,,,,,,,
1997-03-31,,,80500000,62000000,646600000,233700000.0,36700000.0,15700000.0,76400000.0,841600000.0,12900000.0,1206300000.0,387000000.0,899200000.0,-16500000.0,-17800000.0,,939200000.0,-60400000.0,,791900000.0,,,412900000.0,,-1900000.0,298900000.0,171700000.0,,155700000.0,153200000.0,36700000.0,36700000,40300000.0,,454600000.0,10000000.0,4300000.0,-26400000.0,53700000.0,-17200000.0,76800000.0,-644700000.0,0.0,,5600000.0,329200000.0,3100000.0,-7600000.0,22000000.0,,561600000.0,58700000.0,222100000.0,734300000.0,95900000.0,1633500000.0,-14100000.0,76400000.0,76400000.0,,18500000.0,111200000.0,,,84000000.0,,,,,,,,,,,
1997-06-30,,,92600000,73700000,673600000,246400000.0,-64500000.0,-42900000.0,107600000.0,950100000.0,-27000000.0,1160300000.0,490200000.0,940900000.0,0.0,0.0,,858300000.0,-16400000.0,,716700000.0,,,427200000.0,,-1400000.0,295800000.0,172700000.0,,164100000.0,153800000.0,-64500000.0,-64500000,52800000.0,,459900000.0,5400000.0,4400000.0,27800000.0,76400000.0,-19300000.0,144000000.0,-652000000.0,0.0,,-288000000.0,323400000.0,48200000.0,31200000.0,-17000000.0,,508300000.0,-81500000.0,299200000.0,725900000.0,73600000.0,1666800000.0,28900000.0,107600000.0,107600000.0,,18900000.0,114600000.0,,,76400000.0,,,,,,,,,,,
1997-09-30,,,84200000,65700000,650500000,232400000.0,-40600000.0,-24400000.0,146700000.0,1096500000.0,-31700000.0,1159900000.0,575700000.0,1018200000.0,-16500000.0,-24300000.0,,799000000.0,22400000.0,,640100000.0,,,418100000.0,,-4700000.0,288900000.0,166700000.0,,231900000.0,148200000.0,-40600000.0,-40600000,80600000.0,,520800000.0,9800000.0,4200000.0,-11300000.0,98600000.0,-18800000.0,142500000.0,-656700000.0,0.0,,-213800000.0,307700000.0,74500000.0,39100000.0,-5800000.0,,503200000.0,-46400000.0,352400000.0,718400000.0,72700000.0,1736600000.0,55700000.0,146700000.0,146700000.0,,18500000.0,124700000.0,,,107600000.0,,,,,,,,,,,
1997-12-31,,,73500000,57000000,698800000,246000000.0,26500000.0,-73800000.0,152200000.0,1150900000.0,27900000.0,1166100000.0,622700000.0,1005300000.0,-35600000.0,-40900000.0,,806600000.0,44500000.0,,607800000.0,,,452800000.0,,2600000.0,283700000.0,189000000.0,,244500000.0,172500000.0,26500000.0,26500000,79400000.0,,528200000.0,15300000.0,11800000.0,-30500000.0,130800000.0,-18000000.0,136100000.0,-652900000.0,0.0,,-2700000.0,301200000.0,115400000.0,5500000.0,24100000.0,,513200000.0,50600000.0,336400000.0,753400000.0,104100000.0,1758700000.0,97400000.0,152200000.0,152200000.0,,16500000.0,155500000.0,,,146700000.0,,,,,,,,,,,
1998-03-31,,,85600000,65800000,671900000,256700000.0,36400000.0,-5200000.0,93200000.0,1117000000.0,600000.0,1167900000.0,602600000.0,1003800000.0,-17800000.0,-16200000.0,,823300000.0,-78200000.0,,627100000.0,,,415200000.0,,-800000.0,275300000.0,190900000.0,,239100000.0,171100000.0,36400000.0,36400000,88300000.0,,514400000.0,8900000.0,4800000.0,-33400000.0,124000000.0,-7400000.0,136600000.0,-666300000.0,0.0,,-2800000.0,331200000.0,-21400000.0,-59000000.0,21800000.0,,501600000.0,58200000.0,319500000.0,740300000.0,102100000.0,1744100000.0,-28800000.0,93200000.0,93200000.0,,19800000.0,159100000.0,,,152200000.0,,,,,,,,,,,
1998-06-30,,,95100000,76800000,691800000,261200000.0,42200000.0,-8800000.0,0.0,1120100000.0,-138100000.0,1161600000.0,607500000.0,1039700000.0,-17800000.0,-13400000.0,,-85300000.0,,,645900000.0,,,430600000.0,,6500000.0,272000000.0,184400000.0,,240600000.0,166100000.0,42200000.0,42200000,87400000.0,,512600000.0,5600000.0,5200000.0,-18900000.0,132800000.0,-15300000.0,134600000.0,-674000000.0,0.0,,-4100000.0,372000000.0,11200000.0,-15800000.0,25300000.0,,487600000.0,67500000.0,302000000.0,726300000.0,104100000.0,1766000000.0,-4100000.0,77400000.0,77400000.0,,18300000.0,172700000.0,,,93200000.0,,,,,,,,,,,
1998-09-30,,,83700000,63700000,689600000,256400000.0,33400000.0,-120600000.0,0.0,1283900000.0,-58500000.0,1190000000.0,682300000.0,1084700000.0,-19100000.0,-8700000.0,,862300000.0,,,657800000.0,,,433200000.0,,-8100000.0,343700000.0,192700000.0,,257900000.0,172700000.0,33400000.0,33400000,83900000.0,,601600000.0,5000000.0,7400000.0,112600000.0,211300000.0,-112500000.0,144700000.0,-680600000.0,100000.0,,-2700000.0,388900000.0,-4000000.0,-12200000.0,20200000.0,,509400000.0,53600000.0,310300000.0,857000000.0,202900000.0,1941700000.0,-116500000.0,65200000.0,65200000.0,,20000000.0,160700000.0,,,0.0,,,,,,,,,,,
1998-12-31,,,66900000,45300000,675800000,241700000.0,25800000.0,-16500000.0,0.0,1263500000.0,228500000.0,1198500000.0,702100000.0,1086400000.0,-19200000.0,-3700000.0,,867200000.0,,,669400000.0,,,434100000.0,,5100000.0,344800000.0,196400000.0,,216600000.0,174800000.0,25800000.0,25800000,78400000.0,,561400000.0,2400000.0,5700000.0,-6700000.0,222000000.0,-21600000.0,138200000.0,-687100000.0,-100000.0,,-3500000.0,380900000.0,70400000.0,44900000.0,10300000.0,,511400000.0,36100000.0,308000000.0,846500000.0,196900000.0,1932900000.0,48800000.0,110100000.0,110100000.0,,21600000.0,172100000.0,,,0.0,,,,,,,,,,,
1999-03-31,,,83300000,59200000,683700000,256400000.0,30300000.0,-21500000.0,0.0,1227700000.0,-49900000.0,1184900000.0,711800000.0,1085500000.0,-19100000.0,-2200000.0,,877100000.0,,,673700000.0,,,427300000.0,,-6500000.0,306700000.0,197200000.0,,209200000.0,173100000.0,30300000.0,30300000,84500000.0,,515900000.0,1600000.0,7200000.0,-10300000.0,260500000.0,-20400000.0,137500000.0,-697700000.0,0.0,,-4600000.0,367600000.0,4500000.0,-29600000.0,17100000.0,,487200000.0,47400000.0,284700000.0,815900000.0,191200000.0,1901400000.0,-15900000.0,80500000.0,80500000.0,,24100000.0,166600000.0,,,110100000.0,,,,,,,,,,,
1999-06-30,,,69400000,48200000,685500000,251600000.0,25300000.0,-18400000.0,0.0,1207100000.0,63700000.0,1184100000.0,700200000.0,1068000000.0,-19200000.0,-6700000.0,,881900000.0,,,680900000.0,,,433900000.0,,2400000.0,298700000.0,203400000.0,,208200000.0,182200000.0,25300000.0,25300000,77600000.0,,506900000.0,3400000.0,7700000.0,-32300000.0,251700000.0,-30300000.0,142300000.0,-693500000.0,0.0,,-2400000.0,370800000.0,55700000.0,4300000.0,12800000.0,,490600000.0,38100000.0,274900000.0,820000000.0,187100000.0,1888000000.0,25400000.0,84800000.0,84800000.0,,21200000.0,173600000.0,,,0.0,,,,,,,,,,,
1999-09-30,,,99100000,78200000,692000000,266000000.0,50300000.0,-6500000.0,131500000.0,1248300000.0,,1186900000.0,735600000.0,1149400000.0,-19600000.0,-4800000.0,,892400000.0,,,713600000.0,,,426000000.0,,-20900000.0,299200000.0,187800000.0,,213500000.0,166900000.0,50300000.0,50300000,74800000.0,,512700000.0,2300000.0,7000000.0,-38500000.0,222900000.0,-7700000.0,129000000.0,-691000000.0,13900000.0,,6200000.0,367100000.0,92400000.0,46700000.0,27100000.0,,495900000.0,77400000.0,309000000.0,812500000.0,187600000.0,1961900000.0,84700000.0,131500000.0,131500000.0,,20900000.0,203700000.0,-302600000.0,230900000.0,0.0,,,,,,,,,,,
1999-12-31,,,68700000,49300000,690600000,249500000.0,44100000.0,-21500000.0,88000000.0,1155200000.0,,1208000000.0,693000000.0,1091000000.0,-19600000.0,-7700000.0,,926900000.0,-20400000.0,,735400000.0,,,441100000.0,,-100000.0,290000000.0,200200000.0,,172200000.0,180800000.0,44100000.0,44100000,75700000.0,,462200000.0,2700000.0,11400000.0,-90400000.0,157000000.0,-19500000.0,93800000.0,-687400000.0,0.0,,45900000.0,381200000.0,69700000.0,-43500000.0,23800000.0,,520600000.0,67900000.0,311000000.0,799600000.0,185200000.0,1890600000.0,50200000.0,88000000.0,88000000.0,,19400000.0,225000000.0,-301400000.0,230900000.0,131500000.0,,,,,,,,,,,
2000-03-31,,,109200000,85500000,695400000,257400000.0,48200000.0,-18800000.0,128900000.0,1253400000.0,7200000.0,1227200000.0,808900000.0,1179600000.0,-19500000.0,-45000000.0,,938200000.0,-81600000.0,,714300000.0,584400000.0,,438000000.0,295400000.0,-4100000.0,277400000.0,171900000.0,,167100000.0,171900000.0,48200000.0,48200000,75500000.0,,444500000.0,1000000.0,6500000.0,64400000.0,290300000.0,-15400000.0,84300000.0,-705000000.0,0.0,,-6000000.0,390800000.0,-2500000.0,40900000.0,24800000.0,,522200000.0,73000000.0,0.0,788100000.0,181600000.0,1967700000.0,-17900000.0,128900000.0,128900000.0,,23700000.0,223200000.0,-304000000.0,230900000.0,88000000.0,,,,,,,,,,,
2000-06-30,,,108000000,87600000,702800000,255700000.0,50600000.0,-17900000.0,83000000.0,1206100000.0,-100000.0,1228700000.0,777300000.0,1118700000.0,-19200000.0,-34400000.0,,973000000.0,-20500000.0,,704400000.0,564100000.0,,447100000.0,267600000.0,-8700000.0,252900000.0,168100000.0,,175900000.0,168100000.0,50600000.0,50600000,71700000.0,,428800000.0,2200000.0,7200000.0,-75700000.0,289300000.0,-12000000.0,101200000.0,-716900000.0,0.0,,-3700000.0,399900000.0,50400000.0,-45900000.0,26100000.0,,511800000.0,76700000.0,0.0,791800000.0,178800000.0,1910500000.0,38400000.0,83000000.0,83000000.0,,20400000.0,220400000.0,-315200000.0,230900000.0,128900000.0,,,,,,,,,,,
2000-09-30,,,103100000,82800000,684400000,245000000.0,48700000.0,-16700000.0,93300000.0,1222700000.0,2800000.0,1226400000.0,804300000.0,1131500000.0,-19800000.0,-32300000.0,,984800000.0,800000.0,,700800000.0,576700000.0,,439400000.0,288400000.0,-5400000.0,243300000.0,162200000.0,,175100000.0,162200000.0,48700000.0,48700000,72900000.0,,418400000.0,1400000.0,7200000.0,-46400000.0,293500000.0,-17800000.0,111800000.0,-721100000.0,0.0,,-1800000.0,388600000.0,72600000.0,10300000.0,25100000.0,,505300000.0,73800000.0,0.0,792000000.0,174900000.0,1923500000.0,54800000.0,93300000.0,93300000.0,,20300000.0,222400000.0,-322100000.0,230900000.0,83000000.0,,,,,,,,,,,
2000-12-31,,,103800000,84900000,666300000,239300000.0,46900000.0,-16600000.0,93600000.0,1148300000.0,8000000.0,1232200000.0,707300000.0,1094300000.0,-19800000.0,3100000.0,,1039600000.0,17600000.0,,736500000.0,531900000.0,,427000000.0,253800000.0,-6100000.0,248700000.0,154400000.0,,192300000.0,154400000.0,46900000.0,46900000,41100000.0,,441000000.0,4300000.0,13700000.0,-93300000.0,213700000.0,-14600000.0,110900000.0,-728500000.0,0.0,,-8500000.0,398100000.0,115700000.0,300000.0,23300000.0,,503700000.0,70200000.0,0.0,790500000.0,175900000.0,1884800000.0,101100000.0,93600000.0,93600000.0,,18900000.0,239800000.0,-319300000.0,230900000.0,93300000.0,,,,,,,,,,,
2001-03-31,,,96500000,74200000,626200000,227700000.0,46600000.0,-17800000.0,111400000.0,1194300000.0,-30400000.0,1236000000.0,766400000.0,1137100000.0,-19700000.0,-100000.0,,1069500000.0,-78000000.0,,759100000.0,530000000.0,,398500000.0,248200000.0,-4500000.0,240400000.0,153500000.0,,187500000.0,153500000.0,46600000.0,46600000,78100000.0,,427900000.0,5200000.0,6600000.0,58100000.0,285700000.0,-13300000.0,148900000.0,-739200000.0,0.0,,2800000.0,417600000.0,-21200000.0,17800000.0,23800000.0,,496800000.0,70400000.0,0.0,816300000.0,170600000.0,1953400000.0,-34500000.0,111400000.0,111400000.0,,22300000.0,232500000.0,-330200000.0,230900000.0,93600000.0,,,,,,,,,,,
2001-06-30,,,108100000,88200000,676500000,239200000.0,50700000.0,-99800000.0,162200000.0,1309200000.0,6800000.0,1240000000.0,886200000.0,1219200000.0,-19600000.0,-100000.0,,1130800000.0,-21400000.0,,797400000.0,538000000.0,,437300000.0,247600000.0,-8600000.0,234300000.0,151000000.0,,188700000.0,151000000.0,50700000.0,50700000,79800000.0,,423000000.0,6000000.0,7500000.0,100800000.0,401600000.0,-13100000.0,152200000.0,-739600000.0,0.0,,-5000000.0,439200000.0,56000000.0,50800000.0,25000000.0,,500400000.0,75700000.0,0.0,887400000.0,234800000.0,2106600000.0,42900000.0,162200000.0,162200000.0,,19900000.0,237000000.0,-332500000.0,230900000.0,111400000.0,,,,,,,,,,,
2001-09-30,,,105800000,87200000,676100000,239300000.0,54500000.0,-18300000.0,152200000.0,1308700000.0,,1263600000.0,890100000.0,1240800000.0,-20600000.0,-10800000.0,,1147500000.0,-2000000.0,,830100000.0,559900000.0,,436800000.0,271900000.0,11100000.0,231500000.0,152100000.0,,187100000.0,152100000.0,54500000.0,54500000,96500000.0,,418600000.0,4400000.0,6700000.0,-59800000.0,380400000.0,-29600000.0,157000000.0,-756900000.0,0.0,,-3900000.0,432200000.0,69100000.0,-10000000.0,22100000.0,,506700000.0,76600000.0,0.0,898000000.0,234300000.0,2138800000.0,39500000.0,152200000.0,152200000.0,,18600000.0,237800000.0,-329900000.0,230900000.0,162200000.0,,,,,,,,,,,
2001-12-31,,,101900000,79800000,645600000,216900000.0,6500000.0,-33900000.0,115200000.0,1223400000.0,,1229700000.0,825500000.0,1141400000.0,-20600000.0,0.0,,1184900000.0,-7900000.0,,832300000.0,551300000.0,,428700000.0,280400000.0,-42600000.0,196800000.0,137100000.0,,201100000.0,137100000.0,6500000.0,6500000,60100000.0,,397900000.0,9800000.0,11500000.0,-121900000.0,297400000.0,300000.0,183900000.0,-735400000.0,0.0,,-61000000.0,410100000.0,117700000.0,-37000000.0,7500000.0,,494300000.0,14000000.0,0.0,914300000.0,236100000.0,2055700000.0,118000000.0,115200000.0,115200000.0,,22100000.0,247700000.0,-326600000.0,230900000.0,152200000.0,,,,,,,,,,,
2002-03-31,,,97100000,80400000,616700000,215500000.0,48900000.0,-18500000.0,109900000.0,1187100000.0,-15100000.0,1232900000.0,809900000.0,1143100000.0,-20400000.0,-100000.0,,1217900000.0,-30000000.0,,876800000.0,566800000.0,,401200000.0,258600000.0,200000.0,194800000.0,135100000.0,,182400000.0,135100000.0,48900000.0,48900000,71800000.0,,377200000.0,8100000.0,7100000.0,-7500000.0,301400000.0,-18700000.0,194500000.0,-742000000.0,0.0,,-2100000.0,394600000.0,20500000.0,-5300000.0,23000000.0,,490900000.0,71900000.0,0.0,920800000.0,235400000.0,2063900000.0,1800000.0,109900000.0,109900000.0,,16700000.0,249900000.0,-324800000.0,230900000.0,115200000.0,,,,,,,,,,,
2002-06-30,,,104100000,88100000,649100000,223000000.0,63300000.0,-8700000.0,139600000.0,1223800000.0,-2600000.0,1248700000.0,826100000.0,1271400000.0,-20500000.0,0.0,,1249500000.0,7300000.0,,941700000.0,560000000.0,,426100000.0,293600000.0,-5500000.0,208100000.0,134900000.0,,189600000.0,134900000.0,63300000.0,63300000,170000000.0,,397700000.0,4300000.0,6900000.0,-47500000.0,270600000.0,-12500000.0,161700000.0,-756200000.0,0.0,,21000000.0,401800000.0,84000000.0,29700000.0,39900000.0,,492500000.0,103200000.0,0.0,894100000.0,239900000.0,2165500000.0,71500000.0,139600000.0,139600000.0,,16000000.0,261900000.0,-309600000.0,230900000.0,109900000.0,,,,,,,,,,,
2002-09-30,,,92300000,76500000,665500000,209900000.0,54700000.0,-41900000.0,132600000.0,1126400000.0,10100000.0,1249200000.0,750600000.0,1190900000.0,-21900000.0,,,1238700000.0,23300000.0,,974500000.0,578500000.0,,455600000.0,265100000.0,0.0,204500000.0,133400000.0,,171300000.0,133400000.0,54700000.0,54700000,75200000.0,,375800000.0,3500000.0,5600000.0,-64600000.0,225700000.0,-10700000.0,156100000.0,-760800000.0,0.0,,500000.0,404600000.0,103900000.0,-7000000.0,17500000.0,,488400000.0,72200000.0,0.0,910000000.0,265500000.0,2100900000.0,93200000.0,132600000.0,132600000.0,,15800000.0,259800000.0,-315700000.0,230900000.0,139600000.0,,,,,,,,,,,
2002-12-31,,,66300000,43600000,661700000,187400000.0,18100000.0,-326400000.0,121700000.0,1434400000.0,,1318700000.0,680900000.0,1190400000.0,-22800000.0,,,1244600000.0,-7800000.0,,983800000.0,548000000.0,,474300000.0,271000000.0,-8600000.0,564300000.0,143800000.0,,189200000.0,143800000.0,18100000.0,18100000,16600000.0,,753500000.0,1500000.0,8900000.0,234600000.0,149600000.0,4700000.0,188100000.0,-823900000.0,-15000000.0,,-11000000.0,414700000.0,76700000.0,-10900000.0,7100000.0,,494800000.0,25200000.0,0.0,1227800000.0,544900000.0,2418200000.0,81400000.0,121700000.0,121700000.0,,22700000.0,260300000.0,-304200000.0,230900000.0,132600000.0,,,,,,,,,,,
2003-03-31,,,68800000,46200000,666200000,218500000.0,19200000.0,-23100000.0,156000000.0,1454300000.0,18100000.0,1325300000.0,722600000.0,1226200000.0,-22200000.0,,,1192400000.0,-11300000.0,,984900000.0,521600000.0,,447700000.0,273900000.0,-700000.0,546600000.0,172300000.0,,185100000.0,172300000.0,19200000.0,19200000,110500000.0,,731700000.0,,9000000.0,8500000.0,198700000.0,-7500000.0,173400000.0,-844300000.0,1000000.0,,-10700000.0,438100000.0,51700000.0,34300000.0,8300000.0,,481000000.0,27500000.0,0.0,1213000000.0,558600000.0,2439200000.0,44200000.0,156000000.0,156000000.0,,22600000.0,250000000.0,-304700000.0,230900000.0,121700000.0,,,,,,,,,,,
2003-06-30,,,79100000,57200000,699700000,231000000.0,12400000.0,-4500000.0,127700000.0,1693300000.0,-16200000.0,1322300000.0,793700000.0,1199900000.0,-21800000.0,,,1167300000.0,-34800000.0,,777200000.0,516100000.0,,468700000.0,276900000.0,700000.0,635000000.0,173800000.0,,264600000.0,173800000.0,12400000.0,12400000,108100000.0,,899600000.0,,8100000.0,-90700000.0,268600000.0,-7800000.0,183500000.0,-856800000.0,-39200000.0,,-32600000.0,448000000.0,64100000.0,-28300000.0,5500000.0,,465500000.0,17900000.0,0.0,1270600000.0,621600000.0,2470500000.0,56300000.0,127700000.0,127700000.0,,21900000.0,248200000.0,-289400000.0,230900000.0,156000000.0,,,,,,,,,,,
2003-09-30,,,112400000,91400000,715700000,239400000.0,41700000.0,-15400000.0,169600000.0,1662100000.0,33900000.0,1313500000.0,777200000.0,1255200000.0,-21000000.0,,,1192000000.0,138100000.0,,808000000.0,552000000.0,,476300000.0,314800000.0,1400000.0,622700000.0,148000000.0,,262200000.0,148000000.0,41700000.0,41700000,105900000.0,,884900000.0,,8700000.0,-91000000.0,203700000.0,-12400000.0,138800000.0,-866300000.0,39200000.0,,-25300000.0,427700000.0,150800000.0,41900000.0,17100000.0,,447200000.0,58800000.0,0.0,1214900000.0,628900000.0,2470100000.0,138400000.0,169600000.0,169600000.0,,21000000.0,258700000.0,-284600000.0,230900000.0,127700000.0,,,,,,,,,,,
2003-12-31,,,81200000,60200000,596500000,203900000.0,34600000.0,-9000000.0,204400000.0,1565200000.0,,1231200000.0,753500000.0,1200700000.0,-21100000.0,,,1202100000.0,50600000.0,,858600000.0,482400000.0,,392600000.0,326400000.0,3600000.0,534500000.0,143700000.0,,277200000.0,143700000.0,34600000.0,23400000,51900000.0,,811700000.0,,8400000.0,-165500000.0,157700000.0,-11700000.0,166500000.0,-817900000.0,-102300000.0,,-25100000.0,377100000.0,197700000.0,34800000.0,5400000.0,,413300000.0,28800000.0,29200000.0,1223100000.0,643300000.0,2423800000.0,186000000.0,204400000.0,204400000.0,,21000000.0,240200000.0,-258000000.0,237600000.0,169600000.0,,,,,,,,,,,
2004-03-31,,,131300000,106900000,778600000,279400000.0,153500000.0,-96500000.0,192500000.0,1804700000.0,-109900000.0,1276500000.0,940200000.0,1275200000.0,-21200000.0,,,1334900000.0,-15900000.0,,1004100000.0,572900000.0,,499200000.0,418800000.0,-100000.0,547300000.0,172500000.0,,317200000.0,172500000.0,153500000.0,58500000,112100000.0,,864500000.0,,8800000.0,35900000.0,240100000.0,-8200000.0,205300000.0,-855000000.0,9900000.0,,-14100000.0,397700000.0,52100000.0,-11900000.0,26300000.0,,421500000.0,84800000.0,0.0,1533600000.0,906800000.0,2808800000.0,43900000.0,192500000.0,192500000.0,,24400000.0,281300000.0,-254800000.0,237600000.0,204400000.0,,,,,,,,,,,
2004-06-30,,,128100000,105400000,794700000,282900000.0,61400000.0,-37800000.0,235700000.0,1752800000.0,143900000.0,1257400000.0,931900000.0,1291500000.0,-21200000.0,,,1376800000.0,2900000.0,,1041100000.0,571700000.0,,511800000.0,375700000.0,1400000.0,516600000.0,177500000.0,,304300000.0,177500000.0,61400000.0,61400000,89400000.0,,820900000.0,,9500000.0,-12300000.0,271200000.0,-12900000.0,197100000.0,-843700000.0,5900000.0,,-10300000.0,394700000.0,90900000.0,43200000.0,25100000.0,,413700000.0,86500000.0,0.0,1502400000.0,891600000.0,2793900000.0,78000000.0,235700000.0,235700000.0,,22700000.0,285000000.0,-266900000.0,237700000.0,192500000.0,,,,,,,,,,,
2004-09-30,,,132200000,109000000,791200000,287500000.0,63900000.0,-31600000.0,256300000.0,1753000000.0,36600000.0,1263200000.0,932900000.0,1378700000.0,-24200000.0,,,1417700000.0,-34000000.0,,1095200000.0,618600000.0,,503700000.0,390600000.0,-2300000.0,489800000.0,178500000.0,,330300000.0,178500000.0,63900000.0,63900000,87900000.0,,820100000.0,,9400000.0,-46900000.0,252300000.0,-15300000.0,169000000.0,-849900000.0,3400000.0,,-10600000.0,415900000.0,100200000.0,20600000.0,26100000.0,,413300000.0,90000000.0,0.0,1469500000.0,887200000.0,2848200000.0,84900000.0,256300000.0,256300000.0,,23200000.0,290000000.0,-258400000.0,237700000.0,235700000.0,,,,,,,,,,,
