date,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,quarterlyChangeInInventory,quarterlyOperatingExpense,quarterlyCurrentDeferredRevenue,quarterlyCashAndCashEquivalents,quarterlyBasicEPS,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,quarterlySaleOfInvestment,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyEbitda,quarterlyTotalRevenue,quarterlyOperatingIncome,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyNetPPE,quarterlyNonCurrentDeferredRevenue,quarterlyOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyDilutedEPS,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlySellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyChangeInAccountPayable,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,quarterlyResearchAndDevelopment,quarterlyStockBasedCompensation
2007-03-31,2257056900,0.0,,774025000.0,,560394100,,34057100.0,0.676188,1031001300,,,2727664100.0,1312746400,49537600.0,196876196.0,659469300.0,981463700.0,-256976300.0,,-43345400.0,687334200,2052714300,356051500,-17613712900.0,196876196.0,40249300.0,668757600.0,371532000.0,3309730900,2083675300,23192885100.0,,-1455167000.0,,52633700.0,195054300.0,,,-58825900.0,5579172200,,510856500,996944200.0,1136268700,,746160100.0,,8891999200,6808323900,0.676188,2724568000.0,411781300.0,560394100,523240900.0,136228400,133132300,331282700.0,3247808900,1486128000,133132300.0,,-30961000,916445600,139324500.0,1031001300.0,-253880200.0,133132300,,-12384400.0,455126700.0,,,6557539800,,,
2007-06-30,2453620400,157128400.0,,752403300.0,,577144700,,21151900.0,1.250682,791685400,,,42303800.0,1408112200,12086800.0,196876196.0,1031001300.0,960900600.0,-283908000.0,,-727188100.0,699117000,2097059800,359582300,-17244841900.0,196876196.0,26228100.0,606399800.0,-250664000.0,3142568000,1973170100,22677858500.0,,-1178463000.0,,102737800.0,250801100.0,,,-122476100.0,5433016600,,462320100,770533500.0,1160332800,,776576900.0,,8560476100,6587306000,1.250682,2242101400.0,322491800.0,577144700,670817400.0,145041600,247779400,339534700.0,2912918800,1272135700,84607600.0,,-24173600,936727000,211519000.0,767511800.0,-126854000.0,247779400,,-138700600.0,401886100.0,,,6055486800,,,
2007-09-30,2733109600,-37611600.0,,761634900.0,-30798500.0,601785600,,18805800.0,1.14402,1206705500,,3509100.0,2726841000.0,1416703600,15671500.0,196876196.0,767511800.0,977901600.0,-339854000.0,,-31847300.0,846183800,2300576200,470145000,-17561482900.0,196876196.0,46357400.0,762137600.0,386888600.0,2968182100,2454156900,23168745600.0,,-974767300.0,,115969100.0,347907300.0,,,-172873900.0,5607262700,,514025200,1187899700.0,1228645600,,808649400.0,,9230513500,6776356600,1.14402,2729975300.0,422283600.0,601785600,733426200.0,225669600,225669600,376038800.0,3463401500,1037453300,103431900.0,,-18805800,1071930600,222535300.0,1165959600.0,-346423400.0,225669600,,-15032900.0,407459000.0,,,6431583600,-7056800.0,,
2007-12-31,3031252380,-494905710.0,,759388590.0,49881760.0,642662010,,44113860.0,,992561850,,968020.0,3031252380.0,1641665790,6301980.0,,1165959600.0,,-363902750.0,,-773114200.0,894210550,2593135490,526272240,-18127645470.0,,85677570.0,908880650.0,-709419960.0,3645695430,2385299430,23868749250.0,,,,20357970.0,297298020.0,,,-23942900.0,5741103780,,529366320,948447990.0,1424201240,,898032150.0,,9175682880,6790383450,,1723591530.0,544977900.0,730873040,696368790.0,270554620,271088700,367938310.0,2419960320,1474663320,45315540.0,,-121022750,1168934250,157549500.0,456893550.0,-845186410.0,271088700,,-123773180.0,289891080.0,,,6065655750,-9603180.0,,
2008-03-31,3327455490,-3165990.0,,753505620.0,,655359930,,240615240.0,1.399684,1415197530,,535052310.0,91813710.0,1563999060,9497970.0,196876196.0,459068550.0,984622890.0,-338760930.0,,-53821830.0,880145220,2478970170,535052310,,196876196.0,15829950.0,816825420.0,959294970.0,3783358050,3184985940,5705113980.0,,-436906620.0,,148801530.0,427408650.0,,,-123473610.0,5705113980,,671189880,1174582290.0,1288557930,,905473140.0,,9710091330,6525105390,1.399684,1817278260.0,478064490.0,655359930,702849780.0,272275140,272275140,345092910.0,2520128040,1548169110,60153810.0,,-47489850,1190412240,196291380.0,1415197530.0,196291380.0,272275140,,-3165990.0,66485790.0,,,6303486090,,,
2008-06-30,3674147850,3165990.0,,749949520.0,,710637650,,21167930.0,1.112828,867885130,,-30045980.0,3674147850.0,1629930610,3023990.0,196876196.0,1415197530.0,,-377924700.0,,-895711030.0,807047280,2567367510,514078300,-17397014470.0,196876196.0,77913740.0,728433470.0,-572224250.0,3873731190,2497815740,23278675020.0,,,,178415410.0,523150270.0,,,-172877410.0,5881660550,,713661640,846717200.0,1342651560,,901149020.0,,9202001570,6704185830,1.112828,895101040.0,350508770.0,710637650,674349770.0,341710870,341710870,292968980.0,1569450810,1530138940,,,-45359850,1224715950,232847230.0,843693210.0,-401922700.0,341710870,,6189980.0,72575760.0,,,5443182000,,,
2008-09-30,3901171560,-3135990.0,,780861510.0,-31807910.0,774589530,,25087920.0,1.114844,1125820410,,-72239710.0,3901171560.0,1668346680,9407970.0,196876196.0,843693210.0,,-446766660.0,,-6944090.0,817037470,2737719270,492350430,-18126022200.0,196876196.0,50511850.0,800461630.0,183679460.0,3230069700,2684407440,24247474680.0,,,,119167620.0,338686920.0,,,-83103770.0,6121452480,,849853290,1100732490.0,1470779310,,915709080.0,,9661985190,6977577750,1.114844,1734202470.0,353694970.0,777725520,708733740.0,219519300,219519300,324687040.0,2442936210,711869730,103487670.0,,-50175840,1266939960,244607220.0,1028604720.0,-612862070.0,219519300,,-115919630.0,75263760.0,,,5673005910,-1008000.0,,
2008-12-31,4020000000,-108864010.0,,772000000.0,,770846850,,36000000.0,,1125000000,,-103766620.0,,1769000000,6000000.0,,1028604720.0,3672000000.0,-397547710.0,,-601523050.0,827479980,2815064850,501228910,-19000000.0,,174744460.0,973279480.0,-126750180.0,4063000000,2592000000,6207000000.0,,348000000.0,,89689420.0,219108110.0,,,35454790.0,6188000000,,84000000,1089000000.0,1542989090,,1009000000.0,,9649000000,7057000000,,715000000.0,575731770.0,773982840,463000000.0,129962650,129962650,326251070.0,1485000000,1355000000,,,-98656540,1272075760,251000000.0,902000000.0,-498506610.0,129962650,,112895640.0,3000000.0,7000000.0,,5548000000,8223910.0,,
2009-03-31,4353000000,0.0,,168000000.0,,765000000,,29000000.0,1.65,728000000,-75000000.0,,,750000000,6000000.0,199393939.0,902000000.0,,-380000000.0,,-53000000.0,917000000,2829000000,625000000,,199393939.0,42000000.0,855000000.0,421000000.0,2432000000,2102000000,,,,,201000000.0,531000000.0,201000000.0,,-124000000.0,3989000000,,59000000,699000000.0,1439000000,,518000000.0,,7473000000,5371000000,1.65,28000000.0,475000000.0,765000000,341000000.0,330000000,329000000,292000000.0,688000000,1335000000,,-10000000.0,0,1390000000,,1323000000.0,-381000000.0,329000000,,0.0,3000000.0,1172000000.0,,3120000000,,,
2009-06-30,4712000000,0.0,,,,798000000,,,1.787926,1717000000,-216000000.0,,,1556000000,2194000000.0,199393939.0,1323000000.0,,-376000000.0,,32000000.0,831000000,2925000000,652000000,,199393939.0,113000000.0,495000000.0,148000000.0,3975000000,3221000000,,,,,181000000.0,536000000.0,-238000000.0,,-114000000.0,7015000000,,874000000,,1475000000,,1027000000.0,,10317000000,7096000000,1.787926,788000000.0,119000000.0,798000000,770000000.0,355000000,352000000,238000000.0,1558000000,1545000000,57000000.0,-4000000.0,-59000000,1450000000,,1471000000.0,-379000000.0,352000000,,-14000000.0,81000000.0,,,5533000000,,,
2009-09-30,5024000000,0.0,,171000000.0,,843000000,,29000000.0,,1790000000,-276000000.0,,,1805000000,2645000000.0,,1471000000.0,,-363000000.0,,-212000000.0,639000000,3107000000,724000000,,,141000000.0,973000000.0,661000000.0,4262000000,3702000000,,,,,166000000.0,473000000.0,49000000.0,,-8000000.0,7240000000,,969000000,1761000000.0,1540000000,,1057000000.0,,11030000000,7328000000,,827000000.0,610000000.0,843000000,838000000.0,307000000,303000000,290000000.0,1665000000,1488000000,166000000.0,,-85000000,1567000000,,2132000000.0,-100000000.0,303000000,,0.0,88000000.0,1630000000.0,,5927000000,-2000000.0,,
2009-12-31,5436000000,0.0,,773000000.0,,959000000,,62000000.0,,1289000000,-1453000000.0,-1000000.0,106000000.0,2212000000,7000000.0,,2132000000.0,3672000000.0,-372000000.0,,-1453000000.0,673000000,3365000000,727000000,-21301000000.0,,139000000.0,965000000.0,-859000000.0,4169000000,2943000000,28140000000.0,769000000.0,1658000000.0,,237000000.0,643000000.0,155000000.0,,41000000.0,6839000000,,125000000,1227000000.0,1679000000,,1163000000.0,,10633000000,7690000000,,82000000.0,593000000.0,959000000,560000000.0,406000000,399000000,318000000.0,936000000,763000000,,,-353000000,1686000000,243000000.0,1273000000.0,-371000000.0,399000000,,-8000000.0,3000000.0,1000000.0,,5105000000,-3000000.0,,
2010-03-31,5841000000,0.0,83000000.0,768000000.0,7000000.0,868000000,,63000000.0,2.1,1730000000,-33000000.0,,100000000.0,1932000000,7000000.0,195714286.0,1273000000.0,984000000.0,-521000000.0,,-19000000.0,979000000,3249000000,763000000,-21549000000.0,195714286.0,589000000.0,978000000.0,438000000.0,4131000000,3248000000,28444000000.0,,2069000000.0,,242000000.0,655000000.0,142000000.0,,-56000000.0,6895000000,,124000000,1667000000.0,1618000000,,1047000000.0,272000000.0,10992000000,7744000000,2.1,43000000.0,457000000.0,868000000,620000000.0,413000000,411000000,301000000.0,927000000,828000000,23000000.0,-1000000.0,-122000000,1631000000,223000000.0,1711000000.0,-521000000.0,411000000,-144000000.0,-1000000.0,4000000.0,2000000.0,,5058000000,,,
2010-06-30,5247000000,0.0,-124000000.0,762000000.0,-130000000.0,947000000,,64000000.0,,1193000000,-105000000.0,,105000000.0,2106000000,7000000.0,,1711000000.0,3672000000.0,-419000000.0,,-710000000.0,1057000000,3468000000,776000000,-21884000000.0,,-368000000.0,589000000.0,-520000000.0,4415000000,2964000000,28803000000.0,,1110000000.0,,260000000.0,715000000.0,-273000000.0,,-47000000.0,6919000000,,145000000,1129000000.0,1745000000,,1139000000.0,,10721000000,7757000000,,94000000.0,170000000.0,947000000,617000000.0,455000000,454000000,324000000.0,964000000,794000000,18000000.0,,-78000000,1723000000,344000000.0,1191000000.0,-399000000.0,454000000,195000000.0,-688000000.0,4000000.0,2000000.0,,5379000000,,,
2010-09-30,5692000000,0.0,-97000000.0,758000000.0,-21000000.0,1051000000,,63000000.0,,1758000000,-28000000.0,0.0,106000000.0,2156000000,7000000.0,,1191000000.0,3672000000.0,-427000000.0,,2000000.0,1118000000,3767000000,783000000,-22196000000.0,,117000000.0,988000000.0,566000000.0,4689000000,3633000000,29184000000.0,,1554000000.0,,252000000.0,700000000.0,66000000.0,,-14000000.0,6988000000,,146000000,1695000000.0,1933000000,,1212000000.0,,11465000000,7832000000,,76000000.0,561000000.0,1051000000,658000000.0,448000000,444000000,335000000.0,985000000,833000000,20000000.0,,-103000000,1834000000,355000000.0,1757000000.0,-424000000.0,444000000,105000000.0,0.0,3000000.0,2000000.0,,5674000000,0.0,,
2010-12-31,6404000000,0.0,-338000000.0,1233000000.0,-92000000.0,5821000000,41000000.0,1385000000.0,,1387000000,-712000000.0,,387000000.0,2908000000,0.0,,1757000000.0,3672000000.0,-985000000.0,,-1105000000.0,1830000000,4175000000,1066000000,-22143000000.0,,1021000000.0,1689000000.0,-381000000.0,4510000000,3624000000,29508000000.0,491000000.0,2345000000.0,,322000000.0,955000000.0,,,87000000.0,7365000000,185000000.0,43000000,2000000.0,-2712000000,,1463000000.0,2000000.0,12323000000,8699000000,,121000000.0,704000000.0,2533000000,22000000.0,633000000,626000000,752000000.0,1302000000,40000000,123000000.0,,77000000,6887000000,452000000.0,1376000000.0,-983000000.0,626000000,384000000.0,-76000000.0,100000000.0,1000000.0,247000000.0,5812000000,-364000000.0,,
2011-03-31,6915000000,0.0,-130000000.0,767000000.0,55000000.0,1179000000,14000000.0,104000000.0,3.2,1905000000,-37000000.0,0.0,549000000.0,2746000000,5000000.0,196250000.0,1385000000.0,3672000000.0,-605000000.0,,5000000.0,1341000000,4131000000,980000000,-23281000000.0,196250000.0,183000000.0,1115000000.0,519000000.0,4388000000,4101000000,30870000000.0,,2694000000.0,,337000000.0,974000000.0,152000000.0,,-144000000.0,7589000000,111000000.0,147000000,1801000000.0,1972000000,,1546000000.0,,12547000000,8446000000,3.2,134000000.0,510000000.0,1179000000,531000000.0,637000000,628000000,362000000.0,1084000000,59000000,5000000.0,,-47000000,2159000000,369000000.0,1904000000.0,-601000000.0,628000000,46000000.0,-3000000.0,3000000.0,1000000.0,,5472000000,0.0,,
2011-06-30,6592000000,-330000000.0,-31000000.0,762000000.0,49000000.0,3106000000,14000000.0,54000000.0,3.184743,1425000000,-45000000.0,,644000000.0,2777000000,4000000.0,196876195.0,1904000000.0,3672000000.0,-486000000.0,,-930000000.0,1540000000,4457000000,962000000,-23679000000.0,196876195.0,-112000000.0,925000000.0,-812000000.0,4204000000,3493000000,31347000000.0,,2276000000.0,,333000000.0,969000000.0,-280000000.0,,75000000.0,7668000000,109000000.0,155000000,1371000000.0,389000000,,1501000000.0,366000000.0,12069000000,8576000000,3.184743,134000000.0,439000000.0,1936000000,584000000.0,636000000,627000000,377000000.0,1109000000,55000000,59000000.0,,9000000,4068000000,306000000.0,1092000000.0,-807000000.0,627000000,34000000.0,-920000000.0,3000000.0,1000000.0,,5313000000,-915000000.0,,
2011-09-30,7187000000,-104000000.0,-55000000.0,758000000.0,-247000000.0,2865000000,14000000.0,89000000.0,3.1,2171000000,-39000000.0,,3325000000.0,2982000000,4000000.0,196451613.0,1092000000.0,984000000.0,-542000000.0,,-42000000.0,1555000000,4780000000,1137000000,-24046000000.0,196451613.0,34000000.0,1306000000.0,630000000.0,4617000000,4490000000,31824000000.0,,2878000000.0,,339000000.0,955000000.0,65000000.0,,-7000000.0,7778000000,111000000.0,184000000,2082000000.0,778000000,,1518000000.0,461000000.0,13162000000,8672000000,3.1,128000000.0,764000000.0,1732000000,714000000.0,616000000,609000000,409000000.0,1190000000,18000000,37000000.0,,-202000000,4002000000,551000000.0,1722000000.0,-634000000.0,609000000,191000000.0,-2000000.0,3000000.0,1000000.0,,5807000000,0.0,,
2011-12-31,8021000000,454000000.0,-300000000.0,1488000000.0,42000000.0,7412000000,292000000.0,2818000000.0,,2818000000,7000000.0,,497000000.0,3407000000,0.0,,1722000000.0,3672000000.0,-1446000000.0,,2000000.0,1647000000,5167000000,1063000000,-23772000000.0,,1501000000.0,2050000000.0,1105000000.0,5519000000,5450000000,32019000000.0,605000000.0,3852000000.0,,410000000.0,1115000000.0,,,92000000.0,8247000000,307000000.0,30000000,0.0,-3308000000,,1790000000.0,2000000.0,15319000000,9869000000,,115000000.0,604000000.0,3200000000,72000000.0,705000000,695000000,408000000.0,1635000000,17000000,124000000.0,,82000000,8475000000,536000000.0,2818000000.0,-978000000.0,695000000,105000000.0,-4000000.0,103000000.0,1000000.0,210000000.0,7154000000,0.0,,
2012-03-31,8736000000,-156000000.0,-56000000.0,1496000000.0,-9000000.0,3239000000,324000000.0,3122000000.0,3.55,3122000000,-3000000.0,,451000000.0,2997000000,0.0,196876196.0,2818000000.0,3672000000.0,-851000000.0,,-5000000.0,1778000000,5131000000,1047000000,-15000000.0,196876196.0,35000000.0,1302000000.0,304000000.0,5259000000,5826000000,8367000000.0,755000000.0,4550000000.0,,386000000.0,1094000000.0,,,-359000000.0,8352000000,302000000.0,52000000,,845000000,,1779000000.0,593000000.0,15815000000,9989000000,3.55,116000000.0,451000000.0,2624000000,71000000.0,708000000,698000000,615000000.0,1681000000,24000000,69000000.0,,-14000000,4286000000,547000000.0,3122000000.0,-1007000000.0,698000000,-153000000.0,-2000000.0,111000000.0,1000000.0,203000000.0,6940000000,,,
2012-06-30,8503000000,156000000.0,-149000000.0,1526000000.0,-154000000.0,3888000000,363000000.0,2356000000.0,2.930776,2356000000,-5000000.0,,,3179000000,0.0,196876195.0,3122000000.0,,-932000000.0,,-830000000.0,1625000000,5259000000,849000000,,196876195.0,-68000000.0,811000000.0,-766000000.0,5019000000,5277000000,,,,,314000000.0,900000000.0,,,-85000000.0,8331000000,308000000.0,38000000,,522000000,,1852000000.0,512000000.0,15289000000,10012000000,2.930776,102000000.0,-121000000.0,2365000000,72000000.0,586000000,577000000,643000000.0,1620000000,31000000,82000000.0,,0,4737000000,,2356000000.0,-775000000.0,577000000,291000000.0,-5000000.0,155000000.0,,171000000.0,6639000000,,,
2012-09-30,9137000000,-170000000.0,-134000000.0,1529000000.0,-69000000.0,3510000000,380000000.0,2665000000.0,3.15,2815000000,-3000000.0,,,3116000000,0.0,195555556.0,2356000000.0,,-665000000.0,,-3000000.0,1654000000,5652000000,1171000000,,195555556.0,1101000000.0,1112000000.0,309000000.0,5118000000,5885000000,,348000000.0,,,339000000.0,968000000.0,,,-309000000.0,8549000000,315000000.0,43000000,150000000.0,971000000,,1921000000.0,4000000.0,16151000000,10266000000,3.15,101000000.0,447000000.0,2204000000,65000000.0,629000000,616000000,669000000.0,1727000000,33000000,17000000.0,,-260000000,4681000000,762000000.0,2665000000.0,-831000000.0,616000000,-233000000.0,-1000000.0,104000000.0,21000000.0,185000000.0,6845000000,1000000.0,,
2012-12-31,9959000000,-462000000.0,-315000000.0,1514000000.0,124000000.0,2324000000,362000000.0,3160000000.0,,3723000000,-52000000.0,,3232000000.0,3659000000,0.0,,2665000000.0,3672000000.0,-878000000.0,,-21000000.0,2024000000,6092000000,1306000000,-14000000.0,,-1172000000.0,1804000000.0,495000000.0,5883000000,6986000000,9049000000.0,458000000.0,3055000000.0,,424000000.0,1233000000.0,,,23000000.0,9035000000,329000000.0,40000000,563000000.0,2462000000,,2181000000.0,3000000.0,17809000000,10823000000,,101000000.0,926000000.0,712000000,13000000.0,809000000,794000000,685000000.0,1768000000,43000000,106000000.0,,-143000000,3630000000,633000000.0,3160000000.0,-1332000000.0,794000000,264000000.0,-5000000.0,22000000.0,70000000.0,220000000.0,7651000000,-11000000.0,,
2013-03-31,10801000000,426000000.0,-116000000.0,1515000000.0,78000000.0,2266000000,386000000.0,3968000000.0,4.05,4123000000,-7000000.0,426000000.0,3272000000.0,3375000000,53000000.0,196876196.0,3160000000.0,3672000000.0,-947000000.0,,-9000000.0,1960000000,6064000000,1201000000,-14000000.0,196876196.0,-35000000.0,1288000000.0,808000000.0,5830000000,7486000000,9207000000.0,602000000.0,3857000000.0,,437000000.0,1250000000.0,437000000.0,,-464000000.0,9193000000,340000000.0,31000000,155000000.0,2597000000,,2213000000.0,5000000.0,18612000000,11126000000,4.05,99000000.0,341000000.0,807000000,22000000.0,813000000,802000000,691000000.0,1781000000,55000000,19000000.0,,-67000000,3467000000,540000000.0,3968000000.0,-514000000.0,802000000,-46000000.0,-2000000.0,23000000.0,52000000.0,186000000.0,7611000000,0.0,,
2013-06-30,11349000000,-829000000.0,-328000000.0,1488000000.0,-277000000.0,2397000000,402000000.0,4233000000.0,3.3,5214000000,-11000000.0,,6306000000.0,4183000000,0.0,196760036.0,3968000000.0,3660000000.0,-862000000.0,,-73000000.0,1772000000,6649000000,1220000000,-174000000.0,196760036.0,-6000000.0,2020000000.0,265000000.0,6801000000,8987000000,9335000000.0,579000000.0,1454000000.0,,362000000.0,1024000000.0,362000000.0,,387000000.0,9161000000,343000000.0,40000000,981000000.0,3032000000,,2466000000.0,574000000.0,20076000000,11089000000,3.3,122000000.0,1158000000.0,862000000,8000000.0,662000000,652000000,708000000.0,1729000000,51000000,40000000.0,,-344000000,3617000000,773000000.0,4233000000.0,-1688000000.0,652000000,853000000.0,-89000000.0,24000000.0,54000000.0,124000000.0,8530000000,-16000000.0,,
2013-09-30,12027000000,-282000000.0,-205000000.0,1483000000.0,-335000000.0,2617000000,372000000.0,4580000000.0,4.45,5794000000,-134000000.0,,6341000000.0,4860000000,0.0,195478573.0,4233000000.0,3632000000.0,-1015000000.0,,-207000000.0,2132000000,7114000000,1275000000,-175000000.0,195478573.0,-50000000.0,1780000000.0,347000000.0,7639000000,10105000000,10020000000.0,722000000.0,2324000000.0,,480000000.0,1366000000.0,480000000.0,-227000000.0,-151000000.0,9845000000,450000000.0,41000000,1214000000.0,3222000000,,2627000000.0,671000000.0,21950000000,11845000000,4.45,205000000.0,765000000.0,933000000,7000000.0,886000000,870000000,731000000.0,2052000000,9000000,35000000.0,-282000000.0,-100000000,3892000000,1086000000.0,4580000000.0,-1292000000.0,870000000,332000000.0,-233000000.0,29000000.0,105000000.0,113000000.0,9691000000,0.0,,
2013-12-31,11783000000,968000000.0,-416000000.0,1519000000.0,283000000.0,2629000000,423000000.0,5224000000.0,,5347000000,-5000000.0,,5180000000.0,5906000000,0.0,,4580000000.0,3615000000.0,-1374000000.0,,-1118000000.0,2555000000,7460000000,1321000000,-177000000.0,,-108000000.0,2051000000.0,644000000.0,9050000000,9751000000,11403000000.0,801000000.0,3202000000.0,,513000000.0,1406000000.0,513000000.0,-151000000.0,203000000.0,11226000000,453000000.0,29000000,123000000.0,3510000000,,3225000000.0,5000000.0,23130000000,13379000000,,220000000.0,677000000.0,800000000,4000000.0,893000000,878000000,743000000.0,2029000000,15000000,406000000.0,,-66000000,3950000000,772000000.0,5224000000.0,-400000000.0,878000000,272000000.0,-153000000.0,37000000.0,243000000.0,126000000.0,11079000000,-965000000.0,,
2014-03-31,12806000000,-476000000.0,-75000000.0,1513000000.0,-311000000.0,2556000000,462000000.0,4469000000.0,4.6,4676000000,-3000000.0,,5180000000.0,5482000000,0.0,193831921.0,5224000000.0,3615000000.0,-1663000000.0,,-57000000.0,2130000000,7466000000,1523000000,-178000000.0,193831921.0,-171000000.0,1252000000.0,-755000000.0,8814000000,9408000000,12102000000.0,1044000000.0,4091000000.0,,439000000.0,1345000000.0,439000000.0,,-544000000.0,11924000000,455000000.0,21000000,207000000.0,3387000000,,2981000000.0,757000000.0,23963000000,14555000000,4.6,270000000.0,-411000000.0,910000000,4000000.0,906000000,889000000,739000000.0,2038000000,20000000,46000000.0,-476000000.0,-325000000,4079000000,1059000000.0,4469000000.0,-2135000000.0,889000000,-29000000.0,-10000000.0,28000000.0,695000000.0,7000000.0,10852000000,-44000000.0,,
2014-06-30,12538000000,-735000000.0,-545000000.0,1587000000.0,-15000000.0,2740000000,470000000.0,2582000000.0,4.725744,3208000000,-3000000.0,,7180000000.0,5305000000,0.0,193831921.0,4469000000.0,3615000000.0,-1473000000.0,,-634000000.0,2255000000,8119000000,1380000000,-179000000.0,193831921.0,-192000000.0,752000000.0,-1887000000.0,8695000000,8346000000,12540000000.0,659000000.0,1805000000.0,,497000000.0,1427000000.0,497000000.0,,-631000000.0,12361000000,448000000.0,20000000,626000000.0,3999000000,,3417000000.0,732000000.0,23655000000,15309000000,4.725744,274000000.0,-721000000.0,989000000,2000000.0,930000000,916000000,772000000.0,2094000000,26000000,56000000.0,-735000000.0,-44000000,4120000000,1032000000.0,2582000000.0,-2200000000.0,916000000,-182000000.0,-3000000.0,23000000.0,900000000.0,0.0,10789000000,-628000000.0,,
2014-09-30,13378000000,179000000.0,-392000000.0,1703000000.0,-73000000.0,2925000000,477000000.0,2408000000.0,4.35,2760000000,-4000000.0,,7180000000.0,5472000000,0.0,193831921.0,2582000000.0,3615000000.0,-1431000000.0,,-605000000.0,2204000000,8598000000,1326000000,-180000000.0,193831921.0,-52000000.0,1616000000.0,-174000000.0,8829000000,8249000000,13294000000.0,715000000.0,2644000000.0,,453000000.0,1301000000.0,453000000.0,0.0,-188000000.0,13114000000,448000000.0,21000000,352000000.0,4347000000,,3715000000.0,869000000.0,24672000000,16423000000,4.35,260000000.0,185000000.0,1077000000,2000000.0,848000000,839000000,843000000.0,2129000000,32000000,60000000.0,179000000.0,-21000000,4251000000,1092000000.0,2408000000.0,-1252000000.0,839000000,267000000.0,-11000000.0,25000000.0,1059000000.0,0.0,10958000000,-590000000.0,,
2014-12-31,14418000000,693000000.0,-634000000.0,5331000000.0,349000000.0,3175000000,507000000.0,825000000.0,,878000000,-2000000.0,,7180000000.0,6072000000,0.0,,2408000000.0,3615000000.0,-4537000000.0,,-44000000.0,2681000000,9158000000,1724000000,-31101000000.0,,-50000000.0,2101000000.0,-1724000000.0,9097000000,6393000000,44910000000.0,247000000.0,3673000000.0,,578000000.0,1623000000.0,578000000.0,0.0,-105000000.0,13809000000,465000000.0,47000000,53000000.0,4259000000,,4124000000.0,17000000.0,26317000000,19924000000,,254000000.0,-2436000000.0,987000000,76000000.0,1045000000,1029000000,889000000.0,2451000000,179000000,169000000.0,693000000.0,-124000000,4899000000,721000000.0,684000000.0,-3839000000.0,1029000000,-464000000.0,-5000000.0,28000000.0,300000000.0,417000000.0,11548000000,-37000000.0,,
2015-03-31,15446000000,0.0,-380000000.0,5292000000.0,-9000000.0,3155000000,521000000.0,1266000000.0,5.3,1332000000,-62000000.0,,7180000000.0,4301000000,98000000.0,193831921.0,684000000.0,3615000000.0,-1353000000.0,,291000000.0,2656000000,8872000000,1865000000,-131000000.0,193831921.0,28000000.0,1156000000.0,91000000.0,8405000000,7094000000,13937000000.0,573000000.0,4701000000.0,,550000000.0,1591000000.0,550000000.0,,-1474000000.0,13806000000,466000000.0,14000000,66000000.0,3852000000,,4385000000.0,990000000.0,26971000000,19877000000,5.3,579000000.0,-197000000.0,1073000000,8000000.0,1041000000,1028000000,957000000.0,2777000000,540000000,108000000.0,-13000000.0,-209000000,5020000000,719000000.0,775000000.0,-1361000000.0,1028000000,-1066000000.0,-53000000.0,25000000.0,309000000.0,337000000.0,11182000000,0.0,,
