,timestamp,annualOtherNonCashItems,quarterlyInterestExpense,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,trailingDepreciationAndAmortization,annualIncomeTaxPayable,annualDepreciationAndAmortization,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockBasedCompensation,quarterlyInventory,annualDilutedAverageShares,quarterlyOtherIncomeExpense,annualChangeInInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyAccumulatedDepreciation,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingOperatingCashFlow,annualAccountsReceivable,annualCapitalStock,annualDilutedEPS,trailingPretaxIncome,annualGoodwill,trailingNetIncome,quarterlyNetPPE,quarterlyPretaxIncome,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualGrossProfit,annualCurrentLiabilities,annualInventory,quarterlyTaxProvision,trailingChangeInInventory,annualBasicAverageShares,quarterlyDilutedEPS,annualEbitda,annualOperatingCashFlow,quarterlyCommonStockIssuance,annualNetPPE,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalNonCurrentAssets,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,annualRepaymentOfDebt,trailingGrossProfit,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,annualGrossPPE,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,quarterlyBasicEPS,quarterlyEndCashPosition,annualOperatingExpense,annualCurrentAccruedExpenses,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualCapitalExpenditure,annualCashAndCashEquivalents,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualCurrentAssets,trailingResearchAndDevelopment,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyChangeInInventory,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualInterestExpense,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualAccumulatedDepreciation,trailingOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualDeferredIncomeTax,quarterlyRetainedEarnings,annualNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualChangeInWorkingCapital,annualOtherNonCurrentAssets,quarterlyStockholdersEquity,quarterlyDilutedAverageShares,annualBasicEPS,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualRetainedEarnings,annualFreeCashFlow,quarterlyCurrentAssets,trailingFreeCashFlow,quarterlyNetOtherInvestingChanges,quarterlyOperatingExpense,quarterlyGoodwill,annualNetIncome,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,annualBeginningCashPosition,annualCashDividendsPaid,annualCostOfRevenue,annualLongTermDebt,quarterlyRepaymentOfDebt,annualTaxProvision,annualCurrentDebt,annualTotalAssets,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,trailingTaxProvision,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingEndCashPosition,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,trailingOtherNonCashItems,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue
29,1017532800,,15400000.0,,,,,131200000.0,223700000.0,,,,,,,,712200000.0,,-30400000.0,,,32900000.0,32900000.0,0.0,134700000.0,,,,,0.0,,,,,,,,,5692500000.0,40500000.0,,,,,,7600000.0,,,0.04,,,,,1203800000.0,0.0,,,222600000.0,,,6049800000.0,,,,,,,,,,,,10654800000.0,897500000.0,32900000.0,,,,,-852300000.0,,,,,1142400000.0,0.0,1234300000.0,,,,2438100000.0,69900000.0,,1355200000.0,,745200000.0,,,,0.04,0.0,,,452000000.0,4493000000.0,,,,,,,,,,,,5692500000.0,1490900000.0,,,0.0,,,,,,69900000.0,,4231500000.0,,,,,,,,,,6125300000.0,897500000.0,,419900000.0,3002100000.0,,941600000.0,903200000.0,,,,4605000000.0,,,382100000.0,,,,2770700000.0,,231400000.0,141500000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1025395200,,15800000.0,,,,,115300000.0,258300000.0,,,,,,,,863800000.0,,-14100000.0,,,104700000.0,104700000.0,634700000.0,133000000.0,,-4573871000.0,,,588300000.0,,,,,,,,,6091200000.0,127700000.0,,,,,,21300000.0,,,0.12,,,,,1203300000.0,107700000.0,,,516100000.0,,,6740300000.0,,,,,,,,,,,,11378200000.0,894000000.0,104700000.0,,,,,-439300000.0,,,,,1142500000.0,0.0,916700000.0,,,,2120000000.0,155100000.0,,1531100000.0,,895400000.0,,,,0.12,916700000.0,,,575800000.0,4846700000.0,,,,,,,,,,,,10665071000.0,1778800000.0,,,-1951100000.0,,,,,,155100000.0,,4300600000.0,,,,,,,,,,6493300000.0,894000000.0,,179800000.0,3067900000.0,,1017400000.0,955300000.0,,,,4637900000.0,,,420700000.0,,,,2796600000.0,,271300000.0,159900000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1033344000,,20300000.0,,,,,140700000.0,258000000.0,,,,,,,,887300000.0,,-7400000.0,,,131200000.0,131200000.0,-634700000.0,110100000.0,,-4573871000.0,,,481700000.0,,,,,,,,,5971800000.0,160200000.0,,,,,,29000000.0,,,0.15,,,,,1202200000.0,-107700000.0,,,483800000.0,,,6565700000.0,,,,,,,,,,,,11281900000.0,890300000.0,131200000.0,,,,,-504300000.0,,,,,1143100000.0,916700000.0,1066600000.0,,,,2268800000.0,196400000.0,,1645200000.0,,823100000.0,,,,0.15,0.0,,,609100000.0,4671500000.0,,,,,,,,,,,,10545671000.0,1618400000.0,,,1951100000.0,,,,,,196400000.0,,4431700000.0,,,,,,,,,,6569400000.0,890300000.0,,172900000.0,3053100000.0,,1016300000.0,1036100000.0,,,,4716200000.0,,,412700000.0,,,,2797300000.0,,255800000.0,162700000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1041292800,,16500000.0,,6994000000.0,,,165000000.0,282100000.0,,,,1469000000.0,1000000.0,86000000.0,,930000000.0,893750000.0,14000000.0,-71000000.0,-1370000000.0,160200000.0,160200000.0,1713000000.0,123000000.0,,-6348000000.0,,86000000.0,0.0,,,1095000000.0,1144000000.0,0.48,,,,6220000000.0,195300000.0,470000000.0,,2298000000.0,1873000000.0,930000000.0,31100000.0,,893750000.0,,2104000000.0,1713000000.0,,6220000000.0,2000000.0,1713000000.0,212000000.0,,470000000.0,123000000.0,2564000000.0,6813000000.0,0.0,-1064000000.0,6318000000.0,-258000000.0,,,,,,2562000000.0,-232000000.0,12004000000.0,,160200000.0,,522000000.0,,,-258000000.0,635000000.0,12568000000.0,912000000.0,,1144000000.0,0.0,2562000000.0,-38000000.0,,,2564000000.0,213500000.0,,1786500000.0,,912000000.0,,,,,2562000000.0,1663000000.0,606000000.0,661100000.0,4968000000.0,,2562000000.0,,,429000000.0,5191000000.0,,,,,,12568000000.0,1873000000.0,68000000.0,,-1370000000.0,2000000.0,-1000000.0,-6348000000.0,,,213500000.0,14000000.0,4592000000.0,429000000.0,-115000000.0,,3095000000.0,,,1022000000.0,-251000000.0,123000000.0,6994000000.0,,0.48,606000000.0,3095000000.0,4968000000.0,1095000000.0,1125400000.0,29000000.0,4592000000.0,1713000000.0,5191000000.0,,,447600000.0,,429000000.0,,2797000000.0,,212000000.0,183900000.0,2439000000.0,-36000000.0,4020000000.0,2797000000.0,,89000000.0,165000000.0,12004000000.0,648000000.0,0.0,,6813000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
33,1049068800,,18000000.0,,,,-358000000.0,203000000.0,283000000.0,-1000000.0,,,,,,,977000000.0,,7000000.0,,,79000000.0,79000000.0,423000000.0,118000000.0,,-6348000000.0,,87000000.0,0.0,-1303000000.0,,,,,,,,6178000000.0,98000000.0,,,,,,18000000.0,,,0.09,,,,,1102000000.0,423000000.0,,,463000000.0,,,6759000000.0,,,,,,,,,,,,11805000000.0,891100000.0,79000000.0,,,392000000.0,-1100000000.0,-155000000.0,,,,,1144000000.0,2562000000.0,1259000000.0,,,,2361000000.0,132000000.0,,1618000000.0,-44000000.0,862000000.0,-9000000.0,,,0.09,1259000000.0,,,566000000.0,4586000000.0,,,,,,,,,,-35000000.0,,12526000000.0,1844000000.0,,,-1369000000.0,,,,,,524000000.0,,4671000000.0,,,,,,,,,,7176000000.0,891100000.0,,580000000.0,2742000000.0,,1041000000.0,1052000000.0,,,,5046000000.0,,-269000000.0,434000000.0,,,,2432000000.0,,223000000.0,174000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1056931200,,25000000.0,,,,-274000000.0,181000000.0,298000000.0,-67000000.0,,,,,,,1107000000.0,,-4000000.0,,,80000000.0,80000000.0,353000000.0,85000000.0,,-6348000000.0,,89000000.0,158000000.0,-372000000.0,,,,,,,,6364000000.0,98000000.0,,,,,,18000000.0,,,0.09,,,,,1102000000.0,-201000000.0,,,576000000.0,,,7058000000.0,,,,,,,,,,,,11984000000.0,887699000.0,80000000.0,,,419000000.0,0.0,135000000.0,,,,,1144000000.0,1259000000.0,887000000.0,,,,1989000000.0,121000000.0,,1702000000.0,-152000000.0,988000000.0,-5000000.0,,,0.09,887000000.0,,,607000000.0,4463000000.0,,,,,,,,,,-80000000.0,,12712000000.0,1846000000.0,,,-453000000.0,,,,,,540000000.0,,4680000000.0,,,,,,,,,,7477000000.0,892631000.0,,518000000.0,2617000000.0,,1193000000.0,1095000000.0,,,,4926000000.0,,240000000.0,486000000.0,,,,2288000000.0,,240000000.0,191000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1064880000,,11400000.0,,,-261000000.0,638500000.0,137700000.0,302800000.0,-3000000.0,,,,,,,1114200000.0,,-222900000.0,,,-49100000.0,-49100000.0,365900000.0,95700000.0,,-6348000000.0,,89800000.0,568100000.0,741200000.0,,,,,,,,6126300000.0,97300000.0,,,,,,-49100000.0,,,-0.06,,,,,1103000000.0,104900000.0,,,545000000.0,,,6800800000.0,,,,,,,,,,,,12699400000.0,888300000.0,-49100000.0,,,421400000.0,-1000000.0,151400000.0,,,,,1145600000.0,887000000.0,1628000000.0,,,,2731000000.0,257200000.0,,1803900000.0,-190600000.0,1003000000.0,-53700000.0,,,-0.06,1628000000.0,,,632500000.0,5196900000.0,,,,,,,,,,-5300000.0,,12474300000.0,1853200000.0,,0.0,-266100000.0,,,,,,678600000.0,,4630800000.0,,,,,,,,,,7457900000.0,888300000.0,,142400000.0,3343700000.0,,1306300000.0,1171400000.0,,,,5898600000.0,,-8100000.0,375300000.0,,,,3001400000.0,,252500000.0,191700000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1072828800,,7100000.0,,8100000000.0,-406000000.0,-65500000.0,151000000.0,354400000.0,21000000.0,,,1676000000.0,4000000.0,37000000.0,,1129000000.0,937037037.0,-29100000.0,-75000000.0,-1439000000.0,143600000.0,143600000.0,778100000.0,99000000.0,,-8377000000.0,,37000000.0,0.0,1369800000.0,,1272000000.0,1146000000.0,0.27,,,,6620000000.0,140800000.0,592000000.0,,2566000000.0,2077000000.0,1129000000.0,-100000.0,,872413793.0,,2215000000.0,1920000000.0,,6620000000.0,,372100000.0,274000000.0,,592000000.0,436000000.0,2998000000.0,7356000000.0,0.0,-34000000.0,7238000000.0,623000000.0,,,,,,2998000000.0,-59000000.0,13477000000.0,,143600000.0,,239000000.0,443600000.0,,623000000.0,539000000.0,14997000000.0,1044000000.0,,1146000000.0,1628000000.0,2998000000.0,-249000000.0,,,2998000000.0,165300000.0,,2113500000.0,325600000.0,1044000000.0,-63300000.0,,,,2998000000.0,2027000000.0,872000000.0,759900000.0,5332000000.0,-1221000000.0,2998000000.0,,,253000000.0,6121000000.0,,,,45300000.0,,14997000000.0,2077000000.0,52000000.0,0.0,649100000.0,,-1000000.0,-8377000000.0,,,608900000.0,-131000000.0,4774000000.0,253000000.0,,,3255000000.0,,,1238000000.0,-61000000.0,99000000.0,8100000000.0,,0.29,872000000.0,3255000000.0,5332000000.0,1272000000.0,1353600000.0,22000000.0,4774000000.0,699000000.0,6121000000.0,,3100000.0,594600000.0,,253000000.0,,2944000000.0,,274000000.0,227900000.0,2562000000.0,-71000000.0,4672000000.0,2944000000.0,,-14000000.0,151000000.0,13477000000.0,785000000.0,0.0,,7356000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
37,1080691200,,15000000.0,,,-321000000.0,-77000000.0,447000000.0,363000000.0,0.0,,,,,,,1071000000.0,,-45000000.0,,,77000000.0,77000000.0,552000000.0,104000000.0,,-8377000000.0,,35000000.0,0.0,-895000000.0,,,,,,,,6447000000.0,76000000.0,,,,,,-1000000.0,,,0.08,,,14000000.0,,1030000000.0,231000000.0,,,572000000.0,,,7166000000.0,,,,,,,,,,,,13477000000.0,890211387.0,77000000.0,,,432000000.0,-1030000000.0,469000000.0,,,,,1150000000.0,2998000000.0,2103000000.0,,,,3133000000.0,113000000.0,,2029000000.0,26000000.0,1230000000.0,-3000000.0,,,0.09,2103000000.0,,,718000000.0,5395000000.0,,,,,,,,,,44000000.0,,14824000000.0,2531000000.0,,,-1367000000.0,,,,,,545000000.0,,4851000000.0,,,,,,,,,,8037000000.0,938655081.0,,846000000.0,2864000000.0,,1398000000.0,1311000000.0,,,,6311000000.0,,-13000000.0,605000000.0,,,,2555000000.0,,274000000.0,230000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1088553600,,13000000.0,,,-587000000.0,-351000000.0,1012000000.0,384000000.0,-107000000.0,,,,,,,1097000000.0,,-14000000.0,,,148000000.0,148000000.0,509000000.0,108000000.0,,-8377000000.0,,49000000.0,677000000.0,-447000000.0,,,,,,,,6791000000.0,172000000.0,,,,,,23000000.0,,,0.16,,,2000000.0,,1030000000.0,-78000000.0,,,561000000.0,,,7503000000.0,,,,,,,,,,,,13509000000.0,891369659.0,148000000.0,,,447000000.0,0.0,426000000.0,,,,,1149000000.0,2103000000.0,1656000000.0,,,,2686000000.0,191000000.0,,2172000000.0,-82000000.0,1490000000.0,-4000000.0,,,0.17,1656000000.0,,,812000000.0,5425000000.0,,,,,,,,,,-32000000.0,,15168000000.0,3371000000.0,,,-605000000.0,,,,,,638000000.0,,4892000000.0,,,,,,,,,,8037000000.0,936995871.0,,176000000.0,2054000000.0,,1464000000.0,1360000000.0,,,,6006000000.0,,-18000000.0,621000000.0,,,,1741000000.0,,264000000.0,239000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1096502400,,11000000.0,,,-719000000.0,-940000000.0,119000000.0,384000000.0,1000000.0,,,,,,,1196000000.0,,-17000000.0,,,189000000.0,189000000.0,636000000.0,108000000.0,,-8377000000.0,,58000000.0,0.0,-1055000000.0,,,,,,,,7011000000.0,211000000.0,,,,,,20000000.0,,,0.2,,,,,1030000000.0,-83000000.0,,,566000000.0,,,7744000000.0,,,,,,,,,,,,12851000000.0,891446812.0,189000000.0,,,468000000.0,0.0,497000000.0,,,,,1149000000.0,1656000000.0,601000000.0,,,,1631000000.0,225000000.0,,2231000000.0,-9000000.0,1432000000.0,-9000000.0,,,0.21,601000000.0,,,845000000.0,4505000000.0,,,,,,,,,,-89000000.0,,15388000000.0,2463000000.0,,0.0,-752000000.0,,,,,,693000000.0,,5081000000.0,,,,,,,,,,8298000000.0,934931114.0,,888000000.0,2042000000.0,,1523000000.0,1386000000.0,,,,5107000000.0,,-33000000.0,620000000.0,,,,1710000000.0,,274000000.0,233000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1104451200,,5000000.0,,9110000000.0,-423000000.0,97000000.0,191000000.0,401000000.0,6000000.0,,,1865000000.0,,63000000.0,,1344000000.0,924615385.0,2000000.0,-144000000.0,-2134000000.0,187000000.0,187000000.0,645000000.0,117000000.0,,-10539000000.0,,63000000.0,0.0,1349000000.0,,1408000000.0,1150000000.0,0.65,,,,7442000000.0,213000000.0,555000000.0,,3228000000.0,2512000000.0,1344000000.0,26000000.0,,897014925.0,,2624000000.0,2342000000.0,,7442000000.0,,222000000.0,300000000.0,,555000000.0,-1048000000.0,1950000000.0,8173000000.0,0.0,-81000000.0,8760000000.0,1116000000.0,,,,,,1950000000.0,-1271000000.0,13800000000.0,,187000000.0,,672000000.0,518000000.0,,1116000000.0,759000000.0,17981000000.0,1352000000.0,,1150000000.0,601000000.0,1950000000.0,-74000000.0,,,1950000000.0,229000000.0,,2328000000.0,-77000000.0,1352000000.0,10000000.0,,,,1950000000.0,2469000000.0,952000000.0,852000000.0,4642000000.0,-2050000000.0,1950000000.0,,,601000000.0,5627000000.0,,,,-67000000.0,,17981000000.0,2512000000.0,44000000.0,0.0,590000000.0,,0.0,-10539000000.0,,,747000000.0,-6000000.0,5268000000.0,601000000.0,,,2130000000.0,,,1532000000.0,-142000000.0,117000000.0,9110000000.0,,0.67,952000000.0,2130000000.0,4642000000.0,1408000000.0,1476000000.0,23000000.0,5268000000.0,292000000.0,5627000000.0,,-17000000.0,623000000.0,,601000000.0,,1767000000.0,,300000000.0,245000000.0,2998000000.0,-107000000.0,5532000000.0,1767000000.0,,68000000.0,191000000.0,13800000000.0,947000000.0,257000000.0,,8173000000.0,257000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
41,1112227200,,,,,-564000000.0,-38000000.0,195000000.0,404000000.0,0.0,,,,,,,1369000000.0,,-84000000.0,,,-31000000.0,-31000000.0,359000000.0,119000000.0,,-10539000000.0,,50000000.0,852000000.0,-788000000.0,,,,,,,,7039000000.0,-61000000.0,,,,,,-31000000.0,,,-0.03,,,1000000.0,,525000000.0,-205000000.0,,,478000000.0,,,7695000000.0,,,,,,,,,,,,13046000000.0,893100000.0,-31000000.0,,,507000000.0,-525000000.0,756000000.0,,,,,1150000000.0,1950000000.0,1162000000.0,,,,1687000000.0,10000000.0,,2083000000.0,-157000000.0,1027000000.0,-23000000.0,,,-0.03,1162000000.0,,,685000000.0,4277000000.0,,,,,,,,,,-65000000.0,,17578000000.0,2238000000.0,,,-1100000000.0,,,,,,517000000.0,,5237000000.0,,,,,,,,,,8720000000.0,893100000.0,,157000000.0,2039000000.0,,1414000000.0,1398000000.0,,,,5351000000.0,,-11000000.0,675000000.0,,,,1702000000.0,7000000.0,287000000.0,265000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1120089600,,,,,-363000000.0,-100000000.0,184000000.0,423000000.0,-107000000.0,,,,,,,1363000000.0,,-24000000.0,,,26000000.0,26000000.0,409000000.0,120000000.0,,-10539000000.0,,46000000.0,755000000.0,-87000000.0,,,,,,,,6618000000.0,20000000.0,,,,,,-5000000.0,,,0.03,,,2000000.0,,525000000.0,46000000.0,,,463000000.0,,,7260000000.0,,,,,,,,,,,,12498000000.0,892010623.0,26000000.0,,,498000000.0,0.0,340000000.0,,,,,1150000000.0,1162000000.0,1075000000.0,,,,1600000000.0,34000000.0,,2162000000.0,-104000000.0,1099000000.0,-16000000.0,,,0.03,1075000000.0,,,714000000.0,4224000000.0,,,,,,,,,,-51000000.0,,17157000000.0,2212000000.0,,,-386000000.0,,,,,,532000000.0,,5156000000.0,,,,,,,,,,8225000000.0,934617366.0,,167000000.0,2012000000.0,,1468000000.0,1448000000.0,,,,5238000000.0,,-23000000.0,680000000.0,,,,1692000000.0,,274000000.0,255000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1128038400,,,,,-284000000.0,-6000000.0,1575000000.0,401000000.0,30000000.0,,,,,,,1398000000.0,,-17000000.0,,,89000000.0,89000000.0,475000000.0,137000000.0,,-10539000000.0,,69000000.0,712000000.0,167000000.0,,,,,,,,6412000000.0,108000000.0,,,,,,18000000.0,,,0.1,,,,,525000000.0,191000000.0,,,450000000.0,,,7052000000.0,,,,,,,,,,,,12492000000.0,935500000.0,89000000.0,,,480000000.0,0.0,381000000.0,,,,,1153000000.0,1075000000.0,1242000000.0,,,,1767000000.0,114000000.0,,2247000000.0,-102000000.0,987000000.0,-1000000.0,,,0.1,1242000000.0,,,766000000.0,4059000000.0,,,,,,,,,,-36000000.0,,16951000000.0,3446000000.0,,0.0,-302000000.0,,,,,,594000000.0,,5244000000.0,,,,,,,,,,8383000000.0,935500000.0,,163000000.0,613000000.0,,1483000000.0,1481000000.0,,,,5440000000.0,,-18000000.0,652000000.0,,,,263000000.0,,281000000.0,248000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1135987200,10000000.0,,,8480000000.0,-230000000.0,-34000000.0,1533000000.0,402000000.0,-32000000.0,,,1949000000.0,,55000000.0,,1411000000.0,917241379.0,-14000000.0,-174000000.0,-1528000000.0,183000000.0,183000000.0,555000000.0,153000000.0,,-11137000000.0,,55000000.0,642000000.0,785000000.0,,1490000000.0,1153000000.0,0.29,,,,6175000000.0,207000000.0,445000000.0,,3037000000.0,3299000000.0,1411000000.0,25000000.0,,886666667.0,,2321000000.0,1798000000.0,,6175000000.0,,325000000.0,286000000.0,,445000000.0,77000000.0,2027000000.0,6828000000.0,642000000.0,-87000000.0,8882000000.0,281000000.0,,,,,,2027000000.0,-178000000.0,12439000000.0,,183000000.0,,275000000.0,464000000.0,,281000000.0,372000000.0,17312000000.0,965000000.0,,1153000000.0,1242000000.0,2027000000.0,-140000000.0,,,2027000000.0,212000000.0,,2389000000.0,-109000000.0,965000000.0,9000000.0,,,,2027000000.0,2665000000.0,152000000.0,872000000.0,3909000000.0,-1441000000.0,2027000000.0,,,266000000.0,5611000000.0,,,,-22000000.0,,17312000000.0,3299000000.0,,0.0,260000000.0,,1000000.0,-11137000000.0,,,676000000.0,-31000000.0,5427000000.0,266000000.0,,,610000000.0,,,1630000000.0,-472000000.0,153000000.0,8480000000.0,,0.3,152000000.0,610000000.0,3909000000.0,1490000000.0,1517000000.0,35000000.0,5427000000.0,357000000.0,5611000000.0,,-35000000.0,660000000.0,,266000000.0,,269000000.0,,286000000.0,260000000.0,1950000000.0,-107000000.0,5845000000.0,269000000.0,,8000000.0,1533000000.0,12439000000.0,1026000000.0,59000000.0,,6828000000.0,59000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
45,1143763200,,,,,-297000000.0,1507000000.0,1509000000.0,409000000.0,0.0,,,,,,,1479000000.0,,-36000000.0,,,132000000.0,132000000.0,577000000.0,235000000.0,,-11137000000.0,,51000000.0,650000000.0,804000000.0,,,,,,,,6152000000.0,158000000.0,,,,,,28000000.0,,,0.14,,,3000000.0,,903000000.0,280000000.0,,,441000000.0,,,6894000000.0,,,,,,,,,,,,14385000000.0,956100000.0,132000000.0,,,455000000.0,-903000000.0,418000000.0,,,,,1153000000.0,2027000000.0,2831000000.0,,,,3734000000.0,153000000.0,,2364000000.0,9000000.0,1084000000.0,-13000000.0,,,0.15,2831000000.0,,,837000000.0,5581000000.0,,,,,,,,,,-53000000.0,,17289000000.0,3419000000.0,,,-1293000000.0,,,,,,608000000.0,,5559000000.0,,,,,,,,,,8756000000.0,956100000.0,,170000000.0,2162000000.0,,1563000000.0,1527000000.0,,,,7491000000.0,,-93000000.0,684000000.0,,,,1825000000.0,,286000000.0,256000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1151625600,,,,,-447000000.0,-118000000.0,1503000000.0,408000000.0,-107000000.0,,,,,,,1548000000.0,,-40000000.0,,,168000000.0,168000000.0,800000000.0,377000000.0,,-11137000000.0,,57000000.0,724000000.0,61000000.0,,,,,,,,6445000000.0,198000000.0,,,,,,29000000.0,,,0.18,,,13000000.0,,100000000.0,353000000.0,,,222000000.0,,,7341000000.0,,,,,,,,,,,,15153000000.0,980400000.0,168000000.0,,,450000000.0,-100000000.0,658000000.0,,,,,1155000000.0,2831000000.0,2892000000.0,,,,2992000000.0,169000000.0,,2495000000.0,170000000.0,1413000000.0,-2000000.0,,,0.19,2892000000.0,,,882000000.0,6029000000.0,,,,,,,,,,-41000000.0,,17582000000.0,3810000000.0,,,-659000000.0,,,,,,619000000.0,,5604000000.0,,,,,,,,,,9075000000.0,980400000.0,,162000000.0,2219000000.0,,1556000000.0,1613000000.0,,,,7812000000.0,,-119000000.0,713000000.0,226000000.0,,,1853000000.0,,309000000.0,266000000.0,,,,,,,,,,903000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
