date,trailingRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyGrossProfit,trailingNetIncomeContinuousOperations,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicAverageShares,annualOperatingExpense,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,trailingCapitalExpenditure,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,trailingOperatingExpense,quarterlyGrossPPE,quarterlyOperatingIncome,trailingBeginningCashPosition,trailingInterestExpense,annualTaxProvision,quarterlyEbitda,annualCurrentAssets,annualChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualNetIncomeCommonStockholders,annualInterestExpense,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCommonStockIssuance,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualGrossProfit,annualChangeInWorkingCapital,annualTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,annualOtherCurrentAssets,quarterlyDilutedEPS,quarterlyStockholdersEquity,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,quarterlyCurrentLiabilities,trailingCostOfRevenue,quarterlyNetOtherInvestingChanges,quarterlyPretaxIncome,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentAssets,annualTotalAssets,quarterlyOtherCurrentAssets,trailingTaxProvision,annualNetIncome,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentLiabilities,annualCostOfRevenue,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualBeginningCashPosition,annualCashDividendsPaid,annualFreeCashFlow,annualCurrentDebt,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,trailingSaleOfInvestment,trailingOtherNonCashItems,quarterlyNetIncome,annualDilutedEPS,annualOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualInvestingCashFlow,annualStockholdersEquity,annualBasicAverageShares,trailingPurchaseOfBusiness,annualChangeInInventory,trailingCashDividendsPaid,annualInventory,quarterlyNetPPE,quarterlyDilutedAverageShares,quarterlyTaxProvision,quarterlyInventory,quarterlyLongTermDebt,annualBasicEPS,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,trailingOperatingCashFlow,annualAccountsReceivable,trailingChangeInInventory,quarterlyOperatingExpense,annualCapitalStock,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualGoodwill,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualOtherIntangibleAssets,quarterlyCapitalStock,trailingGrossProfit,annualNetPPE,annualEbitda,annualRepaymentOfDebt,annualOperatingIncome,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,trailingTotalRevenue,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingPretaxIncome,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyTotalAssets,trailingPurchaseOfInvestment,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyBasicEPS,annualGrossPPE,quarterlyCashAndCashEquivalents,annualAccountsPayable,trailingOperatingIncome,annualDilutedAverageShares,trailingInvestingCashFlow,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualPretaxIncome,trailingSellingGeneralAndAdministration,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingOtherIncomeExpense,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualChangesInAccountReceivables,quarterlyBeginningCashPosition,quarterlyDepreciationAndAmortization,quarterlyRepurchaseOfCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,quarterlyPurchaseOfInvestment,quarterlyRepaymentOfDebt,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,annualDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalExpenditure,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyCurrentAccruedExpenses,quarterlyIncomeTaxPayable,annualOtherIncomeExpense,quarterlyChangeInWorkingCapital,annualCurrentAccruedExpenses,trailingDilutedAverageShares,annualCashFlowFromContinuingFinancingActivities,annualChangeInAccountPayable
2007-03-31,,,,,1642000000.0,,,,0.0,2042000000.0,,,,,,2232000000.0,,,,692000000.0,,,,904000000.0,,,-684000000.0,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,,0.2406,-227000000.0,0.0,,0.0,,,737000000.0,,,0.0,,,,,,,,,,,,,,,,,,495000000.0,,,,,0.0,538000000.0,,,,,,,,,,2057000000.0,199000000.0,0.0,,,,0.0,,,,,,,,,950000000.0,,,590000000.0,,,,,,,,,,,,,,,,,495000000.0,,0.0,,0.0,,0.2424,,0.0,,,,,0.0,,,93000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,,2665000000.0,1775000000.0,,,,10975000000.0,,,,,,,2493000000.0,,,2192000000.0,789000000.0,,,,1025000000.0,,,907000000.0,,,,,,,,-52000000.0,1029000000.0,,,6518000000.0,1534000000.0,,,,95000000.0,,,,6440000000.0,0.0,,4457000000.0,,,851000000.0,,,5143000000.0,,50000000.0,,,,631000000.0,,,,,,,,,,,,584000000.0,,,0.0,,956000000.0,630000000.0,,,,,,,,,2192000000.0,,221000000.0,2208000000.0,5440000000.0,,,-247000000.0,,5000000.0,,304000000.0,,,,,986000000.0,,1503000000.0,718000000.0,,,,,509000000.0,,,,,,,,,,,,584000000.0,,17651000000.0,,1236000000.0,,,,1141000000.0,,,,,781000000.0,1194000000.0,,92000000.0,12508000000.0,7561000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,,,,1871000000.0,,,,0.0,,,,,,,2587000000.0,,,,767000000.0,,,,1015000000.0,,,-2527000000.0,,,,,,,,52000000.0,0.0,,,0.0,,,,,0.0,,,,-236000000.0,0.0,,0.0,,,847000000.0,,,0.0,,,,,,,,,,,,,,,,,,600000000.0,,,,,-956000000.0,638000000.0,,,,,,,,,,,209000000.0,0.0,,,,247000000.0,,,,,,,,,1104000000.0,,,716000000.0,,,,,,,,,,,,,,,,,600000000.0,,0.0,,0.0,,,,0.0,,,,,-781000000.0,,,92000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,-2456000000.0,-791000000.0,633000000.0,1958000000.0,,-482000000.0,0.0,11675000000.0,,4417000000.0,0.0,2287000000.0,,1258000000.0,2706000000.0,,,4834000000.0,-2185000000.0,,,790000000.0,829000000.0,5366000000.0,-96000000.0,2475000000.0,43000000.0,7121000000.0,10018000000.0,2130000000.0,382000000.0,-89000000.0,75000000.0,161000000.0,1180000000.0,27000000.0,11675000000.0,7121000000.0,1805000000.0,7246000000.0,132000000.0,13398000000.0,75000000.0,,85000000.0,,6871000000.0,0.0,,4554000000.0,,,642000000.0,,,5366000000.0,18764000000.0,36000000.0,,2130000000.0,-2456000000.0,578000000.0,2772000000.0,-15000000.0,,1276000000.0,-1198000000.0,1780000000.0,861000000.0,336000000.0,71000000.0,,,451000000.0,1.0446,3000000.0,0.0,336000000.0,1977000000.0,481000000.0,6062000000.0,-124000000.0,6871000000.0,2025000000.0,,170000000.0,,1985000000.0,2378000000.0,,161000000.0,1985000000.0,6062000000.0,1.0519,1805000000.0,-96000000.0,4554000000.0,2000000.0,,336000000.0,2262000000.0,,1845000000.0,,4143000000.0,506000000.0,1272000000.0,748000000.0,,,,8105000000.0,506000000.0,,2378000000.0,3795000000.0,-427000000.0,2829000000.0,2000000.0,0.0,,1333000000.0,1180000000.0,,451000000.0,,18764000000.0,,1333000000.0,,,2378000000.0,1258000000.0,2976000000.0,,2039000000.0,,1495000000.0,861000000.0,578000000.0,105000000.0,13398000000.0,8105000000.0,3077000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,,,1882000000.0,,,,0.0,2002000000.0,,,,,,2541000000.0,,,,817000000.0,,,,1060000000.0,,,-807000000.0,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,,0.2973,-218000000.0,0.0,,0.0,,,871000000.0,,,0.0,,,,,,,,,,,,,,,,,,599000000.0,,,,,0.0,647000000.0,,,,,,,,,,2015000000.0,224000000.0,0.0,,,,0.0,,,,,,,,,1065000000.0,,,659000000.0,,,,,,,,,,,,,,,,,599000000.0,,0.0,,0.0,,0.2992,,0.0,,,,,0.0,,,106000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,,3167000000.0,2090000000.0,,,,14668000000.0,,,,,,,2916000000.0,,,2496000000.0,940000000.0,,,,1176000000.0,,,817000000.0,,,,,,,,-888000000.0,2251000000.0,,,8990000000.0,1825000000.0,,,,76000000.0,,,,6617000000.0,0.0,,5678000000.0,,,967000000.0,,,7370000000.0,,94000000.0,,,,550000000.0,,,,,,,,,,,,650000000.0,,,0.0,,1179000000.0,697000000.0,,,,,,,,,2496000000.0,,270000000.0,2637000000.0,7895000000.0,,,1071000000.0,,3000000.0,,380000000.0,,,,,1150000000.0,,1749000000.0,826000000.0,,,,,506000000.0,,,,,,,,,,,,650000000.0,,21533000000.0,,2402000000.0,,,,2326000000.0,,,,,1047000000.0,1760000000.0,,118000000.0,14163000000.0,8872000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,,,,2386000000.0,,,,0.0,,,,,,,3247000000.0,,,,818000000.0,,,,1230000000.0,,,-2724000000.0,,,,,,,,888000000.0,0.0,,,0.0,,,,,0.0,,,,-248000000.0,0.0,,0.0,,,992000000.0,,,0.0,,,,,,,,,,,,,,,,,,657000000.0,,,,,-1179000000.0,711000000.0,,,,,,,,,,,281000000.0,0.0,,,,-1071000000.0,,,,,,,,,1568000000.0,,,861000000.0,,,,,,,,,,,,,,,,,657000000.0,,0.0,,0.0,,,,0.0,,,,,-1047000000.0,,,135000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,,-3076000000.0,-474000000.0,808000000.0,2448000000.0,,-544000000.0,0.0,20336000000.0,,5375000000.0,0.0,2659000000.0,,2309000000.0,3418000000.0,,,6152000000.0,-2779000000.0,,,1025000000.0,1178000000.0,8739000000.0,1040000000.0,3155000000.0,50000000.0,11458000000.0,12122000000.0,2457000000.0,535000000.0,-656000000.0,79000000.0,-2062000000.0,2220000000.0,10000000.0,20336000000.0,11458000000.0,1578000000.0,8806000000.0,367000000.0,18812000000.0,79000000.0,,137000000.0,,6944000000.0,0.0,,8878000000.0,,,854000000.0,,,8739000000.0,27551000000.0,225000000.0,,2457000000.0,-3076000000.0,1119000000.0,3316000000.0,-2125000000.0,,1180000000.0,-1393000000.0,2856000000.0,2724000000.0,599000000.0,9000000.0,,,551000000.0,1.225,27000000.0,0.0,430000000.0,3073000000.0,604000000.0,9437000000.0,-2428000000.0,6944000000.0,1993000000.0,,-367000000.0,,3177000000.0,3076000000.0,,250000000.0,3177000000.0,9437000000.0,1.233,1578000000.0,1040000000.0,8878000000.0,0.0,,599000000.0,3400000000.0,,2395000000.0,,5227000000.0,506000000.0,1789000000.0,970000000.0,,,,12318000000.0,506000000.0,,3076000000.0,4673000000.0,-731000000.0,3431000000.0,0.0,0.0,,2388000000.0,2220000000.0,,551000000.0,,27551000000.0,,2388000000.0,,,3076000000.0,2309000000.0,4718000000.0,,2005000000.0,,2529000000.0,2724000000.0,1119000000.0,176000000.0,18812000000.0,12318000000.0,3684000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,,,4377000000.0,,,,,17832000000.0,,,,,,,,,,2796000000.0,,,,,,,,,,,,,,,,,,,,10203000000.0,1622000000.0,,,,80000000.0,,,0.0,6682000000.0,,,7629000000.0,,,,,,7473000000.0,,114000000.0,,,,885000000.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2796000000.0,,,3451000000.0,8369000000.0,,,,,0.0,,543000000.0,,,,,,,2237000000.0,,,,,,506000000.0,,,,,,,,,,,,,,24825000000.0,,1384000000.0,,0.0,,1304000000.0,,,,,,2522000000.0,,,17352000000.0,11437000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,,-3130000000.0,-94000000.0,650000000.0,,,-554000000.0,0.0,18702000000.0,,10009000000.0,0.0,2956000000.0,,2161000000.0,,,,6140000000.0,,,,1124000000.0,,8106000000.0,-241000000.0,,51000000.0,11786000000.0,14208000000.0,2713000000.0,602000000.0,-267000000.0,57000000.0,,,7000000.0,18702000000.0,11786000000.0,2168000000.0,10260000000.0,41000000.0,18508000000.0,57000000.0,,97000000.0,,7613000000.0,,,6916000000.0,,,,,,8106000000.0,26614000000.0,30000000.0,,2713000000.0,-3130000000.0,1129000000.0,3948000000.0,-383000000.0,,2220000000.0,-1798000000.0,2621000000.0,1370000000.0,527000000.0,37000000.0,,,,1.363,21000000.0,0.0,611000000.0,,,9712000000.0,-589000000.0,7613000000.0,1980000000.0,,-125000000.0,,3261000000.0,3010000000.0,,,3261000000.0,9712000000.0,1.37,2168000000.0,,6916000000.0,16000000.0,,527000000.0,3175000000.0,,2344000000.0,,,506000000.0,1732000000.0,,,,,12232000000.0,506000000.0,,3010000000.0,5293000000.0,-1853000000.0,251000000.0,16000000.0,0.0,,2218000000.0,1979000000.0,,,,26614000000.0,,2218000000.0,,,3010000000.0,2161000000.0,4727000000.0,,1991000000.0,,,1370000000.0,1129000000.0,,18508000000.0,12232000000.0,4080000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,,,4572000000.0,,,,,17973000000.0,,,,,,,,,,2939000000.0,,,,,,,,,,,,,,,,,,,,10414000000.0,2319000000.0,,,,58000000.0,,,0.0,8366000000.0,,,7559000000.0,,,,,,7959000000.0,,89000000.0,,,,886000000.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2939000000.0,,,3522000000.0,8656000000.0,,,,,0.0,,494000000.0,,,,,,,2465000000.0,,,,,,506000000.0,,,,,,,,,,,,,,26677000000.0,,1555000000.0,,0.0,,1497000000.0,,,,,,2138000000.0,,,18718000000.0,12209000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,-3466000000.0,-66000000.0,712000000.0,,,-584000000.0,0.0,18312000000.0,,10197000000.0,0.0,3140000000.0,,2329000000.0,,,,6583000000.0,,,,1248000000.0,,8657000000.0,204000000.0,,82000000.0,10667000000.0,14883000000.0,2879000000.0,583000000.0,-191000000.0,58000000.0,,,7000000.0,18312000000.0,10667000000.0,3190000000.0,11176000000.0,107000000.0,19203000000.0,58000000.0,,73000000.0,,9206000000.0,,,7645000000.0,,,,,,8657000000.0,27860000000.0,35000000.0,,2879000000.0,-3466000000.0,770000000.0,3707000000.0,,,1979000000.0,-2093000000.0,3355000000.0,1334000000.0,509000000.0,,,,,1.444,43000000.0,0.0,897000000.0,,,8916000000.0,-451000000.0,9206000000.0,1983000000.0,,-280000000.0,,3608000000.0,3117000000.0,,,3608000000.0,8916000000.0,1.452,3190000000.0,,7645000000.0,0.0,-1000000.0,509000000.0,3939000000.0,,2409000000.0,,,506000000.0,1831000000.0,,,,,12458000000.0,506000000.0,,3117000000.0,5868000000.0,-1582000000.0,979000000.0,0.0,0.0,,2387000000.0,2183000000.0,,,,27860000000.0,,2387000000.0,,,3117000000.0,2329000000.0,5335000000.0,,1994000000.0,,,1334000000.0,770000000.0,,19203000000.0,12458000000.0,4388000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,,4937000000.0,,,,,18767000000.0,,,,,,,,,,3064000000.0,,,,,,,,,,,,,,,,,,,,10498000000.0,2859000000.0,,,,46000000.0,,,0.0,8705000000.0,,,8269000000.0,,,,,,8333000000.0,,71000000.0,,,,786000000.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3064000000.0,,,3824000000.0,8713000000.0,,,,,0.0,,527000000.0,,,,,,,2517000000.0,,,,,,506000000.0,,,,,,,,,,,,,,27809000000.0,,1763000000.0,,0.0,,1717000000.0,,,,,,2303000000.0,,,19476000000.0,12673000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,-3246000000.0,-878000000.0,668000000.0,,,-617000000.0,0.0,18645000000.0,,10423000000.0,0.0,3375000000.0,,2194000000.0,,,,6293000000.0,,,,1556000000.0,,8495000000.0,-241000000.0,,81000000.0,10798000000.0,15399000000.0,3095000000.0,567000000.0,-5000000.0,57000000.0,,,5000000.0,18645000000.0,10798000000.0,2636000000.0,11973000000.0,144000000.0,18624000000.0,57000000.0,,127000000.0,,8167000000.0,,,7847000000.0,,,,,,8495000000.0,27119000000.0,37000000.0,,3095000000.0,-3246000000.0,1003000000.0,3426000000.0,-295000000.0,,2183000000.0,-2358000000.0,3321000000.0,1766000000.0,556000000.0,3000000.0,,,,1.562,63000000.0,0.0,817000000.0,,,8510000000.0,-712000000.0,8167000000.0,1970000000.0,,-47000000.0,,3498000000.0,3047000000.0,,,3498000000.0,8510000000.0,1.571,2636000000.0,,7847000000.0,0.0,,556000000.0,3938000000.0,,2423000000.0,,,506000000.0,1857000000.0,,,,,11992000000.0,506000000.0,,3047000000.0,6315000000.0,-1304000000.0,1550000000.0,0.0,0.0,,2251000000.0,1942000000.0,,,,27119000000.0,,2251000000.0,,,3047000000.0,2194000000.0,5174000000.0,,1982000000.0,,,1766000000.0,1003000000.0,,18624000000.0,11992000000.0,4931000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,,4871000000.0,,,,,19407000000.0,,,,,,,,,,2919000000.0,,,,,,,,,,,,,,,,,,,,11771000000.0,1800000000.0,,,,45000000.0,,,0.0,7224000000.0,,,7636000000.0,,,,,,8809000000.0,,95000000.0,,,,1076000000.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2919000000.0,,,3984000000.0,9526000000.0,,,,,0.0,,498000000.0,,,,,,,2699000000.0,,,,,,507000000.0,,,,,,,,,,,,,,26934000000.0,,1794000000.0,,0.0,,1749000000.0,,,,,,1836000000.0,,,18125000000.0,11795000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,-3134000000.0,-1379000000.0,5827000000.0,,,-804000000.0,14600000.0,19548000000.0,,6466000000.0,-280000000.0,4122000000.0,,2081000000.0,,,,6335000000.0,,,,1526000000.0,,9186000000.0,73000000.0,,93000000.0,11406000000.0,15190000000.0,3841000000.0,505000000.0,69000000.0,26000000.0,,,5000000.0,19548000000.0,11406000000.0,2253000000.0,11878000000.0,-489000000.0,18141000000.0,26000000.0,,129000000.0,,7472000000.0,,10793000000.0,8142000000.0,,,,,,9186000000.0,27327000000.0,129000000.0,,3841000000.0,-3134000000.0,252000000.0,3312000000.0,-12000000.0,,1942000000.0,-2538000000.0,3623000000.0,1636000000.0,500000000.0,24000000.0,,,,1.971,39000000.0,-280000000.0,475000000.0,,,9083000000.0,-400000000.0,7472000000.0,1939000000.0,,-755000000.0,,4026000000.0,3201000000.0,,,4026000000.0,,1.981,2253000000.0,,8142000000.0,-101000000.0,,500000000.0,4427000000.0,,2741000000.0,,,507000000.0,2741000000.0,,10793000000.0,,,917000000.0,507000000.0,,3201000000.0,6628000000.0,-1821000000.0,5412000000.0,-101000000.0,262000000.0,,2107000000.0,1839000000.0,,,,27327000000.0,,1956000000.0,,,6335000000.0,1930000000.0,5827000000.0,,1949000000.0,,,,252000000.0,,18141000000.0,917000000.0,5648000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,,4999000000.0,,,,,20601000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12257000000.0,1844000000.0,,,,46000000.0,,,0.0,6958000000.0,,,8344000000.0,,,,,,9299000000.0,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3226000000.0,,,4046000000.0,10147000000.0,,,,,0.0,,548000000.0,,,,,,,3019000000.0,,,,,,507000000.0,,,,,,,,,,,,,,27867000000.0,,1772000000.0,,0.0,,1726000000.0,,,,,,2307000000.0,,,18568000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,,-2920000000.0,-1583000000.0,5741000000.0,,,-721000000.0,14800000.0,19946000000.0,,6491000000.0,0.0,4199000000.0,,2106000000.0,,,,6076000000.0,,,,1600000000.0,,9518000000.0,134000000.0,,91000000.0,11510000000.0,15260000000.0,3904000000.0,532000000.0,54000000.0,54000000.0,,,4000000.0,19946000000.0,11510000000.0,2398000000.0,12017000000.0,-562000000.0,17363000000.0,54000000.0,,0.0,,6634000000.0,,10249000000.0,8436000000.0,,,,,,9518000000.0,26881000000.0,0.0,,3904000000.0,-2920000000.0,0.0,3243000000.0,-16000000.0,,1839000000.0,-2611000000.0,3715000000.0,1980000000.0,514000000.0,0.0,,,,2.046,-49000000.0,0.0,477000000.0,,,9716000000.0,-335000000.0,6634000000.0,1901000000.0,,-386000000.0,,4042000000.0,3156000000.0,,,4042000000.0,9716000000.0,2.054,2398000000.0,,8436000000.0,0.0,-32000000.0,514000000.0,4436000000.0,,2876000000.0,,,507000000.0,2876000000.0,,10249000000.0,,,956000000.0,507000000.0,,3156000000.0,6808000000.0,-1421000000.0,5526000000.0,0.0,0.0,,2160000000.0,1776000000.0,,,,26881000000.0,,2002000000.0,,,6076000000.0,1948000000.0,5741000000.0,,1908000000.0,,,,0.0,,17363000000.0,956000000.0,5799000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,,4617000000.0,,,,,19927000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10748000000.0,1386000000.0,,,,42000000.0,,,0.0,5455000000.0,,,9179000000.0,,,,,,8629000000.0,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3042000000.0,,,4030000000.0,9029000000.0,,,,,0.0,,479000000.0,,,,,,,2601000000.0,,,,,,507000000.0,,,,,,,,,,,,,,25678000000.0,,1622000000.0,,0.0,,1580000000.0,,,,,,3685000000.0,,,17049000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,-2933000000.0,-849000000.0,5524000000.0,,,-692000000.0,14900000.0,20353000000.0,,6395000000.0,0.0,3393000000.0,,1818000000.0,,,,5937000000.0,,,,1455000000.0,,9132000000.0,-221000000.0,,74000000.0,11584000000.0,13971000000.0,3115000000.0,484000000.0,244000000.0,50000000.0,,,5000000.0,20353000000.0,11584000000.0,1578000000.0,10941000000.0,-484000000.0,17035000000.0,50000000.0,,0.0,,5510000000.0,,9842000000.0,8769000000.0,,,,,,9132000000.0,26167000000.0,0.0,,3115000000.0,-2933000000.0,0.0,3030000000.0,0.0,,1776000000.0,-2712000000.0,3024000000.0,,495000000.0,34000000.0,,,,1.666,49000000.0,0.0,523000000.0,,,,-470000000.0,5510000000.0,1864000000.0,,-405000000.0,,4133000000.0,3004000000.0,,,4133000000.0,,1.671,1578000000.0,,8769000000.0,0.0,-31000000.0,495000000.0,3716000000.0,,2768000000.0,,,507000000.0,2768000000.0,,9842000000.0,,,962000000.0,507000000.0,,3004000000.0,5855000000.0,-1300000000.0,4546000000.0,0.0,0.0,,1868000000.0,1492000000.0,,,,26167000000.0,,1678000000.0,,,5937000000.0,1628000000.0,5524000000.0,,1870000000.0,,,,0.0,,17035000000.0,962000000.0,4848000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,4433000000.0,,,,,22427000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15842000000.0,2478000000.0,,,,50000000.0,,,0.0,5987000000.0,,,6585000000.0,,,,,,8171000000.0,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2831000000.0,,,3766000000.0,,,,,,0.0,,513000000.0,,,,,,,2516000000.0,,,,,,507000000.0,,,,,,,,,,,,,,28675000000.0,,1467000000.0,,0.0,,1417000000.0,,,,,,,,,20504000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,-2772000000.0,-46000000.0,5937000000.0,,,-601000000.0,12600000.0,26483000000.0,,5514000000.0,0.0,4522000000.0,,1963000000.0,,,,5793000000.0,,,,1333000000.0,,9814000000.0,510000000.0,,60000000.0,17477000000.0,13104000000.0,4290000000.0,584000000.0,-1476000000.0,35000000.0,,,4000000.0,26483000000.0,17477000000.0,1754000000.0,10071000000.0,-494000000.0,21701000000.0,35000000.0,,0.0,,4894000000.0,,9324000000.0,9006000000.0,,,,,,9814000000.0,31515000000.0,0.0,,4290000000.0,-2772000000.0,0.0,3033000000.0,-3508000000.0,,1492000000.0,-2770000000.0,4119000000.0,,563000000.0,45000000.0,,,,2.303,-54000000.0,0.0,428000000.0,,,,-3991000000.0,4894000000.0,1858000000.0,,-520000000.0,,4247000000.0,3021000000.0,,,4247000000.0,,2.309,1754000000.0,,9006000000.0,0.0,-99000000.0,563000000.0,4720000000.0,,3266000000.0,,,507000000.0,3266000000.0,,9324000000.0,,,1112000000.0,507000000.0,,3021000000.0,6867000000.0,-2028000000.0,4557000000.0,0.0,0.0,,1998000000.0,1730000000.0,,,,31515000000.0,,1829000000.0,,,5793000000.0,1794000000.0,5937000000.0,,1863000000.0,,,,0.0,,21701000000.0,1112000000.0,5855000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
