date,trailingCapitalExpenditure,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualBasicAverageShares,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,quarterlyDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualInterestExpense,trailingRepurchaseOfCapitalStock,annualRepaymentOfDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,annualBasicEPS,annualTotalRevenue,annualDilutedAverageShares,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualChangeInInventory,trailingTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCostOfRevenue,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCommonStockIssuance,trailingChangeInInventory,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCurrentLiabilities,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualDepreciationAndAmortization,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,trailingOtherIncomeExpense,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,trailingOperatingIncome,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,trailingTotalRevenue,annualNetPPE,annualEbitda,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyDilutedEPS,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2014-09-30,,,,-19000000.0,145907000000.0,,,,391000000.0,8692000000.0,,0.0,,,,220000000.0,,,585000000.0,,,,,,,,,4798000000.0,55274000000.0,,,,-484000000.0,3240000000.0,1247436000.0,-3811000000.0,5408000000.0,-258000000.0,,,,1206000000.0,-59000000.0,,,,,,-224000000.0,,14141000000.0,16253000000.0,203000000.0,,,,904000000.0,,49184000000.0,-55000000.0,,2553000000.0,,,75790000000.0,2.18,,45451000000.0,-4588000000.0,,-973000000.0,,,,2034000000.0,12080000000.0,,,,-70117000000.0,,,,,,,,4180000000.0,-734000000.0,1579000000.0,,,,2704000000.0,1649000000.0,,,,,,,,0.0,1238234000.0,-19000000.0,,374000000.0,,,7453000000.0,,8840000000.0,1393000000.0,,,,,,1330000000.0,16084000000.0,19499000000.0,,,,668000000.0,,24615000000.0,,,,5408000000.0,,,,5782000000.0,,,,-907000000.0,,,,,,,,,18000000.0,,,6142000000.0,,,,,149000000.0,2.17,1688000000.0,,,554000000.0,,,2704000000.0,,,63325000000.0,,1126000000.0,118986000000.0,102733000000.0,,8000000.0,,-408000000.0,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,-17085000000.0,,,146230000000.0,1237325000.0,,709000000.0,-315000000.0,8026000000.0,,0.0,,-70786000000.0,735000000.0,-658000000.0,888000000.0,1227000000.0,-1902000000.0,0.0,,15068000000.0,,,-64000000.0,1400000000.0,-1184000000.0,2123000000.0,51911000000.0,6869000000.0,0.0,,468000000.0,1220000000.0,1239975000.0,-3357000000.0,5062000000.0,-596000000.0,648000000.0,,-2014000000.0,1320000000.0,-31000000.0,5.54,52524000000.0,1245863000.0,,101471000000.0,430000000.0,13187000000.0,11537000000.0,15068000000.0,132000000.0,,64266000000.0,3583000000.0,-297000000.0,1331000000.0,52729000000.0,-1509000000.0,,-321000000.0,,-505000000.0,75444000000.0,-0.03,0.0,44504000000.0,-4356000000.0,5807000000.0,542000000.0,5.51,-193000000.0,,-100000000.0,11208000000.0,6869000000.0,-350000000.0,182000000.0,-70786000000.0,-3525000000.0,6246000000.0,,4986000000.0,,39337000000.0,,2597000000.0,-346000000.0,1665000000.0,,-15131000000.0,9390000000.0,-39000000.0,-24000000.0,15070000000.0,,116539000000.0,,51911000000.0,22383000000.0,251000000.0,0.0,1239975000.0,8000000.0,,0.0,,11537000000.0,6807000000.0,44504000000.0,9988000000.0,1400000000.0,,,,35000000.0,,1331000000.0,15070000000.0,22383000000.0,,,18000000.0,-48000000.0,,24335000000.0,6807000000.0,52729000000.0,16735000000.0,5062000000.0,-783000000.0,,,5062000000.0,8026000000.0,,,-907000000.0,0.0,5062000000.0,,-2574000000.0,5062000000.0,,75444000000.0,18367000000.0,18000000.0,8201000000.0,1837000000.0,5408000000.0,,157000000.0,,,173000000.0,-0.03,182000000.0,5062000000.0,146230000000.0,593000000.0,,,-39000000.0,,24335000000.0,64266000000.0,,888000000.0,116539000000.0,101471000000.0,-1902000000.0,-44000000.0,1665000000.0,-1759000000.0,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,-34000000.0,144476000000.0,,,,-637000000.0,6750000000.0,,0.0,,,,-253000000.0,,,-4589000000.0,,,,,,,,,1977000000.0,48652000000.0,,,,43000000.0,546000000.0,1245531000.0,-3116000000.0,2664000000.0,-1302000000.0,,,,957000000.0,77000000.0,,,,,,-12000000.0,,9563000000.0,10840000000.0,159000000.0,,,,-642000000.0,,51471000000.0,-57000000.0,,-356000000.0,,,74220000000.0,0.22,,43867000000.0,-3332000000.0,,-1019000000.0,,,,-411000000.0,7716000000.0,,,,-70256000000.0,,,,,,,,1870000000.0,-2398000000.0,1828000000.0,,,,272000000.0,286000000.0,,,,,,,,0.0,1240791000.0,-34000000.0,,,,,5379000000.0,,7170000000.0,1204000000.0,,,,,,1233000000.0,14042000000.0,22318000000.0,,,,257000000.0,,23224000000.0,,,,2664000000.0,,,,2664000000.0,,,,-910000000.0,,,,,,,,,18000000.0,,,5062000000.0,,,,,202000000.0,0.22,193000000.0,,,1368000000.0,,,272000000.0,,,61034000000.0,,1008000000.0,110042000000.0,99202000000.0,,-18000000.0,,-1462000000.0,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,-12000000.0,148241000000.0,,,,35000000.0,5869000000.0,,0.0,,,,-136000000.0,,,-3641000000.0,,,,,,,,,2448000000.0,48620000000.0,,,,-378000000.0,936000000.0,1241026000.0,-2664000000.0,3813000000.0,-56000000.0,,,,1057000000.0,-35000000.0,,,,,,-199000000.0,,8734000000.0,11944000000.0,218000000.0,,,,73000000.0,,54300000000.0,-5000000.0,,-91000000.0,,,74387000000.0,-0.15,,42779000000.0,-2407000000.0,,1555000000.0,,,,-121000000.0,8293000000.0,,,,-73854000000.0,,,,,,,,2172000000.0,1149000000.0,1724000000.0,,,,-179000000.0,-164000000.0,,,,,,,,0.0,1241026000.0,-12000000.0,,,,,5179000000.0,,7357000000.0,1227000000.0,,,,,,1277000000.0,14373000000.0,24787000000.0,,,,240000000.0,,23902000000.0,,,,3813000000.0,,,,3813000000.0,,,,-909000000.0,,,,,,,,,18000000.0,,,2664000000.0,,,,,210000000.0,-0.15,138000000.0,,,51000000.0,,,-179000000.0,,,63034000000.0,,1020000000.0,112003000000.0,100059000000.0,,-17000000.0,,-235000000.0,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,-23000000.0,146248000000.0,,,,-682000000.0,5211000000.0,,0.0,,,,591000000.0,,,-6125000000.0,,,,,,,,,770000000.0,44210000000.0,,,,-104000000.0,-112000000.0,1242125000.0,-2249000000.0,2413000000.0,-260000000.0,,,,1678000000.0,117000000.0,,,,,,317000000.0,,8287000000.0,9664000000.0,293000000.0,,,,-685000000.0,,53107000000.0,-30000000.0,,-1741000000.0,,,71828000000.0,-0.87,,40786000000.0,-2174000000.0,,-990000000.0,,,,-1790000000.0,7262000000.0,,,,-74420000000.0,,,,,,,,1934000000.0,-1400000000.0,1931000000.0,,,,-1071000000.0,-1056000000.0,,,,,,,,0.0,1242125000.0,-23000000.0,,,,,4464000000.0,,7374000000.0,1381000000.0,,,,,,1143000000.0,13317000000.0,24716000000.0,,,,289000000.0,,22806000000.0,,,,2413000000.0,,,,2413000000.0,,,,-922000000.0,,,,,,,,,18000000.0,,,3813000000.0,,,,,240000000.0,-0.87,175000000.0,,,494000000.0,,,-1071000000.0,,,61394000000.0,,955000000.0,105949000000.0,96285000000.0,,-15000000.0,,-240000000.0,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,-10050000000.0,,-13000000.0,136859000000.0,1241919000.0,,-2772000000.0,-1488000000.0,4933000000.0,,0.0,,-70413000000.0,953000000.0,-224000000.0,1063000000.0,1810000000.0,-6247000000.0,-82000000.0,,8789000000.0,,,-78000000.0,1510000000.0,-2694000000.0,-2401000000.0,39762000000.0,-4428000000.0,0.0,,-118000000.0,-361000000.0,,-626000000.0,2368000000.0,-29000000.0,920000000.0,,-103000000.0,2757000000.0,7000000.0,-3.58,29564000000.0,1241919000.0,,88695000000.0,698000000.0,1009000000.0,9256000000.0,8789000000.0,283000000.0,,57402000000.0,-2868000000.0,-1614000000.0,1124000000.0,48146000000.0,-11000000.0,,-5051000000.0,,-22000000.0,66446000000.0,,0.0,36414000000.0,-2137000000.0,-4371000000.0,-975000000.0,-3.58,166000000.0,,-3118000000.0,6293000000.0,-4428000000.0,-2478000000.0,1427000000.0,-70413000000.0,-3664000000.0,5062000000.0,,6449000000.0,,28555000000.0,,1596000000.0,-45000000.0,1828000000.0,,-8655000000.0,-7239000000.0,-3450000000.0,-3437000000.0,10999000000.0,,97484000000.0,,39762000000.0,23453000000.0,804000000.0,0.0,,-13000000.0,,,,9256000000.0,4514000000.0,36414000000.0,6654000000.0,1510000000.0,,,,-82000000.0,,1124000000.0,10999000000.0,23453000000.0,,,18000000.0,-1710000000.0,,20490000000.0,4514000000.0,48146000000.0,7572000000.0,2368000000.0,-1647000000.0,,,2368000000.0,4933000000.0,,,-923000000.0,,2368000000.0,,-1429000000.0,2368000000.0,,66446000000.0,2794000000.0,18000000.0,-5440000000.0,-924000000.0,2413000000.0,,-557000000.0,,,268000000.0,,1427000000.0,2368000000.0,136859000000.0,-103000000.0,,,-3450000000.0,,20490000000.0,57402000000.0,,1063000000.0,97484000000.0,88695000000.0,-6247000000.0,-28000000.0,1828000000.0,-541000000.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,-42000000.0,139521000000.0,,,,-827000000.0,4165000000.0,,0.0,,,,-251000000.0,,,-5146000000.0,,,,,,,,,304000000.0,39089000000.0,,,,-77000000.0,-705000000.0,1244557000.0,-2065000000.0,4866000000.0,-454000000.0,,,,960000000.0,61000000.0,,,,,,-17000000.0,,8825000000.0,10934000000.0,186000000.0,,,,-768000000.0,,51602000000.0,-64000000.0,,-2224000000.0,,,66000000000.0,-1.18,,34632000000.0,-1821000000.0,,4137000000.0,,,,-1665000000.0,5121000000.0,,,,-73521000000.0,,,,,,,,421000000.0,2498000000.0,1524000000.0,,,,-1469000000.0,-1456000000.0,,,,,,,,0.0,1244557000.0,-42000000.0,,307000000.0,,,3954000000.0,,5826000000.0,1379000000.0,,,,,,1072000000.0,10332000000.0,27376000000.0,,,,-278000000.0,,21167000000.0,,,,4866000000.0,,,,5173000000.0,,,,-313000000.0,,,,,,,,,18000000.0,,,2368000000.0,,,,-302000000.0,281000000.0,-1.18,2079000000.0,,,549000000.0,,,-1469000000.0,,,60427000000.0,,1094000000.0,99834000000.0,88900000000.0,,-38000000.0,,-1400000000.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,-3000000.0,137928000000.0,,,,-630000000.0,3818000000.0,,0.0,,,,30000000.0,,,-5371000000.0,,,,,,,,,997000000.0,37544000000.0,,,,-227000000.0,-428000000.0,1244892000.0,-2122000000.0,2863000000.0,0.0,,,,1067000000.0,-84000000.0,,,,,,221000000.0,,7348000000.0,9259000000.0,167000000.0,,,,-586000000.0,,50875000000.0,-763000000.0,,-1644000000.0,,,63685000000.0,-0.86,,33248000000.0,-1133000000.0,,-1120000000.0,,,,-1495000000.0,5348000000.0,,,,-74243000000.0,,,,,,,,1259000000.0,-2003000000.0,1521000000.0,,,,-1071000000.0,-1058000000.0,,,,,,,,0.0,1244892000.0,-3000000.0,,1289000000.0,,,3316000000.0,,5776000000.0,1107000000.0,,,,,,1150000000.0,9655000000.0,27346000000.0,,,,163000000.0,,21385000000.0,,,,2863000000.0,,,,4152000000.0,,,,-313000000.0,,,,,,,,,18000000.0,,,4866000000.0,,,,-990000000.0,312000000.0,-0.86,1331000000.0,,,548000000.0,,,-1071000000.0,,,58223000000.0,,1086000000.0,96054000000.0,86795000000.0,,-41000000.0,,126000000.0,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,-7000000.0,134633000000.0,,,,-695000000.0,3751000000.0,,0.0,,,,50000000.0,,,-5444000000.0,,,,,,,,,1106000000.0,36170000000.0,,,,72000000.0,-355000000.0,1245961000.0,275000000.0,4090000000.0,-61000000.0,,,,819000000.0,45000000.0,,,,,,75000000.0,,7537000000.0,9641000000.0,203000000.0,,,,-628000000.0,,50291000000.0,-12000000.0,,-1654000000.0,,,61649000000.0,-0.84,,31896000000.0,-916000000.0,,-347000000.0,,,,-1174000000.0,6415000000.0,,,,-72984000000.0,,,,,,,,1280000000.0,1227000000.0,1613000000.0,,,,-1040000000.0,-1026000000.0,,,,,,,,0.0,1245961000.0,-7000000.0,,234000000.0,,,3320000000.0,,6770000000.0,1299000000.0,,,,,,1108000000.0,9034000000.0,27353000000.0,,,,-145000000.0,,21283000000.0,,,,4090000000.0,,,,4324000000.0,,,,-314000000.0,,,,,,,,,18000000.0,,,2863000000.0,,,,,335000000.0,-0.84,1336000000.0,,,15000000.0,,,-1040000000.0,,,57828000000.0,,1130000000.0,94284000000.0,84643000000.0,,-14000000.0,,364000000.0,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,-4869000000.0,,-137000000.0,131406000000.0,1245440000.0,,-2221000000.0,-69000000.0,3653000000.0,,0.0,,-73075000000.0,723000000.0,-310000000.0,1160000000.0,820000000.0,-6193000000.0,-189000000.0,,8609000000.0,,,-137000000.0,994000000.0,1242000000.0,2370000000.0,34974000000.0,-3615000000.0,0.0,,7000000.0,458000000.0,1246337000.0,53000000.0,3610000000.0,-9000000.0,1245000000.0,,-2251000000.0,701000000.0,22000000.0,-2.91,23693000000.0,1245440000.0,,81163000000.0,61000000.0,-1030000000.0,6909000000.0,8609000000.0,167000000.0,,54546000000.0,-1971000000.0,11000000.0,1018000000.0,47637000000.0,-1412000000.0,,-8000000.0,,-481000000.0,58331000000.0,-0.03,0.0,31548000000.0,-999000000.0,-3559000000.0,-1906000000.0,-2.91,44000000.0,,-243000000.0,6809000000.0,-3615000000.0,-466000000.0,1089000000.0,-73075000000.0,-1253000000.0,2368000000.0,,3547000000.0,,24723000000.0,,1443000000.0,-480000000.0,1525000000.0,,-3859000000.0,-5530000000.0,-35000000.0,-19000000.0,8949000000.0,,89772000000.0,,34974000000.0,26186000000.0,340000000.0,0.0,1246337000.0,-11000000.0,,50000000.0,,6909000000.0,3414000000.0,31548000000.0,6351000000.0,994000000.0,,,,-63000000.0,,1018000000.0,8949000000.0,26186000000.0,,,18000000.0,552000000.0,,21091000000.0,3414000000.0,47637000000.0,4403000000.0,3610000000.0,-524000000.0,,,3660000000.0,3653000000.0,,,-313000000.0,50000000.0,3660000000.0,,764000000.0,3610000000.0,,58331000000.0,4777000000.0,18000000.0,-4577000000.0,292000000.0,4090000000.0,,-225000000.0,,,317000000.0,-0.03,1089000000.0,3610000000.0,131406000000.0,-292000000.0,,,-35000000.0,,21091000000.0,54546000000.0,,1160000000.0,89772000000.0,81163000000.0,-6193000000.0,-44000000.0,1525000000.0,444000000.0,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,,,-158000000.0,120840000000.0,,,,-1212000000.0,3531000000.0,,0.0,,,,-38000000.0,,,-5961000000.0,,,,,,,,,2356000000.0,35353000000.0,,,,142000000.0,1050000000.0,1249188000.0,-974000000.0,3109000000.0,-129000000.0,,,,710000000.0,-76000000.0,,,,,,48000000.0,,7526000000.0,10728000000.0,157000000.0,,,,-728000000.0,,44846000000.0,-839000000.0,,62000000.0,,,54440000000.0,0.62,,31804000000.0,-948000000.0,,-1344000000.0,,,,340000000.0,7518000000.0,,,,-66400000000.0,,,,,,,,1790000000.0,-501000000.0,1520000000.0,,,,777000000.0,790000000.0,,,,,,,,0.0,1243280000.0,-46000000.0,,252000000.0,,,3359000000.0,,6468000000.0,1679000000.0,,,,,,1097000000.0,7568000000.0,25340000000.0,,,,37000000.0,,21153000000.0,,,,3109000000.0,,,,3361000000.0,,,,-331000000.0,,,,,,,,,18000000.0,,,3610000000.0,,,,,315000000.0,0.62,1095000000.0,,,78000000.0,,,777000000.0,,,52372000000.0,,1130000000.0,87973000000.0,77245000000.0,,-16000000.0,,842000000.0,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,-980000000.0,108864000000.0,,,,-1234000000.0,3434000000.0,,0.0,,,,110000000.0,,,-6342000000.0,,,,,,,,,-2430000000.0,30286000000.0,,,,-40000000.0,907000000.0,1236831000.0,7197000000.0,7534000000.0,-49000000.0,,,,475000000.0,73000000.0,,,,,,314000000.0,,9926000000.0,19879000000.0,134000000.0,,,,-935000000.0,,37579000000.0,-3240000000.0,,-4361000000.0,,,46846000000.0,-2.78,,28033000000.0,-1020000000.0,,-4599000000.0,,,,432000000.0,6781000000.0,,,,-62018000000.0,,,,,,,,1751000000.0,4425000000.0,1444000000.0,,,,-3440000000.0,-3426000000.0,,,,,,,,0.0,1236831000.0,-17000000.0,,4266000000.0,,,3163000000.0,,5874000000.0,1394000000.0,,,,,,1019000000.0,6335000000.0,19670000000.0,,,,-4487000000.0,,9681000000.0,,,,7534000000.0,,,,11800000000.0,,,,-331000000.0,,,,,,,,,18000000.0,,,3109000000.0,,,,,306000000.0,-2.78,3798000000.0,,,235000000.0,,,-3440000000.0,,,47505000000.0,,1076000000.0,78004000000.0,58125000000.0,,-48000000.0,,731000000.0,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,-972000000.0,110784000000.0,,,,-222000000.0,3416000000.0,,0.0,,,,-9000000.0,,,-5292000000.0,,,,,,,,,2512000000.0,30500000000.0,,,,28000000.0,930000000.0,1215341000.0,2008000000.0,6911000000.0,-34000000.0,,,,406000000.0,-12000000.0,,,,,,-453000000.0,,7131000000.0,16954000000.0,132000000.0,,,,217000000.0,,37018000000.0,-2515000000.0,,653000000.0,,,46669000000.0,0.35,,28130000000.0,-1088000000.0,,-3827000000.0,,,,524000000.0,6688000000.0,,,,-64115000000.0,,,,,,,,1055000000.0,-623000000.0,1417000000.0,,,,420000000.0,436000000.0,,,,,,,,0.0,1212454000.0,-2000000.0,,4780000000.0,,,3364000000.0,,5758000000.0,851000000.0,,,,,,1023000000.0,6262000000.0,19673000000.0,,,,380000000.0,,9696000000.0,,,,6911000000.0,,,,11691000000.0,,,,-324000000.0,,,,,,,,,18000000.0,,,7534000000.0,,,,,251000000.0,0.34,1331000000.0,,,-248000000.0,,,420000000.0,,,44149000000.0,,1081000000.0,74861000000.0,57907000000.0,,-16000000.0,,-33000000.0,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,-4591000000.0,,-955000000.0,110431000000.0,1221038000.0,,-3681000000.0,-911000000.0,4030000000.0,,0.0,,-64748000000.0,561000000.0,-48000000.0,1107000000.0,-886000000.0,-5518000000.0,-3063000000.0,,16512000000.0,,,-112000000.0,1029000000.0,2715000000.0,3184000000.0,30607000000.0,-855000000.0,0.0,,135000000.0,1727000000.0,1198276000.0,-469000000.0,6325000000.0,477000000.0,1098000000.0,,-7876000000.0,257000000.0,-40000000.0,-0.7,29106000000.0,1221038000.0,,56850000000.0,24000000.0,4613000000.0,9397000000.0,16512000000.0,138000000.0,,42561000000.0,-1822000000.0,-273000000.0,1060000000.0,33164000000.0,-1282000000.0,,1325000000.0,,15000000.0,45683000000.0,1.32,0.0,29391000000.0,-1517000000.0,-793000000.0,-2586000000.0,-0.7,-55000000.0,,1470000000.0,8119000000.0,-855000000.0,2486000000.0,2575000000.0,-64748000000.0,-1305000000.0,3610000000.0,,2141000000.0,,24493000000.0,,2481000000.0,-586000000.0,1269000000.0,,7762000000.0,-2615000000.0,1579000000.0,1598000000.0,5282000000.0,,73362000000.0,,30607000000.0,17128000000.0,-67000000.0,0.0,1192243000.0,2000000.0,,3772000000.0,,9397000000.0,4320000000.0,29391000000.0,6392000000.0,1029000000.0,,,,-63000000.0,,1060000000.0,5282000000.0,17128000000.0,-1790000000.0,,18000000.0,81000000.0,,9224000000.0,4320000000.0,33164000000.0,7077000000.0,6325000000.0,265000000.0,,,10097000000.0,4030000000.0,,,-319000000.0,3772000000.0,10097000000.0,,-12356000000.0,6325000000.0,,45683000000.0,5328000000.0,18000000.0,2472000000.0,-3989000000.0,6911000000.0,,283000000.0,,793000000.0,226000000.0,1.32,2575000000.0,6325000000.0,110431000000.0,-951000000.0,,,1579000000.0,,9224000000.0,42561000000.0,,1107000000.0,73362000000.0,56850000000.0,-5518000000.0,-32000000.0,1269000000.0,964000000.0,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,,,-518000000.0,112707000000.0,,,,65000000.0,3886000000.0,,,,,,-86000000.0,,,-5371000000.0,,,,,,,,,3372000000.0,30546000000.0,,,,-305000000.0,2501000000.0,1186454000.0,-78000000.0,5206000000.0,-181000000.0,,,,517000000.0,12000000.0,,,,,,117000000.0,,7109000000.0,13187000000.0,99000000.0,,,,876000000.0,,32900000000.0,-2888000000.0,,1776000000.0,,,45997000000.0,0.75,,29663000000.0,-1535000000.0,,-3776000000.0,,,,1984000000.0,8798000000.0,,,,-66710000000.0,,,,,,,,2399000000.0,-1330000000.0,1161000000.0,,,,888000000.0,900000000.0,,,,,,,,,1179792000.0,,,2064000000.0,,,4192000000.0,,6297000000.0,1137000000.0,,,,,,1053000000.0,5409000000.0,16709000000.0,,,,-24000000.0,,9572000000.0,,,,4984000000.0,,,,7048000000.0,,,,-338000000.0,,,,,,,,,18000000.0,,,6536000000.0,,,,1593000000.0,184000000.0,0.75,337000000.0,,,139000000.0,,,888000000.0,,,40009000000.0,,1572000000.0,70727000000.0,57540000000.0,,-32000000.0,,864000000.0,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,,-628000000.0,114475000000.0,,,,197000000.0,3666000000.0,,,,,,177000000.0,,,-5637000000.0,,,,,,,,,4234000000.0,31042000000.0,,,,247000000.0,2689000000.0,1181167000.0,-1949000000.0,3457000000.0,-101000000.0,,,,133000000.0,-33000000.0,,,,,,-178000000.0,,6638000000.0,11608000000.0,118000000.0,,,,965000000.0,,31076000000.0,-2064000000.0,,2619000000.0,,,46306000000.0,1.4,,30967000000.0,-1999000000.0,,-3003000000.0,,,,2556000000.0,8504000000.0,,,,-68169000000.0,,,,,,,,3342000000.0,-1749000000.0,1218000000.0,,,,1640000000.0,1654000000.0,,,,,,,,,1172378000.0,60000000.0,,2771000000.0,,,3930000000.0,,5815000000.0,1071000000.0,,,,,,1093000000.0,5534000000.0,14885000000.0,,,,240000000.0,,9435000000.0,,,,3234000000.0,,,,6005000000.0,,,,-337000000.0,,,,,,,,,18000000.0,,,5206000000.0,,,,,177000000.0,1.39,89000000.0,,,316000000.0,,,1640000000.0,,,37714000000.0,,1188000000.0,68936000000.0,57328000000.0,,-16000000.0,,1343000000.0,,,,,,,,,,,,,,,,,,,,,,
