date,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualCapitalStock,quarterlyInventory,quarterlyTaxProvision,quarterlyOperatingExpense,quarterlyNetPPE,annualOtherIntangibleAssets,annualGrossProfit,annualTotalNonCurrentAssets,annualCurrentLiabilities,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCurrentDebt,quarterlyInterestExpense,trailingDepreciationAndAmortization,annualInventory,trailingCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyBasicAverageShares,quarterlyCommonStockIssuance,annualEbitda,annualNonCurrentDeferredTaxesLiabilities,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,annualChangeInInventory,quarterlyPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualInterestExpense,trailingInterestExpense,annualPretaxIncome,annualPurchaseOfInvestment,trailingCashDividendsPaid,trailingCapitalExpenditure,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingChangeInCashSupplementalAsReported,annualIncomeTaxPayable,trailingInvestingCashFlow,annualGrossPPE,annualAccumulatedDepreciation,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,quarterlyDilutedEPS,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualBasicEPS,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyNetIncomeCommonStockholders,annualCostOfRevenue,trailingOperatingIncome,annualTotalRevenue,annualEndCashPosition,annualCurrentDebt,annualOperatingIncome,quarterlyDilutedAverageShares,trailingTotalRevenue,annualNetOtherFinancingCharges,quarterlyEndCashPosition,annualFreeCashFlow,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCashItems,trailingEndCashPosition,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlyEbitda,trailingTaxProvision,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyGrossPPE,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,quarterlyCurrentLiabilities,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualLongTermDebt,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCurrentAssets,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualDilutedAverageShares,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,annualStockholdersEquity,annualDilutedEPS,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyNetOtherInvestingChanges,annualTotalAssets,annualTaxProvision,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualStockBasedCompensation,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSellingGeneralAndAdministration,trailingSaleOfInvestment,trailingDilutedEPS,trailingOtherIncomeExpense,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingOperatingExpense,quarterlyPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyStockBasedCompensation,trailingStockBasedCompensation,trailingCostOfRevenue,trailingGrossProfit,trailingChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.112227200,-3826000000.0,,,2172000000.0,2171000000.0,928000000.0,,,4209000000.0,397000000.0,416000000.0,7277000000.0,,,,,104000000.0,,,,369000000.0,58000000.0,,,,,,-509000000.0,993000000.0,269767808.0,2000000.0,,,,0.0,,1719000000.0,,-205000000.0,965000000.0,-324000000.0,1375000000.0,,,,,,,19173000000.0,,,,9163000000.0,,,,,,,,,,2495000000.0,59000000.0,,,209000000.0,1743000000.0,,,,,4.242686,,,,,,,1147000000.0,,,,,,,269767808.0,,,2171000000.0,,-658000000.0,,-426000000.0,,,,,,,163000000.0,1882000000.0,,1719000000.0,,1000000.0,,,760000000.0,10869000000.0,,107000000.0,,,-628000000.0,5886000000.0,11103000000.0,,,,,,10010000000.0,5769000000.0,,,6424000000.0,,,,,,2664000000.0,,,4.242686,1508000000.0,-315000000.0,,0.0,,2085000000.0,4289000000.0,2250000000.0,,,,,,,,,,5100000000.0,2135000000.0,,,33000000.0,-453000000.0,,,,,1147000000.0,,6585000000.0,1147000000.0,253000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,-3826000000.0,,,2057000000.0,2049000000.0,909000000.0,,,5979000000.0,165000000.0,465000000.0,10904000000.0,,,,,102000000.0,,,,511000000.0,88000000.0,,,,,,590000000.0,1217000000.0,291584178.0,4000000.0,,,,-28000000.0,,1407000000.0,,-255000000.0,983000000.0,-122000000.0,70000000.0,,,,,,,25276000000.0,,,,12953000000.0,,,,,,,,,,2171000000.0,60000000.0,,,-142000000.0,1991000000.0,,,,,3.742144,,,,,,,1090000000.0,,,,,,,291584178.0,,,2049000000.0,,-1600000000.0,,-1375000000.0,,,,,,,192000000.0,1583000000.0,,1391000000.0,,8000000.0,,,728000000.0,14330000000.0,,-17000000.0,,,-184000000.0,6904000000.0,14730000000.0,,,,,,12323000000.0,5777000000.0,,,7604000000.0,,,,,,3431000000.0,,,3.742144,4213000000.0,210000000.0,,0.0,,2434000000.0,5748000000.0,3037000000.0,,,,,,,,,,8553000000.0,1856000000.0,,,71000000.0,-39000000.0,,,,,1090000000.0,,9190000000.0,1090000000.0,273000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,-3826000000.0,,,1844000000.0,1834000000.0,857000000.0,,,5529000000.0,164000000.0,469000000.0,10913000000.0,,,,,103000000.0,,,,259000000.0,79000000.0,,,,,,-1065000000.0,1604000000.0,295360088.0,0.0,,,,2000000.0,,731000000.0,,-305000000.0,973000000.0,-215000000.0,70000000.0,,,,,,,24628000000.0,,,,13411000000.0,,,,,,,,,,2049000000.0,60000000.0,,,125000000.0,2003000000.0,,,,,1.620801,,,,,,,478000000.0,,,,,,,295360088.0,,,1834000000.0,,-179000000.0,,-148000000.0,,,,,,,215000000.0,980000000.0,,765000000.0,,10000000.0,,,668000000.0,13028000000.0,,114000000.0,,,203000000.0,7315000000.0,14739000000.0,,,,,,11217000000.0,5588000000.0,,,7050000000.0,,,,,,3049000000.0,,,1.620801,3534000000.0,506000000.0,,0.0,,2572000000.0,5816000000.0,3095000000.0,,,,,,,,,,7440000000.0,1234000000.0,,,16000000.0,105000000.0,,,,,478000000.0,,9840000000.0,478000000.0,254000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,-4037000000.0,,,2049000000.0,2035000000.0,1602000000.0,,60000000.0,6036000000.0,92000000.0,541000000.0,15539000000.0,1439000000.0,6637000000.0,19330000000.0,5615000000.0,1439000000.0,186000000.0,15539000000.0,3974000000.0,334000000.0,114000000.0,,6036000000.0,,,,4333000000.0,1567000000.0,,-3000000.0,5575000000.0,1602000000.0,3867000000.0,5000000.0,40000000.0,846000000.0,2049000000.0,-416000000.0,1053000000.0,201000000.0,0.0,339000000.0,,4703000000.0,-300000000.0,,,31042000000.0,,,,19330000000.0,,,,,19576000000.0,-4037000000.0,,155000000.0,,1834000000.0,60000000.0,,,-146000000.0,2504000000.0,-460000000.0,288227813.0,3349000000.0,,,-1181000000.0,0.0,-7612000000.0,11.679303,,0.0,650000000.0,21495000000.0,,28132000000.0,2035000000.0,334000000.0,4746000000.0,,,-21000000.0,2035000000.0,2793000000.0,-5175000000.0,3000000.0,-143000000.0,14000000.0,13443000000.0,,,,2504000000.0,259000000.0,1130000000.0,,871000000.0,,14000000.0,3365000000.0,,637000000.0,19058000000.0,-520000000.0,-49000000.0,,,89000000.0,7891000000.0,19576000000.0,,,,1891000000.0,-146000000.0,11712000000.0,5615000000.0,,19058000000.0,7054000000.0,2035000000.0,30000000.0,7974000000.0,-2092000000.0,2495000000.0,3867000000.0,2287000000.0,11712000000.0,,7974000000.0,-361000000.0,3365000000.0,0.0,1567000000.0,2287000000.0,5642000000.0,2661000000.0,,289066904.0,3365000000.0,1062000000.0,10150000000.0,11.655468,,-113000000.0,,13443000000.0,1412000000.0,2661000000.0,7891000000.0,66000000.0,417000000.0,31042000000.0,818000000.0,,829000000.0,650000000.0,,10150000000.0,650000000.0,282000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,-4037000000.0,,,2066000000.0,2051000000.0,1445000000.0,,,5839000000.0,116000000.0,559000000.0,15555000000.0,,,,,,,,,376000000.0,130000000.0,,,,,,-130000000.0,1535000000.0,295360088.0,1000000.0,,,,0.0,,944000000.0,,-263000000.0,388000000.0,16000000.0,0.0,,,,,,,31883000000.0,,,-2000000.0,19646000000.0,,,,,,,1000000.0,,,2035000000.0,60000000.0,,,8468000000.0,2482000000.0,,,,,2.502708,,,,,,,743000000.0,,,,,,,296199179.0,,,2051000000.0,,-278000000.0,,-136000000.0,,,,-121000000.0,,,287000000.0,1304000000.0,,1017000000.0,,15000000.0,,,125000000.0,19103000000.0,,-35000000.0,,,-561000000.0,,19592000000.0,,,,,,12237000000.0,5699000000.0,,,8430000000.0,,,,,,4019000000.0,,,2.526543,7940000000.0,308000000.0,,0.0,,2957000000.0,6854000000.0,2701000000.0,,,,,,,,,,13404000000.0,1576000000.0,,,37000000.0,12000000.0,,,,,743000000.0,1671000000.0,10876000000.0,743000000.0,272000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,-4037000000.0,,,2135000000.0,2121000000.0,1463000000.0,,,5856000000.0,370000000.0,476000000.0,15329000000.0,,,,,,,,,169000000.0,142000000.0,,,,,,-273000000.0,1497000000.0,295779634.0,1000000.0,,,,-57000000.0,,1506000000.0,,-348000000.0,1719000000.0,70000000.0,0.0,,,,,,,32795000000.0,,,,19638000000.0,,,,,,,3000000.0,,,2051000000.0,60000000.0,,,-376000000.0,2617000000.0,,,,,3.432285,,,,,,,1015000000.0,,,,,,,296199179.0,,,2121000000.0,,-1290000000.0,,-105000000.0,,,,74000000.0,,,261000000.0,1778000000.0,,1517000000.0,,14000000.0,,,1371000000.0,19237000000.0,,89000000.0,,,324000000.0,9470000000.0,19366000000.0,,,,,,13157000000.0,5811000000.0,,,9230000000.0,,,,,,3874000000.0,,,3.432285,8089000000.0,-64000000.0,,0.0,,2895000000.0,7237000000.0,2865000000.0,,,,,,,,,,13426000000.0,1993000000.0,,,143000000.0,-958000000.0,,,,,1015000000.0,1898000000.0,11543000000.0,1015000000.0,267000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,-4037000000.0,,,5746000000.0,5732000000.0,7646000000.0,,,18543000000.0,276000000.0,732000000.0,52849000000.0,,,,,,,,,2965000000.0,280000000.0,,,,,,8392000000.0,5697000000.0,479540598.0,,,,,62000000.0,,2380000000.0,,-691000000.0,748000000.0,3611000000.0,0.0,,,,,,,109123000000.0,,,,71459000000.0,,,,,,,20000000.0,,,2121000000.0,14000000.0,,,302000000.0,9926000000.0,,,,,3.765979,,,,,,,1802000000.0,,,,,,,479960144.0,,,5732000000.0,,-5332000000.0,,-209000000.0,,,,10000000.0,,,883000000.0,3441000000.0,,2558000000.0,,14000000.0,,,57000000.0,62188000000.0,,31000000.0,,,-2037000000.0,13384000000.0,56886000000.0,,,,,,37664000000.0,20362000000.0,,,18007000000.0,,,,,,8531000000.0,,,3.765979,25649000000.0,,,0.0,,9545000000.0,14717000000.0,7471000000.0,,,,,,,,,,41826000000.0,3290000000.0,,,102000000.0,904000000.0,,,,,1802000000.0,10574000000.0,39165000000.0,1802000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,-8403000000.0,,,6026000000.0,6020000000.0,7274000000.0,,17000000.0,19238000000.0,377000000.0,1529000000.0,54696000000.0,2762000000.0,10459000000.0,72804000000.0,24560000000.0,2762000000.0,569000000.0,54696000000.0,7122000000.0,5491000000.0,649000000.0,,19238000000.0,,,,-2544000000.0,5656000000.0,,,9795000000.0,7274000000.0,8496000000.0,-51000000.0,-584000000.0,2660000000.0,6026000000.0,-1633000000.0,4267000000.0,288000000.0,6114000000.0,1124000000.0,,7195000000.0,,,,112166000000.0,,,,72804000000.0,8020000000.0,,,,63099000000.0,-8403000000.0,,,,5732000000.0,17000000.0,,,1654000000.0,10717000000.0,3985000000.0,414511033.0,5445000000.0,,,-2935000000.0,6114000000.0,-8576000000.0,12.60888,,3969000000.0,1917000000.0,48411000000.0,,58870000000.0,6020000000.0,5491000000.0,7499000000.0,,,-46000000.0,6020000000.0,4187000000.0,-1676000000.0,8000000.0,-210000000.0,6000000.0,37415000000.0,,-696000000.0,,10717000000.0,865000000.0,3495000000.0,,2630000000.0,,6000000.0,5226000000.0,,2634000000.0,61975000000.0,-626000000.0,,,,1648000000.0,14974000000.0,63099000000.0,,,,2960000000.0,1654000000.0,39362000000.0,24560000000.0,,61975000000.0,23203000000.0,6020000000.0,201000000.0,21645000000.0,-660000000.0,2035000000.0,8496000000.0,8769000000.0,39362000000.0,,21645000000.0,,5226000000.0,3969000000.0,5656000000.0,8769000000.0,19044000000.0,2238000000.0,,414930579.0,5226000000.0,2960000000.0,42127000000.0,12.585045,,-733000000.0,,37415000000.0,4159000000.0,2238000000.0,14974000000.0,428000000.0,243000000.0,112166000000.0,1109000000.0,,2296000000.0,1917000000.0,8020000000.0,42127000000.0,1917000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,-8403000000.0,,,8277000000.0,8277000000.0,7419000000.0,,,19319000000.0,934000000.0,891000000.0,54351000000.0,,,,,,,,,5829000000.0,10000000.0,,,,,,-453000000.0,6398000000.0,581490174.0,,,,,46000000.0,,3620000000.0,,-988000000.0,2650000000.0,2138000000.0,0.0,,,,,,,116784000000.0,,,,73032000000.0,,,,,,,,,,6020000000.0,,,,44642000000.0,10909000000.0,,,,,3.861321,,,,,,,2250000000.0,,,,,,,582329265.0,,,8158000000.0,,-126000000.0,,-514000000.0,,,,,,,891000000.0,4346000000.0,,3455000000.0,,,,,1662000000.0,63600000000.0,,,,,-653000000.0,,62754000000.0,,,,,,43752000000.0,26799000000.0,,,24476000000.0,,,,,,8182000000.0,,,3.861321,21200000000.0,,,0.0,,10318000000.0,20130000000.0,10061000000.0,,,,,,,,,,36801000000.0,4346000000.0,,,175000000.0,0.0,,,,,2250000000.0,10720000000.0,44642000000.0,2250000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,-8403000000.0,,,6782000000.0,6782000000.0,7625000000.0,,,19448000000.0,1087000000.0,1094000000.0,57836000000.0,,,,,,,,,7617000000.0,182000000.0,,,,,,1469000000.0,6989000000.0,578972901.0,,,,,-580000000.0,,4307000000.0,,-1330000000.0,3732000000.0,-1474000000.0,0.0,,,,,,,124849000000.0,,,,81282000000.0,,,,,,,,,,8158000000.0,,,,48549000000.0,11853000000.0,,,,,4.695557,,,,,,,2723000000.0,,,,,,,579811992.0,,,6782000000.0,,-6765000000.0,,-644000000.0,,,,,,,1094000000.0,5326000000.0,,4232000000.0,,,,,2402000000.0,69902000000.0,,,,,-587000000.0,,66239000000.0,,,,,,43567000000.0,30211000000.0,,,27223000000.0,,,,,,9677000000.0,,,4.695557,22389000000.0,,,0.0,,11246000000.0,21897000000.0,10741000000.0,,,,,,,,,,39691000000.0,5326000000.0,,,257000000.0,-5435000000.0,,,,,2723000000.0,14954000000.0,48549000000.0,2723000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,-8403000000.0,,,7200000000.0,7200000000.0,7878000000.0,,,20792000000.0,672000000.0,1028000000.0,59341000000.0,,,,,,,,,9594000000.0,189000000.0,,,,,,-2452000000.0,7568000000.0,590300631.0,,,,,1013000000.0,,3944000000.0,,-1152000000.0,4117000000.0,442000000.0,0.0,,,,,,,127625000000.0,,,,83506000000.0,,,,,,,,,,6782000000.0,,,,52079000000.0,12248000000.0,,,,,5.005416,,,,,,,2960000000.0,,,,,,,591139722.0,,,7200000000.0,,-1361000000.0,,-95000000.0,,,,,,,1028000000.0,4881000000.0,,3853000000.0,,,,,2965000000.0,68865000000.0,,,,,415000000.0,,67744000000.0,,,,,,44119000000.0,32545000000.0,,,25524000000.0,,,,,,8667000000.0,,,5.005416,19775000000.0,,,0.0,,10402000000.0,20643000000.0,10703000000.0,,,,,,,,,,36320000000.0,4881000000.0,,,280000000.0,-209000000.0,,,,,2960000000.0,14979000000.0,52079000000.0,2960000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-16055000000.0,,,7860000000.0,7860000000.0,7927000000.0,,0.0,21750000000.0,345000000.0,2420000000.0,61994000000.0,2368000000.0,20263000000.0,88297000000.0,32209000000.0,2368000000.0,1320000000.0,61994000000.0,16532000000.0,9686000000.0,1458000000.0,,21750000000.0,,,,-1981000000.0,9643000000.0,,,19400000000.0,7927000000.0,9869000000.0,-564000000.0,-690000000.0,3017000000.0,7860000000.0,-1978000000.0,6033000000.0,734000000.0,6524000000.0,1839000000.0,,14888000000.0,,,,133625000000.0,,,-876000000.0,88297000000.0,12663000000.0,,,,78049000000.0,-16055000000.0,,,,7200000000.0,0.0,,,5107000000.0,13991000000.0,1840000000.0,586944267.0,-3417000000.0,,,-5448000000.0,6524000000.0,-11909000000.0,17.661967,,3663000000.0,2435000000.0,84953000000.0,,105216000000.0,7860000000.0,9686000000.0,14830000000.0,,,-85000000.0,7860000000.0,11084000000.0,-3657000000.0,55000000.0,-1016000000.0,,39881000000.0,,,,13991000000.0,1557000000.0,4847000000.0,,3290000000.0,,,10368000000.0,,4055000000.0,72090000000.0,793000000.0,,,-2553000000.0,1618000000.0,23552000000.0,78049000000.0,,,,5433000000.0,5107000000.0,45328000000.0,32209000000.0,,72090000000.0,27993000000.0,7860000000.0,787000000.0,22085000000.0,-2269000000.0,6020000000.0,9869000000.0,9533000000.0,45328000000.0,,22085000000.0,,10368000000.0,3663000000.0,9643000000.0,9533000000.0,22283000000.0,2008000000.0,,587783358.0,10368000000.0,5433000000.0,56685000000.0,17.638131,,-1501000000.0,,39881000000.0,5710000000.0,2008000000.0,23552000000.0,608000000.0,5569000000.0,133625000000.0,3038000000.0,,4570000000.0,2435000000.0,12663000000.0,56685000000.0,2435000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,-16055000000.0,,,7244000000.0,7244000000.0,8387000000.0,,,23213000000.0,596000000.0,1129000000.0,63948000000.0,,,,,,,,,9537000000.0,406000000.0,,,,,,-439000000.0,13066000000.0,590300631.0,,,,,17000000.0,,3207000000.0,,-975000000.0,1982000000.0,-672000000.0,0.0,,,,,,,141401000000.0,,,-2107000000.0,92998000000.0,,,,,,,,,,7860000000.0,,,,57889000000.0,15879000000.0,,,,,4.004332,,,,,,,2371000000.0,,,,,,,591559268.0,,,7188000000.0,,-2383000000.0,,-661000000.0,,,,,,,1430000000.0,5345000000.0,,3915000000.0,,,,,1007000000.0,78958000000.0,,,,,-2059000000.0,,80003000000.0,,,,,,48403000000.0,35768000000.0,,,29809000000.0,,,,,,9684000000.0,,,4.028168,25119000000.0,,,0.0,,11694000000.0,24765000000.0,10352000000.0,,,,,,,,,,43190000000.0,5044000000.0,,,-603000000.0,-1408000000.0,,,,,2371000000.0,15984000000.0,57889000000.0,2371000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,-16055000000.0,,,7531000000.0,7531000000.0,8309000000.0,,,27591000000.0,933000000.0,1317000000.0,66350000000.0,,,,,,,,,10329000000.0,444000000.0,,,,,,1952000000.0,15381000000.0,583168356.0,,,,,0.0,,7124000000.0,,-1353000000.0,4232000000.0,279000000.0,0.0,,,,,,,156264000000.0,,,-541000000.0,99585000000.0,,,,,,,,,,7188000000.0,,,,63067000000.0,19134000000.0,,,,,9.986996,,,,,,,5839000000.0,,,,,,,584846539.0,,,7531000000.0,,-5600000000.0,,-629000000.0,,,,,,,1425000000.0,8154000000.0,,6729000000.0,,,,,2879000000.0,89115000000.0,,,,,-3384000000.0,,82405000000.0,,,,,,56679000000.0,42203000000.0,,,37840000000.0,,,,,,10683000000.0,,,10.010831,27920000000.0,,,0.0,,14795000000.0,29794000000.0,12740000000.0,,,,,,,,,,46912000000.0,8046000000.0,,,731000000.0,-4247000000.0,,,,,5839000000.0,17854000000.0,63067000000.0,5839000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,-16055000000.0,,,6047000000.0,6047000000.0,7639000000.0,,,30173000000.0,695000000.0,1354000000.0,63760000000.0,,,,,,,,,10140000000.0,529000000.0,,,,,,264000000.0,15982000000.0,575196990.0,,,,,-6000000.0,,4930000000.0,,-1758000000.0,2561000000.0,-1452000000.0,0.0,,,,,,,153589000000.0,,,-1792000000.0,96896000000.0,,,,,,,,,,7531000000.0,,,,61842000000.0,17087000000.0,,,,,6.626217,,,,,,,3821000000.0,,,,,,,576875173.0,,,6047000000.0,,-4222000000.0,,-692000000.0,,,,,,,1414000000.0,6941000000.0,,5527000000.0,,,,,803000000.0,87344000000.0,,,,,-4608000000.0,,79815000000.0,,,,,,56693000000.0,39477000000.0,,,35198000000.0,,,,,,11806000000.0,,,6.650052,28422000000.0,,,0.0,,13393000000.0,28317000000.0,12250000000.0,,,,,,,,,,47867000000.0,6881000000.0,,,-128000000.0,-2464000000.0,,,,,3821000000.0,17154000000.0,61842000000.0,3821000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,-16488000000.0,,,7576000000.0,7576000000.0,6395000000.0,,9269000000.0,24741000000.0,-1126000000.0,2790000000.0,60755000000.0,2490000000.0,18826000000.0,88674000000.0,30760000000.0,2490000000.0,1320000000.0,60755000000.0,14652000000.0,8409000000.0,1137000000.0,,24741000000.0,,,,-3909000000.0,11049000000.0,,,18336000000.0,6395000000.0,11036000000.0,-68000000.0,-7724000000.0,-3724000000.0,7576000000.0,-1445000000.0,5877000000.0,1561000000.0,9901000000.0,2516000000.0,,11537000000.0,,,,133088000000.0,,,0.0,88674000000.0,13629000000.0,,,,77243000000.0,-16488000000.0,,,,6047000000.0,9269000000.0,,,751000000.0,10501000000.0,-284000000.0,580231537.0,-2132000000.0,,,-5531000000.0,9901000000.0,-12428000000.0,16.208012,,2754000000.0,-2632000000.0,106110000000.0,,124936000000.0,7576000000.0,8409000000.0,12236000000.0,,,-57000000.0,7576000000.0,9121000000.0,-223000000.0,68000000.0,-594000000.0,,43098000000.0,,,,10501000000.0,1831000000.0,-2104000000.0,,-3935000000.0,,,9399000000.0,,4432000000.0,73858000000.0,-9016000000.0,,,-4440000000.0,1035000000.0,30403000000.0,77243000000.0,,,,6590000000.0,751000000.0,44414000000.0,30760000000.0,,73858000000.0,22089000000.0,7576000000.0,-696000000.0,25667000000.0,-2576000000.0,7860000000.0,11036000000.0,6737000000.0,44414000000.0,,25667000000.0,,9399000000.0,2754000000.0,11049000000.0,6737000000.0,23234000000.0,1949000000.0,,581490174.0,9399000000.0,6590000000.0,55198000000.0,16.160342,,536000000.0,,43098000000.0,-1145000000.0,1949000000.0,30403000000.0,382000000.0,7423000000.0,133088000000.0,1098000000.0,,6100000000.0,-2632000000.0,13629000000.0,55198000000.0,-2632000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,,-2535000000.0,3979000000.0,3979000000.0,5527000000.0,,,19917000000.0,-1088000000.0,15487000000.0,58470000000.0,,,,,15754000000.0,,,,7614000000.0,304000000.0,,,,,,-2887000000.0,0.0,573099262.0,,,,,-7000000.0,,-2221000000.0,,-850000000.0,329000000.0,-3351000000.0,0.0,,,,,,,120498000000.0,,,0.0,86253000000.0,,,,,,,,,,7593000000.0,,,,,8371000000.0,,,,,-1.859154,,,,,,,-1063000000.0,,,,,,,573518808.0,,,3979000000.0,,-793000000.0,,-345000000.0,,,,-1145000000.0,,,1118000000.0,-799000000.0,,-1483000000.0,,,,,-521000000.0,65038000000.0,,-938000000.0,,,2427000000.0,,,,,,,,34245000000.0,25893000000.0,,,15122000000.0,,,,,,10542000000.0,,,-1.859154,23076000000.0,,,0.0,,6335000000.0,1118000000.0,9908000000.0,,,,,,,12029000000.0,,,39145000000.0,14004000000.0,,,-434000000.0,57000000.0,,,,,-1133000000.0,,51762000000.0,-1063000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
