date,trailingPretaxIncome,quarterlyTotalAssets,annualNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyFreeCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,annualDepreciationAndAmortization,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,trailingCommonStockIssuance,quarterlyGoodwill,trailingStockBasedCompensation,annualStockholdersEquity,annualEndCashPosition,annualTotalAssets,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualChangeInAccountPayable,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyNetOtherFinancingCharges,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,annualBeginningCashPosition,annualNetIncomeCommonStockholders,annualInterestExpense,quarterlyChangesInAccountReceivables,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,trailingGrossProfit,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,quarterlyStockholdersEquity,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualCapitalStock,annualNetOtherFinancingCharges,annualFreeCashFlow,annualCurrentDebt,annualStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyResearchAndDevelopment,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyOperatingIncome,trailingBeginningCashPosition,trailingFreeCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualDilutedEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingBasicAverageShares,annualChangeInInventory,annualNonCurrentDeferredRevenue,quarterlyBasicAverageShares,trailingTaxProvision,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualIncomeTaxPayable,annualInventory,trailingDeferredIncomeTax,annualDilutedAverageShares,quarterlyBasicEPS,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualBasicEPS,quarterlyAccountsPayable,quarterlyInventory,quarterlyTaxProvision,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualBasicAverageShares,annualDeferredIncomeTax,annualTaxProvision,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
,,270800000.0,12000000.0,77700000.0,-17400000.0,,,,,-700000.0,,-200000.0,-7600000.0,,,,,,,900000.0,,2900000.0,,-700000.0,3600000.0,,,100000.0,-8200000.0,77700000.0,2900000.0,47200000.0,,,,175600000.0,,270800000.0,2900000.0,,0.0,,,,166600000.0,0.0,,15500000.0,,,,,1800000.0,-100000.0,-3300000.0,,,166600000.0,,,-6600000.0,-2600000.0,,,-900000.0,,,,,81900000.0,50800000.0,,90100000.0,0.0,-6100000.0,166600000.0,,,-3800000.0,,,,,4500000.0,12000000.0,7700000.0,100000.0,,-600000.0,1100000.0,,,,,1100000.0,-2100000.0,,,-9900000.0,,,,175600000.0,,,-5100000.0,,1100000.0,-11100000.0,90100000.0,12800000.0,,,,,-2000000.0,34500000.0,,,,,-1500000.0,13400000.0,,,81900000.0,,-17400000.0,,,,,,,,5500000.0,12000000.0,600000.0,-12700000.0,,166600000.0,-1500000.0,8600000.0,800000.0,,,400000.0,,,11900000.0,,,,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,299900000.0,,86000000.0,,,,,,4800000.0,,100000.0,,,,,,,,1400000.0,,2800000.0,,,,,,300000.0,,,2800000.0,,,,,,,,2800000.0,,,,,,159100000.0,0.0,,,,,,,2100000.0,,-4500000.0,,,,,,-3300000.0,-2800000.0,,,-1100000.0,,,,,91400000.0,,,,,,,,,,,,,,,,,-200000.0,,700000.0,,,,,,,,800000.0,,,,,,182200000.0,,,-3300000.0,,-500000.0,,126800000.0,15800000.0,,,,,-400000.0,,,,,,,,,,,,-17500000.0,,,,,,,,-1400000.0,,,,,159100000.0,,9900000.0,4800000.0,,,,,,14400000.0,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,302500000.0,,84300000.0,,,,,,5700000.0,,-300000.0,,,,,,,,1300000.0,,2900000.0,,,,,,200000.0,,,2900000.0,,,,,,,,2900000.0,,,,,,163300000.0,0.0,,,,,,,2100000.0,,-4700000.0,,,,,,-600000.0,-3000000.0,,,-700000.0,,,,,90200000.0,,,,,,,,,,,,,,,,,0.0,,500000.0,,,,,,,,,,,,,,188100000.0,,,-400000.0,,-1500000.0,,125500000.0,16300000.0,,,,,700000.0,,,,,,,,,,,,-17600000.0,,,,,,,,-5500000.0,,,,,163300000.0,,10300000.0,5900000.0,,,,,,15000000.0,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,301300000.0,,83100000.0,,,,,,5600000.0,,500000.0,,,,,,,,1500000.0,,3200000.0,,,,,,500000.0,,,3200000.0,,,,,,,,3200000.0,,,,,,163300000.0,0.0,,,,,,,2100000.0,,-4700000.0,,,,,,-600000.0,-3200000.0,,,-400000.0,,,,,89000000.0,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,188200000.0,,,-300000.0,,-700000.0,,124200000.0,17100000.0,,,,,600000.0,,,,,,,,,,,,-17500000.0,,,,,,,,-4800000.0,,,,,163300000.0,-300000.0,10900000.0,5900000.0,,,,,,15600000.0,,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,320500000.0,12000000.0,85200000.0,-104700000.0,,,,,5600000.0,,-500000.0,-12100000.0,,,,,,,4700000.0,,3100000.0,,2100000.0,8900000.0,,,-2800000.0,-6000000.0,85200000.0,3100000.0,75800000.0,,,,188100000.0,,320500000.0,3100000.0,,,,,,131300000.0,0.0,,23000000.0,,,,,2200000.0,,-15300000.0,,,131300000.0,,,-1500000.0,-3100000.0,,,-3300000.0,,,,,89900000.0,84700000.0,,175400000.0,0.0,-4700000.0,131300000.0,,,-200000.0,,,,,1200000.0,12000000.0,8600000.0,,,,1400000.0,,,,,,-1300000.0,,,-2700000.0,,,,188100000.0,,,-700000.0,,0.0,-17200000.0,175400000.0,38900000.0,,,,,1200000.0,50000000.0,,,,,-5500000.0,21700000.0,,,89900000.0,,-104700000.0,,,,,,,,-5500000.0,12000000.0,,-25800000.0,,131300000.0,-800000.0,18900000.0,6400000.0,,,,,,34200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,321500000.0,,87200000.0,,,,,,3700000.0,,-100000.0,,,,,,,,2300000.0,,3000000.0,,,,,,200000.0,,,3000000.0,,,,,,,,3000000.0,,,,,,132300000.0,0.0,,,,,,,2000000.0,,-6700000.0,,,,,,-3500000.0,-3100000.0,,,-1100000.0,,,,,91600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,187900000.0,,,-1400000.0,,-400000.0,,175600000.0,21400000.0,,,,,500000.0,,,,,,,,,,,,-17700000.0,,,,,,,,-2300000.0,,,,,132300000.0,-2100000.0,12400000.0,5800000.0,,,,,,19100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,363100000.0,,86300000.0,,,,,,6800000.0,,,,,,,,,,3600000.0,,3500000.0,,,,,,300000.0,,,3500000.0,,,,,,,,3500000.0,,,,,,105500000.0,0.0,,,,,,,2100000.0,,-8700000.0,,,,,,0.0,-3200000.0,,,-3500000.0,,,,,92500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201200000.0,,,700000.0,,-800000.0,,243200000.0,27700000.0,,,,,400000.0,,,,,,,,,,,,-111100000.0,,,,,,,,-7500000.0,,,,,105500000.0,-700000.0,15400000.0,7500000.0,,,,,,24100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,373100000.0,,88900000.0,,,,,,3100000.0,,,,,,,,,,3300000.0,,4400000.0,,,,,,400000.0,,,4400000.0,,,,,,,,4400000.0,,700000.0,,,,110800000.0,0.0,,,,,,,2100000.0,,-9100000.0,,,,,,-5000000.0,-3500000.0,,,-2900000.0,,,,,96300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000000.0,,,200000.0,,-1100000.0,,247000000.0,29700000.0,,,,,700000.0,,,,,,,,,,,,-114600000.0,,,,,,,,-3800000.0,,,,,110800000.0,-5200000.0,17300000.0,8300000.0,,,,,,26400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,401700000.0,15100000.0,53700000.0,-119000000.0,,,,,7200000.0,,400000.0,-14200000.0,,,,,,,5100000.0,,4300000.0,,3100000.0,14300000.0,,,400000.0,-20000000.0,53700000.0,4300000.0,111800000.0,,,,253700000.0,,401700000.0,4300000.0,,0.0,,,,79700000.0,0.0,,32500000.0,,,,,1700000.0,,-15000000.0,,43800000.0,79700000.0,,,-11500000.0,-4400000.0,,,-46900000.0,,,,,61400000.0,126100000.0,,311600000.0,0.0,-8300000.0,79700000.0,,,-100000.0,,,,,1500000.0,15100000.0,7900000.0,,,,1400000.0,,,,,700000.0,-11700000.0,,,-31600000.0,,,,253700000.0,,,-7800000.0,,-29300000.0,-12600000.0,311600000.0,43200000.0,,,,,1500000.0,70000000.0,,,,,-54400000.0,20800000.0,,,61400000.0,,-119000000.0,,,,,,,,1000000.0,15100000.0,,-41800000.0,,79700000.0,-3700000.0,23100000.0,10900000.0,,,,,,38100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,451500000.0,,50300000.0,,,,,,6800000.0,,27700000.0,,,,,,,,3900000.0,,5000000.0,,,,,,300000.0,,,5000000.0,,,,,,,,5000000.0,,,,,,80300000.0,0.0,,,,,,,1300000.0,,-11500000.0,,,,,,-25500000.0,-4800000.0,,,-59200000.0,,,,,57600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,,,,,,309300000.0,,,-22600000.0,,-3300000.0,,311000000.0,34200000.0,,,,,800000.0,,,,,,,,,,,,-16400000.0,,,,,,,,43500000.0,,,,55400000.0,80300000.0,-2900000.0,18800000.0,9700000.0,,,,,,30300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,471200000.0,,70100000.0,,,,,,-4800000.0,,-27400000.0,,,,,,,,4500000.0,,6900000.0,,,,,,300000.0,,,6900000.0,,,,,,,,6900000.0,,,,,,90700000.0,0.0,,,,,,,1400000.0,,-12100000.0,,,,,,-46200000.0,-6300000.0,,,-5600000.0,,,,,77800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312000000.0,,,-28800000.0,,1600000.0,,333100000.0,38500000.0,,,,,1200000.0,,,,,,,,,,,,-130100000.0,,,,,,,,6200000.0,,,,-300000.0,90700000.0,-17400000.0,21900000.0,12600000.0,,,,,,34000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,631200000.0,,49000000.0,,,,,,4900000.0,,-800000.0,,,,,,,,9400000.0,,7900000.0,,,,,,700000.0,,,7900000.0,,,,,,,,7900000.0,,,,,,8400000.0,0.0,,,,,,,1500000.0,,-18300000.0,,,,,,-29900000.0,-7100000.0,,,54600000.0,,,,,62400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372700000.0,,,-14200000.0,,-23300000.0,,553400000.0,58000000.0,,,,,3300000.0,,,,,,,,,,,,-137200000.0,,,,,,,,8500000.0,,,,-55000000.0,8400000.0,-15700000.0,30300000.0,20600000.0,,,,,,48600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,666100000.0,28000000.0,84100000.0,-144600000.0,,,-1600000.0,,-20700000.0,,2600000.0,-25600000.0,,,,,,,6400000.0,,8200000.0,,7300000.0,24200000.0,,,700000.0,-139000000.0,84100000.0,8200000.0,185400000.0,,,,376100000.0,,666100000.0,8200000.0,,,,,,8800000.0,0.0,,59500000.0,,,,,1400000.0,,-18500000.0,,2600000.0,8800000.0,,,-37400000.0,-7400000.0,,,-3500000.0,,,,,96300000.0,209600000.0,,588500000.0,0.0,-64100000.0,8800000.0,,,2100000.0,,,,,8400000.0,28000000.0,6100000.0,,,,2500000.0,,,,,,-73300000.0,,,-25600000.0,,,,376100000.0,,,1500000.0,,-600000.0,81700000.0,588500000.0,55800000.0,,,,,2000000.0,114700000.0,,,,,-13700000.0,-13800000.0,,,96300000.0,,-144600000.0,,,,,,,,23500000.0,28000000.0,,-70700000.0,2500000.0,8800000.0,-37300000.0,30900000.0,16600000.0,,,,,,49400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,703400000.0,,46500000.0,,,,,,-12500000.0,,9600000.0,,48600000.0,,,,,,6600000.0,,8700000.0,,,,,,700000.0,,,8700000.0,,,,,,,,8700000.0,,,,,,8800000.0,0.0,,,,,,,1600000.0,,-19900000.0,,,,,,-31900000.0,-8600000.0,,,-82500000.0,,,,,57000000.0,,,,,,,,,,,,,,,,,,,-1800000.0,,,,,,,,10500000.0,,,,,,454700000.0,,,-3800000.0,,-39900000.0,,621500000.0,59400000.0,,,,,3900000.0,,,,,,,,,,,,-153200000.0,,,,,,,,26000000.0,,,,78500000.0,8800000.0,-28100000.0,32900000.0,15600000.0,,,,,,52800000.0,,,,-3600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,722700000.0,,49700000.0,,,,,,-12800000.0,,-8100000.0,,43800000.0,,,,,,6400000.0,,10200000.0,,,,,,600000.0,,,10200000.0,,,,,,,,10200000.0,,,,,,8800000.0,0.0,,,,,,,1300000.0,,-20700000.0,,,,,,-44700000.0,-8600000.0,,,73800000.0,,,,,62000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485400000.0,,,-10700000.0,,-500000.0,,653400000.0,62700000.0,,,,,1000000.0,,,,,,,,,,,,-161900000.0,,,,,,,,15300000.0,,,,200000.0,8800000.0,-34000000.0,35600000.0,21200000.0,,,,,,56300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,799200000.0,,46400000.0,,,,,,2400000.0,,4900000.0,,24200000.0,,,,,,6900000.0,,10900000.0,,,,,,700000.0,,,10900000.0,,,,,,,,10900000.0,,,,,,8900000.0,0.0,,,,,,,1600000.0,,-21300000.0,,,,,,-31100000.0,-9300000.0,,,-1300000.0,,,,,82400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553300000.0,,,-12700000.0,,-3200000.0,,743800000.0,65700000.0,,,,,2900000.0,,,,,,,,,,,,160300000.0,,,,,,,,15200000.0,,,,0.0,8900000.0,-18400000.0,37500000.0,20800000.0,,,,,,58800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,820309000.0,42118000.0,77235000.0,-10233000.0,,,,,742000.0,23100000.0,3219000.0,-38095000.0,23100000.0,,14061000.0,,,,7681000.0,,12218000.0,,8804000.0,27581000.0,,,531000.0,-169590000.0,77235000.0,-4628000.0,58492000.0,,,,587786000.0,20151000.0,820309000.0,-4628000.0,,,,14061000.0,,20151000.0,20151000.0,,79180000.0,,,,,2393000.0,,97688000.0,,110280000.0,,,,-61890000.0,-11595000.0,,,-11822000.0,,,,,91296000.0,86766000.0,,764973000.0,20151000.0,-68252000.0,20151000.0,,,9619000.0,967718000.0,,,,10532000.0,25272000.0,6893000.0,,,,2631000.0,,,,,,-101338000.0,,168158000.0,-8233000.0,,,,587786000.0,,,-41052000.0,,35367000.0,100029000.0,764973000.0,-101727000.0,-202745000.0,,,52816000.0,1004000.0,147196000.0,,,,168158000.0,-21822000.0,-22158000.0,,,91296000.0,-202745000.0,-10233000.0,,,,,,94380000.0,,43529000.0,25272000.0,695000.0,35888000.0,31580000.0,,-20838000.0,41096000.0,21580000.0,967718000.0,,,,,-109408000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,932300000.0,,87100000.0,,,,,,-13700000.0,,400000.0,,20500000.0,,,,,,8100000.0,,13200000.0,,,,,,1100000.0,,,13200000.0,,,,,,,,13200000.0,,,,,,,,,,,,,,1500000.0,,-25600000.0,,,,,,-66500000.0,-17000000.0,,,-1700000.0,,,,,102000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20200000.0,,,,,,696400000.0,,,-29700000.0,,-400000.0,,878300000.0,76900000.0,,,,,1800000.0,,,,,,,,,,,,185700000.0,,,,,,,,43800000.0,,,,53300000.0,,-36800000.0,43200000.0,23100000.0,,,,,,68800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1116900000.0,,58500000.0,,,,,,-2100000.0,,69200000.0,,14400000.0,,,,,,8800000.0,,16600000.0,,,,,,600000.0,,,16600000.0,,,,,,,,16600000.0,,,,,,,,,,,,,,1700000.0,,-27100000.0,,,,,,-35100000.0,-11200000.0,,,-6300000.0,,,,,92700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892700000.0,,,-6600000.0,,-30400000.0,,994000000.0,83800000.0,,,,,1000000.0,,,,,,,,,,,,202200000.0,,,,,,,,77900000.0,,,,135400000.0,,-28500000.0,47900000.0,26400000.0,,,,,,75000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1190100000.0,,110700000.0,,,,,,-2600000.0,,-75100000.0,,10100000.0,,,,,,10900000.0,,19500000.0,,,,,,900000.0,,,19500000.0,,,,,,,,12200000.0,,,,,,,,,,,,,,2000000.0,,-32800000.0,,,,,,-86900000.0,-17800000.0,,,-7700000.0,,,,,133400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922900000.0,,,-51200000.0,,4000000.0,,1144700000.0,100600000.0,,,,,2800000.0,,,,,,,,,,,,-228800000.0,,,,,,,,-21300000.0,,,,-108200000.0,,-35700000.0,56900000.0,33100000.0,,,,,,89700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1937461000.0,70386000.0,158052000.0,242871000.0,,,,,22179000.0,23700000.0,65785000.0,-69072000.0,23700000.0,,32533000.0,,,,12847000.0,,21186000.0,416216000.0,12419000.0,40647000.0,,,1382000.0,-248672000.0,158052000.0,-9938000.0,86031000.0,,,,1634503000.0,80436000.0,1937461000.0,12062000.0,,,,32533000.0,,80436000.0,80436000.0,,123466000.0,,,,,3308000.0,,139520000.0,,80526000.0,,,231562000.0,-60172000.0,-23072000.0,416216000.0,,-46208000.0,231562000.0,,,,190585000.0,126791000.0,,1171168000.0,80436000.0,604115000.0,80436000.0,,,60285000.0,1413134000.0,,,,20151000.0,39262000.0,8508000.0,,,,3982000.0,,,,,,-119687000.0,,543972000.0,-39212000.0,,,,1634503000.0,,,691615000.0,,-12412000.0,185491000.0,1171168000.0,-134822000.0,-241966000.0,,,72699000.0,6819000.0,212650000.0,,-733100000.0,,543972000.0,-61908000.0,3779000.0,,,190585000.0,-241966000.0,242871000.0,,,,,,139951000.0,,85091000.0,39262000.0,,53920000.0,26000.0,,-18687000.0,64550000.0,40866000.0,1413134000.0,,,,,-147669000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2114200000.0,,120800000.0,,,,,,-73000000.0,,-11900000.0,,26300000.0,,,,,,19100000.0,,32300000.0,,,,,,1400000.0,,,32300000.0,,,,,,,,17100000.0,,,,,,,,,,,,,,2600000.0,,-36400000.0,,,,,229200000.0,-153900000.0,-36100000.0,,,-500000.0,,,,,157000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80400000.0,,,,,,1829700000.0,,,-27200000.0,,-38900000.0,,1390600000.0,130500000.0,,,,,2300000.0,,,,,,,,,,,,-283300000.0,,,,,,,,88200000.0,,,,600000.0,,-126700000.0,75000000.0,53700000.0,,,,,,111400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2222800000.0,,121100000.0,,,,,,95900000.0,,-48700000.0,,26000000.0,,,,,,20400000.0,,37700000.0,,,,,,1700000.0,,,37700000.0,,,,,,,,19800000.0,,,,,,,,,,,,,,2200000.0,,-38500000.0,,,,,226900000.0,-105000000.0,-29100000.0,,,-6000000.0,,,,,157800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939100000.0,,,-140200000.0,,-4800000.0,,1520200000.0,141600000.0,,,,,2500000.0,,,,,,,,,,,,-317700000.0,,,,,,,,-4400000.0,,,,30500000.0,,35200000.0,82700000.0,60700000.0,,,,,,121200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2374600000.0,,112600000.0,,,,,,9400000.0,,40400000.0,,,,,,,,21200000.0,,40400000.0,,,,,,1500000.0,,,40400000.0,,,,,,,,23300000.0,,,,,,,,,,,,,,2100000.0,,-41000000.0,,,,,224600000.0,-76000000.0,-50000000.0,,,12500000.0,,,,,150000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2103000000.0,,,-21400000.0,,-3400000.0,,1636700000.0,149600000.0,,,,,2500000.0,,,,,,,,,,,,1600000.0,,,,,,,,52500000.0,,,,98400000.0,,-54600000.0,87400000.0,64000000.0,,,,,,128400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2572152000.0,153549000.0,108443000.0,396420000.0,,,-4292000.0,,-5833000.0,,-33380000.0,-136308000.0,,,41467000.0,,,,4175000.0,,43149000.0,350190000.0,26862000.0,64875000.0,,,924000.0,-479626000.0,108443000.0,-25450000.0,264638000.0,,,,2305437000.0,26856000.0,2572152000.0,24650000.0,,,,41467000.0,,26856000.0,26856000.0,,245237000.0,,,,,1582000.0,,189409000.0,,130538000.0,,,222253000.0,-144726000.0,-21108000.0,350190000.0,,-27889000.0,222253000.0,,,,149910000.0,329605000.0,,1923658000.0,26856000.0,120845000.0,26856000.0,,,-53580000.0,2221313000.0,,,,80436000.0,84950000.0,8482000.0,,,,5524000.0,,,,,,-218770000.0,,843366000.0,-51310000.0,,,,2305437000.0,,,309645000.0,,-4210000.0,180809000.0,1923658000.0,-91287000.0,-297655000.0,,,2575000.0,19562000.0,341122000.0,,-377409000.0,,843366000.0,-21889000.0,26467000.0,,,149910000.0,-297655000.0,396420000.0,,,,,,338547000.0,,44509000.0,84950000.0,,73909000.0,1038000.0,,-72670000.0,96522000.0,66837000.0,2221313000.0,,,,,-95462000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2681300000.0,,107900000.0,,,,,,43400000.0,,98600000.0,,,,,,,,23400000.0,,42300000.0,,,,,,1600000.0,,,42300000.0,,,,,,,,42300000.0,,,,,,,,,,,,,,1600000.0,,-53300000.0,,,,,219900000.0,-40000000.0,-56800000.0,,,700000.0,,,,,147900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26900000.0,,,,,,2422900000.0,,,-15200000.0,,-500000.0,,1932200000.0,178000000.0,,,,,2500000.0,,,,,,,,,,,,-2100000.0,,,,,,,,70500000.0,,,,127100000.0,,-24800000.0,101300000.0,68200000.0,,,,,,154600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2965700000.0,,104100000.0,,,,,,34600000.0,,-41000000.0,,,,,,,,23800000.0,,44300000.0,,,,,,1700000.0,,,44300000.0,,,,,,,,44300000.0,,,,,,,,,,,,,,2000000.0,,-60300000.0,,,,,217600000.0,-108500000.0,-33400000.0,,,33800000.0,,,,,157700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641000000.0,,,-72500000.0,,-3800000.0,,2356500000.0,194800000.0,,,,,2500000.0,,,,,,,,,,,,4000000.0,,,,,,,,-3200000.0,,,,200000.0,,-36000000.0,110700000.0,70600000.0,,,,,,171000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
