date,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyBasicEPS,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIncomeExpense,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyOperatingExpense,annualCapitalStock,quarterlyCurrentDebt,annualCurrentLiabilities,quarterlyInterestExpense,trailingChangeInInventory,trailingDepreciationAndAmortization,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualEbitda,annualGrossProfit,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetPPE,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,trailingPretaxIncome,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyDilutedAverageShares,trailingInvestingCashFlow,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualGoodwill,annualPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualInvestingCashFlow,trailingNetOtherFinancingCharges,annualCapitalExpenditure,annualOperatingIncome,annualOtherCurrentLiabilities,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,annualTaxProvision,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,trailingTaxProvision,annualOtherCurrentAssets,trailingChangeInAccountPayable,annualTotalRevenue,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPurchaseOfInvestment,annualChangeInAccountPayable,annualDilutedAverageShares,annualFreeCashFlow,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,trailingEndCashPosition,annualNetOtherFinancingCharges,annualDilutedEPS,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,annualAccumulatedDepreciation,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,trailingOperatingExpense,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyTotalRevenue,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyCurrentAssets,trailingCostOfRevenue,quarterlyOperatingIncome,trailingNetIncome,quarterlyDilutedEPS,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualCashDividendsPaid,annualRetainedEarnings,annualBeginningCashPosition,annualCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualAccountsReceivable,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyBasicAverageShares,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,trailingSaleOfInvestment,annualTotalAssets,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingDilutedEPS,trailingChangesInAccountReceivables,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1994-02-28,,,-111200000.0,,3000000.0,149000000.0,,0.08,132600000.0,7100000.0,,18400000.0,0.0,18400000.0,,,61200000.0,,9400000.0,,4700000.0,,,,,137500000.0,,39500000.0,13100000.0,,,,-9800000.0,,,,200000.0,14600000.0,-4600000.0,,9600000.0,,,,,,639300000.0,,,,47000000.0,,,,,82500000.0,,,,,,-1400000.0,,326000000.0,,,,,37200000.0,,,,,,,,0.0,,,,,,,,,,,,,6600000.0,,,,,,,,,9500000.0,,14300000.0,,,,,,,0.0,-6300000.0,,,,,,,,,162600000.0,,,,,,,,,10000000.0,,,,333800000.0,,186600000.0,,,313300000.0,,14300000.0,,0.08,,260200000.0,93600000.0,,20500000.0,,,,,,0.0,,,233100000.0,,111100000.0,,,,,,75500000.0,82500000.0,,240200000.0,,,,,6600000.0,,305500000.0,6600000.0,61200000.0,,-1700000.0,,,,,,,,,,,,,,,,,,,,,
1994-05-31,-26200000.0,,-112200000.0,,9000000.0,151000000.0,130500000.0,,130500000.0,5800000.0,,18400000.0,100000.0,18400000.0,,51500000.0,86400000.0,,1200000.0,107500000.0,3300000.0,,,136900000.0,,136900000.0,5800000.0,38400000.0,600000.0,,127500000.0,365400000.0,-11000000.0,,,151000000.0,100000.0,11500000.0,-8800000.0,-2200000.0,25800000.0,,,18400000.0,0.744,,660800000.0,,,-4500000.0,57200000.0,,,,,,,263200000.0,,,0.0,0.0,,326300000.0,13400000.0,,88100000.0,,49100000.0,,,,,,-100000.0,,0.0,,,-29800000.0,,-25700000.0,101600000.0,57200000.0,,,,35500000.0,1200000.0,16800000.0,0.0,,23300000.0,,815600000.0,49100000.0,,450200000.0,-21000000.0,,29000000.0,238800000.0,,,73876404.0,25800000.0,600000.0,0.0,-400000.0,-9500000.0,,500000.0,0.712,,346300000.0,,,169400000.0,-112200000.0,-25800000.0,,38400000.0,263800000.0,,52600000.0,,2700000.0,,,,346300000.0,70896250.0,217400000.0,18400000.0,-4100000.0,334500000.0,,29000000.0,,,,263200000.0,107500000.0,52600000.0,23300000.0,,-30100000.0,169400000.0,22900000.0,334500000.0,0.0,233000000.0,,233000000.0,52600000.0,102000000.0,,,,,,115400000.0,,237900000.0,238800000.0,326300000.0,200000.0,25900000.0,,16800000.0,,314500000.0,16800000.0,60500000.0,314500000.0,8400000.0,,,660800000.0,,,,,,,,,,,,,,,,,,
1994-08-31,,,-146300000.0,,13600000.0,194500000.0,,0.21,148800000.0,63200000.0,,47500000.0,0.0,47500000.0,,,70200000.0,,1000000.0,,4800000.0,,,,,320200000.0,,38000000.0,-100000.0,,,,174900000.0,,,,100000.0,33500000.0,-6200000.0,,32000000.0,,,,,,971200000.0,,,,89700000.0,,,,,96842105.0,,,,,,29100000.0,,552700000.0,,,,,55300000.0,,,,,,,,18400000.0,,,,,,,,,,,,,18400000.0,,,,,,,,,2400000.0,,36800000.0,,,,,,,0.0,-179300000.0,-7300000.0,,,,,,,,180400000.0,,,,,,,,,27300000.0,,,,644400000.0,,253500000.0,,,418500000.0,,36800000.0,,0.19,,340800000.0,146000000.0,,24700000.0,,,,,,0.0,,,435200000.0,,146500000.0,,,,,,107000000.0,87619048.0,,498400000.0,,,,,18400000.0,,326800000.0,18400000.0,70200000.0,,-173100000.0,,,,,,,,,,,,,,,,,,,,,
1994-11-30,,,-151400000.0,,11300000.0,196700000.0,,0.18,152000000.0,82400000.0,,29600000.0,0.0,29600000.0,,,74800000.0,,900000.0,,5700000.0,,,,,337600000.0,,38500000.0,100000.0,,,,-26400000.0,,,,400000.0,15800000.0,-7300000.0,,26600000.0,,,,,,966100000.0,,,,81800000.0,,,,,95625000.0,,,,,,-17900000.0,,572800000.0,,,,,49800000.0,,,,,,,,0.0,,,,,,,,,,,,,15300000.0,,,,,,,,,6600000.0,,32300000.0,,,,,,,0.0,-7200000.0,-8000000.0,,,,,,,,187700000.0,,,,,,,,,8500000.0,,,,631500000.0,,253200000.0,,,393300000.0,,32300000.0,,0.16,,348100000.0,132500000.0,,23800000.0,,,,,,0.0,,,416600000.0,,146100000.0,,,,,,107100000.0,85000000.0,,499000000.0,,,,,15300000.0,,334600000.0,15300000.0,74800000.0,,100000.0,,,,,,,,,,,,,,,,,,,,,
1995-02-28,,,-157900000.0,,5400000.0,197300000.0,,0.08,166100000.0,80900000.0,,24300000.0,0.0,24300000.0,,,76700000.0,,600000.0,,5900000.0,,,,,334600000.0,,38200000.0,0.0,,,,-12000000.0,,,,0.0,13800000.0,-7100000.0,,12700000.0,,,,,,951700000.0,,,,71700000.0,,,,,91250000.0,,,,,,-5200000.0,,570100000.0,,,,,52000000.0,,,,,,,,0.0,,,,,,,,,,,,,7300000.0,,,,,,,,,7800000.0,,18600000.0,,,,,,,0.0,-7100000.0,-8000000.0,,,,,,,,187000000.0,,,,,,,,,6700000.0,,,,618200000.0,,229800000.0,,,381600000.0,,18600000.0,,0.08,,355200000.0,124300000.0,,182300000.0,,,,,,100000.0,,,412900000.0,,134500000.0,,,,,,95300000.0,91250000.0,,493900000.0,,,,,7300000.0,,333500000.0,7300000.0,76700000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1995-05-31,121900000.0,,-156700000.0,,15500000.0,204000000.0,169200000.0,,169200000.0,39700000.0,,19900000.0,-100000.0,19900000.0,,81200000.0,120700000.0,,600000.0,151100000.0,6900000.0,,,297200000.0,,297200000.0,39700000.0,36600000.0,-300000.0,,167300000.0,472700000.0,-14600000.0,,,204000000.0,200000.0,18100000.0,-7600000.0,-20200000.0,35600000.0,,,19900000.0,0.856,,959100000.0,,,1500000.0,80300000.0,,,,,,,360700000.0,,,14300000.0,-4500000.0,,537800000.0,23400000.0,,106900000.0,,70200000.0,,,,,,-100000.0,,0.0,,,-201700000.0,,-28200000.0,130400000.0,80300000.0,,,,45800000.0,600000.0,20100000.0,0.0,,24700000.0,,1017000000.0,70200000.0,,544300000.0,-17400000.0,,42600000.0,460400000.0,,,75618812.0,53000000.0,700000.0,0.0,-8100000.0,-8000000.0,,-300000.0,0.808,,611500000.0,,,199200000.0,-156700000.0,-13900000.0,,36600000.0,342300000.0,,61100000.0,,10500000.0,,,,611500000.0,71553750.0,280500000.0,19900000.0,-173500000.0,421300000.0,,42600000.0,,,,360700000.0,151100000.0,61100000.0,24700000.0,,-31300000.0,199200000.0,18400000.0,421300000.0,14300000.0,406400000.0,,406400000.0,61100000.0,117200000.0,,,,,,163300000.0,,305400000.0,460400000.0,537800000.0,-600000.0,36900000.0,,20100000.0,,347600000.0,20100000.0,83800000.0,347600000.0,-500000.0,,,959100000.0,,,,,,,,,,,,,,,,,,
1995-08-31,,,-160800000.0,,14700000.0,206100000.0,,0.22,168800000.0,43000000.0,,26400000.0,100000.0,26400000.0,,,87700000.0,,1300000.0,,6100000.0,,,,,311700000.0,,39400000.0,-100000.0,,,,10200000.0,,,,200000.0,20600000.0,-4700000.0,,34300000.0,,,,,,992500000.0,,,,86600000.0,,,,,93333333.0,,,,,,6500000.0,,557200000.0,,,,,65000000.0,9700000.0,,,,,,,19900000.0,,,,,,,,,,,,,19600000.0,,,,,,,,,-4900000.0,,50000000.0,,,,,,,0.0,-24300000.0,-7800000.0,,,,,,,,211000000.0,,,,,,,,,15900000.0,,,,634200000.0,,279100000.0,,,435300000.0,,40300000.0,,0.21,,366900000.0,152900000.0,,31300000.0,,,,,,14700000.0,,,423600000.0,,151100000.0,,,,,,128000000.0,89090909.0,,481300000.0,,,,,19600000.0,,358300000.0,19600000.0,78000000.0,,-19600000.0,,,,,,,,,,,,,,,,,,,,,
1995-11-30,,,-167500000.0,,11600000.0,217600000.0,,0.18,167500000.0,70800000.0,,36200000.0,0.0,36200000.0,,,92600000.0,,1200000.0,,6600000.0,,,,,438900000.0,,38700000.0,100000.0,,,,19900000.0,,,,600000.0,25500000.0,-9400000.0,,27400000.0,,,,,,1133300000.0,,,,85400000.0,,,,,92941176.0,,,,,,9900000.0,,695200000.0,,,,,62900000.0,10700000.0,,,,,,,0.0,,,,,,,,,,,,,15800000.0,,,,,,,,,1300000.0,,44700000.0,,,,,,,0.0,-35600000.0,-9200000.0,,,,,,,,217600000.0,,,,,,,,,16100000.0,,,,702300000.0,,276900000.0,,,438100000.0,,34000000.0,,0.17,,385100000.0,149500000.0,,31900000.0,,,,,,15100000.0,,,466900000.0,,150300000.0,,,,,,126600000.0,87777778.0,,552800000.0,,,,,15800000.0,,431000000.0,15800000.0,81900000.0,,-26200000.0,,,,,,,,,,,,,,,,,,,,,
1996-02-29,,,-174000000.0,,5900000.0,221600000.0,,0.09,177800000.0,70200000.0,,26000000.0,-100000.0,26000000.0,,,95800000.0,,2500000.0,,6700000.0,,,,,436700000.0,,37200000.0,0.0,,,,-19400000.0,,,,200000.0,17300000.0,-8000000.0,,13900000.0,,,,,,1120200000.0,,,,74200000.0,,,,,88888889.0,,,,,,-10300000.0,,695500000.0,,,,,69100000.0,11500000.0,,,,,,,0.0,,,,,,,,,,,,,8000000.0,,,,,,,,,400000.0,,32200000.0,,,,,,,0.0,-8000000.0,-10300000.0,,,,,,,,216300000.0,,,,,,,,,9300000.0,,,,688300000.0,,255200000.0,,,424700000.0,,20700000.0,,0.09,,395600000.0,145800000.0,,31900000.0,,,,,,15100000.0,,,457200000.0,,138700000.0,,,,,,116500000.0,88888889.0,,542500000.0,,,,,8000000.0,,431900000.0,8000000.0,84300000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1996-05-31,-13500000.0,,-174900000.0,,18700000.0,224700000.0,178900000.0,,178900000.0,57800000.0,,19900000.0,0.0,19900000.0,,87000000.0,105700000.0,,1700000.0,189400000.0,6300000.0,,,428300000.0,,428300000.0,57800000.0,37000000.0,-100000.0,,188300000.0,529200000.0,-24200000.0,,,224700000.0,100000.0,23600000.0,-11100000.0,-4400000.0,43300000.0,,,19900000.0,0.72,,1155100000.0,,,0.0,101800000.0,,,-17500000.0,,,,399600000.0,,-5700000.0,14400000.0,-6100000.0,,690000000.0,25800000.0,,119900000.0,,85900000.0,10700000.0,,,,,0.0,,0.0,,,-73500000.0,,-33200000.0,145700000.0,101800000.0,,,,51000000.0,1700000.0,24600000.0,0.0,,34700000.0,,1136400000.0,85900000.0,,607200000.0,2100000.0,,60300000.0,519900000.0,,,100145349.0,53800000.0,1100000.0,0.0,-5600000.0,-9400000.0,,-100000.0,0.688,,709300000.0,,,231900000.0,-174900000.0,-15600000.0,,37000000.0,383500000.0,,68900000.0,,12500000.0,,,,709300000.0,95685000.0,316900000.0,19900000.0,-33800000.0,465100000.0,,49600000.0,,,,399600000.0,189400000.0,68900000.0,34700000.0,,-36700000.0,231900000.0,19800000.0,465100000.0,14400000.0,447700000.0,,447700000.0,68900000.0,161600000.0,11000000.0,,,,,155300000.0,,340900000.0,519900000.0,690000000.0,-1100000.0,42600000.0,,24600000.0,,445800000.0,24600000.0,95000000.0,445800000.0,12000000.0,,,1155100000.0,,,,,,,,,,,,,,,,,,
1996-08-31,,,-182400000.0,,17700000.0,229200000.0,,0.25,184400000.0,76900000.0,,25800000.0,0.0,25800000.0,,,105500000.0,,1900000.0,,7600000.0,,,,,513600000.0,,43000000.0,0.0,,,,71000000.0,,,,200000.0,19600000.0,-6300000.0,,41700000.0,,,,,,1280200000.0,,,,111500000.0,,,,,104347826.0,,,,,,5900000.0,,785800000.0,,,,,80400000.0,12100000.0,,,,,,,19900000.0,,,,,,,,,,,,,24000000.0,,,,,,,,,-11200000.0,,61400000.0,,,,,,,0.0,-84600000.0,-9300000.0,,,,,,,,246600000.0,,,,,,,,,13300000.0,,,,818700000.0,,329200000.0,,,494400000.0,,49300000.0,,0.23,,411600000.0,193800000.0,,42900000.0,,,,,,19600000.0,,,528400000.0,,174400000.0,,,,,,154800000.0,96000000.0,,624900000.0,,,,,24000000.0,,461500000.0,24000000.0,93400000.0,,-78300000.0,,,,,,,,,,,,,,,,,,,,,
1996-11-30,,,-187800000.0,,13700000.0,230000000.0,,0.19,190300000.0,76200000.0,,27800000.0,-100000.0,27800000.0,,,105100000.0,,1700000.0,,7800000.0,,,,,507800000.0,,43100000.0,0.0,,,,-9800000.0,,,,400000.0,18500000.0,-6800000.0,,32200000.0,,,,,,1273600000.0,,,,97300000.0,,,,,102777778.0,,,,,,2000000.0,,780900000.0,,,,,80900000.0,11100000.0,,,,,,,0.0,,,,,,,,,,,,,18500000.0,,,,,,,,,-9800000.0,,51200000.0,,,,,,,0.0,-6700000.0,-10100000.0,,,,,,,,255000000.0,,,,,,,,,11700000.0,,,,804600000.0,,316100000.0,,,492700000.0,,40100000.0,,0.18,,417800000.0,179900000.0,,44400000.0,,,,,,19900000.0,,,528600000.0,,170900000.0,,,,,,145200000.0,97368421.0,,624700000.0,,,,,18500000.0,,469000000.0,18500000.0,94000000.0,,100000.0,,,,,,,,,,,,,,,,,,,,,
1997-02-28,,,-224700000.0,,5600000.0,291700000.0,,0.08,233000000.0,85700000.0,,33600000.0,0.0,33600000.0,,,116400000.0,,1400000.0,,8800000.0,,,,,681300000.0,,50700000.0,0.0,,,,246200000.0,,,,300000.0,8400000.0,-7400000.0,,13100000.0,,,,,,1587700000.0,,,,112900000.0,,,,,93750000.0,,,,,,5800000.0,,1023700000.0,,,,,90700000.0,12500000.0,,,,,,,0.0,,,,,,,,,,,,,7500000.0,,,,,,,,,-6400000.0,,34400000.0,,,,,,,0.0,-248900000.0,-10200000.0,,,,,,,,252300000.0,,,,,,,,,1000000.0,,,,1111500000.0,,297200000.0,,,564000000.0,,21900000.0,,0.08,,516400000.0,205000000.0,,45900000.0,,,,,,35300000.0,,,785500000.0,,158900000.0,,,,,,138300000.0,93750000.0,,906500000.0,,,,,7500000.0,,476200000.0,7500000.0,103900000.0,,-241500000.0,,,,,,,,,,,,,,,,,,,,,
1997-05-31,289900000.0,,-189800000.0,,20400000.0,270300000.0,215300000.0,,215300000.0,70200000.0,,37400000.0,0.0,37400000.0,,69000000.0,153900000.0,,4000000.0,241800000.0,8300000.0,,,594700000.0,,594700000.0,70200000.0,47900000.0,-300000.0,,219400000.0,649200000.0,-17500000.0,,,270300000.0,400000.0,22500000.0,-15300000.0,-11700000.0,48700000.0,,,37400000.0,0.8,,1633200000.0,,,17600000.0,128400000.0,,,-13400000.0,,,,460100000.0,,,43500000.0,3900000.0,,912900000.0,32600000.0,,135700000.0,,109400000.0,15400000.0,,,,,0.0,,0.0,,,-341200000.0,,-35800000.0,168300000.0,128400000.0,,,,57400000.0,4000000.0,28300000.0,0.0,,175700000.0,,1350500000.0,109400000.0,,701300000.0,24800000.0,,72400000.0,898100000.0,,,103026316.0,33200000.0,1300000.0,0.0,-1000000.0,-10100000.0,,-300000.0,0.76,,1139900000.0,,,270500000.0,-189800000.0,-57200000.0,,47900000.0,480900000.0,,78300000.0,,7200000.0,,,,1139900000.0,97893750.0,408000000.0,37400000.0,-307000000.0,720300000.0,,57000000.0,,,,460100000.0,241800000.0,78300000.0,175700000.0,,-39700000.0,270500000.0,19900000.0,720300000.0,43500000.0,784400000.0,,784400000.0,78300000.0,197100000.0,15000000.0,,,,,210900000.0,,429800000.0,898100000.0,912900000.0,-2600000.0,51100000.0,,28300000.0,,493300000.0,28300000.0,138500000.0,493300000.0,12700000.0,,,1633200000.0,,,,,,,,,,,,,,,,,,
1997-08-31,,,-195700000.0,,20800000.0,270500000.0,,0.29,216800000.0,69100000.0,,43700000.0,-100000.0,43700000.0,,,138300000.0,,3900000.0,,9800000.0,,,,,588100000.0,,53400000.0,0.0,,,,-147400000.0,,,,300000.0,52700000.0,-6500000.0,,49000000.0,,,,,,1523000000.0,,,,141000000.0,,,,,104444444.0,,,,,,6300000.0,,912000000.0,,,,,103100000.0,13100000.0,,,,,,,37400000.0,,,,,,,,,,,,,28200000.0,,,,,,,,,14300000.0,,72000000.0,,,,,,,0.0,101000000.0,-10200000.0,,,,,,,,288500000.0,,,,,,,,,46200000.0,,,,1015600000.0,,415100000.0,,,611000000.0,,58900000.0,,0.27,,466200000.0,248000000.0,,47500000.0,,,,,,51500000.0,,,647000000.0,,217900000.0,,,,,,197200000.0,97241379.0,,767600000.0,,,,,28200000.0,,507400000.0,28200000.0,125200000.0,,107500000.0,,,,,,,,,,,,,,,,,,,,,
1997-11-30,,,-203100000.0,,15900000.0,274100000.0,,0.22,230000000.0,67400000.0,,43900000.0,-100000.0,43900000.0,,,141000000.0,,4000000.0,,9600000.0,,,,,583300000.0,,55200000.0,0.0,,,,-16200000.0,,,,400000.0,14100000.0,-11900000.0,,37300000.0,,,,,,1521200000.0,,,,126800000.0,,,,,101904762.0,,,,,,100000.0,,912600000.0,,,,,108500000.0,13600000.0,,,,,,,0.0,,,,,,,,,,,,,21400000.0,,,,,,,,,-20300000.0,,60600000.0,,,,,,,0.0,2300000.0,-11000000.0,,,,,,,,298900000.0,,,,,,,,,2200000.0,,,,1000800000.0,,397800000.0,,,608600000.0,,47000000.0,,0.21,,477200000.0,239300000.0,,47500000.0,,,,,,52800000.0,,,641300000.0,,209800000.0,,,,,,188000000.0,97272727.0,,761500000.0,,,,,21400000.0,,520400000.0,21400000.0,127400000.0,,23400000.0,,,,,,,,,,,,,,,,,,,,,
1998-02-28,,,-209200000.0,,4100000.0,282100000.0,,0.06,240400000.0,66600000.0,,43600000.0,-100000.0,43600000.0,,,140900000.0,,3800000.0,,9500000.0,,,,,593500000.0,,55500000.0,0.0,,,,16300000.0,,,,400000.0,6700000.0,-25500000.0,,9600000.0,,,,,,1530200000.0,,,,124000000.0,,,,,91666667.0,,,,,,-200000.0,,931100000.0,,,,,101100000.0,13700000.0,,,,,,,0.0,,,,,,,,,,,,,5500000.0,,,,,,,,,1400000.0,,32900000.0,,2000000.0,,,,,0.0,-23300000.0,-11000000.0,,,,,,,,293400000.0,,,,,,,,,-18800000.0,,,,1017000000.0,,350500000.0,,,599100000.0,,19200000.0,,0.06,,491300000.0,228900000.0,,48000000.0,,,,,,53100000.0,,,668400000.0,,190400000.0,,,,,,160100000.0,91666667.0,,788100000.0,,,,,5500000.0,,513200000.0,5500000.0,127200000.0,,-130900000.0,,,,,,,,,,,,,,,,,,,,,
1998-05-31,-118900000.0,,-210000000.0,,20900000.0,305900000.0,243200000.0,,243200000.0,58100000.0,,40800000.0,0.0,40800000.0,,111000000.0,174000000.0,,6300000.0,285800000.0,7700000.0,,,655900000.0,,655900000.0,58100000.0,49000000.0,0.0,,243200000.0,780400000.0,28400000.0,,,305900000.0,1100000.0,37500000.0,-64200000.0,-19700000.0,53500000.0,,,40800000.0,0.89,,1683300000.0,,,3300000.0,159600000.0,,,-27200000.0,,,,515900000.0,,,56600000.0,-2900000.0,,1010800000.0,36700000.0,,149500000.0,,119900000.0,16600000.0,,,,,0.0,,0.0,,,11200000.0,,-108100000.0,186200000.0,159600000.0,,,,61700000.0,6300000.0,32600000.0,0.0,,55600000.0,,1615300000.0,119900000.0,,834900000.0,200000.0,,77800000.0,830400000.0,-20000000.0,,104523810.0,2900000.0,2200000.0,0.0,-68800000.0,-11300000.0,,0.0,0.84,,1116200000.0,,,314900000.0,-210000000.0,-26300000.0,,49000000.0,594200000.0,,87800000.0,,-26700000.0,,,,1116200000.0,98527000.0,452000000.0,40800000.0,-2100000.0,672500000.0,,61200000.0,,,,515900000.0,285800000.0,87800000.0,55600000.0,,-43500000.0,314900000.0,37400000.0,672500000.0,56600000.0,715700000.0,,715700000.0,87800000.0,216800000.0,17400000.0,,,,,235200000.0,,537200000.0,830400000.0,1010800000.0,-4400000.0,57000000.0,,32600000.0,,567100000.0,32600000.0,157400000.0,567100000.0,-2100000.0,,,1683300000.0,,,,,,,,,,,,,,,,,,
1998-08-31,,,-214900000.0,,22200000.0,310200000.0,,0.3,240300000.0,58400000.0,,48500000.0,0.0,48500000.0,,,155600000.0,,4600000.0,,9700000.0,,,,,663700000.0,,45700000.0,-100000.0,,,,3300000.0,,,,1300000.0,33000000.0,-28600000.0,,53400000.0,,,,,,1705600000.0,,,,161000000.0,,,,,107586207.0,,,,,,7700000.0,,1019600000.0,,,,,109200000.0,14300000.0,,,,,,,40800000.0,,,,,,,,,,,,,31200000.0,,,,,,,,,-10300000.0,,77400000.0,,,,,,,0.0,-28600000.0,-11600000.0,,,,,,,,334500000.0,,,,,,,,,4400000.0,,,,962600000.0,,448100000.0,,,686000000.0,,63100000.0,,0.29,,525100000.0,274800000.0,,61900000.0,,,,,,57700000.0,,,571700000.0,,229400000.0,,,,,,218700000.0,104000000.0,,687800000.0,,,,,31200000.0,,743000000.0,31200000.0,141300000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
1998-11-30,,,-223600000.0,,14500000.0,319900000.0,,0.2,239500000.0,56500000.0,,68700000.0,0.0,68700000.0,,,157600000.0,,3400000.0,,8700000.0,,,,,655400000.0,,51900000.0,200000.0,,,,-9400000.0,,,,800000.0,53300000.0,-23600000.0,,36200000.0,,,,,,1706400000.0,,,,136900000.0,,,,,108500000.0,,,,,,20200000.0,,1027200000.0,,,,,117400000.0,14600000.0,,,,,,,0.0,,,,,,,,,,,,,21700000.0,,,,,,,,,12400000.0,,59500000.0,,,,,,,0.0,-23600000.0,-13000000.0,,,,,,,,343200000.0,,,,,,,,,29700000.0,,,,951400000.0,,415700000.0,,,679200000.0,,44900000.0,,0.2,,543500000.0,257700000.0,,64100000.0,,,,,,61900000.0,,,575300000.0,,213200000.0,,,,,,202500000.0,108500000.0,,693700000.0,,,,,21700000.0,,755000000.0,21700000.0,143000000.0,,0.0,,,,,,,,,,,,,,,,,,,,,
