date,annualTaxProvision,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingTaxProvision,quarterlyDilutedEPS,annualCurrentAccruedExpenses,trailingResearchAndDevelopment,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualTotalRevenue,quarterlyOtherNonCashItems,annualCostOfRevenue,annualAccountsPayable,trailingOperatingIncome,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,annualNetOtherFinancingCharges,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingEndCashPosition,annualCommonStockIssuance,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,trailingOperatingExpense,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualDilutedAverageShares,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,quarterlyTotalRevenue,annualNetOtherInvestingChanges,trailingCostOfRevenue,quarterlyBasicAverageShares,quarterlyOperatingIncome,trailingFreeCashFlow,trailingNetIncome,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyChangeInInventory,annualBeginningCashPosition,annualLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCurrentAssets,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSellingGeneralAndAdministration,quarterlyGrossProfit,annualBasicAverageShares,annualTotalNonCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,trailingSaleOfInvestment,quarterlyGoodwill,trailingCommonStockIssuance,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCapitalStock,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualBasicEPS,annualCurrentLiabilities,quarterlyOperatingExpense,trailingChangeInInventory,quarterlyInterestExpense,annualOtherIntangibleAssets,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,annualGrossProfit,annualEbitda,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyResearchAndDevelopment,annualNetPPE,quarterlyCommonStockIssuance,quarterlyBasicEPS,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyPretaxIncome,annualChangeInInventory,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingChangesInAccountReceivables,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,annualPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,annualDilutedEPS,annualPretaxIncome,annualGoodwill,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherIncomeExpense,quarterlyBeginningCashPosition,quarterlyCapitalStock,trailingDeferredIncomeTax,annualCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,trailingStockBasedCompensation,trailingInterestExpense,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingCashDividendsPaid,quarterlyInvestmentsAndAdvances,annualCashDividendsPaid,trailingDilutedEPS,trailingBasicEPS,quarterlyCashDividendsPaid,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares
1970-01-01 00:00:01.049068800,,,,10995000.0,,0.083077,,,,,,,,,,,,,,23526000.0,,-6000.0,,,51228000.0,-6544000.0,,,,,1445000.0,-14529000.0,,,131415000.0,,,,,11525000.0,-2019000.0,,,,201108000.0,,,,,79586000.0,,,140172746.0,17659000.0,,,,284414000.0,85809000.0,208360000.0,0.0,,-3651000.0,,,,5064000.0,,,98916000.0,,25546000.0,27867000.0,51685000.0,,,,115299000.0,,54040000.0,,,,,,10995000.0,10995000.0,28871000.0,275907000.0,,-279000.0,,,,,,,,4461000.0,217158000.0,,,61121000.0,,-1379000.0,-67256000.0,62753000.0,51228000.0,,,,140707190.0,,,10827000.0,,,36381000.0,,1044000.0,,,37330000.0,,11712000.0,,0.0,,,6513000.0,,,7510000.0,,77000.0,0.083077,-6627000.0,4608000.0,15456000.0,,,,,,477015000.0,,,,19585000.0,,,,,,,,,6335000.0,,268655000.0,,,,,,,,5867000.0,,,20670000.0,,8302000.0,,,44893000.0,1479000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,11103000.0,,0.083077,,,,,,,,,,,,,,23861000.0,,0.0,,,51639000.0,-5759000.0,,,,,3109000.0,-6886000.0,,,142518000.0,,,,,11527000.0,8722000.0,,,,193402000.0,,,,,86251000.0,,,140232449.0,17319000.0,,,,291302000.0,74932000.0,208635000.0,0.0,,-1304000.0,,,,4771000.0,,,101978000.0,,30162000.0,25431000.0,52110000.0,,,,118470000.0,,56089000.0,,,,,,11103000.0,11103000.0,31148000.0,292005000.0,,-564000.0,,,,,,,,5998000.0,224046000.0,,,62947000.0,,628000.0,-67256000.0,63166000.0,51639000.0,,,,141304227.0,,,2589000.0,,,38770000.0,,1066000.0,,,37765000.0,,12360000.0,,0.0,,,-8788000.0,,,7622000.0,,237000.0,0.083077,-5761000.0,14483000.0,17101000.0,,,,,,485407000.0,,,,20594000.0,,,,,,,,,411000.0,,276772000.0,,,,,,,,6542000.0,,,18653000.0,,12953000.0,,,51228000.0,1479000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,,11765000.0,,0.083077,,,,,,,,,,,,,,25843000.0,,0.0,,,75261000.0,-4195000.0,,,,,-104000.0,6495000.0,,,154283000.0,,,,,11528000.0,22646000.0,,,,198917000.0,,,,,90446000.0,,,140545412.0,19310000.0,,,,290876000.0,82287000.0,227988000.0,0.0,,221000.0,,,,3052000.0,,,101986000.0,,31389000.0,30576000.0,54260000.0,,,,116630000.0,,59057000.0,,,,,,11765000.0,11765000.0,32209000.0,312667000.0,,-1737000.0,,,,,,,,7258000.0,223620000.0,,,63650000.0,,458000.0,-67256000.0,86789000.0,75261000.0,,,,142235412.0,,,2616000.0,,,39747000.0,,972000.0,,,42870000.0,,11810000.0,,0.0,,,212000.0,,,7538000.0,,1208000.0,0.083077,-4002000.0,26648000.0,19023000.0,,,,,,511584000.0,,,,23817000.0,,,,,,,1481000.0,,23622000.0,,283596000.0,,,,,,,,6533000.0,,,17047000.0,,17508000.0,,,51639000.0,1484000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,24405000.0,98993000.0,9229000.0,8987000.0,,,31344000.0,,,0.0,,121866000.0,31789000.0,351404000.0,,122404000.0,19481000.0,,,24495000.0,,0.0,0.0,44502000.0,98993000.0,2441000.0,,2113000.0,6527000.0,217144000.0,7733000.0,-10221000.0,,-92514000.0,163270000.0,10967000.0,,-25141000.0,,6527000.0,15153000.0,141722153.0,42850000.0,,217144000.0,157063000.0,,29992000.0,98993000.0,95121000.0,-2777000.0,,,17649000.0,,,,325374000.0,95278000.0,258861000.0,0.0,42850000.0,-1662000.0,44893000.0,100444000.0,163270000.0,7706000.0,60962000.0,258861000.0,100444000.0,42850000.0,35307000.0,31344000.0,60962000.0,6489000.0,,,121866000.0,125274000.0,59814000.0,140430820.0,293069000.0,,25788000.0,,8987000.0,8987000.0,33046000.0,334786000.0,334786000.0,-197000.0,,,,551930000.0,-1884000.0,,,6688000.0,232860000.0,65160000.0,,65160000.0,,-1026000.0,-92514000.0,105520000.0,98993000.0,,,64060000.0,,1485000.0,,9229000.0,0.301154,95278000.0,42165000.0,,1565000.0,44638000.0,,44638000.0,,10967000.0,,0.0,229000000.0,97725000.0,179000.0,,,9119000.0,232860000.0,591000.0,,-3168000.0,18321000.0,15675000.0,-6396000.0,,105520000.0,,,551930000.0,,,54100000.0,23233000.0,,-6000.0,,,325374000.0,,5000000.0,12183000.0,23732000.0,7706000.0,293069000.0,,4647000.0,0.301154,67255000.0,,,,6846000.0,,,19481000.0,,29992000.0,,-1319000.0,75261000.0,1485000.0,,-19558000.0,23233000.0,,71937000.0,-14057000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,11421000.0,,0.083077,,,,,,,,,,,,,,25928000.0,,,,,108774000.0,-2057000.0,,,,,-5417000.0,-1147000.0,,,174691000.0,,,,,6536000.0,9584000.0,,,,210730000.0,,,,,96058000.0,,,140976820.0,19032000.0,,,,318611000.0,91298000.0,271309000.0,0.0,,-2895000.0,,,,7871000.0,,,98279000.0,,32632000.0,35068000.0,63620000.0,,,,119432000.0,,63426000.0,,,,,,11421000.0,11421000.0,35022000.0,345148000.0,,-269000.0,,,,,,,,6786000.0,226097000.0,,,67168000.0,,-235000.0,-92514000.0,115310000.0,108774000.0,,,,143283116.0,,,8818000.0,,,44394000.0,,1022000.0,,,43420000.0,,10627000.0,,0.0,,,1711000.0,,,9372000.0,,1741000.0,0.083077,-2809000.0,12393000.0,18207000.0,,,,,,555878000.0,,,,28532000.0,,,,,,,923000.0,,9781000.0,,284569000.0,,,,,,,,6896000.0,,,14449000.0,,26537000.0,,,98993000.0,1489000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,8802000.0,,0.062308,,,,,,,,,,,,,,30755000.0,,,,,107327000.0,-24089000.0,,,,,-1921000.0,2480000.0,,,183493000.0,,,,,42330000.0,22883000.0,,,,218057000.0,,,,,98637000.0,,,141131857.0,24695000.0,,,,298396000.0,99953000.0,302048000.0,0.0,,3019000.0,,,,6896000.0,,,98328000.0,,32494000.0,41919000.0,62482000.0,,,,118104000.0,,66143000.0,,,,,,8802000.0,8802000.0,32191000.0,350302000.0,,15324000.0,,,,,,,,2910000.0,205882000.0,,,57757000.0,,-12509000.0,-92514000.0,149657000.0,107327000.0,,,,143042375.0,,,2641000.0,,,41448000.0,,970000.0,,,43177000.0,,14709000.0,,0.0,,,-4510000.0,,,9257000.0,,842000.0,0.062308,-3570000.0,26453000.0,11712000.0,,,,,,568359000.0,,,,34529000.0,,,,,,,1500000.0,,-1447000.0,,266311000.0,,,,,,,,6060000.0,,,16668000.0,,21550000.0,,,108774000.0,1490000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,12640000.0,,0.093462,,,,,,,,,,,,,,26836000.0,,-25191000.0,,,143068000.0,-53787000.0,,,,,-3956000.0,-23575000.0,,,196133000.0,,,,,62366000.0,-11394000.0,,,,290071000.0,,,,,90403000.0,,,141285931.0,21667000.0,,,,299084000.0,68247000.0,355328000.0,0.0,,892000.0,,,,8536000.0,,,200435000.0,,30702000.0,42213000.0,60843000.0,,,,221824000.0,,59701000.0,,,,,,12640000.0,12640000.0,29821000.0,367527000.0,,-47026000.0,,,,,,,,7687000.0,206570000.0,,,57484000.0,,-1120000.0,-92514000.0,205434000.0,143068000.0,,,,142663931.0,,,1104000.0,,,38034000.0,,1653000.0,,,74830000.0,,18254000.0,,0.0,,,97415000.0,,,7641000.0,,1278000.0,0.093462,-2657000.0,-8737000.0,20327000.0,,,,,,657598000.0,,,,6496000.0,,,,,,,5000000.0,,35741000.0,,302270000.0,,,,,,,,5169000.0,,,13369000.0,,24542000.0,,,107327000.0,1493000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,23982000.0,196375000.0,7970000.0,15842000.0,,,46879000.0,,,0.0,,226168000.0,34159000.0,380629000.0,,127112000.0,20157000.0,,,27971000.0,,24748000.0,0.0,41177000.0,196375000.0,28784000.0,,5132000.0,30153000.0,314223000.0,820000.0,2228000.0,,-100356000.0,211975000.0,16272000.0,,-20014000.0,,30153000.0,20104000.0,143018301.0,48705000.0,,314223000.0,164988000.0,,40675000.0,196375000.0,95531000.0,-33096000.0,,,23135000.0,,,,317464000.0,88055000.0,387084000.0,0.0,48705000.0,1003000.0,98993000.0,197383000.0,211975000.0,4676000.0,66098000.0,387084000.0,197383000.0,48705000.0,31284000.0,46879000.0,66098000.0,14860000.0,,,226168000.0,129221000.0,64247000.0,141226227.0,327515000.0,,22961000.0,,15842000.0,15842000.0,32187000.0,400376000.0,400376000.0,-1125000.0,,,,714599000.0,95623000.0,,,6599000.0,217108000.0,60164000.0,10372000.0,60164000.0,,-1372000.0,-100356000.0,226528000.0,196375000.0,,,53798000.0,,1495000.0,,7970000.0,0.342692,88055000.0,41112000.0,,1456000.0,91021000.0,,91021000.0,10372000.0,16272000.0,,0.0,253517000.0,111490000.0,1007000.0,,,7889000.0,217108000.0,1271000.0,,-3585000.0,23689000.0,22441000.0,2019000.0,,226528000.0,,,714599000.0,,,97382000.0,10283000.0,,-37963000.0,,,317464000.0,,7437000.0,-10474000.0,53307000.0,4676000.0,327515000.0,,5101000.0,0.342692,72687000.0,,,,4836000.0,,,20157000.0,,40675000.0,,-15236000.0,143068000.0,1495000.0,,-12621000.0,10283000.0,,88529000.0,-51149000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,13948000.0,,0.093462,,,,,,,,,,,,,,27411000.0,,-14430000.0,,,210314000.0,-10149000.0,,,,,3165000.0,-4174000.0,,,225923000.0,,,,,34744000.0,17791000.0,,,,300561000.0,,,,,95025000.0,,,141872375.0,21393000.0,,,,309372000.0,74230000.0,393363000.0,0.0,,3813000.0,,,,7653000.0,,,195391000.0,,30603000.0,39141000.0,63979000.0,,,,226331000.0,,64422000.0,,,,,,13948000.0,13948000.0,32976000.0,410530000.0,,-382000.0,,,,,,,,7745000.0,209016000.0,,10326000.0,54541000.0,,-96000.0,-100356000.0,245058000.0,210314000.0,,,,143534449.0,,,7554000.0,,,43029000.0,,1477000.0,,,87074000.0,,18138000.0,,226000.0,,,3471000.0,,,10053000.0,,3533000.0,0.093462,-2926000.0,20717000.0,21693000.0,,,,,,711091000.0,,,,10108000.0,,,,,,,7562000.0,,13939000.0,,317728000.0,,,,,,,,6018000.0,,,15317000.0,,31916000.0,,,196375000.0,1503000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,13777000.0,,0.093462,,,,,,,,,,,,,,31356000.0,,-26015000.0,,,156995000.0,-75964000.0,,,,,-1451000.0,3208000.0,,,239700000.0,,,,,51759000.0,22237000.0,,,,320087000.0,,,,,100354000.0,,,142245042.0,24874000.0,,,,298278000.0,89439000.0,361417000.0,0.0,,3620000.0,,,,8668000.0,,,192344000.0,,32811000.0,53432000.0,66593000.0,,,,230648000.0,,67543000.0,,,,,,13777000.0,13777000.0,33501000.0,412952000.0,,-8549000.0,,,,,,,,8601000.0,197922000.0,,17814000.0,49311000.0,,-2569000.0,-100356000.0,208754000.0,156995000.0,,,,143924449.0,,,7187000.0,,,42669000.0,,1533000.0,,,143771000.0,,21803000.0,,0.0,,,-2327000.0,,,9421000.0,,1119000.0,0.093462,-2681000.0,24918000.0,22378000.0,,,,,,733039000.0,,,,9671000.0,,,,,,,11121000.0,,-53319000.0,,371622000.0,,,,,,,,6482000.0,,,17417000.0,,19140000.0,,,210314000.0,1505000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,17640000.0,,0.124615,,,,,,,,,,,,,,32186000.0,,-4981000.0,,,171192000.0,-6303000.0,,,,,-2411000.0,-3335000.0,,,257340000.0,,,,,40007000.0,16632000.0,,,,302421000.0,,,,,98671000.0,,,142491561.0,25900000.0,,,,295194000.0,76779000.0,362958000.0,0.0,,-1022000.0,,,,3954000.0,,,192203000.0,,30007000.0,43105000.0,63370000.0,,,,225642000.0,,68664000.0,,,,,,17640000.0,17640000.0,33613000.0,437609000.0,,-5312000.0,,,,,,,,9035000.0,194838000.0,,17933000.0,50298000.0,,240000.0,-100356000.0,211199000.0,171192000.0,,,,144526301.0,,,7031000.0,,,42764000.0,,1521000.0,,,148555000.0,,26050000.0,,229000.0,,,1224000.0,,,8877000.0,,2488000.0,0.124615,-2602000.0,19234000.0,26675000.0,,,,,,740030000.0,,,,10796000.0,,,,,,,11740000.0,,14197000.0,,377072000.0,,,,,,,,6286000.0,,,14312000.0,,22648000.0,,,156995000.0,1509000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,35039000.0,191700000.0,6916000.0,16860000.0,,,52707000.0,,,0.0,,223170000.0,39100000.0,398395000.0,,123194000.0,15934000.0,,,37853000.0,,4981000.0,455000.0,77509000.0,191700000.0,-6085000.0,,7959000.0,15000000.0,314841000.0,-1505000.0,548000.0,,-105188000.0,274200000.0,25016000.0,,-3753000.0,,15000000.0,20849000.0,144610079.0,62225000.0,,314841000.0,173912000.0,,16948000.0,191700000.0,104345000.0,-19500000.0,,,31684000.0,,,,300387000.0,91671000.0,370257000.0,0.0,62225000.0,-2647000.0,196375000.0,191447000.0,274200000.0,3052000.0,63538000.0,370257000.0,191447000.0,62225000.0,29520000.0,52707000.0,63538000.0,55430000.0,,,223170000.0,134812000.0,74825000.0,142361561.0,395041000.0,,24955000.0,,16860000.0,16860000.0,34722000.0,450457000.0,450457000.0,-5257000.0,,,,765298000.0,2955000.0,,,9658000.0,195199000.0,53653000.0,17570000.0,53653000.0,,-3465000.0,-105188000.0,206700000.0,191700000.0,,,91237000.0,,1513000.0,,6916000.0,0.436154,91671000.0,43141000.0,,1409000.0,168480000.0,,168480000.0,17570000.0,25016000.0,,0.0,275201000.0,126244000.0,587000.0,,,10749000.0,195199000.0,819000.0,,-5519000.0,26368000.0,26518000.0,3764000.0,,206700000.0,,,765298000.0,,,-4675000.0,14935000.0,,-40445000.0,,,300387000.0,,25007000.0,-2202000.0,20508000.0,3052000.0,395041000.0,,5940000.0,0.425769,97264000.0,,,,6169000.0,,,15934000.0,,16948000.0,,-5637000.0,171192000.0,1513000.0,,-13728000.0,14935000.0,,101289000.0,-98501000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,17580000.0,,0.124615,,,,,,,,,-1655000.0,,,,,32165000.0,,,,,197738000.0,-23051000.0,,,,,2066000.0,-2257000.0,,,291780000.0,,,,,15000000.0,16094000.0,,,,319243000.0,,,,,108715000.0,,,143377486.0,25445000.0,,,,305399000.0,92605000.0,382729000.0,0.0,,-42000.0,,,,3538000.0,,,192486000.0,,33345000.0,49597000.0,70740000.0,,,,226638000.0,,75370000.0,,,,,,17580000.0,17580000.0,38232000.0,480665000.0,,121000.0,,100743000.0,,,,,,8998000.0,200211000.0,,19131000.0,54527000.0,,581000.0,-105188000.0,212738000.0,197738000.0,,,,146638079.0,,,9910000.0,,,49925000.0,,1458000.0,,,84414000.0,,25408000.0,,2447000.0,,,7150000.0,,,10188000.0,,4890000.0,0.124615,-6234000.0,22328000.0,26578000.0,,,,,,799908000.0,,,,15144000.0,,,,,,,,,6038000.0,,417179000.0,,,,,,,,6720000.0,,,16639000.0,,22155000.0,,,191700000.0,1523000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,14154000.0,,0.093462,,,,,,,,,3529000.0,,,,,29943000.0,,,,,473457000.0,-38213000.0,,,,,4075000.0,-5423000.0,,,305934000.0,,,,,10000000.0,16624000.0,,,,641011000.0,,,,,113233000.0,,,143877264.0,22600000.0,,,,314168000.0,107675000.0,677060000.0,0.0,,-785000.0,,,,5370000.0,,,488449000.0,,33916000.0,62446000.0,74725000.0,,,,533336000.0,,79317000.0,,,,,,14154000.0,14154000.0,44589000.0,508620000.0,,163000.0,,132688000.0,,,,,,9236000.0,208980000.0,,27543000.0,58184000.0,,-249000.0,-105188000.0,483457000.0,473457000.0,,,,147557709.0,,,7222000.0,,,56717000.0,,1934000.0,,,107948000.0,,18520000.0,,519000.0,,,287007000.0,,,10235000.0,,1425000.0,0.093462,-6924000.0,23548000.0,23390000.0,,,,,,1149631000.0,,,,13635000.0,,,,,,,,,275719000.0,,472571000.0,,,,,,,,7343000.0,,,22019000.0,,33951000.0,,,197738000.0,1526000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,19358000.0,,0.135,,,,,,,,,-441000.0,,,,,36094000.0,,,,,491984000.0,-6686000.0,,,,,-4262000.0,890000.0,,,325292000.0,,,,,,14063000.0,,,,644533000.0,,,,,117939000.0,,,144142079.0,28192000.0,,,,315594000.0,111988000.0,688081000.0,0.0,,-1402000.0,,,,4530000.0,,,488175000.0,,36167000.0,52697000.0,77801000.0,,,,532545000.0,,81772000.0,,,,,,19358000.0,19358000.0,41096000.0,528739000.0,,163000.0,,140411000.0,,,,,,8918000.0,210406000.0,,28125000.0,59315000.0,,-1187000.0,-105188000.0,491984000.0,491984000.0,,,,148060376.0,,,7166000.0,,,53580000.0,,7558000.0,,,106539000.0,,23572000.0,,785000.0,,,3189000.0,,,10125000.0,,2586000.0,0.135,-9588000.0,23651000.0,28276000.0,,,,,,1173272000.0,,,,16859000.0,,,,,,,15000000.0,,18527000.0,,485191000.0,,,,,,,,7902000.0,,,33295000.0,,31299000.0,,,473457000.0,1529000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,35529000.0,430357000.0,7422000.0,19447000.0,,,24481000.0,,,13403000.0,,529316000.0,41560000.0,465778000.0,-3369000.0,141168000.0,23806000.0,,,38620000.0,,-51648000.0,7702000.0,66126000.0,430357000.0,-97522000.0,,11006000.0,52782000.0,645847000.0,3331000.0,1707000.0,,-131650000.0,344739000.0,26502000.0,,-5083000.0,,52782000.0,19345000.0,147831190.0,70539000.0,,645847000.0,214296000.0,,41235000.0,430357000.0,125891000.0,652000.0,,,30547000.0,,,,352927000.0,116531000.0,683191000.0,13403000.0,70539000.0,-1973000.0,191700000.0,489592000.0,344739000.0,6010000.0,80429000.0,683191000.0,489592000.0,70539000.0,37740000.0,24481000.0,80429000.0,20000000.0,,,529316000.0,164516000.0,88151000.0,143966820.0,528821000.0,-1936000.0,30038000.0,,19447000.0,19447000.0,44129000.0,566165000.0,566165000.0,205000.0,,160141000.0,,1212012000.0,303160000.0,,,8377000.0,221277000.0,64085000.0,21705000.0,64085000.0,,-4302000.0,-131650000.0,483139000.0,430357000.0,,,101479000.0,,1535000.0,,7422000.0,0.488077,116531000.0,57604000.0,,968000.0,118492000.0,,118492000.0,21705000.0,26502000.0,,3951000.0,324610000.0,140352000.0,5814000.0,,,11012000.0,221277000.0,2105000.0,,-12607000.0,31952000.0,27824000.0,-4202000.0,,483139000.0,,,1212012000.0,,,238657000.0,55462000.0,,-56648000.0,,,352927000.0,,0.0,5210000.0,-61627000.0,6010000.0,528821000.0,,11918000.0,0.477692,106068000.0,160141000.0,,,8073000.0,,,23806000.0,,41235000.0,,-8687000.0,491984000.0,1535000.0,,-35353000.0,55462000.0,,110314000.0,-165472000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,19867000.0,,0.135,,,,,,,,,21000.0,,,,,38630000.0,,-45265000.0,,,386070000.0,-68448000.0,,,,,492000.0,-7551000.0,,,357622000.0,,,,,98805000.0,-261000.0,,,,662171000.0,,,,,127879000.0,,,144819042.0,29894000.0,,,,355774000.0,131843000.0,702859000.0,0.0,,-2159000.0,,,,5770000.0,,,490122000.0,,38929000.0,74592000.0,85980000.0,,,,530328000.0,,88950000.0,,,,,,19867000.0,19867000.0,44927000.0,587494000.0,,163000.0,,153383000.0,,,,,,9150000.0,224124000.0,,22426000.0,66336000.0,,-1352000.0,-131650000.0,484875000.0,386070000.0,,,,150413857.0,,,7508000.0,,,59056000.0,,4691000.0,,,131388000.0,,27251000.0,,645000.0,,,2990000.0,,,11531000.0,,2513000.0,0.135,-21441000.0,21180000.0,29017000.0,,,,,,1249665000.0,,,,22315000.0,,,,,,,857000.0,,-44287000.0,,546806000.0,,,,,,,,8736000.0,,,21455000.0,,46196000.0,,,430357000.0,1539000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,22583000.0,,0.145385,,,,,,,,,700000.0,,,,,41841000.0,,-179000.0,,,380371000.0,-14708000.0,,,,,-2487000.0,-15905000.0,,,381107000.0,,,,,99300000.0,1970000.0,,,,644431000.0,,,,,135039000.0,,,145067487.0,32453000.0,,,,359659000.0,126836000.0,703213000.0,0.0,,-624000.0,,,,6006000.0,,,477038000.0,,41577000.0,66146000.0,91731000.0,,,,517595000.0,,93462000.0,,,,,,22583000.0,22583000.0,45661000.0,617244000.0,,163000.0,,159013000.0,,,,,,9926000.0,228009000.0,,22618000.0,67237000.0,,-281000.0,-131650000.0,479671000.0,380371000.0,,,,151090820.0,,,14356000.0,,,61009000.0,,4923000.0,,,132821000.0,,27541000.0,,892000.0,,,-3773000.0,,,12690000.0,,2280000.0,0.155769,-11965000.0,13935000.0,32509000.0,,,,,,1261675000.0,,,,19953000.0,,,,,,,582000.0,,-5699000.0,,558462000.0,,,,,,,,9388000.0,,,20315000.0,,48399000.0,,,386070000.0,1542000.0,,,,,,,,,,,,,,,,,,,,
