date,annualCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,trailingCashFlowFromContinuingFinancingActivities,annualCurrentLiabilities,quarterlyOtherIncomeExpense,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,quarterlyCurrentDebt,trailingChangeInInventory,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualCapitalStock,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,annualGrossProfit,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyCommonStockIssuance,annualNetPPE,annualEbitda,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,trailingPretaxIncome,quarterlyDilutedAverageShares,quarterlyTotalAssets,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualChangeInCashSupplementalAsReported,annualBasicEPS,quarterlyOtherCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualOtherNonCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyTotalNonCurrentAssets,annualInterestExpense,annualGoodwill,quarterlyChangesInAccountReceivables,trailingChangesInAccountReceivables,annualPretaxIncome,annualIncomeTaxPayable,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,trailingChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,trailingGrossProfit,trailingDeferredIncomeTax,trailingCapitalExpenditure,annualCapitalExpenditure,trailingNetOtherFinancingCharges,annualOperatingIncome,annualInvestingCashFlow,trailingTotalRevenue,annualOtherCurrentLiabilities,trailingInterestExpense,quarterlyNetIncomeCommonStockholders,annualTaxProvision,annualEndCashPosition,trailingEndCashPosition,annualCurrentDebt,trailingTaxProvision,annualCurrentAccruedExpenses,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,trailingOperatingIncome,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyEndCashPosition,annualFreeCashFlow,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualDilutedAverageShares,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyRetainedEarnings,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualDilutedEPS,annualNetIncomeContinuousOperations,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualChangeInWorkingCapital,quarterlyTotalRevenue,annualCashAndCashEquivalents,trailingOperatingExpense,annualNetOtherInvestingChanges,annualBasicAverageShares,trailingCostOfRevenue,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingIncome,quarterlyDilutedEPS,trailingNetIncome,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualLongTermDebt,annualBeginningCashPosition,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,annualCurrentAssets,annualAccountsReceivable,quarterlyLongTermDebt,annualNetIncomeCommonStockholders,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGrossProfit,annualTotalNonCurrentAssets,quarterlyBasicAverageShares,annualOtherNonCashItems,trailingNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyStockholdersEquity,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,annualStockholdersEquity,quarterlyRepaymentOfDebt,annualTotalAssets,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,trailingPurchaseOfBusiness,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualStockBasedCompensation,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.649382400,,146600000.0,146600000.0,,678200000.0,,1146300000.0,,-243200000.0,,86800000.0,,86800000.0,60200000.0,,0.0,252200000.0,,,,,,,10800000.0,10800000.0,,,312300000.0,,,162300000.0,,678200000.0,136000000.0,,,,,,86800000.0,,60200000.0,,,,1523400000.0,,,,-1.75,894100000.0,,,,,,921400000.0,,,11000000.0,,851300000.0,74200000.0,,,,-174000000.0,,,,,,,,,,-143900000.0,,,,,,45500000.0,0.0,,894100000.0,,,20700000.0,0.0,,252200000.0,,,,270500000.0,71200000.0,,1360700000.0,,1673000000.0,,,,-1363500000.0,,,0.0,,,111257143.0,,1217500000.0,,,,,44700000.0,-243200000.0,,162300000.0,,-1.75,-194700000.0,,1217500000.0,,266800000.0,,,264000000.0,86800000.0,,,111257143.0,,921400000.0,,-1363500000.0,,,,672100000.0,1146300000.0,,-194700000.0,270500000.0,,0.0,44700000.0,11000000.0,672100000.0,,,-194700000.0,,,,,,,,,176300000.0,71200000.0,,851300000.0,,,,,8300000.0,,200600000.0,,,,200600000.0,,1523400000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.657331200,,,,,,,,,,,,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400000.0,,,,,,,,,,,,,,,,,380900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,380900000.0,,,,,,,,380900000.0,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,2400000.0,,,2400000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.665280000,,,,,,,,,,,,-0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,416700000.0,,,,,,,,416700000.0,-0.0175,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,-1900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.672969600,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,430100000.0,,,,,,,,430100000.0,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,3800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.680918400,-288300000.0,138100000.0,138100000.0,,730700000.0,,409900000.0,,-309300000.0,,52600000.0,,52600000.0,66200000.0,,93700000.0,152100000.0,,,,,,,17700000.0,17700000.0,,,343000000.0,,,106000000.0,,730700000.0,208900000.0,,,16700000.0,,,52600000.0,,66200000.0,,,,1276300000.0,,,-34500000.0,0.1275,73200000.0,,,-10200000.0,,,1040000000.0,,9400000.0,14500000.0,,854400000.0,71500000.0,,,,37800000.0,,,,,,184600000.0,,,,-2300000.0,,,,-24200000.0,,117400000.0,160000000.0,,73200000.0,,,23500000.0,0.0,,152100000.0,,,,24200000.0,586200000.0,,1409500000.0,,1752500000.0,,184600000.0,,-1165000000.0,-44300000.0,,69500000.0,,,114400000.0,,996100000.0,,,,,-30400000.0,-309300000.0,,106000000.0,,0.125,14300000.0,,996100000.0,,225600000.0,,-38100000.0,470100000.0,52600000.0,,194400000.0,112156863.0,,1040000000.0,,-1165000000.0,,,,421900000.0,409900000.0,,14300000.0,24200000.0,505500000.0,86900000.0,-30400000.0,14500000.0,421900000.0,,505500000.0,14300000.0,-11700000.0,,,,,,,,134100000.0,586200000.0,,854400000.0,,8400000.0,,91500000.0,10000000.0,,232900000.0,,,,232900000.0,,1276300000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.688867200,,,,,,,,,,,,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,549400000.0,,,,,,,,549400000.0,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,111276000.0,,,,22700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.696816000,,160700000.0,,4300000.0,685800000.0,,,-3200000.0,-309300000.0,,19700000.0,0.07,19700000.0,72600000.0,,,113700000.0,,,11600000.0,,51800000.0,,,16100000.0,,,,,,104900000.0,,,,,,,13400000.0,,,,,,,130000000.0,1222800000.0,,,,,0.0,,,,,,,,,,,806800000.0,,,,,,,,,,,235200000.0,,,,,,,,,,,,,,,9100000.0,,,,,,,,,,,,,,,,,52500000.0,,,,,,,,,,,,,-1900000.0,,,,,,,,845400000.0,,,,,412400000.0,,,,,,995100000.0,,30700000.0,0.055,,,416000000.0,348900000.0,,,14100000.0,,,,13400000.0,,,410500000.0,,,,329900000.0,,,,,,,496500000.0,82500000.0,,130000000.0,,,,9100000.0,,326100000.0,9100000.0,30000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.704592000,,165000000.0,,13200000.0,659600000.0,,,400000.0,-309300000.0,,22000000.0,0.1875,22000000.0,77900000.0,,,100200000.0,,,10400000.0,,54900000.0,,,15300000.0,0.0,,,,-33000000.0,104300000.0,1300000.0,,,-6300000.0,42900000.0,,38800000.0,,,,,,,136533333.0,1262800000.0,,,,,100000.0,,3100000.0,,,,,,,,200000.0,779200000.0,,,,,,,,20800000.0,,,286200000.0,,0.0,,,,,,,,,,,,,25600000.0,,,,,,,,,,,,12700000.0,,,,,74400000.0,,0.0,,-6800000.0,,,-3200000.0,,,,,-15700000.0,20900000.0,,,,,,,36600000.0,859100000.0,,,,,530200000.0,,,,,,968900000.0,,52900000.0,0.13,,,483600000.0,386500000.0,,,10700000.0,,,,12600000.0,,,382100000.0,,,,422400000.0,,,,,,,472600000.0,107800000.0,,136533333.0,,,,25600000.0,,349200000.0,25600000.0,33400000.0,-300000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.712540800,-170600000.0,135500000.0,135500000.0,10100000.0,591000000.0,,320100000.0,3300000.0,-329500000.0,,40600000.0,,40600000.0,64400000.0,,182500000.0,62700000.0,,,3500000.0,,42000000.0,,14000000.0,14000000.0,100000.0,,372600000.0,,-78900000.0,103500000.0,111300000.0,591000000.0,250000000.0,-8000000.0,108200000.0,-12000000.0,31200000.0,,40600000.0,,64400000.0,,,,1101800000.0,,,-6800000.0,0.5725,74000000.0,,21800000.0,,,,920500000.0,,9800000.0,4800000.0,-26700000.0,708500000.0,39200000.0,,,,116200000.0,,,16000000.0,,,183400000.0,,0.0,,-600000.0,,,,-24200000.0,,169500000.0,-18700000.0,,74000000.0,,21100000.0,39200000.0,0.0,,62700000.0,,,,16200000.0,262400000.0,,1481900000.0,-7000000.0,1854500000.0,,183400000.0,,50800000.0,0.0,0.0,158300000.0,-7500000.0,194800000.0,187804878.0,-3500000.0,582500000.0,,-43500000.0,,68300000.0,38400000.0,-329500000.0,,103500000.0,,0.41,77000000.0,100200000.0,582500000.0,,203100000.0,,-10300000.0,400400000.0,40600000.0,,-8500000.0,134497817.0,,920500000.0,,34800000.0,,,,393300000.0,320100000.0,,77000000.0,16200000.0,193200000.0,47400000.0,38400000.0,4800000.0,393300000.0,,193200000.0,77000000.0,-8000000.0,,323600000.0,,,,,,122600000.0,262400000.0,76800000.0,708500000.0,,25500000.0,,80500000.0,21100000.0,,464100000.0,21100000.0,26000000.0,-1800000.0,464100000.0,,1101800000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.720489600,,143300000.0,,11200000.0,595600000.0,,,2700000.0,-329500000.0,,27600000.0,0.1525,27600000.0,66900000.0,,,54400000.0,,,4400000.0,,55500000.0,,,13800000.0,-100000.0,,,,-16200000.0,113200000.0,22200000.0,,,-7300000.0,9600000.0,,36800000.0,,,,,,,213333333.0,1206700000.0,,,,,0.0,,-14000000.0,,,,,,,,-16700000.0,722600000.0,,,,,,,,20600000.0,,,314900000.0,,41600000.0,,,,,,,,,,,,,25600000.0,,,,,,,,,,,,3000000.0,,,,,62600000.0,,0.0,,-7400000.0,,,-6300000.0,,,,,-39600000.0,61600000.0,,,,,,,2300000.0,621400000.0,,,,,496100000.0,,,,,,925100000.0,,42000000.0,0.12,,,484100000.0,369300000.0,,,20100000.0,,,,3000000.0,,,182200000.0,,,,398600000.0,,,,,,,252100000.0,97500000.0,,167868852.0,,,,25600000.0,,527200000.0,25600000.0,34900000.0,-1800000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.728438400,,160700000.0,,7200000.0,588200000.0,,,2300000.0,-329500000.0,,34300000.0,0.1125,34300000.0,63500000.0,,,53500000.0,,,4600000.0,,53300000.0,,,15500000.0,100000.0,,,,14400000.0,118900000.0,5700000.0,,,-10100000.0,26500000.0,,26700000.0,,,,,,,216666667.0,1217300000.0,,,,,0.0,,7600000.0,,,,,,,,-3200000.0,722600000.0,,,,,,,,20300000.0,,,298400000.0,,0.0,,,,,,,,,,,,,19500000.0,,,,,,,,,,,,3700000.0,,,,,52900000.0,,0.0,,-33200000.0,,,-5500000.0,,,,,-16400000.0,74600000.0,,,,,,,16400000.0,614600000.0,,,,,473600000.0,,,,,,917700000.0,,32200000.0,0.09,,,494700000.0,351900000.0,,,18500000.0,,,,2800000.0,,,196400000.0,,,,388100000.0,,,,,,,262700000.0,85500000.0,,173333333.0,,,,19500000.0,,541900000.0,19500000.0,32600000.0,-24400000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.736128000,,146100000.0,,16600000.0,573800000.0,,,4600000.0,-329500000.0,,51000000.0,0.1975,51000000.0,65700000.0,,,50700000.0,,,4100000.0,,58300000.0,,,14900000.0,100000.0,,,,-61100000.0,126800000.0,27700000.0,,,-11300000.0,93800000.0,,51500000.0,,,,,,,221587302.0,1258300000.0,,,,,100000.0,,16800000.0,,,,,,,,-23200000.0,715500000.0,,,,,,,,20300000.0,,,362700000.0,,0.0,,,,,,,,,,,,,34900000.0,,,,,,,,,,,,10900000.0,,,,,76200000.0,,0.0,,-16000000.0,,,-5700000.0,,,,,27800000.0,104000000.0,,,,,,,82500000.0,595500000.0,,,,,584000000.0,,,,,,903300000.0,,55700000.0,0.1575,,,542800000.0,413500000.0,,,15200000.0,,,,3000000.0,,,113300000.0,,,,470000000.0,,,,,,,182000000.0,114000000.0,,176708861.0,,,,34900000.0,,598400000.0,34900000.0,37800000.0,-5200000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.744076800,-106800000.0,145600000.0,145600000.0,12500000.0,573200000.0,,340800000.0,4600000.0,-392800000.0,,81700000.0,,81700000.0,70700000.0,,235500000.0,5900000.0,,,500000.0,,55200000.0,,16600000.0,16600000.0,-100000.0,,391000000.0,,-43900000.0,129500000.0,40300000.0,573200000.0,251600000.0,-20600000.0,105600000.0,,42400000.0,,81700000.0,,70700000.0,,,,1206900000.0,,,41600000.0,0.6,100600000.0,,31200000.0,,,,966000000.0,,,-100000.0,-37500000.0,719300000.0,13400000.0,,,,156400000.0,,,20100000.0,,,234300000.0,,0.0,,14200000.0,,,,-49300000.0,,170300000.0,-87100000.0,,100600000.0,,29900000.0,47200000.0,0.0,,5900000.0,,,,15500000.0,144400000.0,,1637300000.0,-4200000.0,2028300000.0,,234300000.0,,61400000.0,0.0,0.0,186200000.0,-30500000.0,95900000.0,220606061.0,-5800000.0,485200000.0,,-80600000.0,,59800000.0,127800000.0,-392800000.0,,129500000.0,,0.495,109200000.0,85000000.0,485200000.0,,220700000.0,,31600000.0,487700000.0,81700000.0,,-41500000.0,182000000.0,,966000000.0,,41300000.0,,,,487600000.0,340800000.0,,109200000.0,15500000.0,73800000.0,40100000.0,127800000.0,-100000.0,487600000.0,,73800000.0,109200000.0,-23300000.0,,391200000.0,,,,,,139400000.0,144400000.0,96500000.0,719300000.0,,13400000.0,,81300000.0,29900000.0,,657000000.0,29900000.0,35100000.0,-10100000.0,657000000.0,,1206900000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.752025600,,142800000.0,,21400000.0,562700000.0,,,4100000.0,-392800000.0,,107600000.0,0.175,107600000.0,66000000.0,,,18900000.0,,,1200000.0,,55000000.0,,,14800000.0,100000.0,,,,102200000.0,162100000.0,110900000.0,,,-17900000.0,-25600000.0,,57100000.0,,,,,,,230322581.0,1366800000.0,,,,,0.0,,28100000.0,,,,,,,,-1300000.0,739600000.0,,,,,,,,19100000.0,,,369700000.0,,79500000.0,,,,,,,,,,,,,35700000.0,,,,,,,,,,,,2100000.0,,,,,77900000.0,,0.0,,-48500000.0,,,-8000000.0,,,,,-82500000.0,151100000.0,,,,,,,-43500000.0,512900000.0,,,,,559300000.0,,,,,,955500000.0,,58800000.0,0.155,,,627200000.0,388600000.0,,,14700000.0,,,,100000.0,,,58200000.0,,,,445500000.0,,,,,,,124300000.0,113800000.0,,204000000.0,,,,35700000.0,,787600000.0,35700000.0,35900000.0,-34100000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.759974400,,174800000.0,,21000000.0,605300000.0,,,5000000.0,-392800000.0,,119600000.0,0.1675,119600000.0,66900000.0,,,32400000.0,,,1100000.0,,61600000.0,,,32400000.0,-3900000.0,,,,-13400000.0,161700000.0,20100000.0,,,-25400000.0,88200000.0,,58300000.0,,,,,,,240645161.0,1465900000.0,,,,,0.0,,12600000.0,,,,,,,,-19700000.0,799400000.0,,,,,,,,20900000.0,,,399700000.0,,0.0,,,,,,,,,,,,,37300000.0,,,,,,,,,,,,2600000.0,,,,,79100000.0,,0.0,,-62200000.0,,,-6100000.0,,,,,27700000.0,178900000.0,,,,,,,62800000.0,549800000.0,,,,,584800000.0,,,,,,998100000.0,,58100000.0,0.155,,,666500000.0,432100000.0,,,15400000.0,,,,0.0,,,50800000.0,,,,465100000.0,,,,,,,117700000.0,119700000.0,,222686567.0,,,,37300000.0,,831500000.0,37300000.0,40600000.0,-43900000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.767664000,,,,,,,,,,,,0.23,,,,,,,,,,,,,,-16902734.787834,,,,24124007.933635,,37444978.501006,,,-131732212.297134,70158096.506594,,,,,,,,,246117647.0,0.0,,,,,,,1067405.49853,,,,,,,,,,,,,,,,,20950009.410333,,,,,0.0,,,,,,,,,,,,,52300000.0,,,,,,,,,,,,-63188845.134856,,,,,752950009.410333,,117773949.300015,,-93214698.941699,,,-13045194.214816,,,,,,,,,,,,,-61574115.79054,,,,,,732000000.0,,,,,,,,732000000.0,0.2125,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,227391304.0,,,,52300000.0,,0.0,52300000.0,,77999999.999999,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.775612800,90700000.0,213900000.0,213900000.0,,677900000.0,,541000000.0,,-439100000.0,,147800000.0,,147800000.0,78100000.0,,242100000.0,31800000.0,,,,,,,48700000.0,48700000.0,13902734.787834,,518200000.0,,-22224007.933635,172600000.0,26755021.498994,677900000.0,340900000.0,28032212.297134,109341903.493406,,,,147800000.0,,78100000.0,,,,1666400000.0,,,72100000.0,0.7525,146900000.0,,30332594.50147,,,,1117000000.0,,,100000.0,,899200000.0,4000000.0,,,,261900000.0,,,24949990.589667,,,362300000.0,,117773949.300015,,23900000.0,,,,-147000000.0,,255000000.0,-260700000.0,,146900000.0,,46800000.0,92900000.0,0.0,,31800000.0,,,,18600000.0,109700000.0,,2055400000.0,64288845.134856,2573600000.0,,362300000.0,,-1547950009.410333,-6800000.0,0.0,95100000.0,-56785301.058301,195200000.0,242293907.0,-5954805.785184,650700000.0,,-19600000.0,,,234500000.0,-439100000.0,,172600000.0,,0.6975,169000000.0,137374115.79054,650700000.0,,263200000.0,,-18600000.0,745700000.0,147800000.0,,-135200000.0,224584718.0,,1117000000.0,,-1572900000.0,,,,767200000.0,541000000.0,,169000000.0,18600000.0,31500000.0,75700000.0,234500000.0,100000.0,767200000.0,,31500000.0,169000000.0,-33100000.0,,,,,,,,177300000.0,109700000.0,,899200000.0,,5800000.0,,85900000.0,46800000.0,,951800000.0,46800000.0,,-135199999.999999,951800000.0,,1666400000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.783561600,,202400000.0,,28200000.0,719000000.0,,,9300000.0,-439100000.0,,105600000.0,0.245,105600000.0,78200000.0,,,18600000.0,,,200000.0,,75400000.0,,,60000000.0,-100000.0,,,,-27900000.0,169300000.0,1300000.0,,,-52200000.0,37900000.0,,87900000.0,,,,,,,248750000.0,1776800000.0,,,,,-100000.0,,-45900000.0,,,,,,,,,948300000.0,,,,,,,,25700000.0,,,578400000.0,,151600000.0,,,,,,,,,,,,,59700000.0,,,,,,,,,,,,-13400000.0,,,,,106500000.0,,0.0,,-55900000.0,,,-12300000.0,,,,,-34100000.0,288200000.0,,,,,,,-14300000.0,705400000.0,,,,,768400000.0,,,,,,1158100000.0,,80800000.0,0.24,,,828500000.0,596900000.0,,,21300000.0,,,,100000.0,,,30200000.0,,,,612200000.0,,,,,,,108500000.0,156200000.0,,243673469.0,,,,59700000.0,,1017700000.0,59700000.0,49700000.0,-34700000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.791510400,,249200000.0,,24600000.0,773200000.0,,,5000000.0,-439100000.0,,75500000.0,0.2125,75500000.0,74000000.0,,,40100000.0,,,100000.0,,81800000.0,,,55900000.0,-1300000.0,,,,-7900000.0,163400000.0,2800000.0,,,-41400000.0,22600000.0,,76800000.0,,,,,,,245647059.0,1852800000.0,,,,,100000.0,,-24200000.0,,,,,,,,,992500000.0,,,,,,,,26200000.0,,,581300000.0,,0.0,,,,,,,,,,,,,52200000.0,,,,,,,,,,,,-1200000.0,,,,,101100000.0,,0.0,,-39000000.0,,,-10500000.0,,,,,-52300000.0,304000000.0,,,,,,,-18800000.0,729300000.0,,,,,784800000.0,,,,,,1212300000.0,,73900000.0,0.2125,,,860300000.0,621500000.0,,,23800000.0,,,,0.0,,,33800000.0,,,,629100000.0,,,,,,,107800000.0,155700000.0,,245647059.0,,,,52200000.0,,1034500000.0,52200000.0,54600000.0,-14700000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.799200000,,281700000.0,,28200000.0,815600000.0,,,7400000.0,-439100000.0,,152600000.0,0.2425,152600000.0,74900000.0,,,20000000.0,,,400000.0,,88300000.0,,,58100000.0,-2000000.0,,,,-37200000.0,175400000.0,200000.0,,,-47700000.0,161200000.0,,87100000.0,,,,,,,245416667.0,2026500000.0,,,,,0.0,,71500000.0,,,,,,,,-500000.0,1049100000.0,,,,,,,,31300000.0,,,685900000.0,,0.0,,,,,,,,,,,,,58900000.0,,,,,,,,,,,,-1900000.0,,,,,113300000.0,,0.0,,-52400000.0,,,-13000000.0,,,,,68800000.0,362200000.0,,,,,,,113500000.0,816800000.0,,,,,903700000.0,,,,,,1254700000.0,,82000000.0,0.24,,,977400000.0,705900000.0,,,25200000.0,,,,-100000.0,,,36100000.0,,,,733400000.0,,,,,,,110900000.0,170300000.0,,242886598.0,,,,58900000.0,,1113500000.0,58900000.0,59000000.0,36500000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.807148800,78000000.0,308200000.0,308200000.0,21500000.0,882200000.0,,708300000.0,17700000.0,-542100000.0,,296400000.0,,296400000.0,76600000.0,,316000000.0,57600000.0,,,600000.0,,79500000.0,,64600000.0,64600000.0,-1300000.0,,632000000.0,,151000000.0,180400000.0,32700000.0,882200000.0,412800000.0,-142200000.0,94300000.0,-43000000.0,81400000.0,,296400000.0,,76600000.0,,,,2221900000.0,,,146000000.0,0.9525,220600000.0,,144600000.0,,,,1424300000.0,,-1500000.0,100000.0,100000.0,1127200000.0,900000.0,,,,335800000.0,,,25600000.0,,,430100000.0,,0.0,,39500000.0,,,,-283500000.0,,304000000.0,-248000000.0,,220600000.0,,59900000.0,103300000.0,0.0,,57600000.0,,,,20000000.0,235300000.0,,2677600000.0,12600000.0,3309600000.0,,430100000.0,,90400000.0,-4700000.0,0.0,32500000.0,-100700000.0,37000000.0,246031746.0,-12000000.0,943600000.0,,-14300000.0,,20900000.0,408900000.0,-542100000.0,,180400000.0,,0.945,232500000.0,-47900000.0,943600000.0,,328000000.0,,3300000.0,824700000.0,296400000.0,,-32300000.0,244094488.0,,1424300000.0,,64800000.0,,,,1094700000.0,708300000.0,,232500000.0,20000000.0,158600000.0,150300000.0,408900000.0,100000.0,1094700000.0,,158600000.0,232500000.0,-47800000.0,,680400000.0,,67800000.0,,,,219200000.0,235300000.0,144300000.0,1127200000.0,,-3900000.0,,108800000.0,59900000.0,,1167300000.0,59900000.0,53900000.0,-19400000.0,1167300000.0,,2221900000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.815097600,,348300000.0,,26600000.0,975600000.0,,,3900000.0,-542100000.0,,468900000.0,0.2175,468900000.0,84000000.0,,,73900000.0,,,600000.0,,99200000.0,,,64600000.0,0.0,,,,326000000.0,130700000.0,,,,-44000000.0,-113700000.0,,80100000.0,,,,,,,248837209.0,2672200000.0,,,,,-100000.0,,161000000.0,,,,,,,,,1170900000.0,,,,,,,,34500000.0,,,662000000.0,,307900000.0,,,,,,,,,,,,,53500000.0,,,,,,,,,,,,3000000.0,,,,,114500000.0,,0.0,,-51300000.0,,,-12400000.0,,,,,-204700000.0,455800000.0,,,,,,,-157700000.0,1337200000.0,,,,,963000000.0,,,,,,1517700000.0,,80000000.0,0.215,,,1501300000.0,735800000.0,,,22800000.0,,,,200000.0,,,517200000.0,,,,783800000.0,,,,,,,601400000.0,179200000.0,,245977011.0,,,,53500000.0,,1224000000.0,53500000.0,64700000.0,-8000000.0,,,,,,,,,,,,,,,,,,,,
