date,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,quarterlyOtherIntangibleAssets,annualBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOperatingExpense,annualCapitalExpenditure,trailingGrossProfit,annualOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyBasicEPS,quarterlyCashAndCashEquivalents,trailingDeferredIncomeTax,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,quarterlyCapitalStock,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyTotalRevenue,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingTaxProvision,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyEbitda,annualInventory,trailingOtherNonCashItems,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCapitalStock,annualPurchaseOfBusiness,annualTotalRevenue,annualCostOfRevenue,annualStockBasedCompensation,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,trailingFreeCashFlow,trailingOperatingExpense,annualResearchAndDevelopment,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualOperatingExpense,quarterlyCurrentAssets,trailingSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyOtherNonCashItems,annualGrossProfit,annualBasicEPS,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingCashDividendsPaid,trailingNetIncome,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,trailingCostOfRevenue,quarterlyDilutedAverageShares,annualChangesInAccountReceivables,quarterlyNetPPE,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyOtherShortTermInvestments,trailingPretaxIncome,annualRetainedEarnings,annualNetOtherInvestingChanges,trailingChangeInWorkingCapital,quarterlyDilutedEPS,annualPretaxIncome,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyFreeCashFlow,annualGoodwill,annualCommonStockIssuance,annualAccountsReceivable,quarterlyTotalAssets,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,annualNetIncome,annualCashDividendsPaid,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,trailingInvestingCashFlow,annualAccountsPayable,trailingChangeInAccountPayable,quarterlyDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingPurchaseOfInvestment,annualTaxProvision,annualDilutedEPS,annualDilutedAverageShares,annualTotalAssets,annualOtherNonCashItems,annualOtherCurrentAssets,annualStockholdersEquity,annualNonCurrentDeferredRevenue,annualLongTermDebt,trailingTotalRevenue,annualCurrentLiabilities,annualDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,annualSaleOfInvestment,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyInventory,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualNetPPE,annualOtherNonCurrentAssets,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualEbitda,annualCurrentAssets,trailingBasicAverageShares,annualChangeInInventory,trailingResearchAndDevelopment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:00.583632000,170300000.0,310700000.0,882300000.0,,,,,,982300000.0,17100000.0,,,216100000.0,0.0,58100000.0,,,,0.0,821600000.0,,,,526400000.0,446400000.0,,526400000.0,,,,,,,,69200000.0,,,,,,393200000.0,,,,,,170300000.0,,-883900000.0,29600000.0,,28000000.0,-460000000.0,,,,1549200000.0,723700000.0,,,,,,,882300000.0,338700000.0,553400000.0,831900000.0,,-460000000.0,,825500000.0,0.28,,,,,,,,,,671200000.0,,29700000.0,-883900000.0,310700000.0,,,,716600000.0,,,,,,,422300000.0,,,,,,,716600000.0,,,,255000000.0,244700000.0,,,,,,1653500000.0,0.0,821600000.0,170300000.0,,48600000.0,272100000.0,0.0,,,,,,58100000.0,,,332500000.0,0.0,,84700000.0,0.27,630740741.0,1653500000.0,,69200000.0,982300000.0,,244700000.0,,338700000.0,,,,28000000.0,526400000.0,,,,,,183200000.0,,29700000.0,,671200000.0,,,,,,,,,,,,29600000.0,608214286.0,,422300000.0,183200000.0,0.0,,,,526400000.0,332500000.0,216100000.0,,,379100000.0,831900000.0,,,,,,,,,,
1970-01-01 00:00:00.591580800,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,396100000.0,,,,,,,,396100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396100000.0,,,,,,,,,,605776000.0,,,,,,,,,,,,0.06,,,,,,,,,,,,,34400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605776000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.599529600,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,409500000.0,,,,,,,,409500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409500000.0,,,,,,,,,,594000000.0,,,,,,,,,,,,0.08,,,,,,,,,,,,,44000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,915300000.0,,,,248300000.0,,,178100000.0,,,,,,,,155800000.0,,0.1,155800000.0,,,,,,,,140500000.0,,36800000.0,,,,454000000.0,,,,,,,,117800000.0,,,,-506500000.0,,,,,,,,,,,,962200000.0,369700000.0,,606900000.0,,,,,,,,,,,,,,,,,,85000000.0,312100000.0,,,24500000.0,822200000.0,,80700000.0,,,562000000.0,,455700000.0,190900000.0,,,,,,,,,0.1,,238800000.0,,,,,,1616400000.0,,1009500000.0,,,56200000.0,,,,,,,,56200000.0,56200000.0,145300000.0,331400000.0,,,,,,,,,,,,,,,,,20800000.0,,,,4400000.0,,562000000.0,305500000.0,,36400000.0,,701100000.0,,,,263100000.0,,100000.0,,56200000.0,,,,41100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,187600000.0,312800000.0,915100000.0,-6700000.0,,,,53500000.0,949500000.0,19700000.0,,,214100000.0,187000000.0,54500000.0,142800000.0,-139300000.0,,100000.0,950900000.0,-29800000.0,,,240500000.0,503600000.0,,240500000.0,,0.0,,,-228000000.0,,,208600000.0,,41500000.0,,,,418100000.0,19200000.0,-1200000.0,,-25600000.0,,187600000.0,-11900000.0,113200000.0,38600000.0,,22300000.0,-482300000.0,,,,1677700000.0,759100000.0,,,9100000.0,,,,915100000.0,376600000.0,627200000.0,728400000.0,,-482300000.0,,918600000.0,0.32,-12500000.0,84700000.0,64500000.0,,,,-21400000.0,,,729800000.0,-72800000.0,38800000.0,81700000.0,312800000.0,,,23100000.0,864300000.0,,76100000.0,,,,,432800000.0,193600000.0,,,,,,864300000.0,-52700000.0,,,271800000.0,259900000.0,,38900000.0,,21200000.0,,1679300000.0,108200000.0,950900000.0,187600000.0,-39900000.0,53000000.0,291400000.0,33900000.0,,41500000.0,,31500000.0,,54500000.0,53000000.0,111300000.0,353200000.0,0.0,,84200000.0,0.31,605161290.0,1679300000.0,,208600000.0,949500000.0,,259900000.0,,376600000.0,123600000.0,,,22300000.0,240500000.0,,,5600000.0,,,304000000.0,,38800000.0,,729800000.0,129300000.0,32000000.0,,224500000.0,,0.0,0.0,53000000.0,,,,38600000.0,586250000.0,21500000.0,432800000.0,304000000.0,247500000.0,,-10900000.0,,240500000.0,353200000.0,214100000.0,,-206600000.0,415000000.0,728400000.0,,,,,,,,,,
1970-01-01 00:00:00.623116800,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,403400000.0,,,,,,,,403400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403400000.0,,,,,,,,,,582176000.0,,,,,,,,,,,,0.07,,,,,,,,,,,,,37100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582176000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,,,,,,,,,1089700000.0,,,,217000000.0,,,163300000.0,,,,,,,,117800000.0,,0.09,117800000.0,,,,,,,,244100000.0,,48400000.0,,,,414000000.0,,,,,,,,95800000.0,,,,-501700000.0,,,,,,,,,,,,912200000.0,380100000.0,,667300000.0,,,,,,,,,,,,,,,,,,70100000.0,320700000.0,,,17800000.0,929100000.0,,67800000.0,,,555555556.0,,410500000.0,180600000.0,,,,,,,,,0.09,,104500000.0,,,,,,1668200000.0,,1000900000.0,,,50000000.0,,,,,,,,51500000.0,50000000.0,137600000.0,198400000.0,,,,,,,,,,,,,,,,,11000000.0,,,,2400000.0,,555555556.0,373400000.0,,42400000.0,,578500000.0,,,,233400000.0,,100000.0,,50000000.0,,,,44100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,,,,-5400000.0,,,,,1074400000.0,,,,205800000.0,,,192100000.0,,,,,,,,139800000.0,,0.11,139800000.0,,0.0,,,,,,225000000.0,,30600000.0,,,,470800000.0,,11200000.0,,-19400000.0,,,-74200000.0,118900000.0,,,,-499800000.0,,,,,,,,,,,,905000000.0,375400000.0,,673800000.0,,,13200000.0,,,-73400000.0,22000000.0,84300000.0,,,,-23500000.0,,,,,,89300000.0,332100000.0,,,21500000.0,983100000.0,,86500000.0,,,590909091.0,,405200000.0,189400000.0,,,,,,,,,0.11,,106000000.0,,64900000.0,,,,1655600000.0,,981800000.0,,,65000000.0,,,,,,29600000.0,,44300000.0,65000000.0,162500000.0,205800000.0,,,,,,,,,,,,,,,,,12700000.0,,,29000000.0,2900000.0,,590909091.0,370800000.0,,55500000.0,,581200000.0,,11900000.0,,281400000.0,,100000.0,0.0,65000000.0,,,,34200000.0,,100000.0,,,,,-11100000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,211700000.0,305500000.0,914500000.0,-37200000.0,,,,7400000.0,1127000000.0,12100000.0,,,201600000.0,240500000.0,43300000.0,155900000.0,-81700000.0,,100000.0,957200000.0,,,,247900000.0,561600000.0,,247900000.0,,0.0,,,-195500000.0,,,189500000.0,,43100000.0,,,,425800000.0,16000000.0,-1800000.0,,-17100000.0,,211700000.0,-9100000.0,111000000.0,35700000.0,,33600000.0,-514200000.0,,,,1714000000.0,741600000.0,,,18900000.0,,,,914500000.0,382200000.0,675100000.0,735100000.0,,-514200000.0,,972400000.0,0.36,-4000000.0,108100000.0,120200000.0,,,,27900000.0,,,565300000.0,-47700000.0,57700000.0,80500000.0,305500000.0,,,18700000.0,1029800000.0,,78400000.0,,,,,400300000.0,189400000.0,,,,,,1029800000.0,-51000000.0,,,285300000.0,82100000.0,-54500000.0,103100000.0,,23300000.0,,1692300000.0,214700000.0,957200000.0,211700000.0,-46200000.0,59700000.0,297300000.0,-93400000.0,,43100000.0,,30500000.0,,43300000.0,59700000.0,125400000.0,183100000.0,0.0,,73600000.0,0.36,588055556.0,1692300000.0,,189500000.0,1127000000.0,,82100000.0,,382200000.0,113500000.0,,,33600000.0,247900000.0,,19300000.0,2200000.0,,,355300000.0,,57700000.0,,565300000.0,,-2900000.0,,236400000.0,,100000.0,0.0,59700000.0,,,,35700000.0,588055556.0,12500000.0,400300000.0,355300000.0,296400000.0,,-12900000.0,,247900000.0,183100000.0,201600000.0,,-166400000.0,410800000.0,735100000.0,,,,,,,,,,
1970-01-01 00:00:00.654652800,,,,-12900000.0,,,,,1021400000.0,,,,205600000.0,,,174200000.0,,,,,,,,128800000.0,,0.08,128800000.0,,247900000.0,,,,,,298500000.0,,59200000.0,,,,414300000.0,,1300000.0,,-25700000.0,,,-148600000.0,84000000.0,,,,-533900000.0,,,,,,,,,,,,935400000.0,400400000.0,,697200000.0,,,-500000.0,,,-137100000.0,-119100000.0,103400000.0,,,,35000000.0,,,,,,56800000.0,310200000.0,,,13500000.0,1059000000.0,,55200000.0,,,521250000.0,,401500000.0,183300000.0,,,,,,,,,0.08,,82200000.0,,77700000.0,,,,1603700000.0,,906500000.0,,,41700000.0,,,,,,27200000.0,,42400000.0,41700000.0,147000000.0,181900000.0,,,,,,,,,,,,,,,,,31000000.0,,,-39200000.0,1700000.0,,521250000.0,299400000.0,,57300000.0,,582300000.0,,-73800000.0,,231000000.0,,100000.0,0.0,41700000.0,,,,30200000.0,,2300000.0,,,,,-12600000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,,,,-16600000.0,,,,,965800000.0,,,,214600000.0,,,167000000.0,,,,,,,,146600000.0,,0.1,146600000.0,,0.0,,,,,,168500000.0,,,,,,425100000.0,,23300000.0,,-18800000.0,,,-116700000.0,100200000.0,,,,-533900000.0,,,,,,,,,,,,930700000.0,360100000.0,,650400000.0,,,11400000.0,,,-119900000.0,17800000.0,47700000.0,,,,-45100000.0,,,,,,72100000.0,,,,16900000.0,1100200000.0,,70100000.0,,,532000000.0,,396800000.0,186000000.0,,,,,,,,,0.1,,77200000.0,,28900000.0,,,,1511300000.0,,860900000.0,,,53200000.0,,,,,,28100000.0,,39400000.0,53200000.0,138900000.0,185400000.0,,,,,,,,,,,,,,,,,,,,,2000000.0,,532000000.0,249500000.0,,68800000.0,,545500000.0,,86700000.0,,239100000.0,,0.0,0.0,53200000.0,,,,100500000.0,,1200000.0,,,,,-12000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,,,,-6700000.0,,,,,1027000000.0,,,,213100000.0,,,201800000.0,,,,,600000.0,,,223400000.0,,0.13,223400000.0,,0.0,,,,,,221600000.0,,20100000.0,,,,490900000.0,,8000000.0,,-13000000.0,,,-5100000.0,123600000.0,,,,-527500000.0,,,,,,,,,,,,908700000.0,349100000.0,,724800000.0,,,900000.0,,,-5400000.0,76900000.0,94500000.0,,,,-5600000.0,,,,,,94000000.0,299100000.0,,,22000000.0,1157800000.0,,91700000.0,,,536153846.0,,381200000.0,195100000.0,,,,,,,,,0.13,,76200000.0,,81500000.0,,,,1562900000.0,,838100000.0,,,69700000.0,,,,,,29500000.0,,41000000.0,69700000.0,172200000.0,186800000.0,,,,,,,,,,,,,,,,,29900000.0,,,,2300000.0,,536153846.0,243800000.0,,69600000.0,,535900000.0,,-12600000.0,,295800000.0,,0.0,0.0,69700000.0,,,,31800000.0,,2100000.0,,,,,-12100000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,227700000.0,312600000.0,909900000.0,-53400000.0,,,,-108700000.0,1052600000.0,8200000.0,,,257300000.0,247900000.0,39900000.0,164400000.0,-70100000.0,,-100000.0,943100000.0,,,,139100000.0,592800000.0,,139100000.0,,0.0,,,-348000000.0,,,257300000.0,,28400000.0,,,,441600000.0,20100000.0,-4400000.0,,-12600000.0,,227700000.0,-77600000.0,114600000.0,,,10700000.0,-537600000.0,,,,1771800000.0,756600000.0,,,9200000.0,,,,909900000.0,351700000.0,707300000.0,621800000.0,,-537600000.0,-11600000.0,1015200000.0,0.41,-32200000.0,-84300000.0,144100000.0,,,,53800000.0,,,512300000.0,38100000.0,66900000.0,84900000.0,312600000.0,,,19500000.0,1206900000.0,,82500000.0,,,,,372300000.0,192300000.0,,,,,,1206900000.0,-89600000.0,,,299600000.0,53800000.0,-4300000.0,131500000.0,,28200000.0,,1564900000.0,319600000.0,943100000.0,227700000.0,-50600000.0,63000000.0,307900000.0,-150500000.0,,28400000.0,,29700000.0,,39900000.0,63000000.0,134700000.0,160600000.0,0.0,,71900000.0,0.41,555365854.0,1564900000.0,200000.0,257300000.0,1052600000.0,,53800000.0,,351700000.0,114500000.0,,,10700000.0,139100000.0,,,2300000.0,,,313500000.0,,66900000.0,,512300000.0,,-150800000.0,,249300000.0,,-100000.0,0.0,63000000.0,,,,,555365854.0,14500000.0,372300000.0,313500000.0,389700000.0,,-13900000.0,,139100000.0,160600000.0,257300000.0,,-294600000.0,422400000.0,621800000.0,,,,,,,,,,
1970-01-01 00:00:00.686188800,,,,-18600000.0,,,,,1078400000.0,,,,266100000.0,,,182700000.0,,,,,11300000.0,,,175400000.0,,0.09,175400000.0,,139100000.0,,,,,,226900000.0,,20000000.0,,,,429100000.0,,4300000.0,,-12700000.0,,,-20900000.0,90900000.0,,,,-554500000.0,,,,,,,,,,,,919600000.0,340200000.0,,623600000.0,,,2200000.0,,,-12300000.0,36200000.0,77100000.0,,,,800000.0,,,,,,62600000.0,309800000.0,,,15200000.0,1238900000.0,,61000000.0,,,508888889.0,,365100000.0,183800000.0,,,,,,,,,0.09,,52000000.0,,64400000.0,,,,1584200000.0,,960600000.0,,,45800000.0,,,,,,28300000.0,,44400000.0,45800000.0,154400000.0,165600000.0,,,,,,,,,,,,,,,,,10400000.0,,,,1600000.0,,508888889.0,329400000.0,,69200000.0,,505800000.0,,-20000000.0,,245300000.0,,0.0,0.0,45800000.0,,,,,,3200000.0,,,,,-13800000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,,,,-10400000.0,,,,,1152800000.0,,,,266000000.0,,,179900000.0,,,,,,,,74300000.0,,0.11,74300000.0,,0.0,,,,,,278900000.0,,45800000.0,,,,449300000.0,,29800000.0,,-13700000.0,,,14100000.0,110700000.0,,,,-568300000.0,,,,,,,,,,,,927400000.0,339900000.0,,581300000.0,,,4800000.0,,,0.0,-101100000.0,97200000.0,,,,3200000.0,,,,,,81900000.0,284500000.0,,,19900000.0,1285400000.0,,80300000.0,,,549090909.0,,359100000.0,187500000.0,,,,,,,,,0.11,,51200000.0,,83500000.0,,,,1659200000.0,,1077900000.0,,,60400000.0,,,,,,28800000.0,,41300000.0,60400000.0,151100000.0,166500000.0,,,,,,,,,,,,,,,,,9600000.0,,,,1600000.0,,549090909.0,452800000.0,,74000000.0,,506400000.0,,-212300000.0,,261800000.0,,0.0,0.0,60400000.0,,,,,,-500000.0,,,,,-13800000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,,,,-62500000.0,,,,,1227600000.0,,,,329900000.0,,,218100000.0,,,,,,,,279300000.0,,0.15,279300000.0,,0.0,,,,,,314300000.0,,28400000.0,,,,545300000.0,,12800000.0,,-11600000.0,,,271400000.0,139500000.0,,,,-562300000.0,,,,,,,,,,,,920100000.0,361400000.0,,855000000.0,,,2100000.0,,,0.0,205000000.0,89600000.0,,,,-21100000.0,,,,,,110500000.0,314500000.0,,,27000000.0,1351200000.0,,106800000.0,,,532000000.0,,357800000.0,216700000.0,,,,,,,,,0.15,,338800000.0,,78000000.0,,,,2043200000.0,,1188200000.0,,,79800000.0,,,,,,28900000.0,,40700000.0,79800000.0,189100000.0,454200000.0,,,,,,,,,,,,,,,,,18500000.0,,,-85000000.0,3800000.0,,532000000.0,500500000.0,,74700000.0,,815600000.0,,-156100000.0,,328600000.0,,100000.0,0.0,79800000.0,,,,,,-3600000.0,,,,,-14000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,256200000.0,324400000.0,943300000.0,-257200000.0,,,,164900000.0,1296700000.0,12300000.0,,,555800000.0,139100000.0,109500000.0,189900000.0,-56400000.0,,0.0,1435600000.0,,,,304000000.0,654400000.0,,304000000.0,,0.0,,,264600000.0,,,186100000.0,,34300000.0,,,,516900000.0,4400000.0,13700000.0,,-18400000.0,,256200000.0,0.0,128900000.0,,,8300000.0,-586700000.0,,,,1940600000.0,816200000.0,,,-4000000.0,,,,943300000.0,367000000.0,770500000.0,733700000.0,,-586700000.0,,1124400000.0,0.46,0.0,24800000.0,173600000.0,,,,86300000.0,,,872600000.0,69200000.0,62900000.0,98800000.0,324400000.0,,,23200000.0,1405300000.0,,93500000.0,,,,,356600000.0,228200000.0,,,,,,1405300000.0,-348700000.0,,,341600000.0,333200000.0,-141300000.0,155200000.0,,60600000.0,,2169300000.0,381100000.0,1435600000.0,256200000.0,-57700000.0,70300000.0,353900000.0,-537200000.0,,34300000.0,,30100000.0,,109500000.0,70300000.0,159800000.0,505600000.0,0.0,,85400000.0,0.46,556956522.0,2169300000.0,,186100000.0,1296700000.0,,333200000.0,,367000000.0,116100000.0,,,8300000.0,304000000.0,,120600000.0,5300000.0,,,523200000.0,,62900000.0,,872600000.0,,-148800000.0,,288700000.0,,0.0,0.0,70300000.0,,,,,556956522.0,5300000.0,356600000.0,523200000.0,437500000.0,,-16100000.0,,304000000.0,505600000.0,555800000.0,,-12300000.0,470000000.0,733700000.0,,,,,,,,,,
1970-01-01 00:00:00.717811200,,,,-18100000.0,,,,,1333900000.0,,,,559100000.0,,,213800000.0,,,,,,,,230500000.0,,0.1,230500000.0,,304000000.0,,,,,,248600000.0,,37900000.0,,,,495300000.0,,7400000.0,,-21500000.0,,,-12700000.0,106300000.0,,,,-568400000.0,,,,,,,,,,,,926100000.0,379900000.0,,719500000.0,,,5500000.0,,,-3800000.0,-73500000.0,102300000.0,,,,12000000.0,,,,,,73400000.0,334200000.0,,,16400000.0,1441100000.0,,68300000.0,,,519000000.0,,357700000.0,208100000.0,,,,,,,,,0.1,,337300000.0,,80800000.0,,,,2228200000.0,,1508700000.0,,,51900000.0,,,,,,32900000.0,,112500000.0,51900000.0,180900000.0,514400000.0,,,,,,,,,,,,,,,,,7800000.0,,,-124100000.0,5100000.0,,519000000.0,591900000.0,,64600000.0,,894300000.0,,-163100000.0,,287200000.0,,0.0,0.0,51900000.0,,,,,,100000.0,,,,,-16200000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,,,,-5900000.0,,,,,1417300000.0,,,,546600000.0,,,208900000.0,,,,,,,,250100000.0,,0.13,250100000.0,,0.0,,,,,,211300000.0,,38000000.0,,,,518500000.0,,40900000.0,,-20200000.0,,,21000000.0,130300000.0,,,,-552200000.0,,,,,,,,,,,,908700000.0,344300000.0,,708500000.0,,,4800000.0,,,0.0,19600000.0,65200000.0,,,,-43000000.0,,,,,,97000000.0,298800000.0,,,22200000.0,1492800000.0,,92300000.0,,,539230769.0,,356500000.0,212600000.0,,,,,,,,,0.13,,340400000.0,,45000000.0,,,,2280700000.0,,1572200000.0,,,70100000.0,,,,,,33200000.0,,113100000.0,70100000.0,175600000.0,519100000.0,,,,,,,,,,,,,,,,,7500000.0,,,-39900000.0,4700000.0,,539230769.0,669100000.0,,65600000.0,,863400000.0,,-66600000.0,,305900000.0,,0.0,0.0,70100000.0,,,,,,-2700000.0,,,,,-16200000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,,,-54500000.0,,,,,1507100000.0,,,,590000000.0,,,249800000.0,,,,,,,,228500000.0,,0.17,228500000.0,,0.0,,,,,,238200000.0,,57300000.0,,,,613000000.0,,16600000.0,,-17600000.0,,,200000.0,162400000.0,,,,-541700000.0,,,,,,,,,,,,900500000.0,395700000.0,,773100000.0,,,5400000.0,,,0.0,-21600000.0,98600000.0,,,,-35000000.0,,,,,,126600000.0,335000000.0,,,29200000.0,1569800000.0,,121700000.0,,,544117647.0,,358800000.0,236600000.0,,,,,,,,,0.17,,343800000.0,,81000000.0,,,,2419800000.0,,1646700000.0,,,92500000.0,,,,,,35800000.0,,107200000.0,92500000.0,214100000.0,517000000.0,,,,,,,,,,,,,,,,,3400000.0,,,-51700000.0,4800000.0,,544117647.0,697900000.0,,66000000.0,,912700000.0,,-120400000.0,,376400000.0,,-100000.0,0.0,92500000.0,,,,,,4600000.0,,,,,-16400000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,294200000.0,349400000.0,911900000.0,-3300000.0,,,,-123200000.0,1494500000.0,19800000.0,,,575200000.0,304000000.0,106100000.0,217200000.0,-87400000.0,,0.0,1668100000.0,,,,180800000.0,749600000.0,,180800000.0,,0.0,,,-83200000.0,,,296200000.0,,65500000.0,,,,596700000.0,2700000.0,7900000.0,,-28100000.0,,294200000.0,-91700000.0,147900000.0,,,1400000.0,-550700000.0,,,,2223400000.0,927200000.0,,,12000000.0,,,,911900000.0,416300000.0,889800000.0,771300000.0,,-550700000.0,,1296200000.0,0.52,-78700000.0,-47700000.0,125300000.0,,,,11000000.0,,,944900000.0,-55000000.0,74900000.0,109600000.0,349400000.0,,,24600000.0,1630100000.0,,104300000.0,,,,,361200000.0,269900000.0,,,,,,1630100000.0,-81800000.0,,,386600000.0,347600000.0,-268300000.0,97200000.0,,72800000.0,,2439400000.0,304000000.0,1668100000.0,294200000.0,-67200000.0,79700000.0,406400000.0,-431400000.0,,65500000.0,,38300000.0,,106100000.0,79700000.0,178900000.0,528600000.0,0.0,,92400000.0,0.52,565769231.0,2439400000.0,,296200000.0,1494500000.0,,347600000.0,,416300000.0,140200000.0,,,1400000.0,180800000.0,,-52600000.0,5100000.0,,,731700000.0,,74900000.0,,944900000.0,,-81300000.0,,326800000.0,,-200000.0,0.0,79700000.0,,,,,565769231.0,700000.0,361200000.0,731700000.0,391400000.0,,-18400000.0,,180800000.0,528600000.0,575200000.0,,-82500000.0,546600000.0,771300000.0,,,,,,,,,,
