date,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualDilutedEPS,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,trailingNetOtherFinancingCharges,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,trailingBeginningCashPosition,annualChangesInAccountReceivables,quarterlyDilutedAverageShares,quarterlyChangeInInventory,annualBasicAverageShares,annualCurrentAssets,annualTotalRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualInterestExpense,annualNetOtherFinancingCharges,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyOperatingExpense,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlyGoodwill,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualTotalAssets,trailingTaxProvision,annualCurrentDebt,quarterlyRepaymentOfDebt,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualBeginningCashPosition,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,quarterlyBasicEPS,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyNetIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualChangeInInventory,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualInventory,annualGoodwill,quarterlyTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,annualRetainedEarnings,quarterlyLongTermDebt,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherCurrentLiabilities,annualOperatingCashFlow,annualCapitalStock,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,annualCurrentLiabilities,quarterlyAccountsReceivable,annualOtherIntangibleAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualRepaymentOfDebt,trailingGrossProfit,annualOperatingIncome,annualNetPPE,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualBasicEPS,annualCashCashEquivalentsAndMarketableSecurities,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualOtherNonCurrentLiabilities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlySaleOfInvestment,trailingEndCashPosition,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingNetOtherInvestingChanges,trailingCashDividendsPaid,trailingSaleOfInvestment,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:00.996537600,,18398100.0,29267800.0,19369600.0,-4948800.0,-34199000.0,,,0.126667,,,3739000.0,33719600.0,,,47482300.0,,15245200.0,42685000.0,,-45932400.0,8371700.0,149196600.0,,,,20268900,68631100,-8368200.0,,15245200.0,3080300.0,,,,,329358000.0,110519000.0,253889400.0,6374500.0,,,,494500.0,0.0,772000.0,,42685000.0,24185600,,141060400.0,3687900.0,6374500.0,10966000.0,,21697100.0,101836900.0,206115700.0,-653300.0,8998900.0,,8863100.0,,269152400.0,,41107800.0,,110519000.0,5082200.0,28358700.0,0.0,47482300.0,,42685000.0,19845400.0,316634700.0,,302900.0,,338457600.0,-34199000.0,8863100.0,12164900.0,409200.0,19845400.0,152052500.0,,1412300.0,,,,,4553000.0,3739000.0,0.0,,,,12540100.0,269152400.0,-7029800.0,-9308800.0,12931400,-49663600.0,12931400,,14350000.0,,,,8765700.0,114997600.0,,,141060400.0,409200.0,,4553000.0,1086200.0,,,64907300.0,5172000.0,56898400.0,128092000.0,,542800.0,-2857900.0,,41107800.0,64907300.0,87379100.0,39363300.0,8371700.0,3916700.0,,87379100.0,,82467300.0,,,68117300.0,114997600.0,,128092000.0,3231300.0,1922800.0,18103100.0,-150000.0,,5172000.0,0.13,15245200.0,-4154500.0,12931400,,,15245200.0,316634700.0,206115700.0,,,,,15245200.0,1412300.0,149196600.0,15245200.0,,58100.0,18398100.0,,302900.0,,71043700.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.004486400,,29382900.0,29051000.0,,1068800.0,,,,,,,,,,,55104400.0,,,,,,,163725000.0,,,,20463800,72282500,-19346200.0,,13348800.0,,,,344928600.0,,,,,,,,,,,,,,23937600,,153818600.0,,6276500.0,,,21087900.0,,,,8587200.0,,9282800.0,,290896000.0,,48827900.0,,116072000.0,5113400.0,,-1529600.0,,,,20604100.0,,,,,,-34199000.0,,,,,,,1393300.0,0.038333,,,332737800.0,,0.0,0.0,,,,17174900.0,,274900.0,-17406300.0,12758200,,12758200,,,,,,8329700.0,129526000.0,,,,330200.0,,4553000.0,393100.0,,,,9854000.0,,,,348600.0,-1896400.0,,,67405000.0,,43231500.0,,3473800.0,0.036667,100402400.0,,,,,,,,137077400.0,-231400.0,,15245200.0,,,,,,,12758200,,,,346000400.0,229928400.0,,,,,13348800.0,,,13348800.0,,11900.0,,,308200.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.012435200,,28705800.0,28249700.0,,-16039100.0,,,,,,,,,,,51157200.0,,,,,,,182859900.0,,,,19159100,71382300,-20296200.0,,123440800.0,,,,369986800.0,,,,,,,,,,,,,,22845800,,166314100.0,,1669200.0,,,20072700.0,,,,9090600.0,,10024800.0,,433598700.0,,49488000.0,,234724300.0,5403900.0,,1229600.0,,,,23725100.0,,,,,,-34199000.0,,,,,,,1419500.0,0.035,,,356498000.0,,0.0,0.0,,,,2556200.0,,127832000.0,-20287600.0,12495200,,12495200,,,,,,7577500.0,148660900.0,,,,249700.0,,,411400.0,,,,4966200.0,,,,127907200.0,110092000.0,,,76980100.0,,43132600.0,,3686600.0,0.035,100286300.0,,,,,,,,267284600.0,-17731400.0,,13348800.0,,,,,,,12495200,,,,484755900.0,250031600.0,,,,,123440800.0,,,123440800.0,,10600.0,,,313500.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.020124800,,33988800.0,37144400.0,,24125900.0,,,-1501300.0,,,,,,,,57175600.0,,,,,,,204311100.0,,,,26011100,90158100,-25033900.0,,144020800.0,,,,374063200.0,,,,,,,,,,,,,,30252100,,182914400.0,,1604600.0,,,26992500.0,,,,11133300.0,,8614000.0,,452666700.0,,55571000.0,91776800.0,238757000.0,6892300.0,,-1522500.0,,,,19825600.0,,,,,,-34199000.0,,,,,,,1436700.0,0.045,,,363322000.0,,0.0,0.0,,,,43222500.0,,2391400.0,-26110700.0,16600400,,16600400,,,,,,10392100.0,170112100.0,,,,167900.0,,,496900.0,,,,8672800.0,,,,2467700.0,20580000.0,,,64033100.0,,53013700.0,,4241000.0,0.045,8112000.0,,,,,,,,269752300.0,17111800.0,,123440800.0,,,,,,,16600400,,,,509842300.0,271085300.0,,,,,144020800.0,,,144020800.0,,9300.0,,,319000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.028073600,,31893400.0,35058200.0,23255600.0,-3402800.0,-47774300.0,,1817600.0,0.1575,,,0.0,39563800.0,,,49630600.0,,132690000.0,57389200.0,,-85937000.0,,245543000.0,,,,24305400,82632700,-28433400.0,,132690000.0,117444800.0,,,,,354870400.0,225992400.0,316455800.0,2584200.0,,,,39700.0,0.0,2811500.0,,57389200.0,29212200,,198449600.0,128866200.0,2584200.0,-3945800.0,,25504300.0,129503300.0,309855200.0,5752800.0,10752800.0,,8352000.0,,486217000.0,,47046400.0,102920100.0,225992400.0,5846000.0,36268400.0,1522500.0,49630600.0,,57389200.0,20014500.0,535847600.0,,324500.0,,365004000.0,-47774300.0,8352000.0,15245200.0,84700.0,20014500.0,186952500.0,,1436400.0,,,,,1063100.0,0.0,0.0,,,,19037600.0,486217000.0,-1935000.0,-22132400.0,15535200,-93109700.0,15535200,,16308200.0,,,102920100.0,9969100.0,197768700.0,,,198449600.0,84700.0,,1063100.0,586400.0,,,64071900.0,2830000.0,81991200.0,287767400.0,,-1857300.0,-11330800.0,,47046400.0,64071900.0,9166400.0,47574500.0,,4906800.0,,9166400.0,,106247700.0,,,89939500.0,197768700.0,,287767400.0,-3094800.0,1887800.0,144020800.0,-300000.0,,2830000.0,0.1625,132690000.0,128563300.0,15535200,,,132690000.0,535847600.0,309855200.0,,,,,132690000.0,1436400.0,245543000.0,132690000.0,,7900.0,31893400.0,,324500.0,,93657600.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.036022400,,32236200.0,35926400.0,,-1439800.0,,,1327800.0,,,,,,100000.0,,56322300.0,,,,,,,261085400.0,,,,23697500,83494900,-27062400.0,,125679100.0,,,,376225200.0,,,,,,,,,,,,,,29328300,,213156100.0,,2487300.0,,,24308300.0,,,,12228900.0,,8613200.0,,500987400.0,,53835000.0,108662600.0,226187700.0,6598100.0,,-6169100.0,,,,20774200.0,,,,,,-47774300.0,,,,,,,1424200.0,0.04,,,368995600.0,,0.0,0.0,,,,20066600.0,,-15100.0,-20970400.0,14706500,,14706500,,,,,,9601800.0,213311100.0,,,,,,1063100.0,155700.0,,,,7681100.0,,,,63900.0,-7010900.0,,,66501500.0,,47568500.0,,5630800.0,0.04,9148300.0,,,,,,,,287731300.0,-903800.0,,132690000.0,,,,,,,14706500,,,,557309700.0,331122000.0,,,,,125679100.0,,,125679100.0,,6600.0,,,330200.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.043971200,,33506300.0,34585800.0,,-21168200.0,,,1190400.0,,,,,,,,55284900.0,,,,,,,288502600.0,,,,21746800,82783400,-33326800.0,,94003800.0,,,,376351200.0,,,,,,,,,,,,,,28110000,,226912600.0,,2492400.0,,,22514700.0,,,,12839000.0,,10136600.0,,516337600.0,,52792500.0,,213521900.0,6475800.0,,6169100.0,,,,23953700.0,,,,,,-47774300.0,,,,,,,1409700.0,0.0375,,,369463600.0,,0.0,0.0,,,,138200.0,,1513300.0,-33170800.0,13756500,,13756500,,,,,,8758200.0,240728300.0,,,,19600.0,,1063100.0,286200.0,,,,2728900.0,,,,1593700.0,-31675300.0,,,83341900.0,,48197600.0,,6363200.0,0.0375,117372300.0,,,,,,,,289425000.0,-33032600.0,,125679100.0,,,,,,,13756500,,,,571622500.0,358100600.0,,,,,94003800.0,,,94003800.0,,6500.0,,,256000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.051660800,,35106300.0,38916400.0,,19867600.0,,,3366000.0,,,,,,,,60185800.0,,,,,,,290198500.0,,,,24608700,93928700,-7646800.0,,110897400.0,,,,370398000.0,,,,,,,,,,,,,,31007000,,242335400.0,,6236600.0,,,25480800.0,,,,14307700.0,,8957600.0,,511392800.0,,53949200.0,,212175400.0,7909400.0,,-6210900.0,,,,21844000.0,,,,,,-47774300.0,,,,,,,1400500.0,0.0425,,,364780400.0,,0.0,0.0,,,,44993300.0,,-20452900.0,-7773600.0,15422800,,15422800,,,,,,10058000.0,242424200.0,,,,17900.0,,4818200.0,537100.0,,,,3935400.0,,,,79700.0,16893600.0,,,68079400.0,,55012300.0,,6398300.0,0.0425,116979000.0,,,,,,,,269057400.0,37219700.0,,94003800.0,,,,,,,15422800,,,,571578600.0,359403200.0,,,,,110897400.0,,,110897400.0,,4500.0,,,174300.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.059609600,,38309200.0,35884800.0,28703700.0,-7598600.0,-69624500.0,,1321700.0,0.155,,,0.0,54249200.0,,-20447300.0,61460900.0,,116746400.0,57222200.0,,-70721300.0,,313985600.0,,,,21011100,87216100,-8480600.0,,116746400.0,-15943600.0,,,,,365630400.0,225766200.0,347423100.0,7277200.0,,,,20700.0,0.0,7205900.0,0.0,57222200.0,28163800,,255671800.0,2269900.0,7277200.0,8358600.0,,21863200.0,145003200.0,361334200.0,-10339000.0,14873700.0,,9707500.0,,525639500.0,,54183700.0,,225766200.0,7720500.0,36944900.0,6210900.0,61460900.0,,57222200.0,23380500.0,587100400.0,,91200.0,,372071200.0,-69624500.0,9707500.0,132690000.0,16200.0,23380500.0,202419900.0,,1247100.0,,,,,6013900.0,0.0,0.0,,,,13881800.0,525639500.0,447800.0,-8806500.0,13336400,-76516600.0,13336400,,25545000.0,,,,8526800.0,244361100.0,,,255671800.0,16200.0,,6013900.0,493100.0,,,71552900.0,174200.0,79079900.0,269967700.0,,532600.0,5849000.0,,54183700.0,71552900.0,116973100.0,51331300.0,,7152700.0,,116973100.0,,116299000.0,,,90754000.0,244361100.0,,269967700.0,5075300.0,1782300.0,110897400.0,0.0,,174200.0,0.1575,116746400.0,-18506900.0,13336400,,,116746400.0,587100400.0,361334200.0,,,,,116746400.0,1247100.0,313985600.0,116746400.0,,3100.0,38309200.0,,91200.0,,94167100.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.067558400,,38826800.0,39804700.0,,2131500.0,,,-677000.0,,,,,,64600.0,,67951700.0,,,,,,,318117600.0,,,,24287100,91466600,-10849000.0,,119463500.0,,,,364732800.0,,,,,,,,,,,,-10723100.0,,31686700,,270912900.0,,9265100.0,,,25191900.0,,,,15517600.0,,10715500.0,,530618400.0,,58686600.0,,233983900.0,8118000.0,,464500.0,,,,25138600.0,,,,,,-69624500.0,,,,,,,1236700.0,0.0425,,,357968800.0,,0.0,0.0,,,,24128200.0,,-10626700.0,-11259900.0,15241100,,15241100,,,,,,9950800.0,248493100.0,,,,14500.0,,8013900.0,610900.0,,,,3913000.0,,,,182600.0,2717100.0,,,78888600.0,,51661900.0,,7399600.0,0.0425,116093100.0,,,,,,,,259640900.0,12868300.0,,116746400.0,,,,,,,15241100,,,,598570100.0,364586200.0,,,,,119463500.0,,,119463500.0,,1600.0,,,6700.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.075507200,,39941000.0,42493000.0,,-21990500.0,,,4727000.0,,,,,,-14000.0,,69854000.0,,,,,,,323456000.0,,,,25820000,92635000,-21176000.0,,105578000.0,,,,365939600.0,,,,,,,,,,,,100.0,,33902000,,288281000.0,,9229000.0,,,28708000.0,,,,16673000.0,,11882000.0,,549560000.0,,60625000.0,,249906000.0,8591000.0,,-153500.0,,,,38746000.0,,,,,,-69625000.0,,,,,,,1202000.0,0.05,,,356095200.0,,0.0,699000.0,,,,6285800.0,,1085700.0,-30273100.0,17368000,,17368000,,,,,,11340000.0,253831000.0,,,,13000.0,,8014000.0,2595000.0,,,,843000.0,,,,387400.0,-13885100.0,,,94916000.0,,50142000.0,,8081400.0,0.0475,115677000.0,,,,,,,,261293000.0,-23987300.0,,119463500.0,,,,,,,17368000,,,,619414000.0,369508000.0,,,,,105579000.0,,,105579000.0,,400.0,,,7000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.083283200,,47343600.0,58565400.0,,28108800.0,,,-1620400.0,,,,,,-28300.0,,82634300.0,,,,,,,321224900.0,,,,40398500,116618400,-2066900.0,,165639100.0,,,,367894800.0,,,,,,,,,,,,-100.0,,48050300,,313442900.0,,9218800.0,,,40554600.0,,,,18166900.0,,9888900.0,,576155200.0,,73415500.0,,291951700.0,10515200.0,,-500.0,,,,31060100.0,,,,,,-69625000.0,,,,,,,1194100.0,0.07,,,357490800.0,,0.0,-699000.0,,,,60104200.0,,2035700.0,-9497100.0,24964400,,24964400,,,,,,15590200.0,251599900.0,,,,10800.0,,8013900.0,-182200.0,,,,9844700.0,,,,2737300.0,60060700.0,,,84391400.0,,58053000.0,,7651800.0,0.0675,115237900.0,,,,,,,,262740600.0,50607100.0,,105578000.0,,,,,,,24964400,,,,658789500.0,366837800.0,,,,,165639100.0,,,165639100.0,,500.0,,,7100.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.091232000,,44079700.0,50979000.0,36465800.0,-2401600.0,-94451500.0,,-2551800.0,0.2175,,,6613400.0,67274100.0,95200.0,-10723100.0,70759800.0,,178320100.0,79220300.0,,-64551400.0,,352118400.0,,,,34062000,100076300,-15244200.0,,178320100.0,61573700.0,,,,,357827200.0,293110900.0,400796300.0,7536600.0,,,,3100.0,0.0,-122200.0,0.0,79220300.0,41737500,,334892100.0,6427600.0,7536600.0,50649900.0,,35644400.0,192039700.0,379912200.0,5848200.0,16917000.0,,9720700.0,,602263300.0,,63223200.0,,293110900.0,9241500.0,51076200.0,-252700.0,70759800.0,,79220300.0,27721300.0,673023100.0,,7300.0,,366148800.0,-94451500.0,9720700.0,116746400.0,8900.0,27721300.0,208756600.0,,1172900.0,,,,,6354800.0,6613400.0,0.0,,,,24683100.0,602263300.0,3118600.0,-13521300.0,21449200,-49336100.0,21449200,,30808300.0,,,,14195200.0,257666900.0,,,334892100.0,8900.0,,6354800.0,1001200.0,,,81632700.0,3977100.0,115201300.0,267276000.0,,3120300.0,12681000.0,,63223200.0,81632700.0,115631900.0,49097300.0,,7675500.0,,115631900.0,95200.0,155573900.0,,,124765600.0,257666900.0,,267276000.0,11161800.0,4024900.0,165639100.0,57800.0,,3977100.0,0.2225,178320100.0,-4386700.0,21449200,,,178320100.0,673023100.0,379912200.0,,,,,178320100.0,1172900.0,352118400.0,178320100.0,,500.0,44079700.0,,7300.0,,130296500.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.099180800,,41915200.0,51385600.0,,-3247800.0,,,3072800.0,,,,,,271000.0,,82139400.0,,,,,,,356111500.0,,,,35067700,104109900,-8117700.0,,200041300.0,,,,370535200.0,,,,,,,,,,,,,,42673000,,357561900.0,,9517700.0,,,37042100.0,,,,16317900.0,,11351800.0,,625371000.0,,72621700.0,,323801000.0,8712600.0,,0.0,,,,27982900.0,,,,,,-94451500.0,,,,,,,1133300.0,0.0625,,,360325200.0,,6825600.0,0.0,,,,29560100.0,,209000.0,-11908500.0,22669800,,22669800,,,,,,14372300.0,261660000.0,,,,7000.0,,8377400.0,1195200.0,,,,12858500.0,,,,210600.0,21721200.0,,,90710100.0,,52724300.0,,7605300.0,0.06,115223800.0,,,,,,,,267538100.0,17651600.0,,178320100.0,,,,,,,22669800,,,,707510400.0,383709400.0,,,,,200041300.0,,,200041300.0,,400.0,,,7600.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.107129600,,48129400.0,55478300.0,,-11410300.0,,,-1993000.0,,,,,,252500.0,,81963400.0,,,,,,,362059400.0,,,,36623600,110014500,-46877800.0,,0.0,,,,372484800.0,,,,,,,,,,,,,,44218400,,381114500.0,,7177000.0,,,38484700.0,,,,18854700.0,,13880200.0,,650126500.0,,74786400.0,,343037000.0,11259900.0,,-34575000.0,,,,29184100.0,,,,,,-94451500.0,,,,,,,1080800.0,0.065,,,360491600.0,,6540000.0,1530400.0,,,,17562600.0,,1874100.0,-13394600.0,23552600,,23552600,,,,,,14932100.0,267607900.0,,,,4900.0,,6091300.0,823000.0,,,,5845800.0,,,207175000.0,345600.0,-27441300.0,,,99705900.0,,54536200.0,,7594800.0,0.0625,114905000.0,,,,,,,,268759500.0,4168000.0,,200041300.0,,,,,,,23552600,,,,732089900.0,389052900.0,,,,,0.0,,,207175000.0,,,,,149300.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.114819200,,50421000.0,68479000.0,,15868100.0,,,651200.0,,,,,,308000.0,,88207000.0,,,,,,,370002000.0,,,,47753000,130426000,187582500.0,,243903000.0,,,,372400000.0,,,,,,,,,,,,,,56807000,,412019000.0,,9223000.0,,,49679000.0,,,,20726000.0,,12742000.0,,682008000.0,,78984000.0,,370343000.0,11672000.0,,-3362000.0,,,,24897000.0,,,,,,-94452000.0,,,,,,,1263000.0,0.085,,,360716000.0,,6642000.0,-1526900.0,,,,56589300.0,,-340100.0,-16867900.0,30905000,,30905000,,,,,,18774000.0,275550000.0,,,,,,7960000.0,709000.0,,,,10257000.0,,,,1186800.0,243903100.0,,,94348000.0,,61947000.0,,9053900.0,0.0825,117680000.0,,,,,,,,269681000.0,39721400.0,,0.0,,,,,,,30905000,,,,770215000.0,399872000.0,,,,,243903000.0,,,243903000.0,-200205000.0,,,,,,,407380000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.122768000,,56965000.0,30151000.0,46979000.0,8271000.0,-117884000.0,,-7351000.0,0.275,,,6138000.0,46979000.0,354000.0,,84149000.0,,252548000.0,102116000.0,,-66258000.0,,410833000.0,,,,37415000,112561000,-25139000.0,,252548000.0,246828000.0,,,,,360648000.0,376128000.0,457111000.0,4038000.0,,,,62000.0,0.0,-5620000.0,,102116000.0,44457000,,437008000.0,3235000.0,4038000.0,69733000.0,,39863000.0,203838000.0,417400000.0,9481000.0,-7264000.0,,12477000.0,,709379000.0,,80111000.0,,376128000.0,16990000.0,62953000.0,0.0,84149000.0,,102116000.0,25431000.0,793528000.0,,,,371936000.0,-117884000.0,12477000.0,5720000.0,,25431000.0,253273000.0,,1160000.0,,,928020000.0,,2878000.0,6138000.0,0.0,,,,32279000.0,709379000.0,1492000.0,-24087000.0,24989000,107448000.0,24989000,,31296000.0,,,,14874000.0,292949000.0,,,437008000.0,,,2878000.0,625000.0,-755420000.0,,91323000.0,7374000.0,135991000.0,272017000.0,,1492000.0,8645000.0,,80111000.0,91323000.0,118313000.0,82410000.0,,7042000.0,,118313000.0,354000.0,188155000.0,,,156859000.0,292949000.0,,272017000.0,8192000.0,3353000.0,243903000.0,0.0,,7374000.0,0.2825,252548000.0,3235000.0,24989000,,,252548000.0,793528000.0,417400000.0,,,,,252548000.0,1160000.0,410833000.0,252548000.0,-414400000.0,,56965000.0,,,,165069000.0,414400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.130716800,,62247000.0,48056000.0,,-1312000.0,,,-1405000.0,,,,,,368000.0,,99405000.0,,,,,,,424801000.0,,,,34226000,119025000,-177061000.0,,105768000.0,,,,370920000.0,,,,,,,,,,,,,,41518000,,459821000.0,,1094000.0,,,36648000.0,,,,13830000.0,,14989000.0,,735157000.0,,98311000.0,,388511000.0,13830000.0,,-3348000.0,,,,29920000.0,,,,,,-117884000.0,,,,,,,,0.0625,,,361540000.0,,17239000.0,519000.0,,,,28085000.0,,2229000.0,-21245000.0,22813000,,22813000,,,,,,13835000.0,306917000.0,,,,,,,643000.0,,,,15631000.0,,,149720000.0,1710000.0,-146780000.0,,,92194000.0,,70969000.0,,7292000.0,0.0625,121219000.0,,,,,,,,274968000.0,6840000.0,,252548000.0,,,,,,,22813000,,,,834562000.0,446051000.0,,,,,105768000.0,,,255488000.0,-266380000.0,,,,,,,113660000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.138665600,,58308000.0,50575000.0,,-38122000.0,,,-3547000.0,,,,,,382000.0,,90752000.0,,,,,,,428822000.0,,,,37015000,125099000,-547000.0,,96828000.0,,,,370544000.0,,,,,,,,,,,,,,44540000,,467674000.0,,1173000.0,,,38724000.0,,,,13560000.0,,23214000.0,,737616000.0,,89579000.0,,381932000.0,13560000.0,,-28057000.0,,,,48408000.0,,,,,,-117884000.0,,,,,,,,0.0225,,,361604000.0,,15040000.0,338000.0,,,,-2061000.0,,-6306000.0,-19823000.0,7853000,,26118000,,,,,,12606000.0,310938000.0,,,,,,,-96000.0,,,,678000.0,,,105500000.0,2229000.0,-8940000.0,,,123896000.0,,74524000.0,,7525000.0,0.02,114301000.0,,,,,,,,269560000.0,-21884000.0,,105768000.0,,,,,,,7853000,,,,828368000.0,446436000.0,,,,,96828000.0,,,202328000.0,-105720000.0,,,,,,,152940000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.146355200,,62687000.0,69464000.0,,21908000.0,,,1698000.0,,,,,,280000.0,,94857000.0,,,,,,,438770000.0,,,,53351000,149512000,-41000000.0,,124012000.0,,,,371536000.0,,,,,,,,,,,,0.0,,61454000,,502382000.0,,1174000.0,,,53689000.0,,,,16113000.0,,20729000.0,,775006000.0,,93683000.0,112230000.0,407695000.0,16113000.0,,31405000.0,,,,36388000.0,,,,,,-117884000.0,,,,,,,,0.095,,,361172000.0,,21060000.0,365000.0,,,,66390000.0,,1923000.0,-41313000.0,34710000,,33180000,,,,,,20509000.0,320886000.0,,,,,,,-1467000.0,,,,1418000.0,,,127900000.0,1558000.0,27184000.0,,,112845000.0,,80048000.0,,8103000.0,0.0925,2063000.0,,,,,,,,0.0,25077000.0,,96828000.0,,,,,,,34710000,,,,869863000.0,462168000.0,,,,,124012000.0,,,251912000.0,-147804000.0,,,,,,,116470000.0,,,,,,,,,,,,,,,,,,,,,
