date,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,annualCurrentDebt,trailingRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualBasicEPS,annualCapitalExpenditure,trailingResearchAndDevelopment,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualTotalRevenue,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCostOfRevenue,annualInterestExpense,trailingFreeCashFlow,trailingBeginningCashPosition,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,quarterlyStockBasedCompensation,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,annualChangeInWorkingCapital,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualTotalAssets,quarterlyCostOfRevenue,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualDilutedEPS,quarterlyLongTermDebt,annualBeginningCashPosition,annualRetainedEarnings,annualAccountsReceivable,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,quarterlyNetIncome,annualCashDividendsPaid,trailingCommonStockIssuance,quarterlyRepaymentOfDebt,annualFreeCashFlow,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherCurrentAssets,trailingTaxProvision,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDebt,quarterlyCapitalExpenditure,annualDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,trailingStockBasedCompensation,annualStockBasedCompensation,annualChangeInInventory,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,annualDilutedAverageShares,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingExpense,quarterlyOperatingCashFlow,quarterlyPretaxIncome,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,annualInventory,quarterlyNetPPE,annualGrossProfit,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualNetPPE,quarterlyCommonStockIssuance,annualEbitda,annualGrossPPE,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingPretaxIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingGrossProfit,trailingCapitalExpenditure,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,annualOperatingIncome,quarterlySaleOfInvestment,annualInvestingCashFlow,trailingTotalRevenue,annualBasicAverageShares,quarterlyOtherIntangibleAssets,annualEndCashPosition,trailingInterestExpense,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingOtherIncomeExpense,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingDilutedAverageShares,annualChangeInAccountPayable
1970-01-01 00:00:01.199059200,169999989.8,967000908.0,,,356001893.1,-13999692.1,165000198.4,-89001005.0,109000000.0,93999933.8,,153000793.9,1442000409.5,,,674000684.2,,0.684,-200001050.9,,2645002203.3,315999933.8,,1745000485.8,142000605.6,357001183.2,20000000.0,3369000908.0,,1667999167.7,,33000564.9,,,27999384.2,,1918999814.0,-42000702.3,2288001020.1,-29000582.7,-925999424.8,-640000552.1,1810999607.9,-164000552.1,20000000.0,4000211.2,1918999814.0,,,,-130000582.7,,,315999933.8,1815996773.2,1225000000.0,0.0,775000307.8,,,4460998976.5,293000223.8,2645002203.3,315999933.8,0.682,36000068.7,291000000.0,1810999607.9,775000307.8,994000223.8,-1068999908.4,93999933.8,36000068.7,93999933.8,-105000702.3,,,228000435.1,48000091.6,357001183.2,0.0,,2541999162.5,264000000.0,-60000000.0,0.0,1442000409.5,-61001050.9,228000435.1,,11000564.9,-780999315.4,,,,23000211.2,-84000160.3,1815996773.2,347000000.0,3000000.0,-3999692.1,834000587.7,,-3000000.0,-925999424.8,,,20000000.0,57000610.7,428001486.0,464000000.0,190000697.2,46999302.8,509000485.8,139001486.0,137000727.7,418999121.9,169999989.8,-43999315.4,,,57000610.7,43000793.9,834000587.7,741999742.9,2375000684.2,2288001020.1,321000000.0,42000605.6,741999742.9,6999384.2,730001727.7,1667999167.7,321000000.0,0.0,264000000.0,2541999162.5,1225000000.0,,4460998976.5,,-733999058.4,-190000697.2,78000435.1,,,,,,,524999496.1,630000198.4,,-965001005.0,,461500000.0,418999121.9,109000000.0,,469000727.7,,65000435.1,,524999496.1,59000000.0,6000000.0,,169999989.8,190000697.2,169999989.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,911000000.0,,,205000000.0,,172000000.0,-71000000.0,109000000.0,83000000.0,,,,,448500000.0,655000000.0,,,,,2879000000.0,,,,,,15000000.0,,,766000000.0,,,,,,,2028000000.0,,2529000000.0,-72000000.0,,,1845000000.0,-91000000.0,,5000000.0,,,,0.186,,,446000000.0,,1806000000.0,1293000000.0,0.0,970000000.0,,,,256000000.0,,,,37000000.0,,,,,440000000.0,83000000.0,,83000000.0,,,,,,350000000.0,0.0,,,251000000.0,,,1588000000.0,-61000000.0,,0.186,17000000.0,,,,,,,,,0.0,-5000000.0,887000000.0,,-38000000.0,-925000000.0,,,20000000.0,62000000.0,,,,-6000000.0,483000000.0,103000000.0,126000000.0,,,-10000000.0,,,,43000000.0,,766000000.0,,,288000000.0,33000000.0,,9000000.0,,,,,,2657000000.0,,,4685000000.0,,,,42000000.0,,,,,,,,,,,,,438000000.0,,,,,62000000.0,,653000000.0,109000000.0,,,171000000.0,190000000.0,171000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,1000000000.0,,,241000000.0,,176000000.0,-76000000.0,95000000.0,103000000.0,,,,,,715000000.0,,,,,2902000000.0,,,,,,0.0,,,781000000.0,,,,,,,2063000000.0,,2496000000.0,-35000000.0,,,1890000000.0,-50000000.0,,5000000.0,,,,,,,,,1807000000.0,1280000000.0,0.0,1003000000.0,,,,285000000.0,,,,36000000.0,,,,,479000000.0,103000000.0,,103000000.0,,,,,,406000000.0,0.0,,,326000000.0,,,1608000000.0,-73000000.0,,,21000000.0,,,,,,,,,0.0,-2000000.0,921000000.0,,-65000000.0,-926000000.0,,,20000000.0,44000000.0,,,,-13000000.0,539000000.0,128000000.0,157000000.0,,,-3000000.0,,,,54000000.0,,781000000.0,,,265000000.0,38000000.0,,2000000.0,,,,,,2646000000.0,,,4709000000.0,,,,55000000.0,,,,,,,,,,,,,428000000.0,,,,,63000000.0,,623000000.0,109000000.0,,,139000000.0,190000000.0,139000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,930000000.0,,,204000000.0,,161000000.0,-64000000.0,109000000.0,74000000.0,,,,,,656000000.0,,,,,2753000000.0,,,,,,-1000000.0,,,755000000.0,,,,,,,1982000000.0,0.0,1043000000.0,12000000.0,,,1963000000.0,-52000000.0,,7000000.0,,,,,,,,,1772000000.0,1225000000.0,0.0,932000000.0,,,,274000000.0,,,,1392000000.0,,,,,438000000.0,74000000.0,,74000000.0,,,,,,1710000000.0,0.0,,,253000000.0,,,154000000.0,-64000000.0,,,16000000.0,,,,,,,,,0.0,0.0,901000000.0,,-80000000.0,-926000000.0,,,19000000.0,65000000.0,,,,18000000.0,495000000.0,162000000.0,119000000.0,,,0.0,,,,45000000.0,,755000000.0,,,259000000.0,44000000.0,,8000000.0,,,,,,2543000000.0,,,4525000000.0,,,,98000000.0,,,,,,,,,,,,,397000000.0,,,,,69000000.0,,630000000.0,95000000.0,,,149000000.0,190000000.0,149000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,145000491.6,959999531.6,,,407999088.8,5000167.8,214001807.6,-88999860.6,122000000.0,117000111.6,,186999568.0,115000943.0,,,697999259.2,,0.852,-292000175.4,,2809002111.8,377000111.6,,2000997451.6,151999851.6,1841000831.2,-25000000.0,3800999531.6,,1702000832.6,,70999758.0,,,23000188.6,,1985000997.6,-43000450.0,968001280.6,-29000953.4,-977001291.0,-193000061.0,1956000316.0,-61.0,19000000.0,7000513.8,1985000997.6,,,,-124000953.4,,,377000111.6,1698996940.6,1189000000.0,0.0,786000422.2,,,4507999052.4,262000272.4,2809002111.8,377000111.6,0.848,1357999787.0,109000000.0,1956000316.0,786000422.2,1077000272.4,38000153.8,117000111.6,1357999787.0,117000111.6,-109000450.0,,,268998528.6,1395000153.8,1841000831.2,0.0,,2522998054.8,437000000.0,14000000.0,0.0,115000943.0,-94000175.4,258999651.2,,16999758.0,-15999370.4,,,,24000513.8,-117000135.2,1698996940.6,-243000000.0,0.0,12000167.8,879000043.6,,-60000000.0,-977001291.0,,,19000000.0,46000377.2,560998704.0,445000000.0,190000543.6,18998562.6,483997451.6,167998704.0,161999679.6,376000026.2,145000491.6,-2999370.4,,,46000377.2,44999568.0,879000043.6,724999541.6,2723999259.2,968001280.6,309000000.0,36999851.6,724999541.6,4000188.6,893999088.8,1702000832.6,309000000.0,0.0,437000000.0,2522998054.8,1189000000.0,,4507999052.4,,-1077000272.4,17998562.6,73998528.6,1000000.0,,,,,,544000466.6,723001807.6,,-299999860.6,,443000000.0,376000026.2,122000000.0,,563999679.6,,64999651.2,1000000.0,544000466.6,109000000.0,0.0,,145000491.6,190000543.6,145000491.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,,865000000.0,,,220000000.0,,159000000.0,95000000.0,141000000.0,98000000.0,,,,,442500000.0,633000000.0,,,,,2598000000.0,,,,,,-3000000.0,,,696000000.0,,,,,,,2000000000.0,,1001000000.0,-66000000.0,,,2004000000.0,,,4000000.0,,,,0.222,,,441500000.0,,1708000000.0,1038000000.0,137000000.0,920000000.0,,,,232000000.0,,,,1200000000.0,,,,,441000000.0,98000000.0,,98000000.0,,,-165000000.0,,,1597000000.0,0.0,,,0.0,,,111000000.0,-42000000.0,,0.222,10000000.0,,,,,,,,,-3000000.0,-2000000.0,908000000.0,,,,19000000.0,,0.0,37000000.0,,,,23000000.0,474000000.0,95000000.0,146000000.0,,,137000000.0,,,,48000000.0,,696000000.0,,,0.0,33000000.0,,0.0,,,,,,2306000000.0,,,4306000000.0,,,,53000000.0,,,,,,,,,,,,,365000000.0,,,,,64000000.0,,624000000.0,122000000.0,,,172000000.0,190000000.0,172000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,926000000.0,,,258000000.0,,189000000.0,-89000000.0,133000000.0,118000000.0,,,,,448000000.0,675000000.0,,,,,2638000000.0,,,,,,-2000000.0,,,737000000.0,,,,,,,2091000000.0,,879000000.0,-56000000.0,,,2106000000.0,,,6000000.0,,,,0.268,,,445500000.0,,1879000000.0,1083000000.0,0.0,964000000.0,,,,251000000.0,,,,1304000000.0,,,,,451000000.0,118000000.0,,118000000.0,,,44000000.0,,,1759000000.0,0.0,,,0.0,,,92000000.0,-89000000.0,,0.266,12000000.0,,,,,,,,,-2000000.0,0.0,971000000.0,,,,20000000.0,,0.0,31000000.0,,,,-15000000.0,486000000.0,100000000.0,176000000.0,,,,,,,58000000.0,,737000000.0,,,0.0,35000000.0,,2000000.0,,,,,,2426000000.0,,,4517000000.0,,,,11000000.0,,,,,,,,,,,,,387000000.0,,,,,70000000.0,,546000000.0,141000000.0,,,156000000.0,190000000.0,156000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,915000000.0,,,249000000.0,,186000000.0,-70000000.0,198000000.0,128000000.0,,,,,443500000.0,669000000.0,,,,,2618000000.0,,,,,,-4000000.0,,,746000000.0,,,,,,,2151000000.0,0.0,906000000.0,30000000.0,,,2196000000.0,,,5000000.0,,,,0.29,,,441500000.0,,2009000000.0,1105000000.0,0.0,939000000.0,,,,246000000.0,,,,1268000000.0,,,,,443000000.0,128000000.0,,128000000.0,,,-89000000.0,,,1712000000.0,0.0,,,0.0,,,62000000.0,-66000000.0,,0.288,9000000.0,,,,,,,,,-4000000.0,-5000000.0,995000000.0,,,,20000000.0,,0.0,40000000.0,,,,57000000.0,483000000.0,218000000.0,173000000.0,,,,,,,45000000.0,,746000000.0,,,0.0,40000000.0,,3000000.0,,,,,,2476000000.0,,,4627000000.0,,,,152000000.0,,,,,,,,,,,,,397000000.0,,,,,67000000.0,,613000000.0,133000000.0,,,217000000.0,190000000.0,217000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,192000000.0,1066000000.0,,,283000000.0,-12000000.0,189000000.0,-142000000.0,174000000.0,128000000.0,20000000.0,198000000.0,45000000.0,,,765000000.0,,1.068,-318000000.0,,2386000000.0,472000000.0,,2019000000.0,155000000.0,1523000000.0,3000000.0,3772000000.0,46000000.0,1881000000.0,,42000000.0,,,17000000.0,,2071000000.0,-48000000.0,863000000.0,124000000.0,-1128000000.0,0.0,2338000000.0,0.0,14000000.0,3000000.0,2085000000.0,,,,-8000000.0,,,472000000.0,2179000000.0,1093000000.0,0.0,946000000.0,,,4565000000.0,301000000.0,2386000000.0,472000000.0,1.066,1117000000.0,122000000.0,2338000000.0,946000000.0,1030000000.0,529000000.0,128000000.0,1117000000.0,128000000.0,-120000000.0,,-670000000.0,401000000.0,1864000000.0,1523000000.0,0.0,,2480000000.0,322000000.0,-13000000.0,14000000.0,45000000.0,-121000000.0,312000000.0,,11000000.0,-25000000.0,,,,18000000.0,-17000000.0,2179000000.0,,-4000000.0,-5000000.0,933000000.0,,,-1128000000.0,20000000.0,,14000000.0,31000000.0,719000000.0,442776735.0,190000000.0,-21000000.0,576000000.0,306000000.0,175000000.0,412000000.0,192000000.0,-21000000.0,,,31000000.0,47000000.0,933000000.0,753000000.0,2742000000.0,863000000.0,49000000.0,47000000.0,753000000.0,12000000.0,1024000000.0,1881000000.0,49000000.0,137000000.0,322000000.0,2494000000.0,1093000000.0,,4565000000.0,,-354000000.0,44000000.0,185000000.0,63000000.0,,,,,,596000000.0,723000000.0,,-206000000.0,,441947566.0,412000000.0,174000000.0,,670000000.0,,97000000.0,63000000.0,547000000.0,198000000.0,-13000000.0,,192000000.0,190000000.0,192000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,995000000.0,,,307000000.0,,240000000.0,-74000000.0,261000000.0,159000000.0,,,,,445500000.0,739000000.0,,,,,2309000000.0,,,,,,-2000000.0,,,754000000.0,,,,,,,2103000000.0,,879000000.0,-55000000.0,,,2403000000.0,,,5000000.0,,,,0.358,,,443000000.0,,2226000000.0,1062000000.0,0.0,907000000.0,,,,256000000.0,,,,1016000000.0,,,,,464000000.0,159000000.0,,159000000.0,,,-47000000.0,,,1430000000.0,11000000.0,,,0.0,,,35000000.0,-74000000.0,,0.356,5000000.0,,,,,,,,,-2000000.0,-1000000.0,917000000.0,,,,20000000.0,,0.0,21000000.0,,,,91000000.0,499000000.0,205000000.0,234000000.0,,,,,,,75000000.0,,754000000.0,,,0.0,35000000.0,,8000000.0,,,,,,2432000000.0,,,4535000000.0,,,,131000000.0,,,,,,,,,,,,,396000000.0,,,,,68000000.0,28000000.0,600000000.0,174000000.0,,,268000000.0,190000000.0,268000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,959000000.0,,,268000000.0,,207000000.0,-59000000.0,347000000.0,137000000.0,,,,,445500000.0,714000000.0,,,,,2273000000.0,,,,,,-2000000.0,,,749000000.0,,,,,,,2150000000.0,,783000000.0,-19000000.0,,,2508000000.0,,,6000000.0,,,,0.308,,,443500000.0,,2310000000.0,1045000000.0,0.0,884000000.0,,,,245000000.0,,,,1047000000.0,,,,,468000000.0,137000000.0,,137000000.0,,,,,,1490000000.0,0.0,,,377000000.0,,,37000000.0,-59000000.0,,0.308,3000000.0,,,,,,,,,201000000.0,-7000000.0,906000000.0,,,,12000000.0,,26000000.0,22000000.0,,,,92000000.0,507000000.0,178000000.0,202000000.0,,,,,,,8000000.0,,749000000.0,,,0.0,39000000.0,,5000000.0,,,,,,2433000000.0,,,4583000000.0,,,,119000000.0,,,,,,,,,,,,,392000000.0,,,,,63000000.0,8000000.0,496000000.0,261000000.0,,,360000000.0,190000000.0,360000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,941000000.0,,,276000000.0,,206000000.0,-67000000.0,478000000.0,137000000.0,,,,,444500000.0,696000000.0,,,,,2400000000.0,,,,,,-2000000.0,,,774000000.0,,,,,,,2350000000.0,0.0,863000000.0,-4000000.0,,,2589000000.0,0.0,,6000000.0,,,,0.308,,,443500000.0,,2478000000.0,1094000000.0,8000000.0,907000000.0,,,,245000000.0,,,,1054000000.0,,,,,452000000.0,137000000.0,,137000000.0,,,,,,1537000000.0,0.0,,,383000000.0,,,35000000.0,-75000000.0,,0.308,4000000.0,,,,,,,,,-2000000.0,6000000.0,953000000.0,,,,12000000.0,,30000000.0,23000000.0,,,,110000000.0,490000000.0,219000000.0,201000000.0,,,,,,,64000000.0,,774000000.0,,,0.0,38000000.0,,1000000.0,,,,,,2528000000.0,,,4878000000.0,,,,144000000.0,,,,,,,,,,,,,406000000.0,,,,,71000000.0,94000000.0,600000000.0,347000000.0,,,490000000.0,190000000.0,490000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,207000000.0,1067000000.0,,,335000000.0,-3000000.0,267000000.0,-107000000.0,195000000.0,182000000.0,13000000.0,280000000.0,57000000.0,,,782000000.0,,1.386,-315000000.0,,1960000000.0,615000000.0,,2011000000.0,151000000.0,1046000000.0,-12000000.0,3962000000.0,-100000000.0,2001000000.0,,18000000.0,,,23000000.0,,2154000000.0,-53000000.0,914000000.0,1000000.0,-1214000000.0,-5000000.0,2848000000.0,0.0,28000000.0,4000734.1,2154000000.0,,,,-108000000.0,,,615000000.0,2773000000.0,1101000000.0,0.0,1024000000.0,,,4733000000.0,285000000.0,1960000000.0,615000000.0,1.384,642000000.0,174000000.0,2848000000.0,1024000000.0,1031000000.0,476000000.0,182000000.0,642000000.0,182000000.0,-132000000.0,,-677000000.0,544000000.0,1860000000.0,1046000000.0,0.0,,2579000000.0,262000000.0,5000000.0,0.0,57000000.0,-107000000.0,288000000.0,,6000000.0,0.0,,,,21000000.0,21000000.0,2773000000.0,,-4000000.0,-1000000.0,923000000.0,,,-1214000000.0,19000000.0,,0.0,69000000.0,859000000.0,444500000.0,191000000.0,-278000000.0,515000000.0,257000000.0,258000000.0,426000000.0,207000000.0,0.0,,,69000000.0,76000000.0,923000000.0,787000000.0,2931000000.0,914000000.0,37000000.0,39000000.0,787000000.0,9000000.0,1201000000.0,2001000000.0,37000000.0,0.0,262000000.0,2579000000.0,1101000000.0,,4733000000.0,,-420000000.0,15000000.0,150000000.0,116000000.0,,,,,,617000000.0,920000000.0,,-307000000.0,,444000000.0,426000000.0,195000000.0,,895000000.0,,71000000.0,116000000.0,617000000.0,478000000.0,-10000000.0,,207000000.0,191000000.0,207000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,1055000000.0,,,304000000.0,,231000000.0,-73000000.0,227000000.0,156000000.0,,,,,448000000.0,779000000.0,,,,,1787000000.0,,,,,,2000000.0,,,,,,,,,,2209000000.0,,882000000.0,-33000000.0,,,3035000000.0,-4000000.0,,7000000.0,,,,0.35,,,445000000.0,,3003000000.0,1117000000.0,0.0,1017000000.0,,,,276000000.0,,,,528000000.0,,,,,508000000.0,156000000.0,,156000000.0,,,-116000000.0,,,905000000.0,0.0,,,0.0,,,80000000.0,-73000000.0,,0.348,3000000.0,,,,,,,,,-1000000.0,-1000000.0,936000000.0,,,,13000000.0,,10000000.0,76000000.0,,,,30000000.0,548000000.0,212000000.0,228000000.0,,,,,,,72000000.0,,800000000.0,,,0.0,40000000.0,,12000000.0,,,,,,2581000000.0,,,4790000000.0,,,,139000000.0,,,,,,,,,,,,,424000000.0,,,,,73000000.0,149000000.0,548000000.0,195000000.0,,,256000000.0,191000000.0,256000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,1077000000.0,,,298000000.0,,226000000.0,-93000000.0,215000000.0,153000000.0,,,,,445500000.0,790000000.0,,,,,1776000000.0,,,,,,2000000.0,,,808000000.0,,,,,,,2237000000.0,-88000000.0,1348000000.0,-6000000.0,,,3092000000.0,-2000000.0,,9000000.0,,,,0.344,,,443500000.0,,3133000000.0,1195000000.0,-33000000.0,1050000000.0,,,,287000000.0,,,,29000000.0,,,,,521000000.0,153000000.0,,153000000.0,,,-38000000.0,,,428000000.0,0.0,,,0.0,,,572000000.0,-60000000.0,,0.342,3000000.0,,,,,,,,,-2000000.0,3000000.0,942000000.0,,,,14000000.0,,6000000.0,78000000.0,,,,-18000000.0,564000000.0,196000000.0,222000000.0,,,-33000000.0,,,,69000000.0,,808000000.0,,,0.0,43000000.0,,4000000.0,,,,,,2672000000.0,,,4909000000.0,,,,136000000.0,,,,,,,,,,,,,430000000.0,,,,,73000000.0,219000000.0,562000000.0,227000000.0,,,245000000.0,191000000.0,245000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,1032000000.0,,,273000000.0,,191000000.0,-67000000.0,265000000.0,133000000.0,,,,,447500000.0,751000000.0,,,,,1764000000.0,,,,,,2000000.0,,,,,,,,,,2220000000.0,0.0,1286000000.0,-8000000.0,,,3101000000.0,0.0,,7000000.0,,,,0.298,,,445500000.0,,3057000000.0,1151000000.0,0.0,1024000000.0,,,,281000000.0,,,,27000000.0,,,,,517000000.0,133000000.0,,133000000.0,,,-77000000.0,,,478000000.0,0.0,,,0.0,,,473000000.0,-67000000.0,,0.298,3000000.0,,,,,,,,,-1000000.0,-2000000.0,904000000.0,,,,13000000.0,,5000000.0,77000000.0,,,,61000000.0,560000000.0,205000000.0,188000000.0,,,0.0,,,,55000000.0,,787000000.0,,,0.0,43000000.0,,2000000.0,,,,,,2601000000.0,,,4821000000.0,,,,138000000.0,,,,,,,,,,,,,402000000.0,,,,,82000000.0,126000000.0,622000000.0,215000000.0,,,292000000.0,191000000.0,292000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,184000000.0,1106000000.0,,,291000000.0,-1000000.0,214000000.0,-121000000.0,161000000.0,140000000.0,17000000.0,266000000.0,306000000.0,,447500000.0,810000000.0,,1.306,-321000000.0,,1560000000.0,582000000.0,,2268000000.0,167000000.0,422000000.0,2000000.0,4270000000.0,-47000000.0,2114000000.0,,12000000.0,,,24000000.0,,2205000000.0,-58000000.0,1138000000.0,-10000000.0,-1331000000.0,-6000000.0,3258000000.0,0.0,0.0,7000000.0,2205000000.0,,,0.314,-57000000.0,,445500000.0,582000000.0,3187000000.0,1096000000.0,0.0,1037000000.0,,,4747000000.0,296000000.0,1560000000.0,582000000.0,1.3,16000000.0,195000000.0,3258000000.0,1037000000.0,1140000000.0,555000000.0,140000000.0,16000000.0,140000000.0,-146000000.0,,-161000000.0,521000000.0,2101000000.0,422000000.0,125000000.0,,2542000000.0,27000000.0,8000000.0,125000000.0,306000000.0,-121000000.0,306000000.0,0.312,3000000.0,-33000000.0,,,,30000000.0,40000000.0,3187000000.0,,-2000000.0,-1000000.0,859000000.0,,,-1331000000.0,17000000.0,,0.0,66000000.0,842000000.0,447500000.0,191000000.0,-106000000.0,596000000.0,229000000.0,210000000.0,423000000.0,184000000.0,0.0,,,66000000.0,70000000.0,859000000.0,783000000.0,3130000000.0,1138000000.0,19000000.0,41000000.0,783000000.0,6000000.0,1166000000.0,2114000000.0,19000000.0,-32999759.4,27000000.0,2542000000.0,1096000000.0,,4747000000.0,,-392000000.0,-33000000.0,108000000.0,91000000.0,,,,,,564000000.0,862000000.0,,-354000000.0,,445500000.0,423000000.0,161000000.0,,848000000.0,,78000000.0,91000000.0,564000000.0,265000000.0,-6000000.0,,184000000.0,191000000.0,184000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
