,annualOperatingIncome,quarterlyCashDividendsPaid,annualDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,trailingOperatingIncome,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,quarterlyCurrentLiabilities,trailingCommonStockIssuance,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,trailingCostOfRevenue,trailingTotalRevenue,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualOtherCurrentAssets,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyDilutedEPS,annualDilutedEPS,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingTaxProvision,trailingPretaxIncome,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyOperatingIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualPretaxIncome,annualNetIncome,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,annualCashDividendsPaid,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCostOfRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,annualBasicAverageShares,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherNonCurrentAssets,annualLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyBasicAverageShares,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyStockholdersEquity,annualTotalAssets,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,annualTaxProvision,quarterlyAccountsReceivable,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyGrossProfit,quarterlyInventory,quarterlyLongTermDebt,trailingGrossProfit,annualNetPPE,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualOperatingCashFlow,trailingOtherIncomeExpense,quarterlyPretaxIncome,annualGrossProfit,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,annualInventory,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyNetPPE,annualEbitda,quarterlyBasicEPS,quarterlyTaxProvision,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,quarterlyIncomeTaxPayable,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,trailingOperatingExpense,annualInvestingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingInvestingCashFlow,annualCapitalExpenditure,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualIncomeTaxPayable,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,quarterlyChangeInCashSupplementalAsReported,trailingBeginningCashPosition,quarterlyCommonStockIssuance,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingChangeInInventory,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualNetOtherFinancingCharges,trailingStockBasedCompensation,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,quarterlyDilutedAverageShares,annualInterestExpense,annualPurchaseOfInvestment,annualRepaymentOfDebt,annualCapitalStock,annualBasicEPS,annualTotalRevenue,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,trailingCashDividendsPaid,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualGoodwill,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,quarterlyPurchaseOfBusiness,annualCurrentDeferredRevenue,annualOtherShortTermInvestments,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyGoodwill,trailingBasicEPS
1085961600,,,,,,,,836493000.0,130688000.0,,4313000.0,288664000.0,,,,115089000.0,,,,,,182062000.0,,,,,0.165,,286764000.0,,,,,1324990000.0,36542000.0,,403753000.0,,,35330000.0,1123257000.0,,,,,,,-43831000.0,35330000.0,35330000.0,,,,,,,0.0,14713000.0,,,,,72117000.0,207728000.0,1157760000.0,,,,,,719504000.0,,61676000.0,-27665000.0,0.0,,,92624000.0,-57605000.0,,,,21816000.0,376000.0,167230000.0,523666000.0,100000000.0,,,130688000.0,,,,57918000.0,,,,,51986000.0,,61676000.0,267509000.0,,0.17,22588000.0,61676000.0,61643000.0,,,,-46455000.0,28182000.0,,,493000.0,,,19255000.0,0.0,,25074000.0,-69233000.0,,,,,2624000.0,,,,,,,,,,336742000.0,,,-36764000.0,156408000.0,,-193000.0,,33000.0,,1338000.0,,,,,0.0,,,,40855000.0,,,,,,,,,,211548000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093910400,,,,,,,,766575000.0,134737000.0,,4582000.0,232062000.0,,,,115179000.0,,,,,,211921000.0,,,,,0.14,,331119000.0,,,,,1323507000.0,28463000.0,,347241000.0,,,29859000.0,1097694000.0,,,,,,,-7069000.0,29859000.0,29859000.0,,,,,,,0.0,15179000.0,,,,,62367000.0,208004000.0,1160307000.0,,,,,,750453000.0,,56607000.0,-47300000.0,0.0,,,69795000.0,31655000.0,,,,20744000.0,,163200000.0,492011000.0,100000000.0,,,134737000.0,,,,48949000.0,,,,,52030000.0,,56607000.0,310268000.0,,0.145,19090000.0,56607000.0,61676000.0,,,,-72169000.0,4644000.0,,,324000.0,,,19216000.0,0.0,,-22869000.0,-69233000.0,,,,,65100000.0,,,,,,,,,,379501000.0,,,31092000.0,131495000.0,,-412000.0,,-5069000.0,,669000.0,,,,,0.0,,,,33045000.0,,,,,,,,,,211024000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101772800,,,,,,,,737547000.0,137170000.0,,4518000.0,228245000.0,,,,127578000.0,,,,,,229966000.0,,,,,0.085,,387512000.0,,,,,1215711000.0,8276000.0,,355823000.0,,,18045000.0,1125059000.0,,,,,,,-41836000.0,18045000.0,18045000.0,,,,,,,0.0,15638000.0,,,,,57869000.0,208140000.0,1070265000.0,,,,,,769236000.0,,25762000.0,-48719000.0,0.0,,,63694000.0,-11671000.0,,,,21131000.0,,145446000.0,503682000.0,111940000.0,,,137170000.0,,,,29582000.0,,,,,52065000.0,,25762000.0,368203000.0,,0.085,11537000.0,25762000.0,56607000.0,,,,-57717000.0,6331000.0,,,,,,18642000.0,0.0,,1993000.0,-69233000.0,,,,,15881000.0,,,,,,,,,,437436000.0,,,-4397000.0,133015000.0,,-1558000.0,,-30845000.0,,306000.0,,,,,0.0,,,,12794000.0,,,,,,,,,,211470000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109548800,103619000.0,,211558000.0,162706000.0,170646000.0,,-185344000.0,864956000.0,143993000.0,3559000.0,6840000.0,329331000.0,,492037000.0,,162706000.0,29099000.0,,,,-85775000.0,259660000.0,0.0,,0.0,29099000.0,,0.535,428057000.0,,,,,1396054000.0,30327000.0,65527000.0,492037000.0,184523000.0,112928000.0,29694000.0,1293013000.0,,546577000.0,112928000.0,4610066000.0,,,-92608000.0,29694000.0,29694000.0,546577000.0,,208072000.0,,,800976000.0,0.0,29260000.0,,21756000.0,128419000.0,864956000.0,66843000.0,,1221734000.0,112928000.0,,259660000.0,66843000.0,329331000.0,800976000.0,1293013000.0,29099000.0,-17397000.0,0.0,20253000.0,71595000.0,76167000.0,-72885000.0,,,76167000.0,19609000.0,5027000.0,174320000.0,576567000.0,128419000.0,,406301000.0,143993000.0,428057000.0,44736000.0,,48074000.0,650196000.0,29099000.0,,,52152000.0,576567000.0,29099000.0,406301000.0,123872000.0,,18380000.0,29099000.0,25762000.0,83289000.0,,494465000.0,-53739000.0,65527000.0,,,1989000.0,,-110506000.0,21756000.0,0.0,,59603000.0,-88164000.0,29260000.0,61643000.0,,,-38869000.0,,-141081000.0,-1184000.0,,,,-230080000.0,-88164000.0,5027000.0,494465000.0,,,-75706000.0,170646000.0,,979000.0,,3337000.0,,1246000.0,,,,,0.0,,0.0,,37167000.0,-32544000.0,,,0.0,,,63801000.0,,,,2806000.0,,,52152000.0,0.545,5260262000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1117497600,,,,,,,,881674000.0,159235000.0,,5946000.0,434776000.0,,,,62955000.0,,,,,,299478000.0,,,,,0.185,,460823000.0,,,,,1578360000.0,38524000.0,,497731000.0,,,39818000.0,1342497000.0,,,,,,,9826000.0,39818000.0,39818000.0,,,,,,,0.0,30325000.0,,,,,90443000.0,208774000.0,1380601000.0,,,,,,844766000.0,,33518000.0,-38351000.0,0.0,,,79970000.0,-6722000.0,,,,27071000.0,4315000.0,197759000.0,583289000.0,28315000.0,,,159235000.0,,,,64536000.0,,,,,52245000.0,,33518000.0,439091000.0,,0.19,24718000.0,33518000.0,29099000.0,,,,-55056000.0,141779000.0,,,1194000.0,,,21732000.0,0.0,,-22112000.0,-88164000.0,,,,,64882000.0,,,,,,,,,,527255000.0,,,21531000.0,177952000.0,,-2425000.0,,4419000.0,,1740000.0,,,,,0.0,,,,44470000.0,,,,,,,,,,212370000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125446400,,,,,,,,869647000.0,165274000.0,,6292000.0,374307000.0,,,,68167000.0,,,,,,340900000.0,,,,,0.195,,461622000.0,,,,,1633853000.0,43310000.0,,442474000.0,,,41422000.0,1331269000.0,,,,,,,-6183000.0,41422000.0,41422000.0,,,,,,,0.0,28776000.0,,,,,96262000.0,209056000.0,1425269000.0,,,,,,888795000.0,,53800000.0,1284000.0,0.0,,,62037000.0,-1959000.0,,,,23824000.0,4112000.0,208584000.0,585248000.0,35279000.0,,,165274000.0,,,,66950000.0,,,,,52323000.0,,53800000.0,434835000.0,,0.2,25528000.0,53800000.0,33518000.0,,,,-60184000.0,106152000.0,,,375000.0,,,26787000.0,0.0,,-35003000.0,-88164000.0,,,,,54001000.0,,,,,,,,,,522999000.0,,,8381000.0,148341000.0,,-1253000.0,,20282000.0,,1524000.0,,,,,0.0,,,,49602000.0,,,,,,,,,,212434000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133308800,,,,,,,,868797000.0,161727000.0,,7008000.0,334499000.0,,,,114358000.0,,,,,,367312000.0,,,,,0.125,,498343000.0,,,,,1423980000.0,15446000.0,,448857000.0,,,26412000.0,1367140000.0,,,,,,,-8444000.0,26412000.0,26412000.0,,,,,,,0.0,29322000.0,,,,,96837000.0,209454000.0,1246807000.0,,,,,,918283000.0,,34977000.0,-38206000.0,0.0,,,55616000.0,-21118000.0,,,,27971000.0,,177173000.0,606366000.0,85036000.0,,,161727000.0,,,,43249000.0,,,,,52421000.0,,34977000.0,465990000.0,,0.125,16837000.0,34977000.0,53800000.0,,,,-38250000.0,44749000.0,,,430000.0,,,26484000.0,0.0,,-10423000.0,-88164000.0,,,,,29806000.0,,,,,,,,,,554154000.0,,,10295000.0,173341000.0,,-13961000.0,,-18823000.0,,1223000.0,,,,,0.0,,,,22454000.0,,,,,,,,,,212884000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141084800,138726000.0,,212688000.0,166194000.0,188614000.0,,-72138000.0,941738000.0,165752000.0,6035000.0,7500000.0,363315000.0,,529509000.0,,166194000.0,21759000.0,,,,-39751000.0,407715000.0,0.0,,0.0,21759000.0,,0.695,547509000.0,,,,,1623774000.0,41446000.0,60225000.0,529509000.0,239983000.0,148055000.0,40403000.0,1489247000.0,,651988000.0,148055000.0,5469253000.0,,,-67337000.0,40403000.0,40403000.0,651988000.0,,209270000.0,,-804000.0,959738000.0,0.0,31407000.0,,44000000.0,134787000.0,941738000.0,90914000.0,,1416576000.0,148055000.0,,407715000.0,90914000.0,363315000.0,959738000.0,1489247000.0,21759000.0,-40820000.0,0.0,26746000.0,91928000.0,76621000.0,-63334000.0,,,76621000.0,25461000.0,,207198000.0,669700000.0,134787000.0,,499298000.0,165752000.0,547509000.0,122295000.0,,65248000.0,790714000.0,21759000.0,,,52477000.0,669700000.0,21759000.0,499298000.0,165472000.0,,24845000.0,21759000.0,34977000.0,104327000.0,,603545000.0,-40943000.0,60225000.0,,,2094000.0,,-93133000.0,44000000.0,0.0,,65971000.0,-104247000.0,31407000.0,17124000.0,,,-26394000.0,,-116093000.0,-11991000.0,,,,-194433000.0,-104247000.0,,603545000.0,,,-79958000.0,188614000.0,,5648000.0,,-1243000.0,,1548000.0,,,,,0.0,,0.0,,48946000.0,4635000.0,,,0.0,,,-1567000.0,,,,4093000.0,,,52477000.0,0.705,6259967000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1149033600,,,,,,,,1027004000.0,186966000.0,,8075000.0,395094000.0,,,,167471000.0,,,,6686000.0,,430326000.0,,,,,0.265,,589128000.0,,,,,1885139000.0,61289000.0,,562565000.0,,,56776000.0,1616132000.0,,,,,,,22946000.0,56776000.0,56776000.0,,,,,,,0.0,32937000.0,,,,,130083000.0,210530000.0,1636884000.0,,,,,,1053567000.0,,26043000.0,-25080000.0,0.0,,,70400000.0,-69005000.0,,,,32394000.0,,248255000.0,738705000.0,134534000.0,,,186966000.0,,,,92003000.0,,,,,52998000.0,,26043000.0,516305000.0,,0.27,35227000.0,26043000.0,21759000.0,,,,-25139000.0,31889000.0,,,1947000.0,,,44218000.0,3555000.0,,-18721000.0,-104247000.0,,,,,48085000.0,,,,,,,,,,620552000.0,,,-4680000.0,224301000.0,,-18770000.0,,4284000.0,,6313000.0,,,,,0.0,,,,69364000.0,,,,,,,,,,214112000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156982400,,,,,,,,1030745000.0,200049000.0,,8652000.0,436512000.0,,,,68505000.0,,,,12950000.0,,484590000.0,,,,,0.25,,605973000.0,,,,,1929542000.0,53316000.0,,505017000.0,,,54264000.0,1636718000.0,,,,,,,9488000.0,54264000.0,54264000.0,,,,,,,0.0,34229000.0,,,,,132196000.0,211832000.0,1676177000.0,,,,,,1131701000.0,,23781000.0,-25770000.0,0.0,,,66690000.0,4341000.0,,,,36512000.0,,253365000.0,734364000.0,34276000.0,,,200049000.0,,,,87793000.0,,,,,53304000.0,,23781000.0,533335000.0,,0.255,33529000.0,23781000.0,26043000.0,,,,-29178000.0,105317000.0,,,2335000.0,,,43856000.0,4057000.0,,-15158000.0,-104247000.0,,,,,38666000.0,,,,,,,,,,637582000.0,,,-37121000.0,190168000.0,,-167000.0,,-2262000.0,,7615000.0,,,,,0.0,,,,61968000.0,,,,,,,,,,215302000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164844800,,,,,,,,1045954000.0,187318000.0,,8450000.0,436660000.0,,,,69102000.0,,,,5912000.0,,530009000.0,,,,,0.21,,658714000.0,,,,,1768147000.0,41291000.0,,505762000.0,,,45419000.0,1704668000.0,,,,,,,-9588000.0,45419000.0,45419000.0,,,,,,,0.0,35090000.0,,,,,116898000.0,213022000.0,1539538000.0,,,,,,1198906000.0,,12352000.0,-60397000.0,0.0,,,53092000.0,-26452000.0,,,,31974000.0,,228609000.0,760816000.0,34012000.0,,,187318000.0,,,,73504000.0,,,,,53615000.0,,12352000.0,585109000.0,,0.215,28085000.0,12352000.0,23781000.0,,,,-60402000.0,87406000.0,,,167000.0,,,47817000.0,2808000.0,,-1846000.0,-104247000.0,,,,,50814000.0,,,,,,,,,,689356000.0,,,-13454000.0,222205000.0,,4314000.0,,-11429000.0,,13521000.0,,,,,0.0,,,,49741000.0,,,,,,,,,,217766000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172620800,194894000.0,,216739000.0,126176000.0,254895000.0,,-54960000.0,1150516000.0,201835000.0,35411000.0,9374000.0,512022000.0,,638198000.0,,126176000.0,19455000.0,,,11169000.0,-118984000.0,572147000.0,0.0,,0.0,19455000.0,,0.92,735057000.0,,,,,1882828000.0,38998000.0,151733000.0,638198000.0,323349000.0,198597000.0,42138000.0,1885573000.0,,776168000.0,198597000.0,6494594000.0,,-20332000.0,-77806000.0,42138000.0,42138000.0,776168000.0,,212454000.0,16765000.0,,1247375000.0,0.0,92432000.0,36717000.0,43033000.0,33744000.0,1150516000.0,92262000.0,,1641995000.0,198597000.0,,572147000.0,92262000.0,512022000.0,1247375000.0,1885573000.0,19455000.0,-75944000.0,0.0,34551000.0,124752000.0,71413000.0,-75300000.0,,,71413000.0,31745000.0,,240833000.0,836116000.0,33744000.0,,651850000.0,201835000.0,735057000.0,136800000.0,,70049000.0,971062000.0,19455000.0,,,108014000.0,836116000.0,19455000.0,651850000.0,229445000.0,,27911000.0,19455000.0,12352000.0,132625000.0,,789222000.0,-77041000.0,151733000.0,,,924000.0,,-166416000.0,43033000.0,11791000.0,,83812000.0,-137372000.0,92432000.0,21759000.0,,,-765000.0,,-187191000.0,-14169000.0,,,,-191760000.0,-137372000.0,,789222000.0,,,-63729000.0,254895000.0,,454000.0,,7103000.0,,7962000.0,-20332000.0,,,,0.0,,0.0,,48372000.0,-2304000.0,,,22211000.0,,,48087000.0,,,,5373000.0,-16765000.0,,108014000.0,0.93,7465656000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1180569600,,,,,,,,1188327000.0,213814000.0,,10835000.0,502942000.0,,,,145839000.0,,,,9332000.0,,638298000.0,,-4000000.0,,,0.3,,788823000.0,,,,,2147134000.0,70407000.0,,648781000.0,,,65355000.0,1977150000.0,,,,,,,14516000.0,65355000.0,65355000.0,,,,,,,0.0,112370000.0,,,,,108304000.0,215293000.0,1862913000.0,,,,,,1328369000.0,,22029000.0,-60879000.0,0.0,,,68367000.0,-27395000.0,,,,37068000.0,,284221000.0,863511000.0,33469000.0,,,213814000.0,,,,105837000.0,,,,,108652000.0,,22029000.0,702431000.0,,0.3,40482000.0,22029000.0,19455000.0,,,,-60883000.0,134944000.0,,,2016000.0,,,42698000.0,1393000.0,,-11946000.0,-137372000.0,,,,4000000.0,75399000.0,,,,,,,,,,839803000.0,,,-3683000.0,249327000.0,,-6486000.0,,2574000.0,,3725000.0,-19950000.0,,,,0.0,,,,81242000.0,,,,,,,,,,220130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188518400,,,,,,,,1132716000.0,214196000.0,,11191000.0,423614000.0,,,,143343000.0,,,,8412000.0,,703294000.0,,0.0,,,0.29,,845074000.0,,,,,2122530000.0,73998000.0,,566957000.0,,,64995000.0,1977790000.0,,,,,,,21417000.0,64995000.0,64995000.0,,,,,,,0.0,115982000.0,,,,,71235000.0,215891000.0,1834336000.0,,,,,,1410833000.0,,7589000.0,-69941000.0,0.0,,,56165000.0,43340000.0,,,,34152000.0,,288194000.0,820171000.0,27361000.0,,,214196000.0,,,,107445000.0,,,,,108940000.0,,7589000.0,755276000.0,,0.3,42450000.0,7589000.0,22029000.0,,,,-71209000.0,88937000.0,,,950000.0,,,47331000.0,2214000.0,,-37125000.0,-137372000.0,,,,0.0,92626000.0,,,,,,,,,,892648000.0,,,2940000.0,248762000.0,,5162000.0,,-14440000.0,,6222000.0,-19303000.0,,,,0.0,,,,85189000.0,,,,,,,,,,220580000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196380800,,,,,,,,1212237000.0,210508000.0,,12142000.0,510088000.0,,,,144975000.0,,,,8112000.0,,732752000.0,,-6000000.0,,,0.14,,897155000.0,,,,,1885300000.0,32375000.0,,655063000.0,,,29846000.0,2109392000.0,,,,,,,-74456000.0,29846000.0,29846000.0,,,,,,,0.0,117695000.0,,,,,69345000.0,216301000.0,1642417000.0,,,,,,1454329000.0,,8380000.0,-60163000.0,0.0,,,52769000.0,-72057000.0,,,,16347000.0,,242883000.0,892228000.0,27280000.0,,,210508000.0,,,,48963000.0,,,,,109153000.0,,8380000.0,804545000.0,,0.14,19117000.0,8380000.0,7589000.0,,,,-60348000.0,158678000.0,,,44000.0,,,47003000.0,2191000.0,,75062000.0,-137372000.0,,,,6000000.0,-14108000.0,,,,,,,,,,941917000.0,,,-62263000.0,265933000.0,,-2008000.0,,791000.0,,3210000.0,-18755000.0,,,,0.0,,,,44517000.0,,,,,,,,,,220558000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204243200,214053000.0,,220522000.0,354211000.0,306013000.0,,-173586000.0,1356925000.0,219854000.0,14730000.0,12447000.0,490024000.0,,844235000.0,,354211000.0,12965000.0,,,7611000.0,-159586000.0,754580000.0,0.0,-16665000.0,0.0,12965000.0,,0.83,976236000.0,,,,,2044607000.0,37273000.0,100678000.0,844235000.0,297069000.0,182025000.0,21829000.0,2333161000.0,,858372000.0,182025000.0,7127146000.0,,-16728000.0,-135063000.0,21829000.0,21829000.0,858372000.0,,216045000.0,21665000.0,,1488926000.0,0.0,127058000.0,33467000.0,46673000.0,227153000.0,1356925000.0,65623000.0,,1787480000.0,182025000.0,,754580000.0,65623000.0,490024000.0,1488926000.0,2333161000.0,12965000.0,-66034000.0,-5000000.0,46615000.0,115044000.0,73228000.0,-83549000.0,,,73228000.0,-962000.0,,257127000.0,975777000.0,227153000.0,,862497000.0,219854000.0,976236000.0,79520000.0,,34824000.0,1072425000.0,12965000.0,,,109308000.0,975777000.0,12965000.0,862497000.0,260668000.0,,12995000.0,12965000.0,8380000.0,86605000.0,,1037791000.0,-60666000.0,100678000.0,,,1945000.0,,-139661000.0,46673000.0,1571000.0,,145016000.0,-175294000.0,127058000.0,19455000.0,,11665000.0,-74397000.0,,-257017000.0,-24405000.0,,,,-253106000.0,-175294000.0,,1037791000.0,,,-96580000.0,306013000.0,,-21073000.0,,4585000.0,,1573000.0,-16728000.0,,,,0.0,,0.0,,49720000.0,-6490000.0,,,7369000.0,,,171007000.0,,,,4955000.0,-26665000.0,,109308000.0,0.84,8199571000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1212192000,,,,,,,,1323187000.0,242984000.0,,13248000.0,478091000.0,,,,361141000.0,,,,9921000.0,,784138000.0,,-863000.0,,,0.13,,1052886000.0,,,,,2208763000.0,39730000.0,,839232000.0,,,29558000.0,2376073000.0,,,,,,,3624000.0,29558000.0,29558000.0,,,,,,,0.0,134124000.0,,,,,99336000.0,217094000.0,1926049000.0,,,,,,1536841000.0,,11891000.0,-76370000.0,0.0,,,75393000.0,41820000.0,,,,9819000.0,,282714000.0,933957000.0,227017000.0,,,242984000.0,,,,47755000.0,,,,,110147000.0,,11891000.0,926348000.0,,0.14,18197000.0,11891000.0,12965000.0,,,,-75732000.0,88391000.0,,,2058000.0,,,47186000.0,134000.0,,-4060000.0,-175294000.0,,,,,79356000.0,,,,,,,,,,1101642000.0,,,40400000.0,274560000.0,,-14290000.0,,-1074000.0,,8229000.0,-16559000.0,,,,0.0,,,,52978000.0,,,,,,,,,,221346000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220140800,,,,,,,,1163311000.0,225148000.0,,14246000.0,392293000.0,,,,310913000.0,,,,9174000.0,,798144000.0,,-3146000.0,,,0.06,,1100841000.0,,,,,1839054000.0,30765000.0,,703206000.0,,,14006000.0,2264152000.0,,,,,,,77758000.0,14006000.0,14006000.0,,,,,,,0.0,134049000.0,,,,,85418000.0,217600000.0,1583141000.0,,,,,,1560946000.0,,10917000.0,-63904000.0,0.0,,,59149000.0,197826000.0,,,,-7141000.0,,255913000.0,736131000.0,176864000.0,,,225148000.0,,,,22501000.0,,,,,110190000.0,,10917000.0,960524000.0,,0.06,8495000.0,10917000.0,11891000.0,,,,-61787000.0,60829000.0,,,1477000.0,,,50897000.0,229000.0,,-76615000.0,-175294000.0,,,,,139545000.0,,,,,,,,,,1135818000.0,,,109578000.0,228578000.0,,-8487000.0,,-974000.0,,871000.0,-16347000.0,,,,0.0,,,,45011000.0,,,,,,,,,,220944000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228003200,,,,,,,,1130256000.0,217482000.0,,13885000.0,379493000.0,,,,274986000.0,,,,7943000.0,,776270000.0,,0.0,,,-0.1,,1087926000.0,,,,,1455632000.0,-18246000.0,,654479000.0,,,-21874000.0,2218182000.0,,,,,,,61282000.0,-21874000.0,-21874000.0,,,,,,,0.0,98303000.0,,,,,88455000.0,217712000.0,1256396000.0,,,,,,1563703000.0,,138144000.0,656000.0,0.0,,,45816000.0,134625000.0,,,,-15360000.0,,199236000.0,601506000.0,176683000.0,,,217482000.0,,,,-34396000.0,,,,,110206000.0,,138144000.0,948106000.0,,-0.1,-12522000.0,138144000.0,10917000.0,,,,-26445000.0,98968000.0,,,1525000.0,,,50505000.0,24000.0,,38844000.0,-175294000.0,,,,,87727000.0,,,,,,,,,,1123400000.0,,,92884000.0,177144000.0,,-11827000.0,,127227000.0,,862000.0,-337000.0,,,,0.0,,,,-4361000.0,,,,,,,,,,217712000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
