date,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,annualLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualDilutedEPS,quarterlyOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualStockholdersEquity,annualStockBasedCompensation,annualBasicAverageShares,annualGoodwill,trailingStockBasedCompensation,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,annualDilutedAverageShares,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBasicAverageShares,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,annualTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingGrossProfit,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualCapitalStock,quarterlyDilutedEPS,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyDilutedAverageShares,trailingTaxProvision,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,annualChangeInWorkingCapital,annualGrossProfit,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualBasicEPS,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingInterestExpense,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
,,304000000.0,,118000000,118000000,,,,,,,375000000.0,28000000.0,,705000000.0,,6000000.0,,,,,,,,,,,,522000000.0,,2520000000.0,,,,,1175000000.0,1243000000.0,,,-51000000.0,,2764000000.0,,,,,296000000.0,,,,,,,-54000000.0,,163000000.0,,,,90000000.0,,,90000000.0,,62000000.0,,,,,244000000.0,,,69000000.0,,8199000000.0,,,,881000000.0,118000000,,0.0,10108000000.0,0.205,33000000.0,6639000000.0,,576580000.0,,,,,,,,16721000000.0,122000000.0,,1126000000.0,18000000.0,-75000000.0,,,,,,,,,,,,,,,,458000000,,3469000000.0,-44000000.0,90000000.0,-249000000.0,,,,-85000000.0,591000000.0,,,,,,,87000000.0,,0.205,1909000000.0,83000000.0,175000000.0,,,,,1745000000.0,,57000000.0,,576616000.0,,7318000000.0,4894000000.0,,,,,,,,3111000000,-271000000.0,295000000,,,,,,-9403000000.0,,,,-26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,483000000.0,,192000000,192000000,,,,,,,391000000.0,-40000000.0,,684000000.0,,9000000.0,,,,,,,,,,,,513000000.0,,2578000000.0,,,,,1203000000.0,1291000000.0,,,58000000.0,,2365000000.0,,,,,309000000.0,,,,,,,-55000000.0,,163000000.0,,,,50000000.0,,,50000000.0,,90000000.0,,,,,471000000.0,,,66000000.0,,8342000000.0,,,,954000000.0,192000000,,0.0,10248000000.0,0.33,220000000.0,6631000000.0,,577406000.0,,,,,,,,16930000000.0,140000000.0,,1247000000.0,31000000.0,170000000.0,,,,,,,,,,,,,,,,467000000,,3617000000.0,-57000000.0,50000000.0,-303000000.0,,,,13000000.0,613000000.0,,,,,,,-63000000.0,,0.33,1906000000.0,96000000.0,296000000.0,,,,,2109000000.0,,104000000.0,,583780000.0,,7388000000.0,4522000000.0,,,,,,,,3191000000,-263000000.0,304000000,,,,,,-9542000000.0,,,,-219000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,255000000.0,-1113000000.0,38000000,38000000,672000000.0,,1318000000.0,,,2476000000.0,389000000.0,-14000000.0,1.25,707000000.0,,16000000.0,-8000000.0,664000000.0,,2262000000.0,,3618000000.0,,747420000.0,,,10565000000.0,856000000.0,,2692000000.0,-127000000.0,,,,980000000.0,1318000000.0,,856000000.0,-109000000.0,,2476000000.0,1348000000.0,,1246000000.0,,308000000.0,1130000000.0,4685000000.0,,,34000000.0,,-55000000.0,36000000.0,167000000.0,36000000.0,,1794000000.0,36000000.0,-198000000.0,,36000000.0,7566000000.0,50000000.0,,36000000.0,17233000000.0,788386000.0,525000000.0,707000000.0,,58000000.0,-135000000.0,8547000000.0,,,,981000000.0,38000000,,0.0,10565000000.0,,-131000000.0,6947000000.0,,,,,30000000.0,,-1038000000.0,,260000000.0,17233000000.0,146000000.0,,1348000000.0,-35000000.0,-119000000.0,,355000000.0,,-9667000000.0,2018000000.0,981000000.0,,,,,,456000000.0,,,,370000000,389000000.0,3618000000.0,-35000000.0,36000000.0,-400000000.0,0.0,216000000.0,,76000000.0,511000000.0,4000000.0,,12932000000.0,,,10581000000.0,-143000000.0,,,2018000000.0,92000000.0,36000000.0,,208000000.0,,,2262000000.0,,-2000000.0,,,,7566000000.0,4685000000.0,980000000.0,-214000000.0,2351000000.0,8547000000.0,146000000.0,,1.32,3203000000,-386000000.0,203000000,18000000.0,,456000000.0,6947000000.0,525000000.0,-9667000000.0,-219000000.0,32000000.0,1221000000.0,131000000.0,,,456000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,481000000.0,,183000000,183000000,,,,,,,412000000.0,439000000.0,,867000000.0,,3000000.0,,,,,,,,,,,,1321000000.0,,3904000000.0,,,,,1641000000.0,1364000000.0,,,547000000.0,,2837000000.0,,,,,453000000.0,,,,,,,-61000000.0,,270000000.0,,,,475000000.0,,,475000000.0,,36000000.0,,,,,462000000.0,,,54000000.0,,10098000000.0,,,,1072000000.0,183000000,,0.0,13758000000.0,0.315,262000000.0,8330000000.0,,577692000.0,,,,,,,,18876000000.0,223000000.0,,2204000000.0,49000000.0,171000000.0,,,,,,,,,,,,,,,,373000000,,3746000000.0,-14000000.0,475000000.0,-229000000.0,,,,-54000000.0,556000000.0,,,,,,,-2000000.0,,0.315,3660000000.0,131000000.0,294000000.0,,,,,3078000000.0,,111000000.0,,578980000.0,,9026000000.0,5252000000.0,,,,,,,,4460000000,-219000000.0,103000000,,,,,,-9850000000.0,,,,187000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,327000000.0,,162000000,162000000,,,,,,,419000000.0,75000000.0,,883000000.0,,47000000.0,,,,,,,,,,,,1327000000.0,,3840000000.0,,,,,1750000000.0,1396000000.0,,,35000000.0,,2879000000.0,,,,,385000000.0,,,,,,,-61000000.0,,209000000.0,,,,550000000.0,,,550000000.0,,475000000.0,,,,,788000000.0,,,49000000.0,,10228000000.0,,,,1131000000.0,162000000,,0.0,14401000000.0,0.28,-4000000.0,8771000000.0,,579182000.0,,,,,,,,19023000000.0,546000000.0,,2222000000.0,42000000.0,-104000000.0,,,,,,,,,,,,,,,,625000000,,3893000000.0,-329000000.0,550000000.0,-664000000.0,,,,-106000000.0,801000000.0,,,,,,,-67000000.0,,0.28,4173000000.0,120000000.0,246000000.0,,,,,3429000000.0,,84000000.0,,580526000.0,,9097000000.0,5342000000.0,,,,,,,,4641000000,-331000000.0,416000000,,,,,,-9926000000.0,,,,412000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,263000000.0,,51000000,51000000,,,,,,,350000000.0,-85000000.0,,902000000.0,,34000000.0,,,,,,,,,,,,1507000000.0,,4034000000.0,,,,,1624000000.0,1447000000.0,,,-36000000.0,,4055000000.0,,,,,400000000.0,,,,,,,-61000000.0,,222000000.0,,,,465000000.0,,,465000000.0,,550000000.0,,,,,299000000.0,,,63000000.0,,11358000000.0,,,,1135000000.0,51000000,,0.0,15123000000.0,0.09,-708000000.0,9460000000.0,,582640000.0,,,,,,,,20318000000.0,169000000.0,,2223000000.0,49000000.0,-180000000.0,,,,,,,,,,,,,,,,472000000,,3937000000.0,258000000.0,465000000.0,-669000000.0,,,,83000000.0,650000000.0,,,,,,,,,0.085,3765000000.0,132000000.0,82000000.0,,,,,2872000000.0,,31000000.0,,583606000.0,,10223000000.0,6588000000.0,,,,,,,,4684000000,-971000000.0,250000000,,,,,,-10095000000.0,,,,320000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,360000000.0,-2004000000.0,-86000000,-86000000,452000000.0,,1450000000.0,,,3456000000.0,439000000.0,-328000000.0,0.855,942000000.0,,529000000.0,-92000000.0,941000000.0,,2610000000.0,,4312000000.0,,760768000.0,,,14544000000.0,1277000000.0,,3860000000.0,673000000.0,,,,1310000000.0,1450000000.0,,1277000000.0,-219000000.0,,3456000000.0,1980000000.0,,1431000000.0,,413000000.0,856000000.0,6032000000.0,,,613000000.0,,-63000000.0,137000000.0,240000000.0,137000000.0,,1797000000.0,137000000.0,327000000.0,,137000000.0,10429000000.0,465000000.0,,137000000.0,20728000000.0,776756000.0,191000000.0,942000000.0,,71000000.0,-113000000.0,11568000000.0,,,,1139000000.0,-86000000,,0.0,14544000000.0,,-75000000.0,8642000000.0,,,,,26000000.0,,-1956000000.0,,237000000.0,20728000000.0,252000000.0,,1980000000.0,-114000000.0,107000000.0,,505000000.0,,-10299000000.0,2976000000.0,1139000000.0,,,,,,310000000.0,,,,327000000,439000000.0,4312000000.0,-28000000.0,137000000.0,-442000000.0,0.0,142000000.0,,64000000.0,500000000.0,101000000.0,,18145000000.0,,,15638000000.0,,,,2976000000.0,122000000.0,-170000000.0,,-525000000.0,,,2610000000.0,,-84000000.0,,,,10429000000.0,6032000000.0,1310000000.0,-6000000.0,2507000000.0,11568000000.0,252000000.0,,0.86,4360000000,-435000000.0,87000000,-13000000.0,,310000000.0,8642000000.0,191000000.0,-10299000000.0,-246000000.0,36000000.0,1651000000.0,-246000000.0,,,310000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,-26000000.0,,119000000,119000000,,,,,,,315000000.0,-78000000.0,,914000000.0,,6000000.0,,,,,,,,,,,,1140000000.0,,3468000000.0,,,,,1714000000.0,1466000000.0,,,360000000.0,,3706000000.0,,,,,416000000.0,,,,,,,-65000000.0,,237000000.0,,,,59000000.0,,,59000000.0,,137000000.0,,,,,129000000.0,,,75000000.0,,11305000000.0,,,,1089000000.0,119000000,,0.0,14670000000.0,0.19,-222000000.0,8567000000.0,,618058000.0,,,,,,,,20631000000.0,452000000.0,,1853000000.0,13000000.0,-41000000.0,,,,,,,,,,,,,,,,280000000,,4368000000.0,-5000000.0,59000000.0,-180000000.0,,,,-92000000.0,459000000.0,,,,,,,-101000000.0,,0.19,3365000000.0,122000000.0,183000000.0,,,,,2297000000.0,,64000000.0,,618392000.0,,10216000000.0,6270000000.0,,,,,,,,3927000000,-196000000.0,43000000,,,,,,-10415000000.0,,,,129000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,363000000.0,,134000000,134000000,,,,,,,395000000.0,20000000.0,,953000000.0,,2000000.0,,,,,,,,,,,,1296000000.0,,3728000000.0,,,,,1839000000.0,1482000000.0,,,100000000.0,,3568000000.0,,,,,417000000.0,,,,,,,-65000000.0,,222000000.0,,,,79000000.0,,,79000000.0,,59000000.0,,,,,199000000.0,,,71000000.0,,11380000000.0,,,,1156000000.0,134000000,,0.0,14905000000.0,0.215,27000000.0,8721000000.0,,618108000.0,,,,,,,,20781000000.0,311000000.0,,1940000000.0,36000000.0,-42000000.0,,,,,,,,,,,,,,,,521000000,,4440000000.0,-32000000.0,79000000.0,-211000000.0,,,,-59000000.0,716000000.0,,,,,,,24000000.0,,0.215,3525000000.0,132000000.0,216000000.0,,,,,2534000000.0,,82000000.0,,618924000.0,,10224000000.0,6187000000.0,,,,,,,,4444000000,-336000000.0,299000000,,,,,,-10557000000.0,,,,-132000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,807000000.0,,230000000,230000000,,,,,,,380000000.0,8000000.0,,974000000.0,,38000000.0,,,,,,,,,,,,1686000000.0,,4661000000.0,,,,,1919000000.0,1533000000.0,,,162000000.0,,3497000000.0,,,,,397000000.0,,,,,,,-63000000.0,,219000000.0,,,,87000000.0,,,87000000.0,,79000000.0,,,,,110000000.0,,,72000000.0,,11411000000.0,,,,1215000000.0,230000000,,-333000000.0,15413000000.0,0.37,512000000.0,8991000000.0,,618784000.0,,,,,,,,20820000000.0,310000000.0,,2313000000.0,40000000.0,2000000.0,,,,,,,4649000000.0,,,,,,,,,618000000,,4649000000.0,-64000000.0,87000000.0,-282000000.0,,,,56000000.0,796000000.0,,,,,,,,,0.37,4002000000.0,121000000.0,341000000.0,,,,,2803000000.0,,111000000.0,,619620000.0,,10196000000.0,6188000000.0,,,,,,,,5457000000,-295000000.0,399000000,,,,,,-10624000000.0,,,,-518000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,872000000.0,-1174000000.0,171000000,171000000,978000000.0,,1495000000.0,,,3320000000.0,442000000.0,24000000.0,0.865,1004000000.0,,43000000.0,84000000.0,950000000.0,,3149000000.0,,4800000000.0,,796176000.0,,,15705000000.0,1866000000.0,,5654000000.0,-867000000.0,,,,1884000000.0,1495000000.0,,1866000000.0,44000000.0,,3320000000.0,2659000000.0,,2016000000.0,,451000000.0,1047000000.0,6003000000.0,,,89000000.0,,-64000000.0,111000000.0,272000000.0,111000000.0,,1997000000.0,111000000.0,666000000.0,,111000000.0,10293000000.0,87000000.0,,111000000.0,20860000000.0,796804000.0,48000000.0,1004000000.0,,70000000.0,-152000000.0,11603000000.0,,,,1310000000.0,171000000,,-67000000.0,15705000000.0,,321000000.0,9152000000.0,4800000000.0,,,,105000000.0,,-1378000000.0,,288000000.0,20860000000.0,241000000.0,,2659000000.0,16000000.0,280000000.0,,486000000.0,,-10567000000.0,4102000000.0,1310000000.0,4800000000.0,,,,,654000000.0,,,,578000000,442000000.0,4800000000.0,-51000000.0,111000000.0,-501000000.0,-400000000.0,324000000.0,,32000000.0,757000000.0,-26000000.0,,20239000000.0,,,17511000000.0,,,,4102000000.0,111000000.0,238000000.0,,638000000.0,,,3149000000.0,,67000000.0,,,,10293000000.0,6003000000.0,1884000000.0,199000000.0,2728000000.0,11603000000.0,241000000.0,,0.865,6411000000,-551000000.0,306000000,-63000000.0,,654000000.0,9152000000.0,48000000.0,-10567000000.0,-257000000.0,137000000.0,1681000000.0,-346000000.0,,,654000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,321000000.0,,254000000,254000000,,,,,,,420000000.0,-9000000.0,,1009000000.0,,,,,,,,,,,,,,1837000000.0,,5950000000.0,,,,,1918000000.0,1515000000.0,,,115000000.0,,3256000000.0,,,,,447000000.0,,,,,,,-66000000.0,,246000000.0,,,,102000000.0,,,102000000.0,,111000000.0,,,,,39000000.0,,,71000000.0,,11720000000.0,,,,1377000000.0,254000000,,0.0,15772000000.0,0.405,-16000000.0,8974000000.0,,624256000.0,,,,,,,,21125000000.0,195000000.0,,2551000000.0,4000000.0,-131000000.0,,,,,,,4987000000.0,,,,,,,,,656000000,,4987000000.0,-54000000.0,102000000.0,-194000000.0,,,,-34000000.0,857000000.0,,,,,,,-24000000.0,,0.405,4052000000.0,134000000.0,399000000.0,,,,,3010000000.0,,145000000.0,,624570000.0,,10343000000.0,5964000000.0,,,,,,,,6807000000,-337000000.0,410000000,,,,,,-10782000000.0,,,,-135000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,688000000.0,,367000000,367000000,,,,,,,589000000.0,60000000.0,,998000000.0,,,,,,,,,,,,,,2167000000.0,,6493000000.0,,,,,2120000000.0,1530000000.0,,,30000000.0,,2911000000.0,,,,,432000000.0,,,,,,,-65000000.0,,240000000.0,,,,162000000.0,,,162000000.0,,102000000.0,,,,,134000000.0,,,68000000.0,,11665000000.0,,,,1363000000.0,367000000,,-72000000.0,16421000000.0,0.59,449000000.0,9189000000.0,,624466000.0,,,,,,,,21118000000.0,307000000.0,,2843000000.0,12000000.0,-177000000.0,,,,,,,5289000000.0,,,,,,,,,1070000000,,5289000000.0,-15000000.0,162000000.0,-237000000.0,,,,-202000000.0,1262000000.0,,,,,,,,,0.58733,4756000000.0,124000000.0,589000000.0,,,,,3566000000.0,,222000000.0,,624862000.0,,10302000000.0,5623000000.0,,,,,,,,7755000000,-239000000.0,830000000,,,,,,-10816000000.0,,,,-388000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,742000000.0,,121000000,121000000,,,,,,,494000000.0,3000000.0,,990000000.0,,,,,,,,,,,,,,2212000000.0,,6974000000.0,,,,,2030000000.0,1814000000.0,,,59000000.0,,2445000000.0,,,,,463000000.0,,,,,,,-72000000.0,,241000000.0,,,,165000000.0,,,165000000.0,,162000000.0,,,,,339000000.0,,,53000000.0,,11678000000.0,,,,1373000000.0,121000000,,-140000000.0,16376000000.0,0.19,440000000.0,9154000000.0,,623694000.0,,,,,,,,21142000000.0,291000000.0,,2888000000.0,298000000.0,-62000000.0,,,,,,,5300000000.0,,,,,,,,,911000000,,5300000000.0,38000000.0,165000000.0,-226000000.0,,,,90000000.0,1133000000.0,,,,,,,,,0.19,4698000000.0,151000000.0,561000000.0,,,,,3721000000.0,,440000000.0,,624188000.0,,10305000000.0,5433000000.0,,,,,,,,8107000000,-302000000.0,670000000,,,,,,-10837000000.0,,,,-513000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1407000000.0,-923000000.0,-310000000,-310000000,914000000.0,,1354000000.0,,,1937000000.0,843000000.0,175000000.0,0.695,1060000000.0,,,-62000000.0,1245000000.0,,4012000000.0,,4845000000.0,,623062000.0,,,15232000000.0,2267000000.0,,6298000000.0,-2004000000.0,,,,1867000000.0,1354000000.0,,2267000000.0,-832000000.0,-65000000.0,1937000000.0,3021000000.0,,3158000000.0,,810000000.0,2276000000.0,4535000000.0,,,1000000.0,,-71000000.0,340000000.0,518000000.0,340000000.0,,3521000000.0,340000000.0,-628000000.0,,340000000.0,9375000000.0,165000000.0,,340000000.0,19066000000.0,623522000.0,148000000.0,1060000000.0,,44000000.0,28000000.0,10247000000.0,,,,872000000.0,-310000000,,-1408000000.0,15232000000.0,,860000000.0,8547000000.0,4845000000.0,,,,-240000000.0,,-1425000000.0,-68000000.0,236000000.0,19066000000.0,511000000.0,-105000000.0,3021000000.0,-554000000.0,727000000.0,,625000000.0,,-9691000000.0,4985000000.0,872000000.0,4845000000.0,,,,,432000000.0,,,,884000000,843000000.0,4845000000.0,59000000.0,340000000.0,-266000000.0,-1620000000.0,482000000.0,,163000000.0,1176000000.0,229000000.0,,30143000000.0,,,25715000000.0,,,,4985000000.0,216000000.0,-635000000.0,,1733000000.0,,,4012000000.0,,-325000000.0,,,,9375000000.0,4535000000.0,1867000000.0,357000000.0,4428000000.0,10247000000.0,511000000.0,,0.695,7474000000,-547000000.0,366000000,17000000.0,,432000000.0,8547000000.0,148000000.0,-9691000000.0,-274000000.0,111000000.0,2152000000.0,-968000000.0,,,432000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,578000000.0,,508000000,500000000,,,,,,,334000000.0,71000000.0,,995000000.0,,,,,,,,,,,,,,2149000000.0,464000000.0,6257000000.0,,,,,2040000000.0,1430000000.0,,,115000000.0,,2073000000.0,,,,,528000000.0,,,,,,,-74000000.0,,303000000.0,,,,411000000.0,,,411000000.0,,340000000.0,,,,,404000000.0,,,35000000.0,,11173000000.0,,,,1273000000.0,500000000,,0.0,15932000000.0,0.81,302000000.0,8684000000.0,,617506000.0,,,,,,,,19814000000.0,99000000.0,,2800000000.0,-159000000.0,-296000000.0,,,,,,,5310000000.0,,,,,,,,,1215000000,,5310000000.0,4000000.0,411000000.0,-744000000.0,,,,-170000000.0,1440000000.0,,,,,,,119000000.0,,0.80887,4759000000.0,141000000.0,770000000.0,,,,,4002000000.0,,262000000.0,,618146000.0,,9900000000.0,4682000000.0,,,,,,,,7697000000,-276000000.0,912000000,,,,,,-9914000000.0,,,,239000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1220000000.0,,582000000,582000000,,,,,,,495000000.0,58000000.0,,1022000000.0,,,,,,,,,,,,,,2187000000.0,397000000.0,6228000000.0,,,,,2010000000.0,1361000000.0,,,55000000.0,,1588000000.0,,,,,561000000.0,,,,,,,-68000000.0,,306000000.0,,,,469000000.0,,,469000000.0,,411000000.0,,,,,339000000.0,,,38000000.0,,11169000000.0,,,,1290000000.0,582000000,,-242000000.0,16004000000.0,0.94,868000000.0,8160000000.0,,618202000.0,,,,,,,,19981000000.0,106000000.0,,2774000000.0,-76000000.0,82000000.0,,,,,,,5834000000.0,,,,,,,,,1561000000,,5834000000.0,-19000000.0,469000000.0,-299000000.0,,,,30000000.0,1816000000.0,,,,,,,9000000.0,,0.939841,4835000000.0,185000000.0,897000000.0,,,,,4005000000.0,,315000000.0,,619254000.0,,9879000000.0,4155000000.0,,,,,,,,8044000000,-352000000.0,1255000000,,,,,,-10102000000.0,,,,-861000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,915000000.0,,193000000,193000000,,,,,,,579000000.0,43000000.0,,1044000000.0,,8000000.0,,,,,,,,,,,,2132000000.0,391000000.0,6066000000.0,,,,,1957000000.0,1357000000.0,,,-166000000.0,,1518000000.0,,,,,704000000.0,,,,,,,-72000000.0,,302000000.0,,,,512000000.0,,,512000000.0,,469000000.0,,,,,91000000.0,,,36000000.0,,11044000000.0,,,,1662000000.0,193000000,,-206000000.0,15841000000.0,0.315,523000000.0,7836000000.0,,618618000.0,,,,,,0.0,,19582000000.0,161000000.0,,2672000000.0,15000000.0,-51000000.0,,,,,,,5976000000.0,,,,,,,,,882000000,,5976000000.0,32000000.0,512000000.0,-285000000.0,,,,39000000.0,1284000000.0,,,,,,,8000000.0,,0.31,4797000000.0,171000000.0,321000000.0,,,,,3733000000.0,,128000000.0,,619846000.0,,9382000000.0,4103000000.0,,,,,,,,7350000000,-392000000.0,580000000,,,,,,-10200000000.0,,,,-588000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,923000000.0,-2489000000.0,35000000,-1118000000,2077000000.0,,1297000000.0,,,3432000000.0,566000000.0,-74000000.0,0.195,1029000000.0,,1000000.0,781000000.0,1236000000.0,,3468000000.0,,4940000000.0,,796416000.0,,,16129000000.0,1772000000.0,256000000.0,4848000000.0,-1290000000.0,,,1643000000.0,1851000000.0,1297000000.0,,1772000000.0,-29000000.0,,3432000000.0,2431000000.0,,3636000000.0,,682000000.0,2954000000.0,5758000000.0,,,12000000.0,,-127000000.0,657000000.0,325000000.0,195000000.0,,4190000000.0,657000000.0,-25000000.0,,657000000.0,9578000000.0,512000000.0,312000000.0,657000000.0,19962000000.0,797136000.0,215000000.0,1029000000.0,,64000000.0,-150000000.0,11718000000.0,,,,2140000000.0,-1118000000,,-350000000.0,16129000000.0,,304000000.0,9226000000.0,24000000.0,,,,-217000000.0,,-1639000000.0,0.0,173000000.0,19962000000.0,118000000.0,-1000000.0,2431000000.0,3000000.0,-230000000.0,,726000000.0,,-10384000000.0,4411000000.0,2140000000.0,24000000.0,,,,,157000000.0,,,256000000.0,532000000,566000000.0,4940000000.0,-167000000.0,195000000.0,-1161000000.0,-800000000.0,759000000.0,,35000000.0,889000000.0,98000000.0,,28662000000.0,,,23399000000.0,645000000.0,312000000.0,,4411000000.0,229000000.0,89000000.0,,1997000000.0,,,3468000000.0,,54000000.0,1643000000.0,,,9578000000.0,5758000000.0,1851000000.0,-495000000.0,5263000000.0,11718000000.0,118000000.0,,0.195,5737000000,-619000000.0,207000000,-66000000.0,,157000000.0,9226000000.0,215000000.0,-10384000000.0,-341000000.0,97000000.0,2309000000.0,-80000000.0,,,1318000000.0,,,,,,,,,,,,,,,,,,,,,,,
