date,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualCapitalExpenditure,annualDeferredIncomeTax,annualSellingGeneralAndAdministration,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,annualCurrentAssets,trailingInterestExpense,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingOperatingExpense,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyBasicAverageShares,annualTotalRevenue,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,annualChangeInInventory,trailingNetIncome,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingTaxProvision,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,annualCashDividendsPaid,annualPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualNetIncome,annualCurrentDebt,annualCostOfRevenue,annualBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualBasicEPS,annualStockholdersEquity,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualRetainedEarnings,quarterlyInventory,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualNetPPE,annualCommonStockIssuance,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDepreciationAndAmortization,annualAccountsPayable,annualEbitda,annualDilutedEPS,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyCapitalStock,annualEndCashPosition,annualOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualInvestmentsAndAdvances,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingDepreciationAndAmortization,quarterlyChangeInAccountPayable,trailingBasicEPS,annualOtherShortTermInvestments,trailingDeferredIncomeTax,annualPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
1994-03-31,,-27900000.0,,,13730600000.0,,,,,,,,,438700000.0,,,,112300000.0,,-13300000.0,,,,,,321600000.0,,,-4700000.0,,168100000.0,-256900000.0,,,,,,6462800000.0,586600000.0,,,1415200000.0,,,826100000.0,,377400000.0,,,,,955800000.0,619600000.0,,-1200000.0,239500000.0,,,,,,4764500000.0,134000000.0,7796400000.0,10245000000.0,,,1796000000.0,-288000000.0,,,-137600000.0,0.16,,,,-3485600000.0,,,,,,,,,876000000.0,,243400000.0,,243400000.0,376800000.0,,380400000.0,-17700000.0,505300000.0,,,,,,,1458800000.0,,42000000.0,10500000.0,,,,,969900000.0,,,,,,,824100000.0,,,0.17,3560000000.0,,,,387400000.0,,442500000.0,,,,,,,-50800000.0,,,,147900000.0,,,,185800000.0,168100000.0,168100000.0,,,676500000.0,,,,11563500000.0,,,,,,128900000.0,,,71800000.0,,88800000.0,,5720300000.0,,,,12183100000.0,231600000.0,,14500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-06-30,,-160000000.0,,,14437800000.0,,,,,,,,,538100000.0,,,,134600000.0,,-56100000.0,,,,,,358600000.0,,,1700000.0,,0.0,-328800000.0,,,,,,6564000000.0,686700000.0,,,1411363636.0,,,943700000.0,,496500000.0,,,,,1916900000.0,660400000.0,,-22500000.0,257000000.0,,,,,,3904500000.0,174200000.0,8074400000.0,10777300000.0,,,2029300000.0,-385800000.0,,,-84200000.0,0.22,,,,-3660500000.0,,,,,,,,,891100000.0,,322300000.0,,322300000.0,392300000.0,,58800000.0,-20700000.0,473100000.0,,,,,,,1411363636.0,,45100000.0,32000000.0,,,,,1085600000.0,,,,,,,824100000.0,,,0.22,3021600000.0,,,,405600000.0,,447400000.0,,,,,,,-55400000.0,,,,148600000.0,,,,168100000.0,147400000.0,147400000.0,,,675800000.0,,,,12115800000.0,,,,,,1085200000.0,,,73600000.0,,6500000.0,,5821400000.0,,,,12776200000.0,310500000.0,,9400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-09-30,,-163600000.0,,,14796600000.0,,,,,,,,,605300000.0,,,,144100000.0,,45800000.0,,,,,,380500000.0,,,-39500000.0,,0.0,-415500000.0,,,,,,6745600000.0,763000000.0,,,1408333333.0,,,1040100000.0,,541100000.0,,,,,2043600000.0,740800000.0,,-6600000.0,277100000.0,,,,,,4038500000.0,191300000.0,8370500000.0,11010600000.0,,,2225400000.0,-430200000.0,,,-98100000.0,0.24,,,,-3786000000.0,,,,,,,,,1029100000.0,,349800000.0,,349800000.0,546700000.0,,58800000.0,33100000.0,524100000.0,,,,,,,1408333333.0,,45300000.0,16000000.0,,,,,1185300000.0,,,,,,,834900000.0,,,0.24,3144800000.0,,,,434800000.0,,456300000.0,,,,,,,-54800000.0,,,,157700000.0,,,,0.0,180500000.0,180500000.0,,,675000000.0,,,,12496000000.0,,,,,,1139000000.0,,,80200000.0,,116500000.0,,6082100000.0,,,,13236800000.0,338000000.0,,7400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-12-31,1039700000.0,-144100000.0,,,15184600000.0,3170700000.0,,,-3856200000.0,-1538600000.0,-5600000.0,2542100000.0,,575200000.0,740700000.0,,,131000000.0,-495600000.0,132100000.0,,,,,,509400000.0,-5900000.0,39400000.0,-142300000.0,,0.0,-504700000.0,662200000.0,,,1177200000.0,895000000.0,6885400000.0,749600000.0,,305700000.0,,8320800000.0,,2518100000.0,5328000000.0,471600000.0,,12851200000.0,,387600000.0,2451300000.0,740700000.0,6283700000.0,600000.0,1768500000.0,108500000.0,,,131000000.0,,3832400000.0,162700000.0,8625900000.0,11328400000.0,-15000000.0,,2270100000.0,-434600000.0,,185800000.0,-106300000.0,,-215700000.0,,,-3856200000.0,1224400000.0,1224400000.0,1046900000.0,2992800000.0,1401428571.0,840800000.0,,,1039700000.0,,308900000.0,-1505900000.0,308900000.0,610400000.0,2935400000.0,56200000.0,-600000.0,895000000.0,0.84,6885400000.0,,,-29700000.0,,,8625900000.0,50500000.0,-23500000.0,,,,,-248000000.0,13591900000.0,-426200000.0,628600000.0,,2451300000.0,50500000.0,840800000.0,,,,2935400000.0,,674200000.0,,1942900000.0,483100000.0,483100000.0,179900000.0,35000000.0,11328400000.0,,,,-54700000.0,3832400000.0,,1926200000.0,174400000.0,509400000.0,2785900000.0,0.84,0.0,179900000.0,179900000.0,,1401428571.0,674200000.0,0.0,2157300000.0,,12851200000.0,,,,15184600000.0,179900000.0,1046900000.0,,-184800000.0,80100000.0,,175800000.0,1886600000.0,6283700000.0,,,,13591900000.0,297200000.0,56200000.0,8100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-31,,-6900000.0,,,15895000000.0,,,,,,,,,534500000.0,,,,138300000.0,,-72300000.0,,,,,,387500000.0,,,-8100000.0,,0.0,-347700000.0,,,,,,7246600000.0,703300000.0,,,1344000000.0,,,978700000.0,,435100000.0,,,,,1558500000.0,740200000.0,,28600000.0,275400000.0,,,,,,4757800000.0,154400000.0,8853000000.0,11846800000.0,,,2161300000.0,-347700000.0,,,-39800000.0,0.2,,,,-4048200000.0,,,,,,,,,1108100000.0,,280700000.0,,280700000.0,405800000.0,,0.0,18300000.0,671200000.0,,,,,,,1344000000.0,,52300000.0,-18400000.0,,,,,1182600000.0,,,,,,,771400000.0,,,0.2,3986400000.0,,,,444200000.0,,518400000.0,,,,,,,-54600000.0,,,,168800000.0,,,,179900000.0,198200000.0,198200000.0,,,673200000.0,,,,13473300000.0,,,,,,499800000.0,,,81000000.0,,58100000.0,,6316300000.0,,,,14213500000.0,268800000.0,,21700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-30,,-82200000.0,,,16195600000.0,,,,,,,,,644700000.0,,,,147300000.0,,-8400000.0,,,,,,433700000.0,,,-76400000.0,,0.0,-509500000.0,,,,,,7371900000.0,821800000.0,,,1414615385.0,,,1127200000.0,,584900000.0,,,,,1886400000.0,946800000.0,,-11900000.0,305400000.0,,,,,,4739400000.0,205200000.0,9174200000.0,12066900000.0,,,2467600000.0,-445200000.0,,,93800000.0,0.26,,,,-4128700000.0,,,,,,,,,1120600000.0,,379700000.0,,379700000.0,536500000.0,,200000.0,120800000.0,589800000.0,,,,,,,1414615385.0,,53500000.0,25600000.0,,,,,1340400000.0,,,,,,,762500000.0,,,0.26,3976700000.0,,,,482500000.0,,523400000.0,,,,,,,-59800000.0,,,,177100000.0,,,,0.0,319000000.0,319000000.0,,,542900000.0,,,,13710900000.0,,,,,,862900000.0,,,85400000.0,,91300000.0,,6625800000.0,,,,14657700000.0,367800000.0,,9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-09-30,,-195000000.0,,,16601300000.0,,,,,,,,,686300000.0,,,,157300000.0,,153000000.0,,,,,,426400000.0,,,-35700000.0,,0.0,-571200000.0,,,,,,7533300000.0,862200000.0,,,1400357143.0,,,1176300000.0,,609500000.0,,,,,1937700000.0,913300000.0,,-51100000.0,314100000.0,,,,,,4765700000.0,209400000.0,9519600000.0,12359700000.0,,,2580100000.0,-587800000.0,,,-108100000.0,0.28,,,,-4241600000.0,,,,,,,,,1100400000.0,,400100000.0,,400100000.0,677900000.0,,0.0,-1400000.0,669900000.0,,,,,,,1400357143.0,,50600000.0,9300000.0,,,,,1403800000.0,,,,,,,787000000.0,,,0.28,3978700000.0,,,,490000000.0,,528300000.0,,,,,,,-56200000.0,,,,175900000.0,,,,0.0,317600000.0,317600000.0,,,411100000.0,,,,13988400000.0,,,,,,841400000.0,,,86100000.0,,90100000.0,,6703400000.0,,,,14901700000.0,392100000.0,,19600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-31,1112700000.0,-30400000.0,,,17137600000.0,3676200000.0,,,-4326300000.0,-2063700000.0,-4200000.0,2967200000.0,,630100000.0,955800000.0,,,149400000.0,-314500000.0,81700000.0,,,,,,564300000.0,154900000.0,63600000.0,-142900000.0,,0.0,-680600000.0,741800000.0,,,1386800000.0,652400000.0,7861300000.0,817300000.0,,340200000.0,,9794500000.0,,2889600000.0,6171800000.0,539600000.0,,14458800000.0,,232500000.0,1794900000.0,955800000.0,6888600000.0,44500000.0,2072300000.0,154000000.0,,,149400000.0,,5093700000.0,172800000.0,9831300000.0,12811300000.0,-20400000.0,,2585500000.0,-683000000.0,,179900000.0,21800000.0,,-226500000.0,,,-4326300000.0,1427300000.0,1427300000.0,578200000.0,3622700000.0,1407918782.0,835900000.0,,,1112700000.0,,366800000.0,-2109000000.0,366800000.0,676000000.0,4257800000.0,0.0,17200000.0,652400000.0,0.985,7861300000.0,,,10100000.0,,,9831300000.0,58000000.0,-2800000.0,,,,,-304100000.0,15414600000.0,-32300000.0,709000000.0,,1794900000.0,58000000.0,835900000.0,,,,4257800000.0,,358000000.0,,2259500000.0,534800000.0,534800000.0,334800000.0,13700000.0,12811300000.0,,,,-55900000.0,5093700000.0,,2296200000.0,187200000.0,564300000.0,3204600000.0,0.985,0.0,334800000.0,334800000.0,,1409178082.0,358000000.0,0.0,2495600000.0,,14458800000.0,,,,17137600000.0,334800000.0,578200000.0,,-263100000.0,87700000.0,,-7000000.0,2169100000.0,6888600000.0,,,,15414600000.0,358100000.0,0.0,13300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-31,,-140000000.0,,,17430400000.0,,,,,,,,,558400000.0,,,,154200000.0,,-26000000.0,,,,,,462400000.0,,,-31700000.0,,0.0,-494200000.0,,,,,,7994000000.0,745000000.0,,,1403333333.0,,,1193400000.0,,452100000.0,,,,,2121600000.0,933100000.0,,12100000.0,448400000.0,,,,,,4804100000.0,150500000.0,10079000000.0,13013200000.0,,,2426000000.0,-467100000.0,,,14600000.0,0.21,,,,-4417200000.0,,,,,,,,,1073600000.0,,301600000.0,,301600000.0,474300000.0,,0.0,-5300000.0,657200000.0,,,,,,,1403333333.0,,56800000.0,-21400000.0,,,,,1232600000.0,,,,,,,868800000.0,,,0.21,3935300000.0,,,,635000000.0,,556000000.0,,,,,,,-53500000.0,,,,186600000.0,,,,334800000.0,329500000.0,329500000.0,,,358000000.0,,,,14642800000.0,,,,,,1002000000.0,,,84800000.0,,7200000.0,,6925700000.0,,,,15575900000.0,294700000.0,,36200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,,-99500000.0,,,17855300000.0,,,,,,,,,675000000.0,,,,166900000.0,,-68000000.0,,,,,,447900000.0,,,-55000000.0,,0.0,-559600000.0,,,,,,8319100000.0,860000000.0,,,1378333333.0,,,1327000000.0,,625500000.0,,,,,1863800000.0,1021900000.0,,9100000.0,467000000.0,,,,,,5158500000.0,205100000.0,10440500000.0,13325000000.0,,,2665100000.0,-517400000.0,,,29300000.0,0.29,,,,-4530300000.0,,,,,,,,,1082200000.0,,420400000.0,,420400000.0,546500000.0,,0.0,16200000.0,645800000.0,,,,,,,1425862069.0,,55500000.0,33300000.0,,,,,1338100000.0,,,,,,,884700000.0,,,0.3,4273800000.0,,,,652000000.0,,592300000.0,,,,,,,-58500000.0,,,,185000000.0,,,,0.0,345700000.0,345700000.0,,,358000000.0,,,,14999500000.0,,,,,,770100000.0,,,82800000.0,,29100000.0,,7022300000.0,,,,16021400000.0,413500000.0,,46400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,-156000000.0,,,18468700000.0,,,,,,,,,701600000.0,,,,170100000.0,,106700000.0,,,,,,446500000.0,,,-132100000.0,,0.0,-726800000.0,,,,,,8554400000.0,876700000.0,,,1421290323.0,,,1366800000.0,,649900000.0,,,,,1767000000.0,955800000.0,,-20700000.0,490100000.0,,,,,,5511900000.0,209300000.0,10822000000.0,13808400000.0,,,2773800000.0,-614700000.0,,,-65100000.0,0.31,,,,-4660300000.0,,,,,,,,,1112000000.0,,440600000.0,,440600000.0,701700000.0,,0.0,-90200000.0,717900000.0,,,,,,,1421290323.0,,61000000.0,33000000.0,,,,,1407000000.0,,,,,,,893600000.0,,,0.31,4618300000.0,,,,665200000.0,,666900000.0,,,,,,,-60600000.0,,,,175100000.0,,,,0.0,255500000.0,255500000.0,,,358000000.0,,,,15587300000.0,,,,,,602600000.0,,,84700000.0,,87000000.0,,7278900000.0,,,,16543100000.0,440600000.0,,1300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,1184400000.0,-204400000.0,,,19133900000.0,4019100000.0,,,-4781800000.0,-2513000000.0,32900000.0,3276200000.0,,651900000.0,1102500000.0,,,207600000.0,-599900000.0,57000000.0,,,,,,638000000.0,-4900000.0,157000000.0,-72800000.0,,0.0,-789700000.0,678400000.0,,,1545000000.0,804000000.0,8718200000.0,848100000.0,,342500000.0,,10686500000.0,,2718800000.0,6605900000.0,523500000.0,,16283500000.0,,-52000000.0,2135300000.0,1102500000.0,7941300000.0,42400000.0,1870700000.0,69700000.0,,,207600000.0,,5806000000.0,113500000.0,11173000000.0,14352100000.0,-18700000.0,,2821600000.0,-913800000.0,,334800000.0,125600000.0,,-232000000.0,,,-4781800000.0,1572600000.0,1572600000.0,693300000.0,4080600000.0,1398190045.0,975900000.0,,,1184400000.0,,410000000.0,-2570300000.0,410000000.0,738500000.0,4830100000.0,0.0,74400000.0,804000000.0,1.105,8718200000.0,,,42900000.0,,,11173000000.0,69600000.0,-38200000.0,,,,,102800000.0,17386000000.0,104400000.0,742900000.0,,2135300000.0,69600000.0,975900000.0,,,,4830100000.0,,358000000.0,,2066900000.0,747000000.0,747000000.0,329900000.0,6700000.0,14352100000.0,,,,-59400000.0,5806000000.0,,2461000000.0,196200000.0,638000000.0,3329700000.0,1.105,0.0,329900000.0,329900000.0,,1436000000.0,358000000.0,0.0,2586800000.0,,16283500000.0,,,,19133900000.0,329900000.0,693300000.0,,-291600000.0,90200000.0,,-175300000.0,2251000000.0,7941300000.0,,,,17386000000.0,396200000.0,0.0,73100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,-296400000.0,,,19082400000.0,,,,,,,,,608200000.0,,,,220900000.0,,14400000.0,,,,,,478500000.0,,,-58100000.0,,0.0,-489300000.0,,,,,,8617400000.0,800100000.0,,,1378000000.0,,,1134100000.0,,515700000.0,,,,,2039800000.0,1010100000.0,,-18900000.0,334000000.0,,,,,,5878700000.0,171200000.0,11458900000.0,14251300000.0,,,2617600000.0,-454400000.0,,,-72700000.0,0.24,,,,-4831100000.0,,,,,,,,,1222600000.0,,344500000.0,,344500000.0,531900000.0,,43700000.0,-30100000.0,834800000.0,,,,,,,1435416667.0,,60400000.0,-2500000.0,,,,,1483500000.0,,,,,,,1030900000.0,,,0.25,4804100000.0,,,,525900000.0,,773700000.0,,,,,,,-58700000.0,,,,191900000.0,,,,329900000.0,299800000.0,299800000.0,,,358000000.0,,,,16247600000.0,,,,,,726500000.0,,,90000000.0,200000.0,77500000.0,,7918500000.0,,,,17257700000.0,344500000.0,,47300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,-174000000.0,,,19359200000.0,,,,,,,,,694200000.0,,,,242000000.0,,-167300000.0,,,,,,503500000.0,,,-4400000.0,,0.0,-492200000.0,,,,,,8760300000.0,888900000.0,,,1369375000.0,,,1236100000.0,,643100000.0,,,,,2477800000.0,1076900000.0,,-21700000.0,347200000.0,,,,,,5710600000.0,204900000.0,11833700000.0,14426300000.0,,,2832600000.0,-502500000.0,,,50700000.0,0.31,,,,-4932900000.0,,,,,,,,,1267200000.0,,438200000.0,,438200000.0,443900000.0,,75700000.0,2400000.0,864500000.0,,,,,,,1413548387.0,,61600000.0,35100000.0,,,,,1596500000.0,,,,,,,1002100000.0,,,0.32,4632800000.0,,,,541900000.0,,791600000.0,,,,,,,-63800000.0,,,,194700000.0,,,,0.0,302200000.0,302200000.0,,,358000000.0,,,,16485100000.0,,,,,,1109800000.0,,,86200000.0,,-58600000.0,,8188400000.0,,,,17562000000.0,438200000.0,,27600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,-98000000.0,,,19810300000.0,,,,,,,,,720500000.0,,,,266800000.0,,179700000.0,,,,,,490900000.0,,,-67200000.0,,0.0,-564700000.0,,,,,,9164500000.0,890900000.0,,,1402812500.0,,,1266400000.0,,659100000.0,,,,,2220800000.0,1074600000.0,,-54600000.0,375500000.0,,,,,,6586900000.0,210200000.0,12219100000.0,14731400000.0,,,3006000000.0,-487100000.0,,,-171700000.0,0.32,,,,-5078900000.0,,,,,,,,,1332200000.0,,448900000.0,,448900000.0,744400000.0,,313400000.0,8000000.0,879700000.0,,,,,,,1402812500.0,,62300000.0,32700000.0,,,,,1739600000.0,,,,,,,1033200000.0,,,0.32,5240300000.0,,,,545900000.0,,834000000.0,,,,,,,-63800000.0,,,,170400000.0,,,,0.0,310200000.0,310200000.0,,,358000000.0,,,,16897600000.0,,,,,,850200000.0,,,94100000.0,,257300000.0,,8807700000.0,,,,17972200000.0,448900000.0,,71100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,1310300000.0,-544700000.0,,,20088200000.0,4269400000.0,,,-5126800000.0,-2224800000.0,-1100000.0,3475600000.0,,671900000.0,1142300000.0,,,246900000.0,-1113100000.0,46200000.0,,,,,,650600000.0,11500000.0,145700000.0,-39100000.0,,0.0,-671000000.0,764800000.0,,,1617200000.0,704500000.0,8851600000.0,908700000.0,,364400000.0,,11408800000.0,,3327600000.0,6964200000.0,589400000.0,,17099200000.0,,217500000.0,2984500000.0,1142300000.0,9389900000.0,29300000.0,2418900000.0,73000000.0,,,246900000.0,,6405400000.0,178500000.0,12569000000.0,14961400000.0,-34500000.0,,2952600000.0,-780800000.0,,329900000.0,-19900000.0,,-247700000.0,,,-5126800000.0,1642500000.0,1642500000.0,1629400000.0,4444600000.0,1378600000.0,1063500000.0,,,1310300000.0,,410900000.0,-2217200000.0,410900000.0,722100000.0,4834100000.0,507800000.0,31200000.0,704500000.0,1.175,8851600000.0,,,-65900000.0,,,12569000000.0,70500000.0,11600000.0,,,,,-375000000.0,18241500000.0,-213600000.0,793800000.0,,2984500000.0,70500000.0,1063500000.0,,,,4834100000.0,,,,2655700000.0,827500000.0,827500000.0,341400000.0,76900000.0,14961400000.0,,,,-61400000.0,6405400000.0,,2442300000.0,236800000.0,650600000.0,3488600000.0,1.145,0.0,341400000.0,341400000.0,,1410200000.0,,0.0,2694800000.0,,17099200000.0,,,,20088200000.0,341400000.0,1629400000.0,,-168800000.0,94100000.0,,-58700000.0,2407300000.0,9389900000.0,,,,18241500000.0,385600000.0,507800000.0,-300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,-100700000.0,,,20275200000.0,,,,,,,,,642700000.0,,,,261000000.0,,-54900000.0,,,,,,404400000.0,,,-36700000.0,,0.0,-431400000.0,,,,,,9122000000.0,846600000.0,,,1341481481.0,,,1189600000.0,,540200000.0,,,,,1884000000.0,1180500000.0,,10200000.0,343000000.0,,,,,,7410200000.0,178000000.0,-510200000.0,14998100000.0,,,2804900000.0,-401900000.0,,,-77600000.0,0.26,,,,-5277100000.0,,,,,,,,,2237600000.0,,362200000.0,,362200000.0,521400000.0,,504100000.0,12400000.0,867400000.0,,,,,,,1393076923.0,,67200000.0,300000.0,,,,,1615300000.0,,,,,,,1057600000.0,,,0.27,5848500000.0,,,,546900000.0,,,,,,,,,-56600000.0,,,,203900000.0,,,,341400000.0,353800000.0,353800000.0,,,,,,,17235700000.0,,,,,,612200000.0,,,102800000.0,,119500000.0,,9294200000.0,,,,18416200000.0,362200000.0,,57700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,-404100000.0,,,20602700000.0,,,,,,,,,805700000.0,,,,350400000.0,,-33700000.0,,,,,,404000000.0,,,-35000000.0,,0.0,-486300000.0,,,,,,8851700000.0,1022300000.0,,,1373846154.0,,,1387200000.0,,533800000.0,,,,,2045500000.0,1318500000.0,,133900000.0,364900000.0,,,,,,7952400000.0,176600000.0,13170600000.0,15200700000.0,,,3180800000.0,-455600000.0,,,-216600000.0,0.25,,,,-5402000000.0,,,,,,,,,2330400000.0,,357200000.0,,357200000.0,674000000.0,,778500000.0,-28900000.0,988900000.0,,,,,,,1428800000.0,,71900000.0,-165500000.0,,,,,1793600000.0,,,,,,,1091000000.0,,,0.26,6082900000.0,,,,581500000.0,,,,,,,,,-61700000.0,,,,216600000.0,,,,0.0,324900000.0,324900000.0,,,,,,,17531100000.0,,,,,,652600000.0,,,106400000.0,,218400000.0,,9997900000.0,,,,18849600000.0,357200000.0,,89000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,,,,21326300000.0,,,,,,,,,816300000.0,,,,324900000.0,,214600000.0,,,,,,423400000.0,,,-23900000.0,,0.0,-482500000.0,,,,,,8940000000.0,1044100000.0,,,1339444444.0,,,1402600000.0,,717300000.0,,,,,2171000000.0,1250200000.0,,-122600000.0,358500000.0,,,,,,8110700000.0,235100000.0,13591900000.0,15695800000.0,,,3215000000.0,-492600000.0,,,-340100000.0,0.35,,,,-5630500000.0,,,,,,,,,2275700000.0,,482200000.0,,482200000.0,802000000.0,,653600000.0,-20600000.0,1083200000.0,,,,,,,1377714286.0,,71600000.0,3800000.0,,,,,1812400000.0,,,,,,,1071700000.0,,,0.36,6385400000.0,,,,586300000.0,,,,,,,,,-61200000.0,,,,227800000.0,,,,0.0,304300000.0,304300000.0,,,,,,,17971500000.0,,,,,,664400000.0,,,102800000.0,,309400000.0,,10281700000.0,,,,19221700000.0,482200000.0,,57500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
