date,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,trailingPretaxIncome,annualNetOtherInvestingChanges,annualCashDividendsPaid,annualPretaxIncome,quarterlyLongTermDebt,annualPurchaseOfInvestment,annualDilutedEPS,trailingChangeInWorkingCapital,quarterlyFreeCashFlow,annualAccountsReceivable,annualNetIncome,annualCommonStockIssuance,annualFreeCashFlow,annualGoodwill,quarterlyTotalAssets,annualInvestingCashFlow,annualBasicAverageShares,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,trailingInvestingCashFlow,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualOtherCurrentAssets,annualTaxProvision,annualTotalAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualCurrentAccruedExpenses,quarterlyInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,trailingEndCashPosition,annualDepreciationAndAmortization,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualCurrentLiabilities,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,trailingOperatingCashFlow,quarterlyNetIncomeCommonStockholders,annualIncomeTaxPayable,quarterlyGrossProfit,annualSaleOfInvestment,trailingOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyOtherNonCurrentAssets,annualEbitda,quarterlyBasicEPS,quarterlyBasicAverageShares,annualRepurchaseOfCapitalStock,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualGrossPPE,annualBeginningCashPosition,annualRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualInterestExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingGrossProfit,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,quarterlyStockholdersEquity,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyRepaymentOfDebt,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyEbitda,quarterlyNetPPE,trailingTaxProvision,trailingNetOtherFinancingCharges,trailingStockBasedCompensation,quarterlyTotalRevenue,annualInventory,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualBasicEPS,trailingOtherNonCashItems,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualPurchaseOfBusiness,quarterlyDilutedAverageShares,annualStockBasedCompensation,annualCurrentDebt,quarterlyRepurchaseOfCapitalStock,quarterlyPretaxIncome,annualGrossProfit,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyRetainedEarnings,trailingOperatingExpense,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,trailingCostOfRevenue,annualChangesInAccountReceivables,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyDeferredIncomeTax,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingCashDividendsPaid,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,trailingSaleOfInvestment,annualOtherShortTermInvestments,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.596851200,616600000.0,363600000.0,,,,,,,,127800000.0,214700000.0,,0.45,,,,77700000.0,,0.0,,1119100000.0,0.0,88162000.0,,21100000.0,151700000.0,,0.0,,,509400000.0,214700000.0,,,,17800000.0,50100000.0,1119100000.0,280100000.0,0.0,,202200000.0,,,,,,,329600000.0,68400000.0,5900000.0,65400000.0,,,,,,,,,,,,137100000.0,16900000.0,,462600000.0,,5900000.0,280100000.0,0.0,88162000.0,609700000.0,,16900000.0,191000000.0,,,,502500000.0,,77700000.0,261200000.0,,,,711900000.0,0.0,,0.0,137100000.0,23900000.0,,,,0.0,,5900000.0,,,367700000.0,5900000.0,616600000.0,,509400000.0,,,,,,,17800000.0,,,,-1013700000.0,462600000.0,,,,416600000.0,202200000.0,,,,77700000.0,,,,-249300000.0,0.45,,,1023300000.0,1582000000.0,,,,68400000.0,,,558700000.0,711900000.0,,407000000.0,329600000.0,502500000.0,,,363600000.0,,,,-249300000.0,,,,,,-1013700000.0,261200000.0,,,609700000.0,65400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.604627200,,,,,,,,,,,,,,,,,,,,,,,,,20300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,88162000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413900000.0,,,,,413900000.0,,,,,,0.12,,,,,,,,,,88162000.0,,,,,,,,,,,,,,,,,,,,,,,413900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.612576000,608500000.0,,300700000.0,,,,,,,,215300000.0,,,,,,,,,,1128700000.0,,,24100000.0,24100000.0,,,0.0,,,,,,,88700000.0,,,,283900000.0,,,193300000.0,,0.0,,,,5600000.0,,97700000.0,,68600000.0,,,24100000.0,,145300000.0,,,,,,,,,,,,,,,,626600000.0,,27400000.0,,0.14,88322000.0,,,,,,,,,,,,,134700000.0,,,99500000.0,,,,2800000.0,,,,2800000.0,,,502100000.0,,,,,108900000.0,,20700000.0,,,,56600000.0,446400000.0,,,,446000000.0,,,,,,0.14,,,-256700000.0,,,,,,,88322000.0,,,,40200000.0,,703100000.0,,,342700000.0,520200000.0,,,396500000.0,,,,,,,,,,45800000.0,136100000.0,,,,,16100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.620524800,617100000.0,,276600000.0,,,,,,,,219400000.0,,,,15300000.0,,,,,,1125800000.0,,,18900000.0,18900000.0,,15400000.0,0.0,,,,,,,96400000.0,,,,291700000.0,,,194900000.0,,0.0,,,,5200000.0,,89400000.0,,72300000.0,-15900000.0,,18900000.0,,146100000.0,,,-20100000.0,0.0,,,,,,,,,,,,613000000.0,,26200000.0,,0.11,88374000.0,,,,,,-400000.0,,,,,,,133500000.0,,,111800000.0,,,,1700000.0,,,,1700000.0,,,512800000.0,,0.0,,,96600000.0,,18500000.0,,,,49700000.0,457400000.0,,,,422700000.0,,,-19700000.0,,,0.11,,-15900000.0,-267100000.0,,,,,,,88374000.0,,,,29100000.0,,724500000.0,,,321300000.0,508700000.0,,,409200000.0,,,35000000.0,,-1100000.0,,,,,34300000.0,135300000.0,,,,,10200000.0,,,,,,700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.628387200,636400000.0,426300000.0,301200000.0,,,,,,,139100000.0,213200000.0,,0.49,,-12500000.0,,86500000.0,,0.0,,1142100000.0,0.0,88464000.0,23200000.0,23200000.0,161600000.0,,0.0,,,538600000.0,213200000.0,,,106300000.0,14900000.0,52600000.0,1142100000.0,279400000.0,0.0,,193800000.0,,0.0,,,,5500000.0,324100000.0,62900000.0,3100000.0,66200000.0,,,23200000.0,,148600000.0,,,56400000.0,0.0,,,136100000.0,21300000.0,,479000000.0,,3100000.0,279400000.0,0.0,88464000.0,603500000.0,,21300000.0,204500000.0,,,,505700000.0,,86500000.0,261200000.0,,,,758300000.0,0.0,,0.0,136100000.0,22500000.0,,107000000.0,,0.0,,3100000.0,,,385300000.0,3100000.0,636400000.0,,538600000.0,,0.0,,,,,14900000.0,,,,42300000.0,479000000.0,,,,449800000.0,193800000.0,,,,86500000.0,,,,-279300000.0,0.49,,,1142600000.0,1732400000.0,,,,62900000.0,,36100000.0,589800000.0,758300000.0,,428200000.0,324100000.0,505700000.0,,,426300000.0,,,-60600000.0,-279300000.0,,,,,,41600000.0,261200000.0,,,603500000.0,66200000.0,12900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.636163200,672200000.0,,280100000.0,,,,,,,,224100000.0,,,,-24600000.0,,,,,,1208700000.0,,,20400000.0,20400000.0,,11100000.0,0.0,,,,,,,98900000.0,,,,288500000.0,,,199600000.0,,0.0,,,,8100000.0,,102300000.0,,64400000.0,30500000.0,,20400000.0,,151300000.0,,,-34000000.0,0.0,,,,,,,,,,,,653900000.0,,29000000.0,,0.12,88564000.0,,,,,,-7500000.0,,,,,,,135000000.0,,,110000000.0,,,,1500000.0,,,,1500000.0,,,554800000.0,,3100000.0,,,119000000.0,,22300000.0,,,,52400000.0,508200000.0,,,,431400000.0,,,-26500000.0,,,0.12,,30500000.0,-298300000.0,,,,,,,88564000.0,,,,33200000.0,,806500000.0,,,365400000.0,536500000.0,,,440500000.0,,,1900000.0,,-1600000.0,,,,,41300000.0,144100000.0,,,,,12800000.0,,,,,,-29600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.644112000,673800000.0,,304500000.0,,,,,,,,223500000.0,,,,-10300000.0,,,,,,1236100000.0,,,21100000.0,21100000.0,,14000000.0,0.0,,,,,,,110100000.0,,,,288600000.0,,,205900000.0,,0.0,,,,7200000.0,,121100000.0,,65100000.0,9400000.0,,21100000.0,,165400000.0,,,-11600000.0,0.0,,,,,,,,,,,,659400000.0,,22600000.0,,0.12,88730000.0,,,,,,3700000.0,,,,,,,135400000.0,,,124100000.0,,,,4200000.0,,,,4200000.0,,,576700000.0,,0.0,,,115600000.0,,23200000.0,,,,55300000.0,515800000.0,,,,469900000.0,,,-15300000.0,,,0.12,,9400000.0,-312600000.0,,,,,,,88730000.0,,,,34100000.0,,828400000.0,,,370800000.0,562300000.0,,,454400000.0,,,5000000.0,,2700000.0,,,,,41300000.0,134100000.0,,,,,13000000.0,,,,,,-30100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.652060800,701100000.0,,295100000.0,,,,,,,,229400000.0,,,,2000000.0,,,,,,1268000000.0,,,13300000.0,13300000.0,,12400000.0,0.0,,,,,,,113800000.0,,,,293200000.0,,,211500000.0,,0.0,,,,5400000.0,,117500000.0,,63800000.0,-9500000.0,,13300000.0,,153500000.0,,,-21800000.0,0.0,,,,,,,,,,,,660700000.0,,19400000.0,,0.08,88738000.0,,,,,,5200000.0,,,,,,,139800000.0,,,126200000.0,,,,1900000.0,,,,1900000.0,,,607300000.0,,0.0,,,112300000.0,,22800000.0,,,,39700000.0,541900000.0,,,,448600000.0,,,-27000000.0,,,0.08,,-9500000.0,-331200000.0,,,,,,,88738000.0,,,,21900000.0,,873100000.0,,,367500000.0,566900000.0,,,460700000.0,,,29000000.0,,-2300000.0,,,,,27300000.0,137700000.0,,,,,8600000.0,,,,,,3300000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,,620200000.0,,,,,,7100000.0,-41100000.0,15600000.0,,,0.03,,,,5900000.0,,-59300000.0,,,-141900000.0,123962000.0,,,55600000.0,,,163700000.0,,846300000.0,376000000.0,,,,85700000.0,9700000.0,1890300000.0,,0.0,,,,,,90100000.0,,,548000000.0,,6500000.0,,,,,,,,,,,,,151700000.0,70100000.0,,821700000.0,,6500000.0,496000000.0,89700000.0,123962000.0,,,,145700000.0,,,,846800000.0,-20400000.0,5900000.0,249900000.0,,,,1395700000.0,26900000.0,,32500000.0,,40000000.0,,,,0.0,,,,-149000000.0,752700000.0,,1043500000.0,,,,,,31500000.0,,,,,0.0,-2900000.0,,,,,,,325000000.0,,,,5900000.0,,,,,0.03,,,1691800000.0,2590200000.0,,,,134400000.0,,,898400000.0,,,842800000.0,,,,4700000.0,,,,,-574000000.0,,,,,-96200000.0,,,,,1044000000.0,87500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,1011600000.0,,434700000.0,,,,,,,,359300000.0,,,,-4800000.0,,,,,,1832600000.0,,,17100000.0,17100000.0,,20800000.0,29000000.0,,,,,,,166300000.0,,,,472700000.0,,,311800000.0,,0.0,,,,9900000.0,,157500000.0,,84400000.0,7200000.0,,17100000.0,,225200000.0,,,-34500000.0,0.0,,,,,,,,,,,,1030300000.0,,69900000.0,,0.07,123990000.0,,,,,,-6900000.0,,,,,,,145600000.0,,,187100000.0,,,,1900000.0,,,,1900000.0,,,802300000.0,,6500000.0,,,147700000.0,,86000000.0,,,,58900000.0,796100000.0,,,,659900000.0,,,-27600000.0,,,0.07,,7200000.0,-579000000.0,,,,,,,123990000.0,,,,28200000.0,,1375100000.0,,,557600000.0,821000000.0,,,626100000.0,,,22800000.0,,-4600000.0,,,,,38100000.0,252400000.0,,,,,11100000.0,,,,,,-15100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,984500000.0,,423700000.0,,,,,,,,396800000.0,,,,4100000.0,,,,,,1738800000.0,,,15600000.0,15600000.0,,5900000.0,29500000.0,,,,,,,161900000.0,,,,493600000.0,,,271400000.0,,0.0,,,,9300000.0,,93700000.0,,67300000.0,-23400000.0,,15600000.0,,202900000.0,,,-13300000.0,0.0,,,,,,,,,,,,930500000.0,,75900000.0,,0.07,123958000.0,,,,,,11400000.0,,,,,,,140300000.0,,,167800000.0,,,,4700000.0,,,,4700000.0,,,808300000.0,,0.0,,,136000000.0,,58900000.0,,,,41000000.0,768300000.0,,,,626600000.0,,,-35500000.0,,,0.07,,-23400000.0,-566700000.0,,,,,,,123958000.0,,,,25800000.0,,1335000000.0,,,436900000.0,754300000.0,,,630400000.0,,,39600000.0,,2800000.0,,,,,35100000.0,207200000.0,,,,,10200000.0,,,,,,18100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,1003200000.0,,407300000.0,,,,,,,,359700000.0,,,,63600000.0,,,,,,1739200000.0,,,12600000.0,12600000.0,,15500000.0,30200000.0,,,,,,,156000000.0,,,,451000000.0,,,254400000.0,,0.0,,,,9500000.0,,94800000.0,,61100000.0,,,12600000.0,,201900000.0,,,-28400000.0,0.0,,,,,,,,,,,,929100000.0,,74800000.0,,0.05,124026000.0,,,,,,-8800000.0,,,,,,,144400000.0,,,171500000.0,,,,3500000.0,,,,3500000.0,,,810100000.0,,0.0,,,138600000.0,,50400000.0,,,,45900000.0,784000000.0,,,,609200000.0,,,-20200000.0,,,0.05,,-56600000.0,-589000000.0,,,,,,,124026000.0,,,,20900000.0,,1373000000.0,,,478100000.0,736000000.0,,,630800000.0,,,83800000.0,,-1200000.0,,,,,30400000.0,244700000.0,,,,,8300000.0,,,,,,55700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,1039900000.0,636100000.0,390900000.0,,,,,7600000.0,-47100000.0,104800000.0,329500000.0,,0.26,,45100000.0,,63000000.0,,108000000.0,,1740400000.0,-102000000.0,124126000.0,17700000.0,17700000.0,142300000.0,50100000.0,30500000.0,163800000.0,,825000000.0,329500000.0,,,169700000.0,44200000.0,41800000.0,1740400000.0,440900000.0,0.0,,253100000.0,,0.0,,92300000.0,,8800000.0,474500000.0,94500000.0,5300000.0,80900000.0,-20800000.0,,17700000.0,,258500000.0,,,-25800000.0,0.0,,,146700000.0,79000000.0,,814200000.0,-12400000.0,5300000.0,440900000.0,230500000.0,124126000.0,915400000.0,,79000000.0,234600000.0,,,-20800000.0,700500000.0,-1200000.0,63000000.0,216200000.0,11900000.0,,,1420700000.0,6500000.0,,30500000.0,146700000.0,37500000.0,,219800000.0,,0.0,,5300000.0,,-122500000.0,653900000.0,5300000.0,1039900000.0,,825000000.0,,0.0,,-129300000.0,163800000.0,,44200000.0,,0.0,45900000.0,88800000.0,814200000.0,,,,649400000.0,253100000.0,,-39200000.0,,63000000.0,,,-56500000.0,-606500000.0,0.26,,,1656600000.0,2545100000.0,,,,94500000.0,,29900000.0,888500000.0,1420700000.0,,746200000.0,474500000.0,700500000.0,,-6600000.0,636100000.0,,,84300000.0,-606500000.0,1800000.0,,,,81800000.0,38700000.0,216200000.0,,,915400000.0,80900000.0,12200000.0,,,,,,23100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,1012800000.0,,436300000.0,,,,,,,,339900000.0,,,,-35000000.0,,,,,,1724800000.0,,,20300000.0,20300000.0,,23300000.0,37100000.0,,,,,,,166600000.0,,,,460800000.0,,,237800000.0,,0.0,,,,10300000.0,,113700000.0,,83800000.0,0.0,,20300000.0,,233500000.0,,,4600000.0,0.0,,,,,,,-12200000.0,,,,,908000000.0,,86500000.0,,0.09,122506000.0,,,,,,8200000.0,,,,,,,142300000.0,,,189900000.0,,,,2600000.0,,,,2600000.0,,,816800000.0,,5300000.0,,,330000000.0,,41500000.0,,,,66900000.0,784000000.0,,,,669800000.0,,,-17100000.0,,,0.09,,10600000.0,-606500000.0,,,,,,,122506000.0,,,-11000000.0,33300000.0,,1390500000.0,,,447200000.0,712000000.0,,,644200000.0,,,-17900000.0,,-2700000.0,,,,,43600000.0,3500000.0,,2900000.0,,,13000000.0,,,,,,-64400000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,1024500000.0,,425600000.0,,,,,,,,372200000.0,,,,9500000.0,,,,,,1773500000.0,,,22300000.0,22300000.0,,22800000.0,37200000.0,,,,,,,171100000.0,,,,494300000.0,,,243400000.0,,0.0,,,,11500000.0,,94600000.0,,84900000.0,0.0,,22300000.0,,241900000.0,,,-15100000.0,0.0,,,,,,,-12200000.0,,,,,930500000.0,,88900000.0,,0.1,124126000.0,,,,,,-2300000.0,,,,,,,145500000.0,,,193900000.0,,,,4400000.0,,,,4400000.0,,,843000000.0,,0.0,,,338100000.0,,42800000.0,,,,70800000.0,790100000.0,,,,667500000.0,,,-18500000.0,,,0.1,,-11200000.0,-606500000.0,,,,,,,124126000.0,,,-4400000.0,36500000.0,,1396600000.0,,,436200000.0,749000000.0,,,654300000.0,,,28000000.0,,1800000.0,,,,,48000000.0,3500000.0,,400000.0,,,14200000.0,,,,,,-17500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,1033900000.0,,422300000.0,,,,,,,,364200000.0,,,,55200000.0,,,,,,1755500000.0,,,18600000.0,18600000.0,,25900000.0,37000000.0,,,,,,,165800000.0,,,,483300000.0,,,243300000.0,,0.0,,,,11400000.0,,94200000.0,,82100000.0,0.0,,18600000.0,,233600000.0,,,-23100000.0,0.0,,,,,,,-12100000.0,,,,,922600000.0,,101200000.0,,0.08,124126000.0,,,,,,-9100000.0,,,,,,,142800000.0,,,191700000.0,,,,6300000.0,,,,6300000.0,,,832900000.0,,0.0,,,341700000.0,,41600000.0,,,,67800000.0,789900000.0,,,,655900000.0,,,-19000000.0,,,0.08,,-49400000.0,-606500000.0,,,,,,,124126000.0,,,-26100000.0,30500000.0,,1396400000.0,,,439300000.0,721600000.0,,,660800000.0,,,74200000.0,,1900000.0,,,,,41900000.0,3400000.0,,-3400000.0,,,11900000.0,,,,,,33100000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,1022700000.0,666600000.0,406600000.0,,,,,7000000.0,-49600000.0,130200000.0,334800000.0,,0.34,,50300000.0,,80100000.0,,80000000.0,,1684000000.0,-54300000.0,117748000.0,18900000.0,18900000.0,172500000.0,21900000.0,40300000.0,157000000.0,,802600000.0,334800000.0,,,162200000.0,42500000.0,50100000.0,1684000000.0,442700000.0,0.0,,225100000.0,,0.0,,93900000.0,,9100000.0,438700000.0,92700000.0,3900000.0,67600000.0,0.0,,18900000.0,,223100000.0,,,-20700000.0,0.0,,,137900000.0,104900000.0,,779900000.0,-13100000.0,3900000.0,442700000.0,167800000.0,117748000.0,881400000.0,,104900000.0,266400000.0,,,-74000000.0,661300000.0,-1400000.0,80100000.0,189000000.0,10200000.0,,,1399200000.0,5300000.0,,40300000.0,137900000.0,42300000.0,,184100000.0,,0.0,,3900000.0,,-87800000.0,665700000.0,3900000.0,1022700000.0,,802600000.0,,0.0,,-114900000.0,157000000.0,,42500000.0,,0.0,24600000.0,60900000.0,779900000.0,,,,629700000.0,225100000.0,,-33200000.0,,80100000.0,,,-64900000.0,-619300000.0,0.34,,,1690800000.0,2622900000.0,,,,92700000.0,-32500000.0,29900000.0,932100000.0,1399200000.0,,759600000.0,438700000.0,661300000.0,,-13300000.0,666600000.0,,,83500000.0,-619300000.0,-2400000.0,,,,7100000.0,39000000.0,189000000.0,,-13200000.0,881400000.0,67600000.0,11000000.0,,,,,,55900000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,1014900000.0,,433900000.0,,,,,,,,338600000.0,,,,18800000.0,,,,,,1711800000.0,,,23300000.0,22200000.0,,22600000.0,0.0,,,,,,,164400000.0,,,,465200000.0,,,224700000.0,,1100000.0,,,,9800000.0,,81600000.0,,126600000.0,0.0,,23300000.0,,232600000.0,,,-12200000.0,0.0,,,,,,,-12900000.0,,,,,917200000.0,,125300000.0,,0.11,117516000.0,,,,,,3300000.0,,,,,,,133200000.0,,,187000000.0,,,,8300000.0,,,,8300000.0,,,794600000.0,,3900000.0,,,145200000.0,,89000000.0,,,,68200000.0,756400000.0,,,,666500000.0,,,-15500000.0,,,0.11,,-17300000.0,-625300000.0,,,,,,,117516000.0,,,-4200000.0,35800000.0,,1381700000.0,,,452000000.0,696900000.0,,,676900000.0,,,34300000.0,,4400000.0,,,,,45600000.0,225200000.0,,3500000.0,,,13600000.0,,,,,,-14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,1003400000.0,,432200000.0,,,,,,,,369700000.0,,,,-3100000.0,,,,,,1710200000.0,,,22800000.0,22800000.0,,22800000.0,124900000.0,,,,,,,161200000.0,,,,494600000.0,,,218700000.0,,0.0,,,,10400000.0,,67600000.0,,,0.0,,22800000.0,,230000000.0,,,-17500000.0,0.0,,,,,,,-12900000.0,,,,,936000000.0,,120000000.0,,0.1,117000000.0,,,,,,4900000.0,,,,,,,131700000.0,,,184000000.0,,,,400000.0,,,,400000.0,,,774200000.0,,0.0,,,135900000.0,,100100000.0,,,,68800000.0,751700000.0,,,,662200000.0,,,-22900000.0,,,0.1,,-10600000.0,-625300000.0,,,,,,,117000000.0,,,-23000000.0,35600000.0,,1377000000.0,,,441400000.0,706800000.0,,,686800000.0,,,19800000.0,,-7900000.0,,,,,46000000.0,237900000.0,,-6800000.0,,,12800000.0,,,,,,-19000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,1019900000.0,,415800000.0,,,,,,,,340300000.0,,,,53500000.0,,,,,,1694300000.0,,,19000000.0,19000000.0,,23400000.0,117000000.0,,,,,,,157000000.0,,,,457300000.0,,,195600000.0,,0.0,,,,11700000.0,,80700000.0,,,0.0,,19000000.0,,222300000.0,,,-33800000.0,0.0,,,,,,,-12700000.0,,,,,933000000.0,,124300000.0,,0.09,115600000.0,,,,,,-9800000.0,,,,,,,132200000.0,,,180400000.0,,,,700000.0,,,,700000.0,,,761300000.0,,0.0,,,134900000.0,,91300000.0,,,,65300000.0,763400000.0,,,,638100000.0,,,-28000000.0,,,0.09,,-47400000.0,-625300000.0,,,,,,,115600000.0,,,-20100000.0,30200000.0,,1388700000.0,,,475700000.0,674400000.0,,,693200000.0,,,81500000.0,,300000.0,,,,,41900000.0,260100000.0,,-13700000.0,,,11200000.0,,,,,,52800000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,1024400000.0,698900000.0,413300000.0,,,,,5600000.0,-52100000.0,132200000.0,311000000.0,,0.37,,69400000.0,,84400000.0,,138600000.0,,1639000000.0,-90100000.0,112388000.0,19300000.0,19300000.0,175400000.0,26600000.0,91100000.0,140800000.0,,719100000.0,311000000.0,,,160100000.0,68000000.0,48900000.0,1639000000.0,446900000.0,0.0,,184100000.0,,0.0,,95400000.0,,11300000.0,473000000.0,86500000.0,5800000.0,44800000.0,0.0,,19300000.0,,228600000.0,,,-26600000.0,0.0,,,129200000.0,136700000.0,,758500000.0,-13600000.0,5800000.0,446900000.0,239200000.0,112388000.0,919900000.0,,136700000.0,270800000.0,,,-82900000.0,614600000.0,1900000.0,84400000.0,245700000.0,7200000.0,,,1412700000.0,3900000.0,,91100000.0,129200000.0,43200000.0,,186700000.0,,1100000.0,,5800000.0,,-100600000.0,642700000.0,5800000.0,1024400000.0,,719100000.0,,0.0,,-146900000.0,140800000.0,,68000000.0,,0.0,32400000.0,68500000.0,758500000.0,,,,641900000.0,184100000.0,,-34200000.0,,83300000.0,,,-71600000.0,-654200000.0,0.37,,,1695200000.0,2608700000.0,,,,86500000.0,-35600000.0,30600000.0,913500000.0,1412700000.0,,738100000.0,473000000.0,614600000.0,,-22800000.0,698900000.0,,,103600000.0,-654200000.0,5100000.0,,,,83300000.0,41900000.0,245700000.0,,-5800000.0,919900000.0,44800000.0,11300000.0,,,,,,63500000.0,,,,,,,,,,,,,,,,,,,,,,,,,
