date,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualCurrentDebt,trailingTotalRevenue,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualDilutedAverageShares,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingOperatingIncome,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyStockBasedCompensation,annualCommonStockIssuance,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTaxProvision,quarterlyEbitda,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyOperatingIncome,annualDilutedEPS,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualOtherNonCashItems,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyNetIncome,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyPretaxIncome,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualChangeInInventory,trailingCashDividendsPaid,annualPretaxIncome,annualInterestExpense,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,trailingBeginningCashPosition,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,annualGoodwill,quarterlyRepurchaseOfCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingGrossProfit,annualOtherCurrentLiabilities,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualBasicEPS,annualInvestingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingInterestExpense,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
1988-12-31,0.0,,,4100000.0,,1053200000.0,663300000.0,18600000.0,123636364.0,,,,,,205300000.0,,,,,0.0,,,,-577300000.0,,,,,,,323300000.0,,,,,752500000.0,56800000.0,136000000.0,181500000.0,,,,,,,,,89400000.0,-577300000.0,1.1,,350900000.0,118000000.0,1205100000.0,,323300000.0,267500000.0,,136000000.0,18600000.0,,40700000.0,123636364.0,,0.0,62000000.0,62000000.0,350900000.0,,,136000000.0,95600000.0,,205300000.0,,,634300000.0,,,,25100000.0,,,,634300000.0,752500000.0,957600000.0,,,70200000.0,,,,93600000.0,-655200000.0,,,549900000.0,89400000.0,,93600000.0,102600000.0,,,,549900000.0,0.0,89400000.0,606700000.0,389900000.0,4100000.0,118000000.0,,,,,,,,,102600000.0,56800000.0,,,,294300000.0,,40700000.0,,,,89400000.0,,,,206200000.0,6600000.0,,,957600000.0,,113900000.0,,,1205100000.0,,,,606700000.0,,,-655200000.0,,,,,,,,,4500000.0,,208400000.0,,113900000.0,,,,,1.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-31,,15700000.0,,,,,,,,,-4500000.0,-11400000.0,,14900000.0,,,,,,,0.0,-37300000.0,,46300000.0,22500000.0,,,,,,332900000.0,,,,,752500000.0,,,,0.13,,,,,,26800000.0,,,23800000.0,,,333300000.0,141100000.0,1241100000.0,,,217500000.0,,,39200000.0,,58800000.0,,,,,55600000.0,,,147600000.0,,,,191800000.0,,,,,69900000.0,,15700000.0,,,15700000.0,630900000.0,,,23600000.0,,,-7100000.0,,,,-674200000.0,,1500000.0,566900000.0,55800000.0,,105200000.0,77400000.0,8000000.0,,46100000.0,,,55800000.0,,,8400000.0,,,1600000.0,,,,0.13,100000.0,120769231.0,,63600000.0,-28200000.0,,23700000.0,,,,,53100000.0,-26300000.0,,,,,,,,,963800000.0,,132700000.0,,,,600000.0,,,630500000.0,,-12400000.0,,,-9300000.0,,,,,,,,68100000.0,,,,,,120769231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-30,,43600000.0,,,,,,,,,500000.0,-11300000.0,,-30800000.0,,,,,,,0.0,-22300000.0,,90300000.0,23600000.0,,,,,,338800000.0,,,,,752500000.0,,,,0.36,,,,,,6000000.0,,,66700000.0,,,330400000.0,150500000.0,1281100000.0,,,293700000.0,,,17300000.0,,55400000.0,,,,,57200000.0,,,180100000.0,,,,188300000.0,,,,,113600000.0,,43600000.0,,,43600000.0,640200000.0,,,23800000.0,,,-13800000.0,,,,-692500000.0,,1000000.0,588600000.0,43200000.0,,100700000.0,75700000.0,22700000.0,,46900000.0,,,43200000.0,,,8900000.0,,,1400000.0,,,,0.36,-200000.0,121111111.0,,60000000.0,-26600000.0,,66300000.0,,,,,36300000.0,-30300000.0,,,,,,,,,979000000.0,,141600000.0,,,,18700000.0,,,648600000.0,,-12600000.0,,,-13400000.0,,,,,,,,0.0,,,,,,121111111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-30,,50500000.0,,,,,,,,,-5000000.0,-11200000.0,,-3900000.0,,,,,,,0.0,-24100000.0,,102800000.0,24000000.0,,,,,,333000000.0,,,,,752500000.0,,,,0.42,,,,,,50600000.0,,,78800000.0,,,342700000.0,145100000.0,1298300000.0,,,307200000.0,,,14000000.0,,56900000.0,,,,,56200000.0,,,180600000.0,,,,187900000.0,,,,,126600000.0,,50500000.0,,,50500000.0,663000000.0,,,24400000.0,,,-1300000.0,,,,-710900000.0,,-500000.0,587400000.0,61400000.0,,93900000.0,74800000.0,26000000.0,,47800000.0,,,61400000.0,,,10000000.0,,,1700000.0,,,,0.42,100000.0,120238095.0,,65900000.0,-28200000.0,,76500000.0,,,,,70600000.0,-20000000.0,,,,,,,,,996000000.0,,135100000.0,,,,2000000.0,,,653300000.0,,18300000.0,,,-16500000.0,,,,,,,,0.0,,,,,,120238095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-31,0.0,19600000.0,,11000000.0,,1076200000.0,682100000.0,15200000.0,123142857.0,,0.0,-11100000.0,,14900000.0,198100000.0,71100000.0,,,,147200000.0,0.0,-36800000.0,,55700000.0,24000000.0,-100000.0,,,,-58400000.0,339000000.0,,,,60600000.0,838300000.0,66700000.0,133400000.0,193100000.0,,,,,,,63800000.0,-34000000.0,84300000.0,31700000.0,1.05,,333300000.0,140900000.0,1330700000.0,,339000000.0,257700000.0,,129300000.0,15200000.0,-45000000.0,69200000.0,123142857.0,,68100000.0,55200000.0,55200000.0,333300000.0,,174800000.0,129300000.0,99000000.0,,198100000.0,21300000.0,,663500000.0,-4900000.0,82900000.0,,23700000.0,,,19600000.0,663500000.0,838300000.0,1002500000.0,27200000.0,,67900000.0,-11800000.0,94100000.0,,96900000.0,-728200000.0,,4400000.0,602500000.0,84300000.0,,96900000.0,73700000.0,11200000.0,,51200000.0,602500000.0,250200000.0,84300000.0,669200000.0,394100000.0,11000000.0,140900000.0,,1300000.0,,,,,-100000.0,,73700000.0,66700000.0,-30600000.0,,34900000.0,295100000.0,,69200000.0,,90200000.0,-26400000.0,84300000.0,,-1400000.0,,201300000.0,6100000.0,,,1002500000.0,,58800000.0,-9000000.0,,1330700000.0,0.0,-28900000.0,,669200000.0,,22800000.0,-728200000.0,,-19200000.0,,,,71100000.0,,,6400000.0,0.0,201000000.0,,58800000.0,,16100000.0,,-103000000.0,1.05,-120500000.0,-113600000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1990-03-31,,18700000.0,,,,,,,,,-13600000.0,-11800000.0,,-8500000.0,,,,,,,0.0,-51500000.0,,51900000.0,24100000.0,,,,,,335200000.0,,,,,838300000.0,,,,0.16,,,,,,1300000.0,,,27800000.0,,,286100000.0,142900000.0,1366100000.0,,,232000000.0,,,16200000.0,,70900000.0,,,,,47800000.0,,,155600000.0,,,,192300000.0,,,,,76400000.0,,18700000.0,,,18700000.0,649300000.0,,,24500000.0,,,-5700000.0,,,,-745900000.0,,1400000.0,620200000.0,21800000.0,,102900000.0,73600000.0,9500000.0,,48600000.0,,,21800000.0,,,6000000.0,,,1000000.0,,,,0.16,0.0,116875000.0,,78200000.0,-45300000.0,,28200000.0,,,,,34300000.0,-33000000.0,,,,,,,,,984500000.0,,136900000.0,,,,,,,698400000.0,,-62500000.0,,,-21200000.0,,,,,,,,84300000.0,,,,,,116875000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-06-30,,39700000.0,,,,,,,,,0.0,-11600000.0,,-47200000.0,,,,,,,0.0,-40500000.0,,88100000.0,25100000.0,,,,,,373500000.0,,,,,838300000.0,,,,0.34,,,,,,-20300000.0,,,63000000.0,,,310400000.0,189400000.0,1399500000.0,,,295700000.0,,,14500000.0,,68000000.0,,,,,45700000.0,,,182500000.0,,,,184100000.0,,,,,113200000.0,,39700000.0,,,39700000.0,651200000.0,,,25600000.0,,,-4900000.0,,,,-763100000.0,,-1800000.0,636400000.0,11800000.0,,106700000.0,70400000.0,20400000.0,,50200000.0,,,11800000.0,,,49500000.0,,,1200000.0,,,,0.34,100000.0,116764706.0,,77900000.0,13000000.0,,60100000.0,,,,,17500000.0,-37800000.0,,,,,,,,,1024700000.0,,139900000.0,,,,,,,714300000.0,,-9900000.0,,,-16200000.0,,,,,,,,0.0,,,,,,116764706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-09-30,,42100000.0,,,,,,,,,-3000000.0,-11600000.0,,2000000.0,,,,,,,0.0,-131800000.0,,91100000.0,25900000.0,,,,,,483800000.0,,,,,838300000.0,,,,0.36,,,,,,44400000.0,,,65200000.0,,,327200000.0,291900000.0,1506600000.0,,,306600000.0,,,12600000.0,,72100000.0,,,,,45100000.0,,,191600000.0,,,,191900000.0,,,,,115000000.0,,42100000.0,,,42100000.0,662600000.0,,,24800000.0,,,-103100000.0,,,,-785900000.0,,600000.0,720700000.0,10900000.0,,115600000.0,74700000.0,21400000.0,,49800000.0,,,10900000.0,,,142300000.0,,,2200000.0,,,,0.36,-100000.0,116944444.0,,98500000.0,60800000.0,,63500000.0,,,,,70100000.0,-25700000.0,,,,,,,,,1146400000.0,,149600000.0,,,,,,,819200000.0,,-1000000.0,,,-19200000.0,,,,,,,,0.0,,,,,,116944444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-12-31,0.0,19800000.0,,111900000.0,,1105300000.0,711200000.0,10800000.0,116796117.0,,-2200000.0,-11400000.0,,50000000.0,204000000.0,,,,,80200000.0,0.0,-25800000.0,,55500000.0,27600000.0,0.0,,,,-59200000.0,437800000.0,,,,-15200000.0,912200000.0,102000000.0,120300000.0,210200000.0,,,,,,,54800000.0,-115200000.0,18600000.0,27900000.0,1.03,,295300000.0,233800000.0,1524800000.0,,437800000.0,271000000.0,,120300000.0,10800000.0,-46400000.0,74100000.0,115673077.0,,84300000.0,44700000.0,44700000.0,295300000.0,,182900000.0,120300000.0,107500000.0,,204000000.0,,,680200000.0,-3700000.0,88100000.0,,19800000.0,,,19800000.0,680200000.0,912200000.0,1118000000.0,32600000.0,,59000000.0,-1500000.0,102700000.0,,113000000.0,-804100000.0,,3000000.0,720700000.0,18600000.0,,113000000.0,85200000.0,7700000.0,,60200000.0,720700000.0,200100000.0,18600000.0,822700000.0,394100000.0,111900000.0,233800000.0,,3400000.0,,,,,0.0,,85200000.0,102000000.0,-44700000.0,,27500000.0,286600000.0,,74100000.0,,78200000.0,-23400000.0,18600000.0,,-5800000.0,,179300000.0,7800000.0,,,1118000000.0,,121900000.0,-18800000.0,,1524800000.0,,-4000000.0,,822700000.0,,7700000.0,-804100000.0,,-2600000.0,,,,,,,3200000.0,0.0,183900000.0,,121900000.0,,-65700000.0,,-119900000.0,1.04,-249600000.0,-16200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-31,,-2200000.0,,,,,,,,,,-11400000.0,,3000000.0,,,,,,,0.0,-22400000.0,,29100000.0,27200000.0,,,,,,420800000.0,,,,,912200000.0,,,,-0.02,,,,,,11300000.0,,,1900000.0,,,271300000.0,222300000.0,1541500000.0,,,197000000.0,,,12800000.0,,76100000.0,,,,,38500000.0,,,142200000.0,,,,198500000.0,,,,,54800000.0,,-2200000.0,,,-2200000.0,665500000.0,,,25700000.0,,,-6700000.0,,,,-826400000.0,,-2500000.0,715100000.0,700000.0,,126600000.0,83900000.0,-1000000.0,,52900000.0,,,700000.0,,,107200000.0,,,2700000.0,,,,-0.02,0.0,110000000.0,,99900000.0,-23500000.0,,-3200000.0,,,,,28000000.0,-16700000.0,,,,,,,,,1086300000.0,,115100000.0,,,,,,,815000000.0,,-17900000.0,,,-1100000.0,,,,,,,,18600000.0,,,,,,110000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-30,,25900000.0,,,,,,,,,,-11500000.0,,-40300000.0,,,,,,,0.0,-18200000.0,,69000000.0,27500000.0,,,,,,444200000.0,,,,,912200000.0,,,,0.23,,,,,,-3800000.0,,,41500000.0,,,313100000.0,225900000.0,1552700000.0,,,266400000.0,,,14700000.0,,74900000.0,,,,,61300000.0,,,172300000.0,,,,218300000.0,,,,,94100000.0,,25900000.0,,,25900000.0,679400000.0,,,25200000.0,,,-1300000.0,,,,-848800000.0,,-500000.0,703900000.0,800000.0,,123800000.0,82100000.0,12300000.0,,52600000.0,,,800000.0,,,102700000.0,,,2800000.0,,,,0.23,0.0,112608696.0,,106600000.0,5300000.0,,38200000.0,,,,,13100000.0,-16900000.0,,,,,,,,,1123600000.0,,123200000.0,,,,,,,810500000.0,,200000.0,,,-1500000.0,,,,,,,,0.0,,,,,,112608696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-30,,30200000.0,,,,,,,,,-9300000.0,-11400000.0,,9000000.0,,,,,,,0.0,-34600000.0,,74300000.0,27500000.0,,,,,,432100000.0,,,,,912200000.0,,,,0.26,,,,,,57100000.0,,,46800000.0,,,313400000.0,191700000.0,1571500000.0,,,289200000.0,,,15200000.0,,74800000.0,,,,,86700000.0,,,190500000.0,,,,240400000.0,,,,,98700000.0,,30200000.0,,,30200000.0,696800000.0,,,24500000.0,,,-16600000.0,,,,-871200000.0,,-300000.0,700300000.0,6100000.0,,113700000.0,78900000.0,13300000.0,,51900000.0,,,6100000.0,,,64200000.0,,,3000000.0,,,,0.26,100000.0,116153846.0,,115200000.0,-26900000.0,,43500000.0,,,,,66700000.0,-9600000.0,,,,,,,,,1128900000.0,,127500000.0,,,,,,,815500000.0,,5200000.0,,,-1500000.0,,,,,,,,0.0,,,,,,116153846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-31,0.0,-1300000.0,,13200000.0,,1007500000.0,685600000.0,15400000.0,114347826.0,,-2200000.0,-11400000.0,,29400000.0,254800000.0,,,,,119700000.0,0.0,-23500000.0,,22400000.0,27500000.0,-4600000.0,,,,-5200000.0,390200000.0,,,,14300000.0,919100000.0,112600000.0,52600000.0,236700000.0,,,,,,,55100000.0,-24700000.0,19000000.0,-5100000.0,0.46,,285100000.0,135400000.0,1553700000.0,,390200000.0,254800000.0,,52600000.0,15400000.0,-45700000.0,74100000.0,114347826.0,,18600000.0,111100000.0,111100000.0,285100000.0,,180800000.0,52600000.0,127000000.0,,254800000.0,,,682900000.0,1100000.0,74000000.0,,-1300000.0,,,-1300000.0,682900000.0,919100000.0,1073100000.0,51600000.0,,20900000.0,-100000.0,109700000.0,,112600000.0,-878300000.0,,2800000.0,675400000.0,19000000.0,,112600000.0,69600000.0,-3700000.0,,79100000.0,675400000.0,183300000.0,19000000.0,788000000.0,321900000.0,13200000.0,135400000.0,,2700000.0,,,,,-4700000.0,,69600000.0,112600000.0,-39100000.0,,-5000000.0,194900000.0,,74100000.0,,75500000.0,-20400000.0,19000000.0,,3200000.0,,73500000.0,11200000.0,,,1073100000.0,,122200000.0,-13000000.0,,1553700000.0,,-15500000.0,,788000000.0,,12900000.0,-878300000.0,,-1100000.0,,,,,,,-500000.0,0.0,85200000.0,,122200000.0,,400000.0,,-63600000.0,0.46,-98700000.0,-84200000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1992-03-31,,7600000.0,,,,,,,,,,-11400000.0,,-5700000.0,,,,,,,0.0,-9300000.0,,34800000.0,25700000.0,,,5400000.0,,,393400000.0,,,,,914600000.0,,,,0.07,,,,,,15900000.0,,,9100000.0,,,299400000.0,147100000.0,1559400000.0,,,210600000.0,,,19600000.0,,72400000.0,,,,,108200000.0,,,150500000.0,,,,246300000.0,,,,,60100000.0,,4600000.0,,,7600000.0,677200000.0,,,25300000.0,,,400000.0,,,,-899700000.0,,100000.0,659700000.0,27000000.0,,118000000.0,65700000.0,2300000.0,,51000000.0,,,27000000.0,,,17100000.0,,,2400000.0,,,,0.07,100000.0,108571429.0,,111500000.0,-12700000.0,,6900000.0,,,,,30000000.0,-14100000.0,,,,,,,,,1070600000.0,,130000000.0,,,,,,,771200000.0,,8000000.0,,,-2000000.0,,,,,,,,19000000.0,,,,,,108571429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-30,,30200000.0,,,,,,,,,,-11300000.0,,5300000.0,,,,,,,0.0,-34700000.0,,71800000.0,25800000.0,,,-34600000.0,,,439900000.0,,,,,914600000.0,,,,0.27,,,,,,-8600000.0,,,46000000.0,,,336600000.0,193700000.0,1541200000.0,,,284200000.0,,,26800000.0,,138500000.0,,,,,107700000.0,,,185200000.0,,,,246200000.0,,,,,99000000.0,,30200000.0,,,30200000.0,679000000.0,,,27200000.0,,,100000.0,,,,-878300000.0,,1400000.0,662900000.0,23700000.0,,112500000.0,,14600000.0,,53000000.0,,,23700000.0,,,51300000.0,,,2700000.0,,,,0.27,-100000.0,111851852.0,,119400000.0,4600000.0,,44800000.0,,,,,26800000.0,-35400000.0,,,,,,,,,1118900000.0,,142400000.0,,,,,,,782300000.0,,-3300000.0,,,-17800000.0,,,,,,,,0.0,,,,,,111851852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-30,,35800000.0,,,,,,,,,-11100000.0,-11200000.0,,10200000.0,,,,,,,0.0,-28200000.0,,79800000.0,25200000.0,,,-9800000.0,,,425800000.0,,,,,914600000.0,,,,0.31,,,,,,59100000.0,,,54200000.0,,,348500000.0,182300000.0,1535000000.0,,,312300000.0,,,22600000.0,,136100000.0,,,,,107400000.0,,,207000000.0,,,,243500000.0,,,,,105300000.0,,35800000.0,,,35800000.0,698200000.0,,,25500000.0,,,-15900000.0,,,,-878300000.0,,-300000.0,656700000.0,27800000.0,,105200000.0,,15600000.0,,51100000.0,,,27800000.0,,,39200000.0,,,2600000.0,,,,0.31,0.0,115483871.0,,118800000.0,-28900000.0,,51400000.0,,,,,61300000.0,-2200000.0,,,,,,,,,1124000000.0,,143100000.0,,,,,,,775500000.0,,4100000.0,,,-5400000.0,,,,,,,,0.0,,,,,,115483871.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-12-31,0.0,20400000.0,,135000000.0,,1078000000.0,725600000.0,18900000.0,109302326.0,,,-11200000.0,,5000000.0,237900000.0,,,,,125900000.0,0.0,-38500000.0,,60500000.0,26600000.0,0.0,,28200000.0,,-32400000.0,372900000.0,,,,-10800000.0,968000000.0,115400000.0,91000000.0,209000000.0,,,,,,,59500000.0,-44400000.0,15700000.0,33900000.0,0.86,,293900000.0,135000000.0,1542000000.0,,372900000.0,270800000.0,,94000000.0,18900000.0,-45100000.0,130600000.0,109302326.0,,19000000.0,107300000.0,107300000.0,293900000.0,,182500000.0,94000000.0,105700000.0,,237900000.0,,,700100000.0,14800000.0,88300000.0,,20400000.0,,,20400000.0,700100000.0,968000000.0,1073000000.0,27800000.0,,39700000.0,-29000000.0,103300000.0,,107900000.0,-878300000.0,,-4000000.0,663700000.0,15700000.0,,107900000.0,,7200000.0,,54400000.0,663700000.0,201100000.0,15700000.0,779100000.0,352400000.0,135000000.0,135000000.0,,2200000.0,,,,,0.0,,,115400000.0,-56700000.0,,27600000.0,246700000.0,,130600000.0,,83000000.0,-23500000.0,15700000.0,,6600000.0,,130700000.0,9800000.0,,,1073000000.0,,0.0,,,1542000000.0,,2800000.0,,779100000.0,,-12100000.0,-878300000.0,,-7200000.0,,,,,,,-2800000.0,0.0,143400000.0,,0.0,,-3300000.0,,-75200000.0,0.86,-110700000.0,-93700000.0,,,,,,,,,,,,,,,,,,,,,,,,,
1993-03-31,,-500000.0,,,,,,,,,-700000.0,-11700000.0,,300000.0,,,,,,,0.0,-24400000.0,,26200000.0,25000000.0,,,-2000000.0,,,391500000.0,,,,,968000000.0,,,,-0.004476,,,,,,-100000.0,,,1200000.0,,,299900000.0,140300000.0,1540900000.0,,,214100000.0,,,34800000.0,,144100000.0,,,,,107100000.0,,,160600000.0,,,,251200000.0,,,,,53500000.0,,-500000.0,,,-500000.0,686500000.0,,,27300000.0,,,-1500000.0,,,,-878300000.0,,400000.0,662600000.0,700000.0,,121100000.0,,-200000.0,,52300000.0,,,700000.0,,,900000.0,,,2400000.0,,,,-0.004476,0.0,111697000.0,,115500000.0,-13500000.0,,-700000.0,,,,,22800000.0,-22900000.0,,,,,,,,,1078000000.0,,139400000.0,,,,,,,778100000.0,,-15000000.0,,,-1400000.0,,,,,,,,15700000.0,,,,,,111697000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-30,,31600000.0,,,,,,,,,-6100000.0,-11700000.0,,-67700000.0,,,,,,,0.0,-29700000.0,,71200000.0,25200000.0,,,18400000.0,,,459300000.0,,,,,968000000.0,,,,0.28,,,,,,-17100000.0,,,46000000.0,,,358600000.0,213200000.0,1540000000.0,,,305900000.0,,,42900000.0,,139300000.0,,,,,106800000.0,,,206800000.0,,,,246100000.0,,,,,99100000.0,,31600000.0,,,31600000.0,684900000.0,,,28000000.0,,,100000.0,,,,-878300000.0,,700000.0,661700000.0,3600000.0,,120000000.0,,12600000.0,,53100000.0,,,3600000.0,,,,,,2500000.0,,,,0.28,100000.0,112857143.0,,123900000.0,25300000.0,,44200000.0,,,,,7500000.0,-24600000.0,,,,,,,,,1144200000.0,,152600000.0,,,,,,,785600000.0,,2900000.0,,,-22500000.0,,,,60600000.0,,,,0.0,,,,,,112857143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-09-30,,36600000.0,,,,,,,,,-2200000.0,-11500000.0,,70700000.0,,,,,,,0.0,-22300000.0,,80800000.0,25400000.0,,,-63600000.0,,,444600000.0,,,,,968000000.0,,,,0.33,,,,,,49900000.0,,,55400000.0,,,361600000.0,199500000.0,1534900000.0,,,331500000.0,,,39800000.0,,141900000.0,,,,,103200000.0,,,221200000.0,,,,245100000.0,,,,,110300000.0,,36600000.0,,,36600000.0,693900000.0,,,29700000.0,,,-1600000.0,,,,-878300000.0,,400000.0,656600000.0,10100000.0,,108900000.0,,16900000.0,,54900000.0,,,10100000.0,,,51400000.0,,,2300000.0,,,,0.33,0.0,110909091.0,,120300000.0,-40400000.0,,53500000.0,,,,,69100000.0,-19200000.0,,,,,,,,,1138500000.0,,148100000.0,,,,,,,776900000.0,,6500000.0,,,-16100000.0,,,,,,,,0.0,,,,,,110909091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
