date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,quarterlyBasicEPS,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualOtherNonCashItems,quarterlyCurrentDebt,quarterlyInterestExpense,annualCashAndCashEquivalents,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualCurrentAssets,annualChangeInAccountPayable,annualAccountsReceivable,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualBasicEPS,annualCommonStockIssuance,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualDilutedAverageShares,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,annualBasicAverageShares,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualInterestExpense,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyCurrentAssets,annualInventory,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:00.599529600,,,,,249400000.0,586000000.0,,,,,730200000.0,730200000.0,423700000.0,154600000.0,37500000.0,,,171100000.0,,,400400000.0,24400000.0,,,70600000.0,171100000.0,6100000.0,62500000.0,,,,7000000.0,6100000.0,,,,,,32600000.0,,,7000000.0,,48500000.0,,,306500000.0,,,,,25000000.0,18800000.0,,6100000.0,,,423700000.0,45700000.0,22700000.0,,249400000.0,,144200000.0,,,,,,0.5925,,,,79600000.0,174300000.0,483700000.0,114300000.0,22700000.0,,,306500000.0,37500000.0,32600000.0,167300000.0,,48500000.0,,,,,,48500000.0,,,,,79600000.0,,65217391.0,299700000.0,,,24400000.0,0.575,586000000.0,,,10700000.0,622900000.0,48500000.0,,,-547300000.0,,196500000.0,,,,,,45700000.0,,,,63291139.0,,-139200000.0,,,343400000.0,,37500000.0,,814400000.0,,167300000.0,,,,18800000.0,,174300000.0,622900000.0,,144200000.0,18800000.0,-139200000.0,,,483700000.0,,-547300000.0,154600000.0,,,,414000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,,,,,,,,,,,,,,,,,,,6400000.0,,0.1,,,,6400000.0,,,,,,,,,,,,,,,,,,,,,,6400000.0,,,,,,,,64000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,197700000.0,,197700000.0,,,,,,,64000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,127900000.0,331000000.0,594800000.0,,,,,874300000.0,,,,,,,239400000.0,,,,,,70200000.0,,,10500000.0,,0.1675,,,,10500000.0,,,,,,56800000.0,,,4800000.0,4500000.0,,,,,,,,98700000.0,,20700000.0,3200000.0,10500000.0,,,552100000.0,34800000.0,25800000.0,,,65625000.0,,,,80200000.0,,,,,,,,,,,,,,322200000.0,,,,,,,0.16,,,,159200000.0,,,,,78600000.0,,,,93000000.0,,23000000.0,,,,,,,159200000.0,,,18500000.0,,226600000.0,,,,,,,62686567.0,,,,,-118600000.0,,,,,,,,,123300000.0,,,,,,221100000.0,609000000.0,,279500000.0,,,,17200000.0,490400000.0,,28500000.0,170000000.0,6700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,11800000.0,,,142900000.0,326800000.0,629500000.0,,,,,900700000.0,,,,,,,232500000.0,,,,,,77100000.0,,,23500000.0,,0.37,,,,23500000.0,,11500000.0,,,,53900000.0,,,7400000.0,5200000.0,,,200000.0,,,,-55600000.0,126000000.0,,21400000.0,6300000.0,23500000.0,,,555700000.0,40400000.0,39800000.0,,,74603175.0,,,,88600000.0,-800000.0,,,,,,,,,,,,,345000000.0,,,,3400000.0,,-22900000.0,0.315,,,,148900000.0,,,,,78000000.0,-4400000.0,,,102600000.0,,21400000.0,,,,,,,148900000.0,0.0,-38500000.0,37400000.0,,268900000.0,,,,,11200000.0,,63513514.0,,,,,-127700000.0,,,,-5000000.0,,22800000.0,,-10300000.0,118900000.0,50300000.0,,,,,228900000.0,639400000.0,,271200000.0,,,5600000.0,38500000.0,511700000.0,0.0,48900000.0,192700000.0,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,4000000.0,-53500000.0,,134900000.0,321700000.0,654100000.0,,,,,874100000.0,874100000.0,532200000.0,194400000.0,42900000.0,,,227000000.0,-56900000.0,,516700000.0,125000000.0,,72800000.0,69900000.0,227000000.0,2400000.0,69300000.0,,-3100000.0,,8200000.0,2400000.0,-1400000.0,12600000.0,,,,52200000.0,99800000.0,92500000.0,8200000.0,5100000.0,13400000.0,46200000.0,0.0,341900000.0,,,-91600000.0,88400000.0,26400000.0,22400000.0,5200000.0,2400000.0,,,532200000.0,42500000.0,41200000.0,,321700000.0,,220000000.0,,,85400000.0,-700000.0,,0.6775,500000.0,,-5000000.0,76400000.0,210500000.0,536500000.0,116100000.0,41200000.0,107600000.0,,341900000.0,42900000.0,52200000.0,102500000.0,14000000.0,13400000.0,-32100000.0,,5200000.0,,-29100000.0,13400000.0,,,8200000.0,,76400000.0,-4700000.0,68366534.0,283700000.0,99800000.0,,125000000.0,0.6275,654100000.0,,,18800000.0,672300000.0,13400000.0,0.0,-2800000.0,3000000.0,,223300000.0,,62500000.0,,,-11500000.0,42500000.0,,110600000.0,-212900000.0,63321033.0,,-135800000.0,-109000000.0,,329900000.0,-10300000.0,42900000.0,25400000.0,916500000.0,-95200000.0,102500000.0,6800000.0,-2100000.0,,19400000.0,-6700000.0,210500000.0,672300000.0,,220000000.0,22400000.0,-135800000.0,3200000.0,2900000.0,536500000.0,-4900000.0,15600000.0,194400000.0,500000.0,,,399800000.0,21400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,-17600000.0,,,144400000.0,313500000.0,699400000.0,,,,,864800000.0,,,,,,,221000000.0,,,,,,75800000.0,,,-2100000.0,,-0.0525,,,,-3100000.0,,13200000.0,,,-5400000.0,50300000.0,,,10300000.0,4900000.0,,,-100000.0,,,,-15800000.0,86400000.0,,25900000.0,4200000.0,-2100000.0,,,534900000.0,42200000.0,45200000.0,,,59047619.0,,,,89000000.0,-1600000.0,,,,,,,,,,,,,329900000.0,,,,-18100000.0,,-55400000.0,-0.0525,,,,6600000.0,,65400000.0,,,75500000.0,-9200000.0,,,104300000.0,,55600000.0,,,13400000.0,,,,6600000.0,81200000.0,-20500000.0,-2600000.0,,230800000.0,,,,,-8200000.0,,59047619.0,,,,,-144900000.0,,,,6100000.0,,26400000.0,,-6800000.0,106800000.0,2900000.0,,,,,221400000.0,723600000.0,,165400000.0,,,,-3400000.0,578700000.0,-69500000.0,10600000.0,190700000.0,-1300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,-19800000.0,,,150500000.0,314800000.0,703200000.0,,,,,929800000.0,,,,,,,219400000.0,,,,,,82000000.0,,,9600000.0,,0.1475,,,,7900000.0,,14100000.0,,,,50300000.0,,,11100000.0,5000000.0,,,10900000.0,,,,-46400000.0,112800000.0,,28800000.0,3900000.0,9600000.0,,,592000000.0,45100000.0,47600000.0,,,59622642.0,,,,95900000.0,-2300000.0,,,,,,,,,,,,,337800000.0,,,,-19500000.0,,26200000.0,0.1325,,,,11600000.0,,-15700000.0,,,75000000.0,-900000.0,,,123300000.0,,89300000.0,,,,,,,11600000.0,0.0,-62500000.0,16900000.0,,263300000.0,,,,,15900000.0,,53559322.0,,,,,-151600000.0,,,,8600000.0,,28200000.0,,4900000.0,142800000.0,42700000.0,,,,,277200000.0,732200000.0,,226600000.0,,,,15800000.0,580600000.0,-300000.0,31000000.0,197900000.0,6200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.654652800,64200000.0,,,163000000.0,319100000.0,718500000.0,,,,,933200000.0,,,,,,,208600000.0,,,,,,86600000.0,,,19700000.0,,0.3375,,,,18000000.0,,-13000000.0,,,,53100000.0,,,12800000.0,4900000.0,,,-14500000.0,,,,-6800000.0,132700000.0,,30100000.0,5700000.0,19700000.0,,,581300000.0,57400000.0,43700000.0,,,66666667.0,,,,100900000.0,1600000.0,,,,,,,,,,,,,351900000.0,,,,54000000.0,,21500000.0,0.27,,,,11000000.0,,-45200000.0,,,74500000.0,1100000.0,,,114500000.0,,93100000.0,,,,,,,11000000.0,,43100000.0,31800000.0,,295700000.0,,,,,12700000.0,,53333333.0,,,,,-161200000.0,,,,-12900000.0,,-33600000.0,,1300000.0,134900000.0,21100000.0,,,,,262200000.0,761500000.0,,214700000.0,,,9200000.0,32500000.0,600300000.0,65800000.0,46100000.0,215300000.0,12800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.662601600,-119900000.0,-93100000.0,,148400000.0,384900000.0,853700000.0,,,,,1021400000.0,1021400000.0,680900000.0,202900000.0,17200000.0,,,281800000.0,-17100000.0,,633500000.0,41300000.0,,80000000.0,28500000.0,281800000.0,-10100000.0,28000000.0,,-8400000.0,,61400000.0,-11800000.0,-93100000.0,46300000.0,,,9100000.0,60100000.0,107800000.0,121300000.0,61400000.0,5500000.0,28900000.0,60600000.0,28200000.0,340500000.0,,,-162900000.0,108800000.0,10800000.0,32100000.0,6000000.0,-10100000.0,,,680900000.0,43000000.0,79500000.0,,384900000.0,,167700000.0,,,126300000.0,-6100000.0,,0.205,61200000.0,73700000.0,-73800000.0,73800000.0,296000000.0,700400000.0,89100000.0,79500000.0,103200000.0,,340500000.0,11200000.0,60100000.0,126800000.0,-22600000.0,28900000.0,-85400000.0,,15400000.0,,-28200000.0,28900000.0,,69200000.0,13400000.0,,73800000.0,-19200000.0,54634146.0,324400000.0,107800000.0,,41300000.0,0.205,853700000.0,,,19800000.0,868100000.0,28900000.0,,-156400000.0,-17500000.0,,257200000.0,,28300000.0,,,6100000.0,43000000.0,,144200000.0,-231900000.0,54634146.0,,-167700000.0,-196300000.0,,385000000.0,142400000.0,17200000.0,100300000.0,1047000000.0,16000000.0,126800000.0,36500000.0,900000.0,,20300000.0,-6200000.0,296000000.0,868100000.0,,167700000.0,32100000.0,-167700000.0,-11300000.0,-17000000.0,700400000.0,-69800000.0,28800000.0,202900000.0,-6900000.0,,,413500000.0,26500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.670377600,-69600000.0,,,158600000.0,460700000.0,927100000.0,,,,,1088100000.0,,,,,,,357500000.0,,,,,,80700000.0,,,-10000000.0,,-0.22,,,,-11600000.0,,19000000.0,,,-18600000.0,67500000.0,,,58600000.0,8100000.0,,,-19100000.0,,,,-94400000.0,88100000.0,,33600000.0,3000000.0,-10000000.0,,,759100000.0,35700000.0,93800000.0,,,52727273.0,,,,99700000.0,-2200000.0,,,,,,,,,,,,,329000000.0,,,,-15500000.0,,-14100000.0,-0.22,,,,2800000.0,,,,,73300000.0,-1600000.0,,,115500000.0,,43700000.0,,,28900000.0,,,,2800000.0,100000.0,-62200000.0,-11600000.0,,246700000.0,,,,,-9600000.0,,52727273.0,,,,,-177200000.0,,,,75700000.0,,38100000.0,,-26100000.0,124300000.0,-7400000.0,,,,,298400000.0,937200000.0,,161000000.0,,,-7300000.0,-16700000.0,760000000.0,,7400000.0,190600000.0,-6700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.678240000,36300000.0,,,157800000.0,579100000.0,934600000.0,,,,,1226700000.0,,,,,,,473700000.0,,,,,,86900000.0,,,4500000.0,,0.0525,,,,2800000.0,,20000000.0,,,-76000000.0,67100000.0,,,39700000.0,10500000.0,,,-19600000.0,,,,-99800000.0,120500000.0,,33800000.0,4200000.0,4500000.0,,,894700000.0,38300000.0,96200000.0,,,53333333.0,,,,107000000.0,-2300000.0,,,,,,,,,,,,,332000000.0,,,,-11400000.0,,-8800000.0,0.0525,,,,42300000.0,,,,,72800000.0,-5000000.0,,,120900000.0,,123700000.0,,,,,,,42300000.0,100000.0,-15100000.0,13500000.0,,278300000.0,,,,,23500000.0,,53333333.0,,,,,-182000000.0,,,,87900000.0,,39900000.0,,39500000.0,155000000.0,51400000.0,,,,,315600000.0,947600000.0,,292100000.0,,,2700000.0,7200000.0,765600000.0,,33600000.0,192800000.0,2700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.686188800,-30700000.0,,,169000000.0,636200000.0,973600000.0,,,,,1246100000.0,,,,,,,516300000.0,,,,,,91600000.0,,,16700000.0,,0.28,,,,15000000.0,,20600000.0,,,26500000.0,69400000.0,,,18100000.0,10700000.0,,,9000000.0,,,,-57700000.0,145400000.0,,36600000.0,6300000.0,16700000.0,,,898500000.0,50500000.0,94600000.0,,,53571429.0,,,,112100000.0,-2300000.0,,,,,,,,,,,,,347600000.0,,,,13000000.0,,-30400000.0,0.2075,,,,54900000.0,,,,,72300000.0,-6900000.0,,,121000000.0,,101700000.0,,,,,,,54900000.0,300000.0,-54200000.0,33300000.0,,314400000.0,,,,,-25800000.0,,53571429.0,,,,,-192400000.0,,,,46900000.0,,41200000.0,,12600000.0,123200000.0,23500000.0,,,,,262300000.0,999100000.0,,272500000.0,,,12100000.0,28800000.0,806700000.0,,53900000.0,207100000.0,12100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.694137600,2400000.0,-65800000.0,,188400000.0,616000000.0,986000000.0,,,,,1211600000.0,1211600000.0,866300000.0,203900000.0,10300000.0,,,500000000.0,-79400000.0,,673800000.0,105300000.0,,84600000.0,34600000.0,500000000.0,-900000.0,16200000.0,,-9000000.0,,22300000.0,-2600000.0,-61600000.0,-7800000.0,,,-11300000.0,72300000.0,114600000.0,137400000.0,22300000.0,10900000.0,19100000.0,51800000.0,1600000.0,345300000.0,,,-36100000.0,76200000.0,5900000.0,39900000.0,8300000.0,-900000.0,,,866300000.0,43700000.0,94400000.0,,616000000.0,,225600000.0,,,76800000.0,-2200000.0,,0.0675,800000.0,,-200000.0,71800000.0,250300000.0,819800000.0,86400000.0,94400000.0,82500000.0,,345300000.0,3600000.0,72300000.0,113400000.0,18000000.0,19100000.0,-12500000.0,,-9800000.0,,-27800000.0,19100000.0,,,28900000.0,,71800000.0,-14300000.0,53333333.0,343800000.0,114600000.0,,105300000.0,0.0675,986000000.0,,,21800000.0,1023400000.0,19100000.0,300000.0,-12600000.0,-600000.0,,264600000.0,,-28100000.0,,,-1700000.0,43700000.0,,195700000.0,-288000000.0,53333333.0,,-203600000.0,-144100000.0,,395600000.0,-14800000.0,10300000.0,18200000.0,1104000000.0,-35800000.0,113400000.0,15000000.0,700000.0,,40200000.0,4100000.0,250300000.0,1023400000.0,,225600000.0,39900000.0,-203600000.0,-6800000.0,-3100000.0,819800000.0,,-8400000.0,203900000.0,-2200000.0,,,430200000.0,-13600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.702000000,-75200000.0,,,173200000.0,607300000.0,982300000.0,,,,,1248200000.0,,,,,,,496100000.0,,,,,,91100000.0,,,-15700000.0,,-0.3275,,,,-17400000.0,,14000000.0,,,-300000.0,75200000.0,,,68900000.0,10800000.0,,,41700000.0,,,,-40100000.0,85000000.0,,39900000.0,4800000.0,-15700000.0,,,918700000.0,36000000.0,93400000.0,,,53129771.0,,,,105100000.0,-2300000.0,,,,,,,,,,,,,329500000.0,,,,-20300000.0,,-7900000.0,-0.3275,,,,12100000.0,,36900000.0,,,71300000.0,-5800000.0,,,113200000.0,,132300000.0,,,19100000.0,,,,12100000.0,1200000.0,-68900000.0,-20100000.0,,258200000.0,,,,,-7000000.0,,53129771.0,,,,,-215000000.0,,,,39400000.0,,38100000.0,,-7000000.0,129300000.0,-6300000.0,,,,,311400000.0,1032600000.0,,265900000.0,,,-7700000.0,-26200000.0,817600000.0,,-6100000.0,185900000.0,-10500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.709862400,-100600000.0,,,184900000.0,591900000.0,957500000.0,,,,,1231800000.0,,,,,,,496100000.0,,,,,,97300000.0,,,-17800000.0,,-0.365,,,,-19500000.0,,14000000.0,,,,70500000.0,,,45800000.0,10800000.0,,,100000000.0,,,,-128200000.0,92200000.0,,42000000.0,4000000.0,-17800000.0,,,921100000.0,25300000.0,93900000.0,,,53424658.0,,,,111300000.0,-2200000.0,,,,,,,,,,,,,310700000.0,,,,1800000.0,,-3900000.0,-0.365,,,,11100000.0,,5300000.0,,,70800000.0,-75300000.0,,,123700000.0,,141400000.0,,,,,,,11100000.0,200000.0,-130000000.0,-19100000.0,,277100000.0,,,,,35700000.0,,53424658.0,,,,,-225600000.0,,,,97800000.0,,35900000.0,,-1000000.0,159700000.0,29400000.0,,,,,329200000.0,1018400000.0,,274300000.0,,,-10700000.0,-25900000.0,792800000.0,,-5100000.0,165800000.0,-8100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.717811200,-33300000.0,,,197600000.0,632700000.0,992200000.0,,,,,1251000000.0,,,,,,,539800000.0,,,,,,105600000.0,,,-2200000.0,,-0.0725,,,,-3900000.0,,14100000.0,,,,68800000.0,,,22200000.0,10700000.0,,,72500000.0,,,,-94500000.0,123500000.0,,43000000.0,3400000.0,-2200000.0,,,943700000.0,24100000.0,97200000.0,,,53793103.0,,,,119700000.0,-2300000.0,,,,,,,,,,,,,307300000.0,,,,-5700000.0,,-3700000.0,-0.0725,,,,19900000.0,,,,,70300000.0,-29500000.0,,,137200000.0,,110400000.0,,,,,,,19900000.0,0.0,-48700000.0,3800000.0,,321100000.0,,,,,-3900000.0,,53793103.0,,,,,-236500000.0,,,,87900000.0,,36100000.0,,8800000.0,151600000.0,15400000.0,,,,,311000000.0,1061200000.0,,258800000.0,,,-1200000.0,-3400000.0,824700000.0,,17900000.0,161200000.0,-1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,-48600000.0,4700000.0,,189100000.0,614800000.0,957900000.0,,,,,1208400000.0,1208400000.0,950500000.0,110400000.0,-84900000.0,,,487800000.0,-3000000.0,,744800000.0,117100000.0,,114600000.0,-94900000.0,487800000.0,-44600000.0,-125700000.0,,-8400000.0,,68400000.0,-50900000.0,-257700000.0,14700000.0,,,,97900000.0,47500000.0,147900000.0,68400000.0,10900000.0,6900000.0,56800000.0,17000000.0,257900000.0,,,-2100000.0,69900000.0,-45400000.0,42100000.0,200000.0,-49200000.0,,,950500000.0,29100000.0,97200000.0,,614800000.0,,250500000.0,,,129300000.0,-1600000.0,,-1.7175,1500000.0,7200000.0,,69800000.0,335700000.0,790900000.0,-38100000.0,97200000.0,20200000.0,,257900000.0,-91600000.0,97900000.0,219800000.0,1100000.0,6900000.0,20200000.0,,-12200000.0,,-156200000.0,6900000.0,,,19100000.0,,69800000.0,-45600000.0,53333333.0,408700000.0,47500000.0,,117100000.0,-1.7175,957900000.0,,,12400000.0,1046000000.0,6900000.0,100000.0,-30300000.0,-59400000.0,,259000000.0,,214600000.0,,,-17900000.0,29100000.0,,232500000.0,-264900000.0,53333333.0,,-255100000.0,-277900000.0,,465500000.0,7400000.0,-80300000.0,37800000.0,1115400000.0,-13000000.0,219800000.0,-18300000.0,-25800000.0,,43200000.0,-23100000.0,335700000.0,1046000000.0,,250500000.0,42100000.0,-255100000.0,-6200000.0,-70200000.0,790900000.0,,-44700000.0,110400000.0,-25600000.0,,,370600000.0,6900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,-4200000.0,,,176100000.0,598500000.0,953800000.0,,,,,1184000000.0,,,,,,,482100000.0,,,,,,76500000.0,,,-15000000.0,,-0.3125,,,,-16600000.0,,14400000.0,,,,98500000.0,,,68400000.0,9900000.0,,,300000.0,,,,6400000.0,74100000.0,,42600000.0,2800000.0,-15000000.0,,,941400000.0,17900000.0,101900000.0,,,53120000.0,,,,90900000.0,-1600000.0,,,,,,,,,,,,,242600000.0,,,,-5000000.0,,-4000000.0,-0.3125,,,,8700000.0,,19100000.0,,,69200000.0,-8100000.0,,,47600000.0,,89500000.0,,,6900000.0,,,,8700000.0,100000.0,-8900000.0,-16800000.0,,250200000.0,,,,,9600000.0,,53120000.0,,,,,-255400000.0,,,,-9300000.0,,36200000.0,,1800000.0,226900000.0,4700000.0,,,,,342900000.0,1038100000.0,,230200000.0,,,-11200000.0,-23800000.0,782700000.0,,-2400000.0,93700000.0,-8800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,49300000.0,,,179000000.0,616300000.0,925100000.0,,,,,1181900000.0,,,,,,,498400000.0,,,,,,82000000.0,,,-3600000.0,,-0.0825,,,,-4500000.0,,14500000.0,,,,101200000.0,,,77600000.0,9300000.0,,,17700000.0,,,,-32600000.0,98500000.0,,43100000.0,2400000.0,-3600000.0,,,1004600000.0,16700000.0,101000000.0,,,54545455.0,,,,96400000.0,-800000.0,,,,,,,,,,,,,177300000.0,,,,12200000.0,,1200000.0,-0.0825,,,,14400000.0,,,,,68700000.0,-4000000.0,,,43100000.0,,122100000.0,,,,,,,14400000.0,100000.0,-9400000.0,2100000.0,,277500000.0,,,,,45800000.0,,54545455.0,,,,,-259100000.0,,,,-20400000.0,,32300000.0,,5700000.0,267600000.0,58700000.0,,,,,388300000.0,1014500000.0,,256800000.0,,,-1200000.0,-4800000.0,755400000.0,,16600000.0,88200000.0,-1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,8000000.0,,,193800000.0,657200000.0,908900000.0,,,,,1167600000.0,,,,,,,537200000.0,,,,,,94400000.0,,,8000000.0,,0.15,,,,8000000.0,,14500000.0,,,-4800000.0,97300000.0,,,30700000.0,9300000.0,,,500000.0,,,,-7600000.0,129600000.0,,42800000.0,2600000.0,8000000.0,,,980800000.0,22700000.0,100500000.0,,,68085106.0,,,,108900000.0,0.0,,,,,,,,,,,,,186800000.0,,,,-1000000.0,,1600000.0,0.1175,,,,11700000.0,,,,,68200000.0,-10600000.0,,,42300000.0,,126000000.0,,,,,,,11700000.0,0.0,-7100000.0,20700000.0,,323400000.0,,,,,-25200000.0,,53333333.0,,,,,-267300000.0,,,,-10100000.0,,41400000.0,,-2700000.0,250600000.0,15100000.0,,,,,323600000.0,1007500000.0,,258700000.0,,,5900000.0,14000000.0,740200000.0,0.0,35200000.0,96300000.0,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
