,trailingCashDividendsPaid,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualStockholdersEquity,annualOtherNonCashItems,quarterlyBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,annualTotalAssets,quarterlySellingGeneralAndAdministration,trailingCommonStockIssuance,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualDilutedEPS,trailingTotalRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualCurrentLiabilities,quarterlyCurrentDebt,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualOtherNonCurrentLiabilities,annualOtherNonCurrentAssets,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualBasicEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualBeginningCashPosition,trailingCapitalExpenditure,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingGrossProfit,annualDilutedAverageShares,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,trailingResearchAndDevelopment,quarterlyNetPPE,annualCapitalStock,quarterlyTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlyBasicAverageShares,annualTotalRevenue,trailingChangeInInventory,quarterlyEbitda,annualResearchAndDevelopment,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyStockBasedCompensation,annualFreeCashFlow,trailingTaxProvision,annualStockBasedCompensation,trailingDepreciationAndAmortization,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyCapitalExpenditure,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
638841600,,,,,,,1015300000.0,27600000.0,,,,,,116700000.0,,54100000.0,,335800000.0,,,,,,,,,0.01,,,75200000.0,,,75200000.0,,,,138400000.0,,,,,,75200000.0,258900000.0,,,,4200000.0,50000000.0,258900000.0,,,,-39000000.0,,150400000.0,,,,,,,,,6600000.0,,,0.0,,,,-76100000.0,,12000000.0,,189100000.0,54000000.0,-100000.0,,,7520000000.0,,,,,60300000.0,,,,,,,219300000.0,-8100000.0,,,,,,,,,,,,,0.01,,,,,,,65800000.0,,,,256800000.0,,,0.0,,,,,,,,,,826200000.0,,-4900000.0,,,,-63300000.0,,,281800000.0,,35400000.0,,,,7520000000.0,,,118400000.0,,,200000.0,,,,,,,,,,5200000.0,,,10000000.0,,,,638800000.0,,,29500000.0,,,,,,,92500000.0,110600000.0,-32200000.0,,,679500000.0,345100000.0,189100000.0,,106400000.0,310900000.0,,,,,,,,
646704000,,410600000.0,279200000.0,,,,1105300000.0,-12600000.0,-94500000.0,,,,,129300000.0,,56200000.0,,385400000.0,,,,,-100000.0,,918600000.0,,,,,80000000.0,-270700000.0,393200000.0,80000000.0,688900000.0,,1105300000.0,156400000.0,,46300000.0,,43500000.0,0.0,80000000.0,246300000.0,,0.035,,7100000.0,55600000.0,246300000.0,,,,-15200000.0,,170200000.0,,325400000.0,278300000.0,-100000.0,,51000000.0,,186800000.0,6500000.0,,,0.0,,,,-77300000.0,109800000.0,13800000.0,,186700000.0,60000000.0,100000.0,,-46700000.0,,,60000000.0,439500000.0,,4200000.0,0.035,-18100000.0,246300000.0,246300000.0,,,237000000.0,-4700000.0,,,,,192400000.0,,719900000.0,,399300000.0,,,279200000.0,,537500000.0,-73900000.0,-30400000.0,,,,51000000.0,,,,280700000.0,,17300000.0,0.0,,7977142857.0,129300000.0,,,,,53900000.0,-158100000.0,918600000.0,131400000.0,-9500000.0,6500000.0,,55600000.0,-73900000.0,,,325400000.0,,37600000.0,,206400000.0,237000000.0,,1183400000.0,,124300000.0,,385400000.0,,977000000.0,,120200000.0,,,,7977142857.0,0.0,,-36900000.0,,,6600000.0,,,279200000.0,688900000.0,-47200000.0,583800000.0,37200000.0,,,,,,,56800000.0,117600000.0,-52600000.0,,,719900000.0,399300000.0,186800000.0,-15600000.0,110500000.0,336900000.0,186700000.0,,,,,,,
654652800,,,,,,,1203500000.0,108000000.0,,,,,,136600000.0,,63000000.0,,432700000.0,,,,,,,,,0.01,,,87600000.0,,,87600000.0,,,,170400000.0,,,,,,87600000.0,354300000.0,,,,4000000.0,58400000.0,354300000.0,,,,,,183400000.0,,,,,,,,,10000000.0,,,0.0,,,,3400000.0,,13000000.0,,213100000.0,55900000.0,0.0,,,8760000000.0,,,,,60100000.0,,,,,,,180500000.0,-2200000.0,,,,,,,,,,62100000.0,,,0.01,,,-45100000.0,,,,66500000.0,,,,306400000.0,,,246300000.0,,,,,,,,,,990400000.0,,1800000.0,,,,-84400000.0,,,376800000.0,,39400000.0,,,,8760000000.0,,,136000000.0,,,,,,,,,,,,,20000000.0,,,-17000000.0,,,,732800000.0,,,24600000.0,,,,,,,120600000.0,127000000.0,-60500000.0,,,770800000.0,461200000.0,213100000.0,,123000000.0,369400000.0,,,,,,,,
662601600,,,,,,,1366000000.0,-20100000.0,,,,,,135700000.0,,78100000.0,,488700000.0,,,,,,,,,0.015,,,112900000.0,,,112900000.0,,,,207600000.0,,,,,,112900000.0,334200000.0,,,,4200000.0,63400000.0,334200000.0,,,,,,223100000.0,,,,,,,,,17600000.0,,,0.0,,,,-134200000.0,,15500000.0,,247500000.0,55600000.0,0.0,,,7526666667.0,,,,,29900000.0,,,,,,,252300000.0,-4100000.0,,,,,,,,,,,,,0.015,,,-39600000.0,,,,94200000.0,,,,382400000.0,,,0.0,,,,,,,,,,1118500000.0,,-1900000.0,,,,-97400000.0,,,433100000.0,,50600000.0,,,,7526666667.0,,,174800000.0,,,,,,,,,,,,,-31300000.0,,,15200000.0,,,,807200000.0,,,47200000.0,,,,,,,97100000.0,163500000.0,-67200000.0,,,877300000.0,530500000.0,247500000.0,,159300000.0,460500000.0,,,,,,,,
670377600,,,,,,,1502400000.0,62600000.0,,,,,,143100000.0,,76400000.0,,573400000.0,,,,,,,,,0.015,,,123800000.0,,,123800000.0,,,,217900000.0,,,,,,123800000.0,396800000.0,,,,6000000.0,52900000.0,396800000.0,,,,-12900000.0,,237000000.0,,,,,,,,,20600000.0,,,0.0,,,,-111400000.0,,19100000.0,,252900000.0,93800000.0,0.0,,,8253333333.0,,,,,86400000.0,,,,,,,256000000.0,8800000.0,,,,,,,,,,,,,0.015,,,-43300000.0,,,,89200000.0,,,,410500000.0,,,0.0,,,,,,,,,,1249500000.0,,-34100000.0,,,,-105800000.0,,,479600000.0,,55700000.0,,,,8253333333.0,,,192600000.0,,,,,,,,,,,,,7900000.0,,,27700000.0,,,,888500000.0,,,68000000.0,,,,,,,150800000.0,179500000.0,-64400000.0,,,929000000.0,585400000.0,252900000.0,,173500000.0,486900000.0,,,,,,,,
678240000,,670600000.0,462700000.0,,,,1644200000.0,20400000.0,-76600000.0,,,,,188000000.0,,69300000.0,,615700000.0,,,,,,,1350800000.0,100000.0,,,,138400000.0,-380700000.0,649800000.0,138400000.0,956300000.0,,1644200000.0,235100000.0,,75800000.0,,-4300000.0,0.0,138400000.0,417200000.0,,0.055,,6600000.0,47100000.0,417200000.0,,,,-60700000.0,,263300000.0,,530200000.0,557900000.0,,,85900000.0,,293400000.0,19500000.0,,,0.0,,,,-138500000.0,179700000.0,28200000.0,,293400000.0,85500000.0,100000.0,,-197000000.0,,,85500000.0,725600000.0,,117100000.0,0.055,-39700000.0,417200000.0,417200000.0,,,320900000.0,5600000.0,,,,,246300000.0,,1028500000.0,,648700000.0,,,462700000.0,,831000000.0,-118500000.0,-69000000.0,,,,85900000.0,,,,457300000.0,,20800000.0,0.0,,8412727273.0,188000000.0,,,,,170900000.0,-264400000.0,1350800000.0,207900000.0,-5500000.0,19500000.0,,47100000.0,-118500000.0,,,530200000.0,,62200000.0,,286800000.0,320900000.0,,1843400000.0,,222200000.0,,615700000.0,,1556600000.0,,293500000.0,,,,8412727273.0,100000.0,,22700000.0,,,-30200000.0,,,462700000.0,956300000.0,19300000.0,906800000.0,39900000.0,,,,,,,189400000.0,200600000.0,-72300000.0,,,1028500000.0,648700000.0,293400000.0,8100000.0,194000000.0,526600000.0,293400000.0,,,,,,,
686188800,,,,,,,1870200000.0,69700000.0,,,,,,191700000.0,,83800000.0,,669000000.0,,,,,,,,,0.02,,,144000000.0,,,144000000.0,,,,273100000.0,,,,,,144000000.0,486900000.0,,,,8800000.0,58400000.0,486900000.0,,,,-102900000.0,,293800000.0,,,,,,,,,19300000.0,,,0.0,,,,-169900000.0,,20700000.0,,314600000.0,81300000.0,0.0,,,7200000000.0,,,,,121700000.0,,,,,,,418200000.0,-10900000.0,,,,,,,,,,,,,0.02,,,-15000000.0,,,,103600000.0,,,,496700000.0,,,417200000.0,,,,,,,,,,1555600000.0,,-800000.0,,,,-136300000.0,,,587700000.0,,67700000.0,,,,7200000000.0,,,223600000.0,,,,,,,,,,,,,23200000.0,,,51000000.0,,,,1095200000.0,,,66200000.0,,,,,,,187900000.0,211700000.0,-66200000.0,,,1201200000.0,724000000.0,314600000.0,,202900000.0,580500000.0,,,,,,,,
694137600,,,,,,,2128400000.0,126700000.0,,,,,,200900000.0,,90300000.0,,776800000.0,,,,,,,,,0.02,,,175200000.0,,,175200000.0,,,,320700000.0,,,,,,175200000.0,613600000.0,,,,11600000.0,58000000.0,613600000.0,,,,9600000.0,,345500000.0,,,,,,,,,18400000.0,,,0.0,,,,-120000000.0,,24800000.0,,357200000.0,81400000.0,0.0,,,8760000000.0,,,,,94500000.0,,,,,,,420800000.0,1900000.0,,,,,,,,,,,,,0.02,,,-37400000.0,,,,137900000.0,,,,591600000.0,,,0.0,,,,,,,,,,1771200000.0,,-5800000.0,,,,-158000000.0,,,695400000.0,,82500000.0,,,,8760000000.0,,,270900000.0,,,,,,,,,,,,,18300000.0,,,24000000.0,,,,1249600000.0,,,62300000.0,,,,,,,218300000.0,257700000.0,-123800000.0,,,1351600000.0,853400000.0,357200000.0,,246100000.0,681900000.0,,,,,,,,
702000000,,,,,,,2340000000.0,18800000.0,,,,,,176700000.0,,82600000.0,,807000000.0,,,,,,,,,0.02,,,178800000.0,,,178800000.0,,,,319800000.0,,,,,,178800000.0,632400000.0,,,,11900000.0,60400000.0,632400000.0,,,,-149300000.0,,347300000.0,,,,,,,,,11700000.0,,,0.0,,,,-212200000.0,,27500000.0,,337900000.0,78200000.0,0.0,,,8940000000.0,,,,,114500000.0,,,,,,,577500000.0,-6200000.0,,,,,,,,,,,,,0.02,,,-19900000.0,,,,149500000.0,,,,598300000.0,,,0.0,,,,,,,,,,2002100000.0,,-3400000.0,,,,-178900000.0,,,728800000.0,,84100000.0,,,,8940000000.0,,,278500000.0,,,,,,,,,,,,,-32300000.0,,,76300000.0,,,,1377900000.0,,,102900000.0,,,,,,,174000000.0,262900000.0,-59500000.0,,,1533000000.0,907700000.0,337900000.0,,251000000.0,680900000.0,,,,,,,,
709862400,,1041300000.0,708100000.0,,,,2639900000.0,159100000.0,-284300000.0,,,,,251100000.0,,97400000.0,,870200000.0,,,,,,,2193000000.0,,,,,210100000.0,-641600000.0,996000000.0,210100000.0,1536100000.0,,2639900000.0,382700000.0,,112300000.0,,119000000.0,0.0,210100000.0,791400000.0,,0.08,,13000000.0,85900000.0,791400000.0,,,,-41700000.0,,422000000.0,,766600000.0,907000000.0,,,187500000.0,,446900000.0,8300000.0,,,0.0,,,,-139500000.0,265100000.0,39300000.0,,446900000.0,103600000.0,0.0,,-135000000.0,,,103600000.0,1108300000.0,,259700000.0,0.08,-40700000.0,791400000.0,791400000.0,,,68700000.0,-24800000.0,,,,,417200000.0,,1769700000.0,,977200000.0,,,708100000.0,,1296300000.0,-210600000.0,-62700000.0,,,,187500000.0,,,,718000000.0,,45300000.0,0.0,,8851250000.0,251100000.0,,,,,374300000.0,-316600000.0,2193000000.0,333200000.0,-30700000.0,8300000.0,,85900000.0,-210600000.0,,,766600000.0,,98900000.0,,354100000.0,68700000.0,,2758700000.0,,335300000.0,,870200000.0,,2404600000.0,,590400000.0,,,,8851250000.0,0.0,,77400000.0,,,-32300000.0,,,708100000.0,1536100000.0,86600000.0,1408600000.0,33700000.0,,,,,,,326800000.0,309000000.0,-67100000.0,,,1769700000.0,977200000.0,446900000.0,-40000000.0,296000000.0,815400000.0,446900000.0,,,,,,,
717811200,,,,,,,2849000000.0,22000000.0,,,,,,266000000.0,,97000000.0,,888000000.0,,,,,,,,,0.025,,,209000000.0,,,209000000.0,,,,394000000.0,,,,,,209000000.0,813000000.0,,,,18000000.0,88000000.0,813000000.0,,,,-114000000.0,,432000000.0,,,,,,,,,,,,0.0,,,,-169000000.0,,38000000.0,,442000000.0,102000000.0,0.0,,,8360000000.0,,,,,138000000.0,,,,,,,66000000.0,-2000000.0,,,,,,,,,,,,,0.025,,,-80000000.0,,,,176000000.0,,,,721000000.0,,,791000000.0,,,,,,,,,,2407000000.0,,-6000000.0,,,,-239000000.0,,,786000000.0,,98000000.0,,,,8360000000.0,,,327000000.0,,,,,,,,,,,,,-60000000.0,,,3000000.0,,,,1670000000.0,,,83000000.0,,,,,,,187000000.0,307000000.0,-49000000.0,,,1961000000.0,1025000000.0,442000000.0,,289000000.0,818000000.0,,,,,,,,
725760000,,,,,,,3226000000.0,27000000.0,,,,,,262000000.0,,121000000.0,,886000000.0,,,,,,,,,0.025,,,236000000.0,,,236000000.0,,,,455000000.0,,,,,,236000000.0,840000000.0,,,,21000000.0,102000000.0,840000000.0,,,,-295000000.0,,491000000.0,,,,,,,,,,,,0.0,,,,-342000000.0,,36000000.0,,476000000.0,88000000.0,0.0,,,9440000000.0,,,,,169000000.0,,,,,,,118000000.0,-21000000.0,,,,,,,,,,,,,0.025,,,0.0,,,,214000000.0,,,,817000000.0,,,0.0,,,,,,,,,,2750000000.0,,4000000.0,,,,-260000000.0,,,798000000.0,,111000000.0,,,,9440000000.0,,,362000000.0,,,,,,,,,,,,,-52000000.0,,,170000000.0,,,,1843000000.0,,,170000000.0,,,,,,,220000000.0,347000000.0,-51000000.0,,,2340000000.0,1058000000.0,476000000.0,,326000000.0,938000000.0,,,,,,,,
733536000,,,,,,,3560000000.0,15000000.0,,,,,,288000000.0,,123700000.0,,914000000.0,,,,,,,,,0.025,,,243000000.0,,,243000000.0,,,,459000000.0,,,,,,243000000.0,855000000.0,,,,19000000.0,119000000.0,855000000.0,,,,-212000000.0,,496300000.0,,,,,,,,,,,,0.0,,,,-283000000.0,,38000000.0,,549000000.0,90000000.0,0.0,,,9720000000.0,,,,,205000000.0,,,,,,,1233000000.0,-18000000.0,,,,,,,,,,,,,0.025,,,-65000000.0,,,,261000000.0,,,,834300000.0,,,0.0,,,,,,,,,,3011000000.0,,-10000000.0,,,,-260000000.0,,,824000000.0,,114000000.0,,,,9720000000.0,,,376000000.0,,,,,,,,,,,,,-15000000.0,,,33000000.0,,,,2009000000.0,,,98000000.0,,,,,,,266000000.0,357000000.0,-61000000.0,,,2646000000.0,1084000000.0,549000000.0,,338000000.0,958000000.0,,,,,,,,
741398400,,1401000000.0,953000000.0,,,,3805000000.0,158000000.0,-723000000.0,,,,,324000000.0,,141000000.0,,955000000.0,,,,,,,3242000000.0,,,,,265000000.0,-976000000.0,1326000000.0,265000000.0,2156000000.0,,3805000000.0,486000000.0,,151000000.0,,186000000.0,0.0,265000000.0,1013000000.0,,0.1,,17000000.0,127000000.0,1013000000.0,,,,-102000000.0,,525000000.0,,867000000.0,1074000000.0,,,239000000.0,,563000000.0,,,,0.0,,,,-182000000.0,436000000.0,39000000.0,,563000000.0,88000000.0,0.0,,-250000000.0,,,88000000.0,1477000000.0,,326000000.0,0.1,-17000000.0,1013000000.0,1013000000.0,,,1372000000.0,-10000000.0,,,,,791000000.0,,2850000000.0,,1181000000.0,,,953000000.0,,1794000000.0,-314000000.0,-105000000.0,,,,239000000.0,,,,898000000.0,,75000000.0,0.0,,9530000000.0,324000000.0,,,,,222000000.0,-236000000.0,3242000000.0,448000000.0,-5000000.0,,,127000000.0,-314000000.0,,,867000000.0,,125000000.0,,482000000.0,1372000000.0,,3753000000.0,,412000000.0,,955000000.0,,3271000000.0,,838000000.0,,,,9530000000.0,0.0,,97000000.0,,,-20000000.0,,,953000000.0,2156000000.0,-30000000.0,1945000000.0,85000000.0,,,,,,,401000000.0,390000000.0,-75000000.0,,,2850000000.0,1181000000.0,563000000.0,-51000000.0,373000000.0,1039000000.0,563000000.0,,,,,,,
749347200,,,,,,,4048000000.0,-170000000.0,,,,,,367000000.0,,118000000.0,,975000000.0,,,,,,,,,0.025,,,239000000.0,,,239000000.0,,,,481000000.0,,,,,,239000000.0,843000000.0,,,,19000000.0,95000000.0,843000000.0,,,,-412000000.0,,522000000.0,,,,,,,,,,,,0.0,,,,-474000000.0,,41000000.0,,581000000.0,84000000.0,0.0,,,9560000000.0,,,,,257000000.0,,,,,,,1771000000.0,31000000.0,,,,,,,,,,,,,0.025,,,-72000000.0,,,,214000000.0,,,,865000000.0,,,1013000000.0,,,,,,,,,,3467000000.0,,-3000000.0,,,,-314000000.0,,,891000000.0,,123000000.0,,,,9560000000.0,,,384000000.0,,,,,,,,,,,,,36000000.0,,,-6000000.0,,,,2318000000.0,,,66000000.0,,,,,,,316000000.0,362000000.0,-59000000.0,,,3073000000.0,1205000000.0,581000000.0,,343000000.0,983000000.0,,,,,,,,
757296000,,,,,,,4486000000.0,108000000.0,,,,,,498000000.0,,138000000.0,,1004000000.0,,,,,,,,,0.03,,,289000000.0,,,289000000.0,,,,529000000.0,,,,,,289000000.0,951000000.0,,,,23000000.0,130000000.0,951000000.0,,,,-156000000.0,,576000000.0,,,,,,,,,,,,0.0,,,,-235000000.0,,47000000.0,,740000000.0,91000000.0,0.0,,,9633333333.0,,,,,286000000.0,,,,,,,1941000000.0,-36000000.0,,,,,,,,,,,,,0.03,,,-92000000.0,,,,242000000.0,,,,991000000.0,,,0.0,,,,,,,,,,3746000000.0,,-16000000.0,,,,-314000000.0,,,913000000.0,,149000000.0,,,,9633333333.0,,,462000000.0,,,,,,,,,,,,,13000000.0,,,-4000000.0,,,,2514000000.0,,,88000000.0,,,,,,,349000000.0,438000000.0,-63000000.0,,,3482000000.0,1227000000.0,740000000.0,,415000000.0,1129000000.0,,,,,,,,
765072000,,,,,,,4926000000.0,201000000.0,,,,,,618000000.0,,135000000.0,,1014000000.0,,,,,,,,,0.03,,,256000000.0,,,256000000.0,,,,400000000.0,,,,,,256000000.0,1152000000.0,,,,-98000000.0,131000000.0,1152000000.0,,,,-146000000.0,,629000000.0,,,,,,,,,,,,0.0,,,,-228000000.0,,73000000.0,,914000000.0,96000000.0,0.0,,,8533333333.0,,,,,354000000.0,,,,,,,2107000000.0,0.0,,,,,,,,,,,,,0.03,,,-147000000.0,,,,296000000.0,,,,1109000000.0,,,0.0,,,,,,,,,,4012000000.0,,-13000000.0,,,,-314000000.0,,,918000000.0,,126000000.0,,,,8533333333.0,,,553000000.0,,,,,,,,,,,,,94000000.0,,,1000000.0,,,,2639000000.0,,,148000000.0,,,,,156000000.0,,423000000.0,382000000.0,-69000000.0,,,3912000000.0,1232000000.0,914000000.0,,480000000.0,1244000000.0,,,,,,,,
772934400,,1722000000.0,1146000000.0,,,,5363000000.0,325000000.0,-860000000.0,,,,,589000000.0,,135000000.0,,1051000000.0,,,,,,,4450000000.0,,,,,362000000.0,-1202000000.0,1726000000.0,362000000.0,2950000000.0,,5363000000.0,424000000.0,,237000000.0,,83000000.0,0.0,362000000.0,1477000000.0,,0.1175,,52000000.0,102000000.0,1477000000.0,,,,-146000000.0,,670000000.0,,930000000.0,1593000000.0,,,324000000.0,,913000000.0,,,,0.0,,,,-265000000.0,431000000.0,76000000.0,,913000000.0,121000000.0,0.0,,-348000000.0,,,121000000.0,1963000000.0,,418000000.0,0.1175,-64000000.0,1477000000.0,1477000000.0,,,2258000000.0,28000000.0,,,,,1013000000.0,,4312000000.0,,1445000000.0,,,1146000000.0,,1550000000.0,-515000000.0,-37000000.0,,,,324000000.0,,,,1158000000.0,,-4000000.0,0.0,,9760000000.0,589000000.0,,,,,464000000.0,-278000000.0,4450000000.0,576000000.0,-32000000.0,,,102000000.0,-515000000.0,,,930000000.0,,178000000.0,,526000000.0,2258000000.0,,4649000000.0,,564000000.0,610000000.0,1051000000.0,,4123000000.0,,1315000000.0,,,,9760000000.0,0.0,,67000000.0,,,92000000.0,,,1146000000.0,2950000000.0,210000000.0,2397000000.0,129000000.0,,,,,170000000.0,,505000000.0,540000000.0,-87000000.0,,,4312000000.0,1445000000.0,913000000.0,23000000.0,488000000.0,1293000000.0,913000000.0,,,,,,,
780883200,,,,,,,5637000000.0,-151000000.0,,,,,,650000000.0,,119000000.0,,1083000000.0,,,,,203000000.0,,,,0.035,,,316000000.0,,,316000000.0,,,,446000000.0,,,,,,316000000.0,1326000000.0,,,,34000000.0,108000000.0,1326000000.0,,,,-313000000.0,,691000000.0,,,,,,,,,,,,0.0,,,,-415000000.0,,67000000.0,,1207000000.0,147000000.0,0.0,,,9028571429.0,,,,,323000000.0,,,,,,,2593000000.0,-7000000.0,,,,,,,,,,,,,0.035,,,-242000000.0,,,,354000000.0,,,,1128000000.0,,,1477000000.0,,,,,,,,,,4430000000.0,,-35000000.0,,,,-515000000.0,,,936000000.0,,155000000.0,,,,9028571429.0,,,504000000.0,,,,,,,,,,,,,7000000.0,,,-122000000.0,,,,2824000000.0,,,120000000.0,,,,,178000000.0,,390000000.0,471000000.0,-67000000.0,,,4554000000.0,1451000000.0,1004000000.0,,437000000.0,1247000000.0,,,,,,,,
788832000,,,,,,297000000.0,5961000000.0,-409000000.0,,,,,,665000000.0,,156000000.0,,1265000000.0,,,,,297000000.0,,,,0.04,,,373000000.0,,,373000000.0,,,,541000000.0,,,,,,373000000.0,917000000.0,,,,37000000.0,117000000.0,917000000.0,,,,-472000000.0,,806000000.0,,,,,,,,,,,,0.0,,,,-630000000.0,,66000000.0,,1393000000.0,288000000.0,0.0,,,9325000000.0,,,,,342000000.0,,,,,,,3071000000.0,-10000000.0,,,,,,,,,,,,,0.04,,,-318000000.0,,,,431000000.0,,,,1326000000.0,,,0.0,,,,,,,,,,4443000000.0,,-55000000.0,,,,-515000000.0,,,977000000.0,,184000000.0,,,,9325000000.0,,,586000000.0,,,,,,,,,,,,,6000000.0,,,-220000000.0,,,,2744000000.0,,,98000000.0,,,,,199000000.0,,445000000.0,557000000.0,-103000000.0,,,4696000000.0,1492000000.0,1096000000.0,,520000000.0,1482000000.0,,,,,,,,
796608000,,,,,,352000000.0,6592000000.0,288000000.0,,,,,,661000000.0,,165000000.0,,1305000000.0,,,,,352000000.0,,,,0.04,,,396000000.0,,,396000000.0,,,,584000000.0,,,,,,396000000.0,1205000000.0,,,,43000000.0,87000000.0,1205000000.0,,,,-338000000.0,,873000000.0,,,,,,,,,,,,0.0,,,,-441000000.0,,70000000.0,,1537000000.0,278000000.0,0.0,,,9900000000.0,,,,,541000000.0,,,,,,,3415000000.0,34000000.0,,,,,,,,,,,,,0.04,,,-104000000.0,,,,524000000.0,,,,1422000000.0,,,0.0,,,,,,,,,,4930000000.0,,-1000000.0,,,,-666000000.0,,,1027000000.0,,196000000.0,,,,9900000000.0,,,619000000.0,,,,,,,,,,,,,177000000.0,,,60000000.0,,,,3068000000.0,,,164000000.0,,,,,219000000.0,,643000000.0,592000000.0,-102000000.0,,,5287000000.0,1693000000.0,1185000000.0,,549000000.0,1587000000.0,,,,,,,,
