,timestamp,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,annualOperatingExpense,annualOtherNonCurrentAssets,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,trailingDeferredIncomeTax,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualDilutedEPS,annualCapitalExpenditure,annualCashAndCashEquivalents,annualCurrentAccruedExpenses,quarterlyOperatingIncome,quarterlyGrossPPE,annualTaxProvision,trailingInterestExpense,quarterlyIncomeTaxPayable,trailingChangesInAccountReceivables,annualBasicAverageShares,annualInterestExpense,quarterlyChangeInInventory,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualCurrentAssets,trailingResearchAndDevelopment,annualTotalRevenue,trailingChangeInAccountPayable,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyPretaxIncome,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyGoodwill,annualTotalAssets,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyOtherCurrentAssets,annualCurrentDebt,annualNetIncome,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingTaxProvision,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualDilutedAverageShares,annualBeginningCashPosition,annualCostOfRevenue,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyBasicEPS,trailingDepreciationAndAmortization,quarterlyBasicAverageShares,annualFreeCashFlow,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCommonStockIssuance,quarterlyInvestmentsAndAdvances,quarterlyResearchAndDevelopment,annualOtherNonCashItems,quarterlyOperatingCashFlow,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyCapitalExpenditure,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualChangeInInventory,annualStockholdersEquity,trailingSaleOfInvestment,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingCashDividendsPaid,annualInventory,quarterlyTaxProvision,annualRetainedEarnings,quarterlyOtherCurrentLiabilities,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,annualCapitalStock,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualOperatingCashFlow,quarterlyOperatingExpense,annualCurrentLiabilities,trailingChangeInInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualOtherNonCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,annualOtherIncomeExpense,annualNetPPE,quarterlyBeginningCashPosition,annualGainsLossesNotAffectingRetainedEarnings,trailingNetOtherInvestingChanges,trailingGrossProfit,quarterlyDilutedEPS,quarterlyCapitalStock,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualBasicEPS,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,annualNonCurrentDeferredRevenue,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingPurchaseOfInvestment,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualAccountsPayable,trailingOtherIncomeExpense,annualGrossPPE,trailingOperatingIncome,quarterlySaleOfInvestment,quarterlyCurrentDebt,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,trailingEndCashPosition,annualPretaxIncome,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares,trailingBasicEPS,trailingBasicAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS
30,859766400,,-70199000.0,,314805000.0,,,130552000.0,,,,,,,,,,,,491504000.0,,585746000.0,,,,,,15542000.0,479372000.0,,,,,,,37574000.0,,,,,,,,,,,,,38213000.0,,,,406300000.0,-360197000.0,,,,,51735000.0,16147000.0,,,468732000.0,,888489000.0,22327000.0,1543045000.0,-41866000.0,53112000.0,,,,,,,,475357000.0,16009000.0,,,,-117300000.0,,,6864000.0,,,,,,,0.015,,145642000.0,,134876000.0,,98000.0,678826000.0,,,676468000.0,,53106000.0,,-39064000.0,,,-34357000.0,16745000.0,16745000.0,,,,,,,,5582000.0,,17470000.0,207274000.0,,,362072000.0,,-3233000.0,,,9283000.0,,115010000.0,,,279565000.0,,,,,357667000.0,455194000.0,,,,,,,,,,126735000.0,,,,0.015,7000.0,-73421000.0,,,,,,147516000.0,,16745000.0,,,,2039993000.0,,,875032000.0,,406300000.0,,,,,,,,,143082000.0,-413613000.0,3212000.0,496948000.0,,,,22671000.0,,,,,,,,
31,867628800,,-18066000.0,,301400000.0,,,164837000.0,,,,,,,,,,,,425437000.0,,520260000.0,,,,,,33062000.0,498202000.0,,,,,,,-21450000.0,,,,,,,,,,,,,57275000.0,,,,217177000.0,-148816000.0,,,,,87680000.0,23835000.0,,,464478000.0,,964854000.0,35831000.0,1384961000.0,-8663000.0,66932000.0,,,,,,,,401602000.0,39148000.0,,,,-117300000.0,,,15343000.0,,,,,,,0.035,,145388000.0,,284428000.0,,660000000.0,-66895000.0,,,-657386000.0,,64843000.0,,26588000.0,,,-41379000.0,35945000.0,35945000.0,,,,,,,,-114000.0,,25838000.0,228724000.0,,,380902000.0,,-5744000.0,,,8492000.0,,131775000.0,,,-189123000.0,,,,,320614000.0,355423000.0,,,,,,,,,,406300000.0,,,,0.03,7000.0,-14791000.0,,,,,,145388000.0,,35945000.0,,,,2050291000.0,,,681655000.0,,217177000.0,,,,,,,,,74364000.0,-224404000.0,3002000.0,665330000.0,,,,24213000.0,,,,,,,,
32,875577600,,22343000.0,356000.0,409156000.0,,,181240000.0,,,236188000.0,-200934000.0,,,480902000.0,299995000.0,,,91934000.0,590502000.0,,601419000.0,,0.079375,-163115000.0,248837000.0,,35834000.0,626024000.0,16500000.0,,,,1158880000.0,11012000.0,3568000.0,,,1549595000.0,,2096365000.0,,,91934000.0,235922000.0,,,-21531000.0,63544000.0,23024000.0,,32519000.0,248837000.0,-80587000.0,,448235000.0,644558000.0,590502000.0,117798000.0,23024000.0,-190995000.0,725085000.0,448235000.0,,1024178000.0,38108000.0,1549595000.0,-89000.0,73611000.0,,,,,2274680000.0,,,567478000.0,70484000.0,113238000.0,91934000.0,,-200934000.0,,,15295000.0,7729000.0,1162640000.0,110143000.0,1518006000.0,,70484000.0,,,,-191738000.0,299995000.0,,-15540000.0,34771000.0,,,12200000.0,,71795000.0,,77476000.0,93598000.0,-536885000.0,-71806000.0,30118000.0,30118000.0,-53645000.0,1024178000.0,,,704202000.0,,225156000.0,7990000.0,117798000.0,45084000.0,225156000.0,,445382000.0,425090000.0,-978745000.0,-9692000.0,7000.0,,7729000.0,-28623000.0,145406000.0,567478000.0,,31660000.0,578359000.0,,,,445382000.0,420179000.0,662862000.0,,,,15295000.0,191055000.0,,-18669000.0,425090000.0,217177000.0,,,,,7000.0,5670000.0,-57887000.0,45084000.0,97457000.0,138694000.0,0.079375,,697072000.0,30118000.0,,248837000.0,,2274680000.0,,,697072000.0,,248837000.0,,,,409156000.0,,626024000.0,,228188000.0,113238000.0,-236880000.0,2814000.0,725085000.0,,,108434000.0,27710000.0,,,,,,,,
33,883526400,,-10477000.0,,541589000.0,,,232239000.0,,,,,,,,,,,,693524000.0,,785854000.0,,,,,,52895000.0,700501000.0,,,,,,,-56450000.0,,,,,,,,,,,,,83869000.0,,,,209540000.0,-87078000.0,,,,,154560000.0,24849000.0,,,443661000.0,,1072825000.0,56557000.0,1623893000.0,-12161000.0,92567000.0,,,,,,,,668675000.0,68887000.0,,,,-225349000.0,,,17762000.0,,,,,,,0.035,,136950000.0,,327304000.0,,0.0,-20445000.0,,,12118000.0,,74801000.0,,68226000.0,,,-79544000.0,36762000.0,36762000.0,,,,,,,,19795000.0,,45769000.0,281606000.0,,,475152000.0,,-21596000.0,,,7087000.0,,179344000.0,,,-39297000.0,,,,,576493000.0,553615000.0,,,,,,,,,,248837000.0,,,,0.03,7000.0,-11318000.0,,,,,,148252000.0,,36762000.0,,,,2426349000.0,,,653201000.0,,209540000.0,,,,,,,,195672000.0,81317000.0,-191045000.0,2689000.0,802456000.0,,,,30974000.0,,,,,,,,
34,891302400,,-212247000.0,,529211000.0,,,226221000.0,,,,,,,,,,,,667319000.0,,760553000.0,,,,,,51301000.0,776719000.0,,,,,,,-78089000.0,,,,,,,,,,,,,85446000.0,,,,186974000.0,116511000.0,,,,,180571000.0,26479000.0,,,249087000.0,,1119908000.0,26222000.0,1542207000.0,-3439000.0,97974000.0,,,,,,,,640840000.0,99382000.0,,,,-258033000.0,,,20949000.0,,,,,,,0.025,,137868000.0,,394838000.0,,-230000.0,-10026000.0,,,14161000.0,,76946000.0,,-129051000.0,,,-74677000.0,26011000.0,26011000.0,,,,,,,,211000.0,,52712000.0,359695000.0,,,518686000.0,,-11325000.0,,,5530000.0,,174920000.0,,,-22566000.0,,,,,599349000.0,534332000.0,,,,,,,,,,209540000.0,,,,0.025,7000.0,-203728000.0,,,,,,146286000.0,,26011000.0,,,,2455731000.0,,,436061000.0,,186974000.0,,,,,,,,258536000.0,58917000.0,-63909000.0,1685000.0,913524000.0,,,,34145000.0,,,,,,,,
35,899164800,,-207041000.0,,551777000.0,,,250817000.0,,,,,,,,,,,,813555000.0,,875497000.0,,,,,,53353000.0,858068000.0,,,,,,,-34110000.0,,,,,,,,,,,,,89105000.0,,,,179905000.0,26072000.0,,,,,186414000.0,28325000.0,,,118454000.0,,1134614000.0,8229000.0,1638105000.0,-12359000.0,104654000.0,,,,,,,,785230000.0,112834000.0,,,,-292397000.0,,,23591000.0,,,,,,,0.005,,138574000.0,,431588000.0,,-82000.0,88072000.0,,,6908000.0,,92810000.0,,-121213000.0,,,-81067000.0,5843000.0,5843000.0,,,,,,,,2386000.0,,92494000.0,393805000.0,,,565671000.0,,-25537000.0,,,4734000.0,,197464000.0,,,-7069000.0,,,,,787865000.0,624680000.0,,,,,,,,,,186974000.0,,,,0.005,7000.0,-202280000.0,,,,,,147956000.0,,5843000.0,,,,2635364000.0,,,298359000.0,,179905000.0,,,,,,,,131160000.0,140959000.0,-11662000.0,1792000.0,997259000.0,,,,35752000.0,,,,,,,,
36,907113600,,35364000.0,,660428000.0,,,305194000.0,,,410347000.0,-329634000.0,,,771806000.0,419811000.0,,,108532000.0,910587000.0,,925966000.0,,0.091875,-321566000.0,175846000.0,,85116000.0,939316000.0,40142000.0,,,,1107248000.0,8058000.0,7269000.0,,,1537220000.0,,3347870000.0,,,108532000.0,349483000.0,4999000.0,,18237000.0,126137000.0,28978000.0,,49825000.0,175846000.0,-189505000.0,,127478000.0,-5149000.0,910587000.0,,28978000.0,-394401000.0,1029493000.0,127478000.0,,957596000.0,57666000.0,1537220000.0,-217018000.0,115152000.0,,,,,2566713000.0,,,881609000.0,178950000.0,154058000.0,108532000.0,,-329634000.0,,,25115000.0,3863000.0,1183392000.0,248837000.0,2333399000.0,,178950000.0,,,,-346233000.0,419811000.0,,-4837000.0,28075000.0,,,16638000.0,,104926000.0,5000000.0,157371000.0,141892000.0,-134000000.0,-86278000.0,39916000.0,39916000.0,-161380000.0,957596000.0,,,85676000.0,,386536000.0,17750000.0,,67123000.0,386536000.0,,612209000.0,609682000.0,-269833000.0,-11024000.0,7000.0,,3863000.0,-24667000.0,220078000.0,881609000.0,,-4059000.0,1014471000.0,,,,612209000.0,620772000.0,702376000.0,,,,25115000.0,384557000.0,,-49757000.0,609682000.0,179905000.0,,,,,7000.0,71093000.0,-244977000.0,67123000.0,242665000.0,-72991000.0,0.098125,,303324000.0,39916000.0,,175846000.0,,2566713000.0,,,303324000.0,,175846000.0,,,,660428000.0,,939316000.0,,117008000.0,154058000.0,-3217000.0,1892000.0,1029493000.0,,,148674000.0,41021000.0,,,,,,,,
37,915062400,,-230330000.0,,657338000.0,,,298833000.0,,,,,,,,,,,,1046033000.0,,941223000.0,,,,,,77948000.0,960648000.0,,,,,,,51464000.0,,,,,,,,,,,,,122396000.0,,,,131940000.0,-49412000.0,,,,,48530000.0,39148000.0,,,105483000.0,,1014685000.0,71584000.0,1662862000.0,-15686000.0,120523000.0,,,,,,,,1006885000.0,171418000.0,,,,-329600000.0,,,36032000.0,,,,,,,0.045,,1131552000.0,,468865000.0,,0.0,143802000.0,,,7550000.0,,100362000.0,,-138296000.0,,,-62884000.0,48530000.0,48530000.0,,,,,,,,23054000.0,,58490000.0,335072000.0,,,631048000.0,,4642000.0,,,3116000.0,,220885000.0,,,-43906000.0,,,,,852488000.0,642390000.0,,,,,,,,,,175846000.0,,,,0.04,7000.0,-201180000.0,,,,,,1187504000.0,,48530000.0,,,,2762775000.0,,,237423000.0,,131940000.0,,,,,,,,39521000.0,291057000.0,-10363000.0,3315000.0,1099913000.0,,,,44448000.0,,,,,,,,
38,922838400,,9757000.0,,662781000.0,,,308620000.0,,,,,-31379000.0,,,,,,,839472000.0,,932395000.0,,,,,,5189000.0,887499000.0,,,,,,,74560000.0,,,,,,,,,,,,,47460000.0,,,,121253000.0,-34228000.0,,,,,5910000.0,46771000.0,,,83395000.0,,1076851000.0,-65568000.0,1548309000.0,-27152000.0,104894000.0,,,,,,,,792701000.0,215514000.0,,,,-329600000.0,,,44411000.0,,,,,,,-0.04,,1156912000.0,,515188000.0,,-703000.0,-126665000.0,,,98789000.0,,102713000.0,,161582000.0,,,-32164000.0,-42620000.0,-42620000.0,,,,,,,,-22948000.0,,62858000.0,254477000.0,,,557899000.0,,-156602000.0,,,2360000.0,,303431000.0,,,-10687000.0,,,,,814213000.0,623775000.0,,,,,,,,,,131940000.0,,,,-0.04,7000.0,129418000.0,,,,,,1156912000.0,,-42620000.0,,,,2621396000.0,,,204648000.0,,121253000.0,,,,,,,,30619000.0,67062000.0,-5531000.0,5459000.0,1073087000.0,,,,42271000.0,,,,,,,,
39,930700800,,-52032000.0,,589146000.0,,,406399000.0,,,,,17410000.0,,,,,,,859803000.0,,1004066000.0,,,,,,98379000.0,870778000.0,,,,,,,-30061000.0,,,,,,,,,,,,,138444000.0,,,,436100000.0,61916000.0,,,,,64858000.0,108906000.0,,,12074000.0,,1409246000.0,90689000.0,1693196000.0,-65666000.0,104884000.0,,,,,,,,750897000.0,245238000.0,,,,-329600000.0,,,106602000.0,,,,,,,0.05,,1202320000.0,,743062000.0,,0.0,110221000.0,,,76285000.0,,93791000.0,,144521000.0,,,-41836000.0,58948000.0,58948000.0,,,,,,,,31741000.0,,60697000.0,212941000.0,,,541178000.0,,-112795000.0,,,2304000.0,,308020000.0,,,314847000.0,,,,,747059000.0,597667000.0,,,,,,,,,,121253000.0,,,,0.045,15000.0,102685000.0,,,,,,1503064000.0,,58948000.0,,,,2977436000.0,,,448174000.0,,436100000.0,,,,,,,,81452000.0,101054000.0,-10131000.0,2704000.0,1284240000.0,,,,40065000.0,,,,,,,,
40,938649600,,-99866000.0,,705208000.0,,,438375000.0,,,425941000.0,-334761000.0,82912000.0,,1047087000.0,1000721000.0,,,200879000.0,952044000.0,,1059615000.0,,0.155,-180237000.0,660016000.0,,223624000.0,890752000.0,105807000.0,,,,1189424000.0,14698000.0,-55861000.0,,,2978238000.0,,3937299000.0,,,200879000.0,381139000.0,,,-96595000.0,255269000.0,75667000.0,,1311925000.0,660016000.0,-933634000.0,,954415000.0,-2621000.0,952044000.0,200879000.0,75667000.0,-372471000.0,1556712000.0,954415000.0,,2871755000.0,209981000.0,2978238000.0,-64642000.0,95640000.0,,,,,4534950000.0,,,876377000.0,195849000.0,115099000.0,200879000.0,,-334761000.0,,,74872000.0,795000.0,1299776000.0,175846000.0,2485072000.0,,195849000.0,,,,1996000.0,1000721000.0,,-1918000.0,1142946000.0,,,1129301000.0,,84273000.0,-1000.0,14426000.0,158429000.0,-955358000.0,-43353000.0,136021000.0,136021000.0,40102000.0,2871755000.0,,,1270304000.0,,257941000.0,73960000.0,200879000.0,56070000.0,257941000.0,,883640000.0,555991000.0,-858108000.0,-44287000.0,16000.0,,795000.0,182233000.0,214751000.0,876377000.0,,223916000.0,1452227000.0,,,,883640000.0,621240000.0,158036000.0,,,,74872000.0,563569000.0,,-309042000.0,555991000.0,436100000.0,82912000.0,,,,16000.0,-28927000.0,-173146000.0,56070000.0,405140000.0,484170000.0,0.16875,,1614431000.0,136021000.0,,660016000.0,,4534950000.0,,,1614431000.0,,660016000.0,,,,705208000.0,,890752000.0,,6444000.0,115099000.0,-832083000.0,3220000.0,1556712000.0,,,306686000.0,31645000.0,,,,,,,,
41,946598400,,-266224000.0,105331000.0,715546000.0,,,471325000.0,,,,,113742000.0,,,,,,,971867000.0,,1120073000.0,,,,,,259921000.0,872282000.0,,,,,,,-2895000.0,,,,,,,,,,,,,295003000.0,,,,303978000.0,-479182000.0,,,,,377998000.0,64587000.0,,,1087164000.0,,3688763000.0,282450000.0,2875302000.0,-269089000.0,101848000.0,,,,,,,,907280000.0,201825000.0,,,,-334800000.0,,,64587000.0,,,,,,,0.135,,1329172000.0,,1572651000.0,,-1231000.0,42253000.0,,,31484000.0,,83404000.0,,81403000.0,,,-38079000.0,177119000.0,177119000.0,,,,,,,,105331000.0,,64625000.0,259968000.0,,,537482000.0,,10095000.0,,,,,211404000.0,,,-356038000.0,,,,,998200000.0,648748000.0,,,,,,,,,,660016000.0,,,,0.115,70000.0,43324000.0,,,,,,1581654000.0,,177119000.0,,,,4985435000.0,,,1391142000.0,,303978000.0,,,,,,,,121421000.0,127109000.0,-293435000.0,2673000.0,2110133000.0,,,,35082000.0,,,,,,,,
42,954460800,,-5889000.0,171335000.0,507532000.0,,,377345000.0,,,,,-16503000.0,,,,,,,638777000.0,,727741000.0,,,,,,131821000.0,774995000.0,,,,,,,-52470000.0,,,,,,,,,,,,,178133000.0,,,,772548000.0,283282000.0,,,,,577714000.0,49428000.0,,,935778000.0,,5459252000.0,399068000.0,2801419000.0,292343000.0,97398000.0,,,,,,,,589349000.0,332297000.0,,,,-334800000.0,,,49085000.0,,,,,,,0.14,,1433636000.0,,1959817000.0,,-2227000.0,-72652000.0,,,53575000.0,,90153000.0,,254249000.0,,,-77025000.0,199716000.0,199716000.0,,,,,,,,199352000.0,,81617000.0,77902000.0,,,440195000.0,,233017000.0,,,343000.0,,245524000.0,,,468570000.0,,,,,659297000.0,350396000.0,,,,,,,,,,303978000.0,,,,0.125,74000.0,177224000.0,,,,,,1602776000.0,,199716000.0,,,,6143724000.0,,,1708326000.0,,772548000.0,,,,,,,,1320837000.0,200000.0,-1279384000.0,1213000.0,3342305000.0,942293000.0,,,46312000.0,,,,,,,,
43,962323200,,-139660000.0,137039000.0,432697000.0,,,438569000.0,,,,,-39321000.0,,,,,,,551698000.0,,713521000.0,,,,,,217434000.0,877826000.0,,,,,,,-2069000.0,,,,,,,,,,,,,300112000.0,,,,712709000.0,-324658000.0,,,,,732415000.0,35082000.0,,,849882000.0,,5773543000.0,281274000.0,2616443000.0,9244000.0,76696000.0,,,,,,,,516616000.0,253087000.0,,,,-440195000.0,,,35082000.0,,,,,,,0.105,,1483470000.0,,1918469000.0,,500000.0,23955000.0,,,23455000.0,,80933000.0,,239840000.0,,,-28613000.0,154701000.0,154701000.0,,,,,,,,126573000.0,,83919000.0,73949000.0,,,437631000.0,,64448000.0,,,,,221135000.0,,,-59839000.0,,,,,672649000.0,274952000.0,,,,,,,,,,772548000.0,,,,0.095,74000.0,211227000.0,,,,,,1611014000.0,,154701000.0,,,,6371595000.0,,,1562591000.0,,712709000.0,,,,,,,,23681000.0,,-301493000.0,608000.0,3755152000.0,883197000.0,,,82678000.0,,,,,,,,
44,970272000,,-72021000.0,67916000.0,112856000.0,,,402419000.0,,,342940000.0,-381604000.0,-8655000.0,,906990000.0,2079463000.0,,,670211000.0,500011000.0,,635445000.0,,0.425,-163182000.0,716871000.0,,173492000.0,813309000.0,526594000.0,,,,1434410000.0,4923000.0,-11342000.0,,,2729980000.0,,3196780000.0,,,670211000.0,340407000.0,,,481621000.0,253262000.0,27718000.0,,143768000.0,716871000.0,-265424000.0,,1055522000.0,-4148000.0,500011000.0,871090000.0,27718000.0,-483794000.0,3333002000.0,1055522000.0,,5516328000.0,234013000.0,2729980000.0,-32479000.0,67070000.0,,,,,6062982000.0,,,472293000.0,136727000.0,,670211000.0,,-381604000.0,,,27718000.0,,1600242000.0,660016000.0,1507122000.0,,136727000.0,,,,648930000.0,2079463000.0,,-1190000.0,34064000.0,,,35254000.0,,85917000.0,,236620000.0,243842000.0,-785982000.0,-19465000.0,138675000.0,138675000.0,-68776000.0,5516328000.0,,,27620000.0,,85366000.0,95338000.0,871090000.0,359437000.0,85366000.0,,606979000.0,431705000.0,-2385822000.0,46539000.0,75000.0,,,812112000.0,228927000.0,472293000.0,,4162000.0,1689658000.0,,821834000.0,,606979000.0,233026000.0,1789681000.0,,,,27718000.0,1026510000.0,,354099000.0,431705000.0,712709000.0,-8655000.0,,,,75000.0,217155000.0,19000.0,359437000.0,782668000.0,56855000.0,0.465,,1772393000.0,138675000.0,,716871000.0,,6062982000.0,,,1772393000.0,,716871000.0,,,,112856000.0,,813309000.0,,323742000.0,,-511510000.0,429000.0,3333002000.0,821834000.0,,1196805000.0,79770000.0,,,,,,,,
45,978220800,,-94176000.0,,129052000.0,,,388100000.0,,,,,-56290000.0,,,,,,,522412000.0,,684021000.0,,,,,,-390948000.0,805033000.0,,,,,,,-26475000.0,,,,,,,,,,-341334000.0,,,-308247000.0,,,,826338000.0,-193366000.0,,,,,642347000.0,24196000.0,,,1146854000.0,,5010142000.0,-687611000.0,2848827000.0,-188466000.0,79964000.0,,,,,,,,498216000.0,129112000.0,,,,-381604000.0,,,24196000.0,,,,,,,-0.155,,1498964000.0,,1543702000.0,,558000.0,50830000.0,,,50272000.0,,86123000.0,,254151000.0,,,-27116000.0,-228743000.0,-357558000.0,,,,,,,,-330053000.0,,369164000.0,77801000.0,,,423429000.0,,-838061000.0,,,,,779048000.0,,,109467000.0,,,,,537667000.0,295921000.0,,,,,,,,,,716871000.0,,,,-0.155,75000.0,227035000.0,,,,,,1498964000.0,,-228743000.0,,,,5580425000.0,,,1973192000.0,,826338000.0,,,,,,,,437601000.0,,-415385000.0,8568000.0,2731598000.0,764467000.0,,,82701000.0,,,,,,,,
46,985996800,,-110296000.0,,124845000.0,,,459758000.0,,,,,-101139000.0,,,,,,,600251000.0,,713255000.0,,,,,,210954000.0,805815000.0,,,,,,,-10347000.0,,,,,,,,,,133829000.0,,,289588000.0,,,,1114277000.0,147073000.0,,,,,791419000.0,176914000.0,,,810888000.0,,5246044000.0,308545000.0,2891550000.0,-178591000.0,87272000.0,,,,,,,,423337000.0,134640000.0,,,,-381604000.0,,,176914000.0,,,,,,,0.1,,1509268000.0,,1873441000.0,,-930000.0,22003000.0,,,22933000.0,,106253000.0,,119286000.0,,,-18618000.0,149072000.0,149072000.0,,,,,,,,159473000.0,,298492000.0,90871000.0,,,424211000.0,,107203000.0,,,,,248804000.0,,,287939000.0,,,,,539899000.0,253497000.0,,,,,,,,,,826338000.0,,,,0.09,76000.0,100668000.0,,,,,,1613692000.0,,149072000.0,,,,5895061000.0,,,1925165000.0,,1114277000.0,,,,,,,,754177000.0,,-409895000.0,1517000.0,3003511000.0,705859000.0,,,78634000.0,,,,,,,,
47,993859200,,-242716000.0,,125483000.0,,,407157000.0,,,,,-122486000.0,,,,,,,555023000.0,,640027000.0,,,,,,105219000.0,822528000.0,,,,,,,-20767000.0,,,,,,,,,,,,,183828000.0,,,,965417000.0,-190941000.0,,,,,516683000.0,177936000.0,,,946156000.0,,5152476000.0,-90082000.0,3122103000.0,181341000.0,104175000.0,,,,,,,,377087000.0,127590000.0,,,,-381604000.0,,,177936000.0,,,,,,,-0.18,,1516100000.0,,1547220000.0,,996000.0,37849000.0,,,36905000.0,,107414000.0,,5467000.0,,,-120975000.0,-274736000.0,-274736000.0,,,,,,,,184654000.0,,251604000.0,112628000.0,,,440924000.0,,-220534000.0,,,,,301938000.0,,,-148860000.0,,,,,544928000.0,232870000.0,,,,,,,,,,1114277000.0,,,,-0.18,76000.0,-115508000.0,,,,,,1516100000.0,,-274736000.0,,,,5757083000.0,,,1911573000.0,,965417000.0,,,,,,,,478203000.0,,-518058000.0,16000.0,2634980000.0,646836000.0,,,78609000.0,,,,,,,,
